Row ID;Row Name;Disable Param - Network Test;Reference ID [0];SFX Variation ID;Weight;Basic Price;Sell Value;Behavior ID;Replace Item ID;Sort ID;Appearance Replace Item ID;Dialog Message ID;Use Enable SpEffect Type;Pot Group ID;Icon ID;Model ID;Shop Level;Achivement ID;Achivement Sequential ID;Max Amount;Consume Humanity;Over Dexterity;Goods Type;Reference Type;Effect Category;Goods Use Animation;Interaction Menu Type;Use Limit Category;Replace Category;Enable Host Player;Enable as Phantom;Enable as Friendly Phantom;Enable as Hostile Phantom;Enable in Multiplayer;Enable Online Only;Is Equippable;Is Consumed;Is Auto Equipped;Is Guidance Item;Is Unique Item;Can Discard;Can Deposit;Disable if Right Hand is Empty;Remove Item on Game Clear;Is Regenerative Item;Is Full Regenerative Item;Is Enhancement Item;Can Repair Item;Disable Dropping in Multiplayer;Disable Usage in Multiplayer Arena;Disable Usage outside of Multiplayer Arena;Can Cancel Application Early;Apply SpEffect Modifiers;Synchronized Item Usage ID;SpEffect ID - Left Hand;Weapon Reference ID;Vagrant Item Lot ID;Vagrant Enemy Item Lot ID;Vagrant Bonus Item Lot ID;Usage VFX - Cast;Usage VFX  - Fire;Usage VFX - Effect;Usable with Great Rune Active;Is Bonfire Warp Item;Enable on Ladder;Usable before Multiplayer Session;Usable in Multiplayer;Is Shield Enchantment;Is Warp Forbidden;Usable if Disconnect Penalty is Active;Regenerative Item Type;Auto Replenishment Type;Can be Dropped;Show Log Condition Type;Is Horse Summon;Show Dialog Condition Type [0];Show Dialog Condition Type [1];Is Sleep Collection Item;Enabled while Riding;Disabled while Riding;Max Number Stored in Itembox;Sort Group ID;Enabled in No Attack Region;Sale Value;Rarity;Use Limit - Spirit Summon;Use Limit - SpEffect Type;AI Usage Judgment ID;FP Cost;HP Cost;Reinforcement Goods ID;Reinforcement Material ID;Reinforcement Cost;Use Level - Vow Level [0];Use Level - Vow Level [1];Use Level - Vow Level [2];Use Level - Vow Level [3];Use Level - Vow Level [4];Use Level - Vow Level [5];Use Level - Vow Level [6];Use Level - Vow Level [7];Use Level - Vow Level [8];Use Level - Vow Level [9];Use Level - Vow Level [10];Use Level - Vow Level [11];Use Level - Vow Level [12];Use Level - Vow Level [13];Use Level - Vow Level [14];Use Level - Vow Level [15];Use Level;Item Get Tutorial Flag ID
254005;Mausoleum Soldier Ashes +5;True;254005;-1;0;0;-1;0;-1;57105;-1;20000610;0;-1;461;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;75;-1;254006;10005;2355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
254006;Mausoleum Soldier Ashes +6;True;254006;-1;0;0;-1;0;-1;57106;-1;20000610;0;-1;461;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;75;-1;254007;10006;2669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
254007;Mausoleum Soldier Ashes +7;True;254007;-1;0;0;-1;0;-1;57107;-1;20000610;0;-1;461;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;75;-1;254008;10007;2983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
254008;Mausoleum Soldier Ashes +8;True;254008;-1;0;0;-1;0;-1;57108;-1;20000610;0;-1;461;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;75;-1;254009;10008;3297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
254009;Mausoleum Soldier Ashes +9;True;254009;-1;0;0;-1;0;-1;57109;-1;20000610;0;-1;461;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;75;-1;254010;10009;3925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
254010;Mausoleum Soldier Ashes +10;True;254010;-1;0;0;-1;0;-1;57110;-1;20000610;0;-1;461;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;75;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255000;Haligtree Soldier Ashes;True;255000;-1;0;0;-1;0;-1;57000;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255001;10000;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255001;Haligtree Soldier Ashes +1;True;255001;-1;0;0;-1;0;-1;57001;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255002;10001;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255002;Haligtree Soldier Ashes +2;True;255002;-1;0;0;-1;0;-1;57002;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255003;10002;1260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255003;Haligtree Soldier Ashes +3;True;255003;-1;0;0;-1;0;-1;57003;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255004;10003;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255004;Haligtree Soldier Ashes +4;True;255004;-1;0;0;-1;0;-1;57004;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255005;10004;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255005;Haligtree Soldier Ashes +5;True;255005;-1;0;0;-1;0;-1;57005;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255006;10005;2100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255006;Haligtree Soldier Ashes +6;True;255006;-1;0;0;-1;0;-1;57006;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255007;10006;2380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255007;Haligtree Soldier Ashes +7;True;255007;-1;0;0;-1;0;-1;57007;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255008;10007;2660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255008;Haligtree Soldier Ashes +8;True;255008;-1;0;0;-1;0;-1;57008;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255009;10008;2940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255009;Haligtree Soldier Ashes +9;True;255009;-1;0;0;-1;0;-1;57009;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;255010;10009;3500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
255010;Haligtree Soldier Ashes +10;True;255010;-1;0;0;-1;0;-1;57010;-1;20000610;0;-1;469;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;20;True;0;1;1;0;-1;66;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256000;Ancient Dragon Knight Kristoff;True;256000;-1;0;0;-1;0;-1;61000;-1;20000610;0;-1;474;0;-1;15;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256001;10100;1770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256001;Ancient Dragon Knight Kristoff +1;True;256001;-1;0;0;-1;0;-1;61001;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256002;10101;2832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256002;Ancient Dragon Knight Kristoff +2;True;256002;-1;0;0;-1;0;-1;61002;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256003;10102;3894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256003;Ancient Dragon Knight Kristoff +3;True;256003;-1;0;0;-1;0;-1;61003;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256004;10103;4956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256004;Ancient Dragon Knight Kristoff +4;True;256004;-1;0;0;-1;0;-1;61004;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256005;10104;6018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256005;Ancient Dragon Knight Kristoff +5;True;256005;-1;0;0;-1;0;-1;61005;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256006;10105;7080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256006;Ancient Dragon Knight Kristoff +6;True;256006;-1;0;0;-1;0;-1;61006;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256007;10106;8142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256007;Ancient Dragon Knight Kristoff +7;True;256007;-1;0;0;-1;0;-1;61007;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256008;10107;9204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256008;Ancient Dragon Knight Kristoff +8;True;256008;-1;0;0;-1;0;-1;61008;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256009;10108;10266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256009;Ancient Dragon Knight Kristoff +9;True;256009;-1;0;0;-1;0;-1;61009;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;256010;10109;12390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
256010;Ancient Dragon Knight Kristoff +10;True;256010;-1;0;0;-1;0;-1;61010;-1;20000610;0;-1;474;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;108;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257000;Redmane Knight Ogha;True;257000;-1;0;0;-1;0;-1;61100;-1;20000610;0;-1;473;0;-1;15;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257001;10100;1750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257001;Redmane Knight Ogha +1;True;257001;-1;0;0;-1;0;-1;61101;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257002;10101;2800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257002;Redmane Knight Ogha +2;True;257002;-1;0;0;-1;0;-1;61102;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257003;10102;3850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257003;Redmane Knight Ogha +3;True;257003;-1;0;0;-1;0;-1;61103;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257004;10103;4900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257004;Redmane Knight Ogha +4;True;257004;-1;0;0;-1;0;-1;61104;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257005;10104;5950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257005;Redmane Knight Ogha +5;True;257005;-1;0;0;-1;0;-1;61105;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257006;10105;7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257006;Redmane Knight Ogha +6;True;257006;-1;0;0;-1;0;-1;61106;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257007;10106;8050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257007;Redmane Knight Ogha +7;True;257007;-1;0;0;-1;0;-1;61107;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257008;10107;9100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257008;Redmane Knight Ogha +8;True;257008;-1;0;0;-1;0;-1;61108;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257009;10108;10150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257009;Redmane Knight Ogha +9;True;257009;-1;0;0;-1;0;-1;61109;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;257010;10109;12250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
257010;Redmane Knight Ogha +10;True;257010;-1;0;0;-1;0;-1;61110;-1;20000610;0;-1;473;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;106;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258000;Lhutel the Headless;True;258000;-1;0;0;-1;0;-1;61200;-1;20000610;0;-1;475;0;-1;15;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258001;10100;1720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258001;Lhutel the Headless +1;True;258001;-1;0;0;-1;0;-1;61201;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258002;10101;2752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258002;Lhutel the Headless +2;True;258002;-1;0;0;-1;0;-1;61202;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258003;10102;3784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258003;Lhutel the Headless +3;True;258003;-1;0;0;-1;0;-1;61203;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258004;10103;4816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258004;Lhutel the Headless +4;True;258004;-1;0;0;-1;0;-1;61204;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258005;10104;5848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258005;Lhutel the Headless +5;True;258005;-1;0;0;-1;0;-1;61205;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258006;10105;6880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258006;Lhutel the Headless +6;True;258006;-1;0;0;-1;0;-1;61206;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258007;10106;7912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258007;Lhutel the Headless +7;True;258007;-1;0;0;-1;0;-1;61207;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258008;10107;8944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
258008;Lhutel the Headless +8;True;258008;-1;0;0;-1;0;-1;61208;-1;20000610;0;-1;475;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;True;False;False;False;False;0;0;False;True;False;False;True;False;True;False;600;30;True;0;3;1;0;-1;104;-1;258009;10108;9976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550
