Row ID;Row Name;Base FP Recovery Time;Base Stamina Recovery Time;Characer Head Land - Damage Reduction;Runes;Equipped Weapon: Right Primary;Equipped Weapon: Right Secondary;Equipped Weapon: Left Primary;Equipped Weapon: Left Secondary;Equipped Armor: Head;Equipped Armor: Chest;Equipped Armor: Arms;Equipped Armor: Legs;Equipped Ammunition: Arrow Primary;Equipped Ammunition: Bolt Primary;Equipped Ammunition: Arrow Secondary;Equipped Ammunition: Bolt Secondary;Equipped Accessory: Slot 1;Equipped Accessory: Slot 2;Equipped Accessory: Slot 3;Equipped Accessory: Slot 4;Elixir Material 1;Elixir Material 2;Elixir Material 3;Equipped Spell: Slot 1;Equipped Spell: Slot 2;Equipped Spell: Slot 3;Equipped Spell: Slot 4;Equipped Spell: Slot 5;Equipped Spell: Slot 6;Equipped Spell: Slot 7;Equipped Item: Slot 1;Equipped Item: Slot 2;Equipped Item: Slot 3;Equipped Item: Slot 4;Equipped Item: Slot 5;Equipped Item: Slot 6;Equipped Item: Slot 7;Equipped Item: Slot 8;Equipped Item: Slot 9;Equipped Item: Slot 10;NPC Player - Face Gen ID;NPC Player - Think ID;Base HP;Base FP;Base Stamina;Equipped Ammunition: Arrow Primary Count;Equipped Ammunition: Bolt Primary Count;Equipped Ammunition: Arrow Secondary Count;Equipped Ammunition: Bolt Secondary Count;Level;Vigor;Attunement;Endurance;Strength;Dexterity;Intelligence;Faith;Arcane;Humanity;Vitality;Equipped Item: Slot 1 Amount;Equipped Item: Slot 2 Amount;Equipped Item: Slot 3 Amount;Equipped Item: Slot 4 Amount;Equipped Item: Slot 5 Amount;Equipped Item: Slot 6 Amount;Equipped Item: Slot 7 Amount;Equipped Item: Slot 8 Amount;Equipped Item: Slot 9 Amount;Equipped Item: Slot 10 Amount;Equipped Gesture: Slot 1;Equipped Gesture: Slot 2;Equipped Gesture: Slot 3;Equipped Gesture: Slot 4;Equipped Gesture: Slot 5;Equipped Gesture: Slot 6;Equipped Gesture: Slot 7;NPC Player - Type;NPC Player - Draw Type;NPC Player - Sex;Vow Type: 1;Vow Type: 2;Vow Type: 3;Vow Type: 4;Is Sync Target;Weapon Param Type - Right Primary;Weapon Param Type - Right Secondary;Weapon Param Type - Right Tertiary;Weapon Param Type - Left Primary;Weapon Param Type - Left Secondary;Weapon Param Type - Left Tertiary;Equipped Weapon: Right Tertiary;Equipped Weapon: Left Tertiary;Stored Item: Slot 1;Stored Item: Slot 2;Stored Item: Slot 3;Stored Item: Slot 4;Stored Item: Slot 5;Stored Item: Slot 6;Stored Item: Slot 1 Count;Stored Item: Slot 2 Count;Stored Item: Slot 3 Count;Stored Item: Slot 4 Count;Stored Item: Slot 5 Count;Stored Item: Slot 6 Count;HP Flask - Max Possession Limit;FP Flask - Max Possession Limit;Voice Type
11452;;0;0;0;50000;14510;14511;31000000;14513;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;14512;14514;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
11453;;0;0;0;50000;14515;14516;31000000;14518;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;14517;14519;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
11454;;0;0;0;50000;14520;14521;31000000;-1;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;14522;-1;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
11997;;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;1;0;3;99;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;0;0;0;False;False;False;False;False;0;0;0;0;0;0;-1;-1;130;150;100;101;102;103;1;99;1;1;1;1;-1;-1;0
11998;;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;1;0;3;99;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;0;0;0;False;False;False;False;False;0;0;0;0;0;0;-1;-1;130;150;100;101;102;103;1;99;1;1;1;1;-1;-1;0
11999;;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;1;0;3;99;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;0;0;0;False;False;False;False;False;0;0;0;0;0;0;-1;-1;130;150;100;101;102;103;1;99;1;1;1;1;-1;-1;0
12000;;0;0;0;50000;12170010;-1;31000000;12170010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12001;;0;0;0;50000;32150010;-1;31000000;32150010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12002;;0;0;0;50000;32160010;-1;31000000;32160010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12003;;0;0;0;50000;11100010;-1;31000000;11100010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12004;;0;0;0;50000;12160010;-1;31000000;12160010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12005;;0;0;0;50000;23030010;-1;31000000;23030010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12006;;0;0;0;50000;20030010;-1;31000000;20030010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12007;;0;0;0;50000;30200010;-1;31000000;30200010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;30;26;50;7;10;38;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12008;;0;0;0;50000;3090010;-1;31000000;3090010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;24;80;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12009;;0;0;0;50000;17020010;-1;31000000;17020010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12010;;0;0;0;50000;18040010;-1;31000000;18040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12011;;0;0;0;50000;21060010;-1;31000000;21060010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12012;;0;0;0;50000;3150010;-1;31000000;3150010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;60;16;27;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12013;;0;0;0;50000;15110010;-1;31000000;15110010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12014;;0;0;0;50000;3140010;-1;31000000;3140010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;40;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12015;;0;0;0;50000;3160010;-1;31000000;3160010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12016;;0;0;0;50000;1040010;-1;31000000;1040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;30;30;20;80;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12017;;0;0;0;50000;1070010;-1;31000000;1070010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;44;60;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12018;;0;0;0;50000;2080010;-1;31000000;2080010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;30;30;20;80;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12019;;0;0;0;50000;2140010;-1;31000000;2140010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;48;20;25;20;20;50;50;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12020;;0;0;0;50000;3100010;-1;31000000;3100010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;20;7;70;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12021;;0;0;0;50000;3130010;-1;31000000;3130010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;44;60;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12022;;0;0;0;50000;3170010;-1;31000000;3170010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;30;50;7;60;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12023;;0;0;0;50000;2190010;-1;31000000;2190010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;37;50;10;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12024;;0;0;0;50000;16120010;-1;31000000;16120010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;30;30;20;40;47;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12025;;0;0;0;50000;4060010;-1;31000000;4060010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12026;;0;0;0;50000;6040010;-1;31000000;6040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;30;30;20;80;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12027;;0;0;0;50000;8100010;-1;31000000;8100010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;30;30;20;80;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12028;;0;0;0;50000;9020010;-1;31000000;9020010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;30;30;20;80;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12029;;0;0;0;50000;11150010;-1;31000000;11150010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;20;7;70;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12030;;0;0;0;50000;15040010;-1;31000000;15040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12031;;0;0;0;50000;23050010;-1;31000000;23050010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12032;;0;0;0;50000;4050010;-1;31000000;4050010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;70;16;17;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12033;;0;0;0;50000;4080010;-1;31000000;4080010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12034;;0;0;0;50000;17010010;-1;31000000;17010010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;50;50;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12035;;0;0;0;50000;11120010;-1;31000000;11120010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12036;;0;0;0;50000;1010010;-1;31000000;1010010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;30;30;20;60;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12037;;0;0;0;50000;1160010;-1;31000000;1160010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;20;7;70;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12038;;0;0;0;50000;4020010;-1;31000000;4020010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;70;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12039;;0;0;0;50000;23100010;-1;31000000;23100010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;50;50;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
