Row ID;Row Name;physicsAtkRate;magicAtkRate;fireAtkRate;thunderAtkRate;staminaAtkRate;saWeaponAtkRate;saDurabilityRate;correctStrengthRate;correctAgilityRate;correctMagicRate;correctFaithRate;physicsGuardCutRate;magicGuardCutRate;fireGuardCutRate;thunderGuardCutRate;poisonGuardResistRate;diseaseGuardResistRate;bloodGuardResistRate;curseGuardResistRate;staminaGuardDefRate;spEffectId1;spEffectId2;spEffectId3;residentSpEffectId1;residentSpEffectId2;residentSpEffectId3;materialSetId;maxReinforceLevel;darkAtkRate;darkGuardCutRate;correctLuckRate;freezeGuardDefRate;reinforcePriceRate;baseChangePriceRate;enableGemRank;sleepGuardDefRate;madnessGuardDefRate;baseAtkRate
1209;Occult +9;1.386;1.386;1.386;1.386;1.36;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;9;9;1.386;1;1.36;1;2.6;1;0;1;1;2.08;
1210;Occult +10;1.44;1.44;1.44;1.44;1.4;1;1;1.2;1.2;1.2;1.2;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;10;10;1.44;1;1.4;1;2.8;1;0;1;1;2.2;
1211;Occult +11;1.494;1.494;1.494;1.494;1.44;1;1;1.22;1.22;1.22;1.22;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;11;11;1.494;1;1.43;1;3;1;0;1;1;2.32;
1212;Occult +12;1.548;1.548;1.548;1.548;1.48;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;12;12;1.548;1;1.46;1;3.2;1;0;1;1;2.44;
1213;Occult +13;1.602;1.602;1.602;1.602;1.52;1;1;1.26;1.26;1.26;1.26;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;13;13;1.602;1;1.49;1;3.4;1;0;1;1;2.56;
1214;Occult +14;1.656;1.656;1.656;1.656;1.56;1;1;1.28;1.28;1.28;1.28;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;14;14;1.656;1;1.52;1;3.6;1;0;1;1;2.68;
1215;Occult +15;1.71;1.71;1.71;1.71;1.6;1;1;1.3;1.3;1.3;1.3;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;15;15;1.71;1;1.55;1;3.8;1;0;1;1;2.8;
1216;Occult +16;1.764;1.764;1.764;1.764;1.64;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;16;16;1.764;1;1.58;1;4;1;0;1;1;2.92;
1217;Occult +17;1.818;1.818;1.818;1.818;1.68;1;1;1.34;1.34;1.34;1.34;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;17;17;1.818;1;1.61;1;4.2;1;0;1;1;3.04;
1218;Occult +18;1.872;1.872;1.872;1.872;1.72;1;1;1.36;1.36;1.36;1.36;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;18;18;1.872;1;1.64;1;4.4;1;0;1;1;3.16;
1219;Occult +19;1.926;1.926;1.926;1.926;1.76;1;1;1.38;1.38;1.38;1.38;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;19;19;1.926;1;1.67;1;4.6;1;0;1;1;3.28;
1220;Occult +20;1.98;1.98;1.98;1.98;1.8;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;20;20;1.98;1;1.7;1;4.8;1;0;1;1;3.4;
1221;Occult +21;2.034;2.034;2.034;2.034;1.84;1;1;1.42;1.42;1.42;1.42;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;21;21;2.034;1;1.72;1;5;1;0;1;1;3.52;
1222;Occult +22;2.088;2.088;2.088;2.088;1.88;1;1;1.44;1.44;1.44;1.44;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;22;22;2.088;1;1.74;1;5.2;1;0;1;1;3.64;
1223;Occult +23;2.142;2.142;2.142;2.142;1.92;1;1;1.46;1.46;1.46;1.46;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;23;23;2.142;1;1.76;1;5.4;1;0;1;1;3.76;
1224;Occult +24;2.196;2.196;2.196;2.196;1.96;1;1;1.48;1.48;1.48;1.48;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;24;24;2.196;1;1.78;1;5.6;1;0;1;1;3.88;
1225;Occult +25;2.25;2.25;2.25;2.25;2;1;1;1.5;1.5;1.5;1.5;1;1;1;1;1;1;1;1;1.1;0;0;0;0;0;0;25;25;2.25;1;1.8;1;5.8;1;0;1;1;4;
1600;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
1601;;1.03;1.03;1.03;1.03;1.04;1;1;1.03;1.03;1.03;1.03;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1.03;1;1.03;1;1;1;0;1;1;1.12;
1602;;1.06;1.06;1.06;1.06;1.08;1;1;1.06;1.06;1.06;1.06;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;1.06;1;1.06;1;1.2;1;0;1;1;1.24;
1603;;1.09;1.09;1.09;1.09;1.12;1;1;1.09;1.09;1.09;1.09;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;3;1.09;1;1.09;1;1.4;1;0;1;1;1.36;
1604;;1.12;1.12;1.12;1.12;1.16;1;1;1.12;1.12;1.12;1.12;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;4;1.12;1;1.12;1;1.6;1;0;1;1;1.48;
1605;;1.15;1.15;1.15;1.15;1.2;1;1;1.15;1.15;1.15;1.15;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;5;1.15;1;1.15;1;1.8;1;0;1;1;1.6;
1606;;1.18;1.18;1.18;1.18;1.24;1;1;1.18;1.18;1.18;1.18;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;6;1.18;1;1.18;1;2;1;0;1;1;1.72;
1607;;1.21;1.21;1.21;1.21;1.28;1;1;1.21;1.21;1.21;1.21;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;7;1.21;1;1.21;1;2.2;1;0;1;1;1.84;
1608;;1.24;1.24;1.24;1.24;1.32;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;8;1.24;1;1.24;1;2.4;1;0;1;1;1.96;
1609;;1.27;1.27;1.27;1.27;1.36;1;1;1.27;1.27;1.27;1.27;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;9;1.27;1;1.27;1;2.6;1;0;1;1;2.08;
1610;;1.3;1.3;1.3;1.3;1.4;1;1;1.2;1.2;1.2;1.2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;10;1.3;1;1.2;1;2.8;1;0;1;1;2.2;
1611;;1.33;1.33;1.33;1.33;1.44;1;1;1.22;1.22;1.22;1.22;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;11;11;1.33;1;1.22;1;3;1;0;1;1;2.32;
1612;;1.36;1.36;1.36;1.36;1.48;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;12;12;1.36;1;1.24;1;3.2;1;0;1;1;2.44;
1613;;1.39;1.39;1.39;1.39;1.52;1;1;1.26;1.26;1.26;1.26;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;13;13;1.39;1;1.26;1;3.4;1;0;1;1;2.56;
1614;;1.42;1.42;1.42;1.42;1.56;1;1;1.28;1.28;1.28;1.28;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;14;14;1.42;1;1.28;1;3.6;1;0;1;1;2.68;
1615;;1.45;1.45;1.45;1.45;1.6;1;1;1.3;1.3;1.3;1.3;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;15;15;1.45;1;1.3;1;3.8;1;0;1;1;2.8;
1616;;1.48;1.48;1.48;1.48;1.64;1;1;1.31;1.31;1.31;1.31;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;16;16;1.48;1;1.31;1;4;1;0;1;1;2.92;
1617;;1.51;1.51;1.51;1.51;1.68;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;17;17;1.51;1;1.32;1;4.2;1;0;1;1;3.04;
1618;;1.54;1.54;1.54;1.54;1.72;1;1;1.33;1.33;1.33;1.33;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;18;18;1.54;1;1.33;1;4.4;1;0;1;1;3.16;
1619;;1.57;1.57;1.57;1.57;1.76;1;1;1.34;1.34;1.34;1.34;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;19;19;1.57;1;1.34;1;4.6;1;0;1;1;3.28;
1620;;1.6;1.6;1.6;1.6;1.8;1;1;1.35;1.35;1.35;1.35;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;20;20;1.6;1;1.35;1;4.8;1;0;1;1;3.4;
1621;;1.63;1.63;1.63;1.63;1.84;1;1;1.36;1.36;1.36;1.36;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;21;21;1.63;1;1.36;1;5;1;0;1;1;3.52;
1622;;1.66;1.66;1.66;1.66;1.88;1;1;1.37;1.37;1.37;1.37;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;22;22;1.66;1;1.37;1;5.2;1;0;1;1;3.64;
1623;;1.69;1.69;1.69;1.69;1.92;1;1;1.38;1.38;1.38;1.38;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;23;23;1.69;1;1.38;1;5.4;1;0;1;1;3.76;
1624;;1.72;1.72;1.72;1.72;1.96;1;1;1.39;1.39;1.39;1.39;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;24;24;1.72;1;1.39;1;5.6;1;0;1;1;3.88;
1625;;1.75;1.75;1.75;1.75;2;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;25;25;1.75;1;1.4;1;5.8;1;0;1;1;4;
1700;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
1701;;1.03;1.03;1.03;1.03;1.04;1;1;1.01;1.01;1.01;1.01;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1.03;1;1.01;1;1;1;0;1;1;1.12;
1702;;1.06;1.06;1.06;1.06;1.08;1;1;1.02;1.02;1.02;1.02;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;1.06;1;1.02;1;1.2;1;0;1;1;1.24;
1703;;1.09;1.09;1.09;1.09;1.12;1;1;1.03;1.03;1.03;1.03;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;3;1.09;1;1.03;1;1.4;1;0;1;1;1.36;
1704;;1.12;1.12;1.12;1.12;1.16;1;1;1.04;1.04;1.04;1.04;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;4;1.12;1;1.04;1;1.6;1;0;1;1;1.48;
1705;;1.15;1.15;1.15;1.15;1.2;1;1;1.05;1.05;1.05;1.05;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;5;1.15;1;1.05;1;1.8;1;0;1;1;1.6;
1706;;1.18;1.18;1.18;1.18;1.24;1;1;1.06;1.06;1.06;1.06;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;6;1.18;1;1.06;1;2;1;0;1;1;1.72;
1707;;1.21;1.21;1.21;1.21;1.28;1;1;1.07;1.07;1.07;1.07;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;7;1.21;1;1.07;1;2.2;1;0;1;1;1.84;
1708;;1.24;1.24;1.24;1.24;1.32;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;8;1.24;1;1.08;1;2.4;1;0;1;1;1.96;
1709;;1.27;1.27;1.27;1.27;1.36;1;1;1.09;1.09;1.09;1.09;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;9;1.27;1;1.09;1;2.6;1;0;1;1;2.08;
1710;;1.3;1.3;1.3;1.3;1.4;1;1;1.1;1.1;1.1;1.1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;10;1.3;1;1.1;1;2.8;1;0;1;1;2.2;
1711;;1.33;1.33;1.33;1.33;1.44;1;1;1.11;1.11;1.11;1.11;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;11;11;1.33;1;1.11;1;3;1;0;1;1;2.32;
1712;;1.36;1.36;1.36;1.36;1.48;1;1;1.12;1.12;1.12;1.12;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;12;12;1.36;1;1.12;1;3.2;1;0;1;1;2.44;
1713;;1.39;1.39;1.39;1.39;1.52;1;1;1.13;1.13;1.13;1.13;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;13;13;1.39;1;1.13;1;3.4;1;0;1;1;2.56;
1714;;1.42;1.42;1.42;1.42;1.56;1;1;1.14;1.14;1.14;1.14;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;14;14;1.42;1;1.14;1;3.6;1;0;1;1;2.68;
1715;;1.45;1.45;1.45;1.45;1.6;1;1;1.15;1.15;1.15;1.15;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;15;15;1.45;1;1.15;1;3.8;1;0;1;1;2.8;
1716;;1.48;1.48;1.48;1.48;1.64;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;16;16;1.48;1;1.16;1;4;1;0;1;1;2.92;
1717;;1.51;1.51;1.51;1.51;1.68;1;1;1.17;1.17;1.17;1.17;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;17;17;1.51;1;1.17;1;4.2;1;0;1;1;3.04;
1718;;1.54;1.54;1.54;1.54;1.72;1;1;1.18;1.18;1.18;1.18;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;18;18;1.54;1;1.18;1;4.4;1;0;1;1;3.16;
1719;;1.57;1.57;1.57;1.57;1.76;1;1;1.19;1.19;1.19;1.19;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;19;19;1.57;1;1.19;1;4.6;1;0;1;1;3.28;
1720;;1.6;1.6;1.6;1.6;1.8;1;1;1.2;1.2;1.2;1.2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;20;20;1.6;1;1.2;1;4.8;1;0;1;1;3.4;
1721;;1.63;1.63;1.63;1.63;1.84;1;1;1.21;1.21;1.21;1.21;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;21;21;1.63;1;1.21;1;5;1;0;1;1;3.52;
1722;;1.66;1.66;1.66;1.66;1.88;1;1;1.22;1.22;1.22;1.22;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;22;22;1.66;1;1.22;1;5.2;1;0;1;1;3.64;
1723;;1.69;1.69;1.69;1.69;1.92;1;1;1.23;1.23;1.23;1.23;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;23;23;1.69;1;1.23;1;5.4;1;0;1;1;3.76;
1724;;1.72;1.72;1.72;1.72;1.96;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;24;24;1.72;1;1.24;1;5.6;1;0;1;1;3.88;
1725;;1.75;1.75;1.75;1.75;2;1;1;1.25;1.25;1.25;1.25;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;25;25;1.75;1;1.25;1;5.8;1;0;1;1;4;
1800;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
1801;;1.03;1.03;1.03;1.03;1.04;1;1;1.03;1.03;1.03;1.03;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1.03;1;1.03;1;1;1;0;1;1;1.12;
1802;;1.06;1.06;1.06;1.06;1.08;1;1;1.06;1.06;1.06;1.06;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;1.06;1;1.06;1;1.2;1;0;1;1;1.24;
1803;;1.09;1.09;1.09;1.09;1.12;1;1;1.09;1.09;1.09;1.09;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;3;1.09;1;1.09;1;1.4;1;0;1;1;1.36;
1804;;1.12;1.12;1.12;1.12;1.16;1;1;1.12;1.12;1.12;1.12;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;4;1.12;1;1.12;1;1.6;1;0;1;1;1.48;
1805;;1.15;1.15;1.15;1.15;1.2;1;1;1.15;1.15;1.15;1.15;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;5;1.15;1;1.15;1;1.8;1;0;1;1;1.6;
1806;;1.18;1.18;1.18;1.18;1.24;1;1;1.18;1.18;1.18;1.18;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;6;1.18;1;1.18;1;2;1;0;1;1;1.72;
1807;;1.21;1.21;1.21;1.21;1.28;1;1;1.21;1.21;1.21;1.21;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;7;1.21;1;1.21;1;2.2;1;0;1;1;1.84;
1808;;1.24;1.24;1.24;1.24;1.32;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;8;1.24;1;1.24;1;2.4;1;0;1;1;1.96;
1809;;1.27;1.27;1.27;1.27;1.36;1;1;1.27;1.27;1.27;1.27;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;9;1.27;1;1.27;1;2.6;1;0;1;1;2.08;
1810;;1.3;1.3;1.3;1.3;1.4;1;1;1.3;1.3;1.3;1.3;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;10;1.3;1;1.3;1;2.8;1;0;1;1;2.2;
1811;;1.33;1.33;1.33;1.33;1.44;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;11;11;1.33;1;1.32;1;3;1;0;1;1;2.32;
1812;;1.36;1.36;1.36;1.36;1.48;1;1;1.34;1.34;1.34;1.34;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;12;12;1.36;1;1.34;1;3.2;1;0;1;1;2.44;
1813;;1.39;1.39;1.39;1.39;1.52;1;1;1.36;1.36;1.36;1.36;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;13;13;1.39;1;1.36;1;3.4;1;0;1;1;2.56;
1814;;1.42;1.42;1.42;1.42;1.56;1;1;1.38;1.38;1.38;1.38;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;14;14;1.42;1;1.38;1;3.6;1;0;1;1;2.68;
1815;;1.45;1.45;1.45;1.45;1.6;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;15;15;1.45;1;1.4;1;3.8;1;0;1;1;2.8;
1816;;1.48;1.48;1.48;1.48;1.64;1;1;1.42;1.42;1.42;1.42;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;16;16;1.48;1;1.42;1;4;1;0;1;1;2.92;
1817;;1.51;1.51;1.51;1.51;1.68;1;1;1.44;1.44;1.44;1.44;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;17;17;1.51;1;1.44;1;4.2;1;0;1;1;3.04;
1818;;1.54;1.54;1.54;1.54;1.72;1;1;1.46;1.46;1.46;1.46;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;18;18;1.54;1;1.46;1;4.4;1;0;1;1;3.16;
1819;;1.57;1.57;1.57;1.57;1.76;1;1;1.48;1.48;1.48;1.48;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;19;19;1.57;1;1.48;1;4.6;1;0;1;1;3.28;
1820;;1.6;1.6;1.6;1.6;1.8;1;1;1.5;1.5;1.5;1.5;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;20;20;1.6;1;1.5;1;4.8;1;0;1;1;3.4;
1821;;1.63;1.63;1.63;1.63;1.84;1;1;1.52;1.52;1.52;1.52;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;21;21;1.63;1;1.52;1;5;1;0;1;1;3.52;
1822;;1.66;1.66;1.66;1.66;1.88;1;1;1.54;1.54;1.54;1.54;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;22;22;1.66;1;1.54;1;5.2;1;0;1;1;3.64;
1823;;1.69;1.69;1.69;1.69;1.92;1;1;1.56;1.56;1.56;1.56;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;23;23;1.69;1;1.56;1;5.4;1;0;1;1;3.76;
1824;;1.72;1.72;1.72;1.72;1.96;1;1;1.58;1.58;1.58;1.58;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;24;24;1.72;1;1.58;1;5.6;1;0;1;1;3.88;
1825;;1.75;1.75;1.75;1.75;2;1;1;1.6;1.6;1.6;1.6;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;25;25;1.75;1;1.6;1;5.8;1;0;1;1;4;
1900;Standard Catalyst +0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
1901;Standard Catalyst +1;1.03;1.03;1.03;1.03;1.04;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1.03;1;1.08;1;1;1;0;1;1;1.12;
1902;Standard Catalyst +2;1.06;1.06;1.06;1.06;1.08;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;1.06;1;1.16;1;1.2;1;0;1;1;1.24;
1903;Standard Catalyst +3;1.09;1.09;1.09;1.09;1.12;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;3;1.09;1;1.24;1;1.4;1;0;1;1;1.36;
1904;Standard Catalyst +4;1.12;1.12;1.12;1.12;1.16;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;4;1.12;1;1.32;1;1.6;1;0;1;1;1.48;
1905;Standard Catalyst +5;1.15;1.15;1.15;1.15;1.2;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;5;1.15;1;1.4;1;1.8;1;0;1;1;1.6;
1906;Standard Catalyst +6;1.18;1.18;1.18;1.18;1.24;1;1;1.48;1.48;1.48;1.48;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;6;1.18;1;1.48;1;2;1;0;1;1;1.72;
1907;Standard Catalyst +7;1.21;1.21;1.21;1.21;1.28;1;1;1.56;1.56;1.56;1.56;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;7;1.21;1;1.56;1;2.2;1;0;1;1;1.84;
1908;Standard Catalyst +8;1.24;1.24;1.24;1.24;1.32;1;1;1.64;1.64;1.64;1.64;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;8;1.24;1;1.64;1;2.4;1;0;1;1;1.96;
1909;Standard Catalyst +9;1.27;1.27;1.27;1.27;1.36;1;1;1.72;1.72;1.72;1.72;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;9;1.27;1;1.72;1;2.6;1;0;1;1;2.08;
1910;Standard Catalyst +10;1.3;1.3;1.3;1.3;1.4;1;1;1.8;1.8;1.8;1.8;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;10;1.3;1;1.8;1;2.8;1;0;1;1;2.2;
1911;Standard Catalyst +11;1.33;1.33;1.33;1.33;1.44;1;1;1.88;1.88;1.88;1.88;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;11;11;1.33;1;1.88;1;3;1;0;1;1;2.32;
1912;Standard Catalyst +12;1.36;1.36;1.36;1.36;1.48;1;1;1.96;1.96;1.96;1.96;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;12;12;1.36;1;1.96;1;3.2;1;0;1;1;2.44;
1913;Standard Catalyst +13;1.39;1.39;1.39;1.39;1.52;1;1;2.04;2.04;2.04;2.04;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;13;13;1.39;1;2.04;1;3.4;1;0;1;1;2.56;
1914;Standard Catalyst +14;1.42;1.42;1.42;1.42;1.56;1;1;2.12;2.12;2.12;2.12;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;14;14;1.42;1;2.12;1;3.6;1;0;1;1;2.68;
1915;Standard Catalyst +15;1.45;1.45;1.45;1.45;1.6;1;1;2.2;2.2;2.2;2.2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;15;15;1.45;1;2.2;1;3.8;1;0;1;1;2.8;
1916;Standard Catalyst +16;1.48;1.48;1.48;1.48;1.64;1;1;2.28;2.28;2.28;2.28;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;16;16;1.48;1;2.28;1;4;1;0;1;1;2.92;
1917;Standard Catalyst +17;1.51;1.51;1.51;1.51;1.68;1;1;2.36;2.36;2.36;2.36;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;17;17;1.51;1;2.36;1;4.2;1;0;1;1;3.04;
1918;Standard Catalyst +18;1.54;1.54;1.54;1.54;1.72;1;1;2.44;2.44;2.44;2.44;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;18;18;1.54;1;2.44;1;4.4;1;0;1;1;3.16;
1919;Standard Catalyst +19;1.57;1.57;1.57;1.57;1.76;1;1;2.52;2.52;2.52;2.52;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;19;19;1.57;1;2.52;1;4.6;1;0;1;1;3.28;
1920;Standard Catalyst +20;1.6;1.6;1.6;1.6;1.8;1;1;2.6;2.6;2.6;2.6;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;20;20;1.6;1;2.6;1;4.8;1;0;1;1;3.4;
1921;Standard Catalyst +21;1.63;1.63;1.63;1.63;1.84;1;1;2.68;2.68;2.68;2.68;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;21;21;1.63;1;2.68;1;5;1;0;1;1;3.52;
1922;Standard Catalyst +22;1.66;1.66;1.66;1.66;1.88;1;1;2.76;2.76;2.76;2.76;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;22;22;1.66;1;2.76;1;5.2;1;0;1;1;3.64;
1923;Standard Catalyst +23;1.69;1.69;1.69;1.69;1.92;1;1;2.84;2.84;2.84;2.84;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;23;23;1.69;1;2.84;1;5.4;1;0;1;1;3.76;
1924;Standard Catalyst +24;1.72;1.72;1.72;1.72;1.96;1;1;2.92;2.92;2.92;2.92;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;24;24;1.72;1;2.92;1;5.6;1;0;1;1;3.88;
1925;Standard Catalyst +25;1.75;1.75;1.75;1.75;2;1;1;3;3;3;3;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;25;25;1.75;1;3;1;5.8;1;0;1;1;4;
2000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;
2001;;1.03;1.03;1.03;1.03;1.04;1;1;1.05;1.05;1.05;1.05;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1.03;1;1.05;1;1;1;0;1;1;1.12;
2002;;1.06;1.06;1.06;1.06;1.08;1;1;1.1;1.1;1.1;1.1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;1.06;1;1.1;1;1.2;1;0;1;1;1.24;
2003;;1.09;1.09;1.09;1.09;1.12;1;1;1.15;1.15;1.15;1.15;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;3;1.09;1;1.15;1;1.4;1;0;1;1;1.36;
