Row ID;Row Name;SpEffect 4
46400156;Ulcerated Tree Spirit;7190
46400162;Ulcerated Tree Spirit;7110
46400942;Ulcerated Tree Spirit;7150
46400950;Ulcerated Tree Spirit;7120
46500060;Dragonkin Soldier;7050
46500160;Dragonkin Soldier;7050
46500262;Dragonkin Soldier;7130
46500265;Dragonkin Soldier;7110
46500352;Dragonkin Soldier;7160
46500960;Dragonkin Soldier;7050
46600010;Golem;7010
46600030;Golem;7080
46600034;Golem;7100
46600070;Golem;7150
46600120;Golem;7060
46600133;Golem;7090
46600150;Golem;7120
46600170;Golem;7150
46600910;Golem;7010
46601010;Golem;7010
46601030;Golem;7080
46601034;Golem;7100
46601040;Golem;7070
46601042;Golem;7150
46601120;Golem;7060
46601140;Golem;7070
46602050;Golem;7120
46604142;Golem;7150
46605040;Golem;7070
46605140;Golem;7070
46606010;Golem;7010
46606020;Golem;7060
46607012;Golem;7020
46607033;Golem;7090
46609050;Golem;7120
46700065;Ancestor Spirit;7090
46700964;Ancestor Spirit;7060
46800032;Fallingstar Beast;7110
46801930;Fallingstar Beast;7100
46801940;;7070
46900007;Grafted Scion;7060
46900008;Grafted Scion;7060
46900014;Grafted Scion;7030
46900020;Grafted Scion;7060
46900032;Grafted Scion;7090
46900034;Grafted Scion;7100
47100038;God-Devouring Serpent / Rykard, Lord of Blasphemy;7120
47101038;God-Devouring Serpent / Rykard, Lord of Blasphemy;7120
47110000;Writhing Mass;-1
47110038;Writhing Mass;7110
47200070;Godfrey, First Elden Lord;7160
47200134;Godfrey, First Elden Lord;7110
47210070;Hoarah Loux;7160
47300040;Starscourge Radahn;7100
47500014;Godrick the Grafted;7040
47500030;Godrick the Grafted;7100
47510014;Godrick - Head and Torso;7030
47600050;Fire Giant;7140
47601050;Fire Giant;7140
47700033;Gargoyle;7090
47700034;Gargoyle;7100
47700070;Gargoyle;7150
47700165;Gargoyle;7090
47700250;Gargoyle;7120
47701034;Gargoyle;7100
47701165;Gargoyle;7090
47701242;Gargoyle;7170
47702034;Gargoyle;7100
47702066;Gargoyle;7110
48000068;Mohg, The Omen;7180
48001935;Mohg, The Omen;7130
48100012;Erdtree Avatar;7040
48100020;Erdtree Avatar;7080
48100034;Erdtree Avatar;7100
48100040;Erdtree Avatar;7090
48100066;Erdtree Avatar;7110
48100150;Erdtree Avatar;7140
48100920;Erdtree Avatar;7080
48110040;Erdtree Avatar;7090
48110042;Erdtree Avatar;7170
48110052;Erdtree Avatar;7180
48110054;Erdtree Avatar;7180
48110056;Erdtree Avatar;7190
48200130;Omenkiller;7080
48200134;Omenkiller;7100
48200138;Omenkiller;7110
48200820;Omenkiller;7060
48200920;Omenkiller;7080
48200930;Omenkiller;7080
48208030;Omenkiller;7080
48208034;Omenkiller;7100
48208038;Omenkiller;7110
48208138;Omenkiller;7110
49100026;Magma Wyrm;7070
49100032;Magma Wyrm;7110
49100038;Magma Wyrm;7110
49100940;Magma Wyrm;7070
49110052;Magma Wyrm - Standing;7180
49500010;Tibia Mariner;7030
49500020;Tibia Mariner;7080
49500032;Tibia Mariner;7110
49500050;Tibia Mariner;7120
49600032;Giant Skeleton Torso;7090
49600050;Giant Skeleton Torso;7120
49600168;Giant Skeleton Torso;7170
49800010;Death Rite Bird;7030
49800012;Death Rite Bird;7040
49800020;Death Rite Bird;7080
49800032;Death Rite Bird;7090
49800033;Death Rite Bird;7110
49801020;Death Rite Bird;7080
49801040;Death Rite Bird;7090
49801050;Death Rite Bird;7140
49801052;Death Rite Bird;7180
60200000;;7000
60720134;Gull;7100
70000065;Fallen Hawk Soldier;7090
70001065;Fallen Hawk Soldier;7090
70002065;Fallen Hawk Soldier;7090
70003165;Fallen Hawk Soldier;7090
71000012;White Mask Assailant;7040
71000030;White Mask Assailant;7080
71000050;White Mask Assailant;7120
71000150;White Mask Assailant;7120
71000950;White Mask Assailant;7120
81000010;Ballista;7010
81000012;Ballista;7020
81000014;Ballista;7030
81000030;Ballista;7080
81000041;Ballista;7080
81000051;Ballista;7130
81000056;Ballista;7190
81010010;Giant Ballista;7010
81010012;Giant Ballista;7020
81010030;Giant Ballista;7080
81010041;Giant Ballista;7080
81010050;Giant Ballista;7120
81100014;Dragon-faced Flamethrower;7030
81100020;Dragon-faced Flamethrower;7060
81100041;Dragon-faced Flamethrower;7080
81100050;Dragon-faced Flamethrower;7120
81200007;Merciless Chariot;7060
81200032;Merciless Chariot;7090
81200132;Merciless Chariot;7090
90020000;;7050
90080000;;7000
90081000;;7000
90082000;;7000
90083000;;7000
90084000;;7000
95010000;;7140
95020000;;7000
95021000;;7010
95022000;;7020
95023000;;7030
95024000;;7040
95025000;;7050
95026000;;7060
95027000;;7070
95028000;;7080
95029000;;7090
95030000;;7100
95031000;;7110
95032000;;7120
95033000;;7130
95034000;;7140
500000032;;7090
500000066;;7110
501060062;;7110
501060078;;7160
501060162;;7110
501060262;;7110
501060362;;7110
501060462;;7110
502160010;;7010
502160110;;7010
502160210;;7010
502160310;;7010
502180010;;7010
502180062;;7110
502180064;;7060
502180065;;7090
502180164;;7060
502180165;;7090
502180264;;7060
502180265;;7090
502280050;;7120
503180010;;7010
503260038;Sword of Bernahl;7110
506070078;;7160
520000001;;19350
520000002;;19351
520000003;;19352
520000004;;19353
520000005;;19354
520000006;;19355
520000007;;19356
520000008;;19357
520000009;;19358
520000010;;19359
520000011;;19360
520000012;;19361
520000013;;19362
520000014;;19363
520000015;;19364
520000016;;19365
520000017;;19366
520000018;;19367
520000019;;19368
520000020;;19369
520000021;;19370
523000038;Tanith, Volcano Manor Proprietress;19361
523000138;Tanith, Volcano Manor Proprietress;19361
523010010;White Mask Varré;19351
523010020;White Mask Varré;19356
523010068;White Mask Varré;19368
523010110;White Mask Varré;19351
523010168;White Mask Varré;19367
523040020;Festering Fingerprint Vyke;19356
523040050;Roundtable Knight Vyke;19364
523070020;Preceptor Seluvis;19356
523070120;Preceptor Seluvis;19356
523070220;Preceptor Seluvis;19356
523070320;Preceptor Seluvis;19356
523090010;Patches;19353
523090020;Patches;19356
523090030;Patches;19358
523090032;Patches;19359
523090038;Patches;19361
523090110;Patches;19351
523090132;Patches;19359
523090210;Patches;19361
523090310;Patches;19361
523090410;Patches;19351
523100010;Lightseeker Hyetta;19353
523100012;Irina of Morne;19352
523100020;Lightseeker Hyetta;19356
523100035;Finger Maiden Hyetta;19363
523100112;Irina of Morne;19352
523100120;Lightseeker Hyetta;19356
523100220;Lightseeker Hyetta;19356
523110012;Castellan Edgar;19352
523110020;Castellan Edgar;19356
523110112;Castellan Edgar;19352
523110120;Castellan Edgar;19356
523120012;Castellan Jerren;19359
523120024;Witch-Hunter Jerren;19361
523120040;Castellan Jerren;19357
523120124;Witch-Hunter Jerren;19359
523120140;Castellan Jerren;19357
523120240;Castellan Jerren;19357
523120340;Castellan Jerren;19357
523130020;Rya the Scout;19356
523130030;Rya the Scout;19358
523130038;Rya the Scout;19361
523130130;Rya the Scout;19358
523130138;Zorayas the Scout;19361
523140020;Knight Diallos;19356
523140038;Knight Diallos;19361
523140120;Potentate Diallos;19361
523140220;Potentate Diallos;19356
523150020;;19356
523160010;Sorceress Sellen;19351
523160012;Sorceress Sellen;19352
523160020;Sorceress Sellen;19357
523160024;Sorceress Sellen;19356
523160124;Sorceress Sellen;19361
523180010;Yura, Hunter of Bloody Fingers;19351
523180020;Yura, Hunter of Bloody Fingers;19354
523180030;Yura, Hunter of Bloody Fingers;19358
523180050;Yura, Hunter of Bloody Fingers;19362
523180110;Yura, Hunter of Bloody Fingers;19351
523180130;Yura, Hunter of Bloody Fingers;19358
523180210;Yura, Hunter of Bloody Fingers;19351
523180230;Yura, Hunter of Bloody Fingers;19358
523180330;Yura, Hunter of Bloody Fingers;19358
523190010;D, Hunter of the Dead;19351
523190065;D, Hunter of the Dead;19359
523190066;D, Hunter of the Dead;19361
523190110;D, Hunter of the Dead;19351
523200010;Heartbroken Maiden;19351
523210010;Kenneth Haight, Limgrave Heir;19351
523210014;Kenneth Haight, Limgrave Heir;19353
523210110;Kenneth Haight, Limgrave Heir;19351
523220066;Fia, Deathbed Companion;19361
523220166;Fia, Deathbed Companion;19361
523220266;Fia, Deathbed Companion;19361
523220366;Fia, Deathbed Companion;19361
523230020;Dung Eater;19356
523230033;Dung Eater;19359
523230035;Dung Eater;19363
523230135;Dung Eater;19363
523240070;Sir Gideon Ofnir, the All-Knowing;19365
523250014;Sorcerer Rogier;19353
523250050;Sorcerer Rogier;19362
523250066;Sorcerer Rogier;19361
523250114;Sorcerer Rogier;19353
523250166;Sorcerer Rogier;19361
523250214;Sorcerer Rogier;19353
523260010;Knight Bernahl;19351
523260038;Knight Bernahl;19361
523260070;Recusant Bernahl;19365
523270030;Eleonora, Violet Bloody Finger;19358
523270130;Eleonora, Violet Bloody Finger;19358
523290040;;19355
523290066;;19361
523310020;Blackguard;19356
523310033;Blackguard;19359
523310133;Blackguard;19359
523320038;;19361
523330020;Sorcerer Thops;19356
523330024;Sorcerer Thops;19356
523340014;Nepheli Loux, Warrior;19353
523340020;Nepheli Loux, Warrior;19356
523340114;Nepheli Loux, Warrior;19353
523340120;Nepheli Loux, Warrior;19356
523340214;Nepheli Loux, Warrior;19353
523350010;Reeling Rico;19351
523350052;Reeling Rico;19366
523350068;Reeling Rico;19368
523360012;Vyke's Finger Maiden;19352
523370034;;19360
523370134;;19360
523390079;Ensha of the Royal Remains;19352
523400020;Bloody Finger Ravenmount Assassin;19358
523440026;Great Horned Tragoth;19360
523440040;Great Horned Tragoth;19357
523450010;Old Knight Istvan;19360
523460030;Rileigh the Idle;19360
523470050;Juno Hoslow, Knight of Blood;19362
523480030;Millicent;19358
523480040;Millicent;19357
523480050;Millicent;19362
523480056;Millicent;19370
523480130;Millicent;19358
523480140;Millicent;19357
523480156;Millicent;19370
523480230;Millicent;19358
523480240;Millicent;19357
523480256;Millicent;19369
523480340;Millicent;19357
523480440;Millicent;19357
523490040;Sage Gowry;19357
523490140;Sage Gowry;19357
523490240;Sage Gowry;19357
523490340;Sage Gowry;19357
523500032;;19359
523510030;Scribe Corhyn;19358
523510034;Scribe Corhyn;19360
523510050;Scribe Corhyn;19362
523510070;Scribe Corhyn;19365
523510130;Brother Corhyn;19358
523510170;Scribe Corhyn;19365
523520028;Preceptor Miriam;19359
523521028;Preceptor Miriam;19359
523530032;Anastasia, Tarnished-Eater;19359
523530040;Anastasia, Tarnished-Eater;19357
523530052;Anastasia, Tarnished-Eater;19366
523550040;Okina;19357
523550050;Bloody Finger Okina;19362
523560020;;19358
523590024;Moongrum, Carian Knight;19356
523600034;Vargram the Raging Wolf;19360
523630020;Finger Maiden Therolina;19356
523630040;Finger Maiden Therolina;19357
523640020;Dolores the Sleeping Arrow;19356
523650020;Jarwight;19356
523670050;Inaba, Disciple of Okina;19362
523680062;Silver Tear;19361
523680065;Silver Tear;19359
523720030;Maleigh Marais, Shaded Castle Castellan;19358
523730000;Knight of the Great Jar;19397
523730040;Knight of the Great Jar;19397
523740000;Knight of the Great Jar;19397
523740040;Knight of the Great Jar;19397
523750000;Knight of the Great Jar;19397
523750040;Knight of the Great Jar;19397
523760930;Necromancer Garris;19360
523770068;Nameless White Mask;19367
523800034;Errant Sorcerer Wilhelm;19360
523820050;Chief Guardian Arghanthy;19363
523830050;Flame Guardian;19362
523840038;Inquisitor Ghiza;19360
523860000;;19363
523870056;Mary, Eldest Sister;19366
523880056;Maureen, Second Sister;19365
523890056;Amy, Third Sister;19365
523900056;Polyanna, Youngest Sister;19365
526100052;;19397
526100965;;19397
533090040;Patches;19355
533110012;Castellan Edgar;19352
533120024;Witch-Hunter Jerren;19356
533121040;Castellan Jerren;19355
533160024;Sorceress Sellen;19359
533160124;;19355
533180030;Yura, Hunter of Bloody Fingers;19358
533181010;Yura, Hunter of Bloody Fingers;19351
533181020;Yura, Hunter of Bloody Fingers;19353
533181070;;19366
533181110;Yura, Hunter of Bloody Fingers;19355
533190020;D, Hunter of the Dead;19355
533190065;;19361
533190120;D, Hunter of the Dead;19353
533230034;;19361
533230035;;19363
533250014;Sorcerer Rogier;19352
533260034;Recusant Bernahl;19360
533260072;;19365
533290040;;19355
533310026;Blackguard;19357
533340014;Nepheli Loux, Warrior;19355
533340020;Nepheli Loux, Warrior;19355
533340070;;19366
533350068;Reeling Rico;19368
533440026;Great Horned Tragoth;19357
533440033;;19359
533440040;Great Horned Tragoth;19355
533450010;Old Knight Istvan;19351
533480056;Millicent;19370
533481026;Millicent;19357
533481030;Millicent;19358
533481033;Millicent;19359
533481050;Millicent;19362
533550040;Okina;19357
533630040;Finger Maiden Therolina;19355
533870056;Mary, Eldest Sister;19367
533880056;Maureen, Second Sister;19369
533890056;Amy, Third Sister;19369
533900040;;19360
533900056;Polyanna, Youngest Sister;19369
543110020;Edgar the Revenger;19356
543260072;Recusant Bernahl;19364
543270030;Eleonora, Violet Bloody Finger;19358
543270130;Eleonora, Violet Bloody Finger;19358
543390079;Ensha of the Royal Remains;19352
543430010;Bloody Finger Nerijus;19353
543430052;Sanguine Noble;19366
543480040;Millicent;19357
543690010;Sage Gowry;19351
543850079;Mad Tongue Alberich;19354
599999999;;-1
