Row ID;Row Name;Weapon Effect Conditional 1
300200991;Default - Straight Sword;100
300208910;Sword of St. Trina;112
300208912;Sword of St. Trina;112
300208920;Regalia of Eochaid;112
300208921;Regalia of Eochaid;112
300208922;Regalia of Eochaid;112
300208923;Regalia of Eochaid;112
300208924;Regalia of Eochaid;111
300208925;Regalia of Eochaid;111
300208926;Regalia of Eochaid;111
300208927;Regalia of Eochaid;111
300214900;Sword of Night and Flame;112
300214905;Sword of Night and Flame;112
300214906;Sword of Night and Flame;112
300214907;Sword of Night and Flame;112
300214908;Sword of Night and Flame;112
300214909;Sword of Night and Flame;112
300214910;Sword of Night and Flame;112
300214920;Sword of Night and Flame;112
300214925;Sword of Night and Flame;112
300214926;Sword of Night and Flame;112
300214930;Sword of Night and Flame;112
300300820;;112
300300821;;112
300300852;;112
300300853;;112
300300950;Default - Greatsword;100
300300951;Default - Greatsword;100
300300952;Default - Greatsword;100
300300956;Default - Greatsword;100
300300960;Default - Greatsword;100
300300961;Default - Greatsword;100
300300962;Default - Greatsword;100
300300966;Default - Greatsword;100
300300980;Default - Greatsword;100
300300984;Default - Greatsword;100
300300987;Default - Greatsword;100
300300991;Default - Greatsword;100
300306900;Ordovis's Greatsword;111
300306905;Ordovis's Greatsword;111
300306906;Ordovis's Greatsword;111
300306907;Ordovis's Greatsword;111
300306910;Ordovis's Greatsword;112
300306915;Ordovis's Greatsword;112
300306920;Ordovis's Greatsword;111
300306925;Ordovis's Greatsword;112
300307000;Marais Executioner's Sword;112
300307001;Marais Executioner's Sword;112
300307002;Marais Executioner's Sword;112
300307003;Marais Executioner's Sword;112
300307005;Marais Executioner's Sword;111
300307006;Marais Executioner's Sword;111
300307007;Marais Executioner's Sword;111
300307008;Marais Executioner's Sword;111
300310900;Sacred Relic Sword;112
300310901;Sacred Relic Sword;112
300310905;Sacred Relic Sword;112
300310906;Sacred Relic Sword;112
300314900;;112
300314901;;112
300314902;Blasphemous Blade;112
300314903;;112
300314904;;112
300314905;Blasphemous Blade;112
300317900;Golden Order Greatsword;112
300317905;Golden Order Greatsword;112
300317906;Golden Order Greatsword;112
300317910;Golden Order Greatsword;112
300317911;Golden Order Greatsword;112
300317912;Golden Order Greatsword;112
300317915;Golden Order Greatsword;112
300317916;Golden Order Greatsword;112
300400950;Default - Colossal Sword;100
300400951;Default - Colossal Sword;100
300400952;Default - Colossal Sword;100
300400956;Default - Colossal Sword;100
300400960;Default - Colossal Sword;100
300400961;Default - Colossal Sword;100
300400962;Default - Colossal Sword;100
300400966;Default - Colossal Sword;100
300400980;Default - Colossal Sword;100
300400984;Default - Colossal Sword;100
300400987;Default - Colossal Sword;100
300400991;Default - Colossal Sword;100
300405900;Starscourge Greatsword;106
300405901;Starscourge Greatsword;106
300405902;Starscourge Greatsword;106
300405903;Starscourge Greatsword;106
300405904;Starscourge Greatsword;106
300405910;Starscourge Greatsword;112
300405911;Starscourge Greatsword;112
300405915;Starscourge Greatsword;112
300405920;Starscourge Greatsword;112
300405921;Starscourge Greatsword;112
300405940;Starscourge Greatsword;104
300405941;Starscourge Greatsword;104
300406910;Royal Greatsword;112
300408900;Maliketh's Black Blade;112
300408901;Maliketh's Black Blade;112
300408905;Maliketh's Black Blade;112
300408906;Maliketh's Black Blade;112
300408907;Maliketh's Black Blade;112
300408910;Maliketh's Black Blade;112
300408911;Maliketh's Black Blade;112
300602900;Bloody Helice;112
300602901;Bloody Helice;112
300602902;Bloody Helice;112
300602903;Bloody Helice;112
300602905;Bloody Helice;112
300602906;Bloody Helice;112
300602907;Bloody Helice;112
300602908;Bloody Helice;112
300700950;Default - Curved Sword;100
300700951;Default - Curved Sword;100
300700952;Default - Curved Sword;100
300700956;Default - Curved Sword;100
300700957;Default - Curved Sword;100
300700960;Default - Curved Sword;100
300700961;Default - Curved Sword;100
300700962;Default - Curved Sword;100
300700966;Default - Curved Sword;100
300700967;Default - Curved Sword;100
300700980;Default - Curved Sword;100
300700984;Default - Curved Sword;100
300700987;Default - Curved Sword;100
300700991;Default - Curved Sword;100
300702900;Nox Flowing Sword - Shotel;112
300702901;Nox Flowing Sword - Shotel;112
300707900;Wing of Astel;112
300707901;Wing of Astel;112
300707902;Wing of Astel;112
300707905;Wing of Astel;112
300710900;Eclipse Shotel;112
300710901;Eclipse Shotel;112
300710905;Eclipse Shotel;112
300729000;Magma Wyrm's Scalesword;112
300729001;Magma Wyrm's Scalesword;112
300729002;Magma Wyrm's Scalesword;112
300729003;Magma Wyrm's Scalesword;112
300729004;Magma Wyrm's Scalesword;112
300729005;Magma Wyrm's Scalesword;112
300729006;Magma Wyrm's Scalesword;112
300729007;Magma Wyrm's Scalesword;112
300800300;Godslayer's Greatsword;112
300800301;Godslayer's Greatsword;112
300800305;Godslayer's Greatsword;112
300800310;Godslayer's Greatsword;112
300800311;Godslayer's Greatsword;112
300800315;Godslayer's Greatsword;112
300800950;Default - Curved Greatsword;100
300800951;Default - Curved Greatsword;100
300800952;Default - Curved Greatsword;100
300800956;Default - Curved Greatsword;100
300800960;Default - Curved Greatsword;100
300800961;Default - Curved Greatsword;100
300800962;Default - Curved Greatsword;100
300800966;Default - Curved Greatsword;100
300800980;Default - Curved Greatsword;100
300800984;Default - Curved Greatsword;100
300800987;Default - Curved Greatsword;100
300800991;Default - Curved Greatsword;100
300804900;Bloodhound's Fang;112
300804901;Bloodhound's Fang;112
300804905;Bloodhound's Fang;112
300804906;Bloodhound's Fang;112
300810905;Morgott's Cursed Sword;112
300810906;Morgott's Cursed Sword;112
300810907;Morgott's Cursed Sword;112
300810908;Morgott's Cursed Sword;112
300810910;Morgott's Cursed Sword;112
300810911;Morgott's Cursed Sword;112
300900100;Dragonscale Blade;112
300900113;Dragonscale Blade;112
300900200;Hand of Malenia;112
300900201;Hand of Malenia;112
300900205;Hand of Malenia;112
300900206;Hand of Malenia;112
300900207;Hand of Malenia;112
300900208;Hand of Malenia;112
300900209;Hand of Malenia;112
300900210;Hand of Malenia;112
300900211;Hand of Malenia;112
300900212;Hand of Malenia;112
300900213;Hand of Malenia;112
300900214;Hand of Malenia;112
300900215;Hand of Malenia;112
300900216;Hand of Malenia;112
300900217;Hand of Malenia;112
300900218;Hand of Malenia;112
300900219;Hand of Malenia;112
300900220;Hand of Malenia;112
300900221;Hand of Malenia;112
300900222;Hand of Malenia;112
300900901;;112
300900920;;112
300900921;;112
300900922;;112
300900950;Default - Katana;100
300900951;Default - Katana;100
300900952;Default - Katana;100
300900956;Default - Katana;100
300900957;Default - Katana;100
300900960;Default - Katana;100
300900961;Default - Katana;100
300900962;Default - Katana;100
300900966;Default - Katana;100
300900967;Default - Katana;100
300900980;Default - Katana;100
300900984;Default - Katana;100
300900987;Default - Katana;100
300900991;Default - Katana;100
301000490;Default - Twinblade;112
301000491;Default - Twinblade;112
301000492;Default - Twinblade;112
301000495;Default - Twinblade;112
301000496;Default - Twinblade;112
301000497;Default - Twinblade;112
301000950;Default - Twinblade;100
301000951;Default - Twinblade;100
301000952;Default - Twinblade;100
301000956;Default - Twinblade;100
301000960;Default - Twinblade;100
301000961;Default - Twinblade;100
301000962;Default - Twinblade;100
301000966;Default - Twinblade;100
301000980;Default - Twinblade;100
301000984;Default - Twinblade;100
301000987;Default - Twinblade;100
301000991;Default - Twinblade;100
301005903;Eleonora's Poleblade;112
301005904;Eleonora's Poleblade;112
301005918;Eleonora's Poleblade;112
301005919;Eleonora's Poleblade;112
301005921;Eleonora's Poleblade;112
301005926;Eleonora's Poleblade;112
301100800;;112
301100801;;112
301100810;;106
301100811;;106
301100950;Default - Hammer;100
301100951;Default - Hammer;100
301100952;Default - Hammer;100
301100956;Default - Hammer;100
301100957;Default - Hammer;100
301100960;Default - Hammer;100
301100961;Default - Hammer;100
301100962;Default - Hammer;100
301100966;Default - Hammer;100
301100967;Default - Hammer;100
301100980;Default - Hammer;100
301100984;Default - Hammer;100
301100987;Default - Hammer;100
301100991;Default - Hammer;100
301110900;Envoy's Horn;112
301110901;Envoy's Horn;112
301112900;Nox Flowing Hammer;112
301112901;Nox Flowing Hammer;112
301112905;Nox Flowing Hammer;112
301112906;Nox Flowing Hammer;112
301113900;Ringed Finger;112
301113901;Ringed Finger;112
301113905;Ringed Finger;112
301113906;Ringed Finger;112
301115910;Marika's Hammer;112
301200820;;112
301200821;;112
301200950;Default - Warhammer;100
301200951;Default - Warhammer;100
301200952;Default - Warhammer;100
301200956;Default - Warhammer;100
301200960;Default - Warhammer;100
301200961;Default - Warhammer;100
301200962;Default - Warhammer;100
301200966;Default - Warhammer;100
301200980;Default - Warhammer;100
301200984;Default - Warhammer;100
301200987;Default - Warhammer;100
301200991;Default - Warhammer;100
301202900;Devourer's Scepter;112
301202901;Devourer's Scepter;112
301216900;Envoy's Long Horn;112
301216901;Envoy's Long Horn;112
301216902;Envoy's Long Horn;112
301217900;Cranial Vessel Candlestand;112
301217901;Cranial Vessel Candlestand;112
301217902;Cranial Vessel Candlestand;112
301217905;Cranial Vessel Candlestand;112
301217910;Cranial Vessel Candlestand;112
301217911;Cranial Vessel Candlestand;112
301217912;Cranial Vessel Candlestand;112
301217913;Cranial Vessel Candlestand;112
301217914;Cranial Vessel Candlestand;112
301217920;Cranial Vessel Candlestand;112
301217921;Cranial Vessel Candlestand;112
301217922;Cranial Vessel Candlestand;112
301217925;Cranial Vessel Candlestand;112
301217930;Cranial Vessel Candlestand;112
301300950;Default - Flail;100
301300951;Default - Flail;100
301300952;Default - Flail;100
301300956;Default - Flail;100
301300957;Default - Flail;100
301300960;Default - Flail;100
301300961;Default - Flail;100
301300962;Default - Flail;100
301300966;Default - Flail;100
301300967;Default - Flail;100
301300980;Default - Flail;100
301300984;Default - Flail;100
301300987;Default - Flail;100
301300991;Default - Flail;100
301302900;Family Heads;112
301302901;Family Heads;112
301302902;Family Heads;112
301302903;Family Heads;112
301302904;Family Heads;112
301302905;Family Heads;112
301400800;Default - Axe;112
301400801;Default - Axe;112
301400802;Default - Axe;112
301400803;Default - Axe;112
301400804;Default - Axe;112
301400805;Default - Axe;112
301400806;Default - Axe;112
301400807;Default - Axe;112
301400808;Default - Axe;112
301400809;Default - Axe;112
301400810;Default - Axe;112
301400950;Default - Axe;100
301400951;Default - Axe;100
301400952;Default - Axe;100
301400956;Default - Axe;100
301400957;Default - Axe;100
301400960;Default - Axe;100
301400961;Default - Axe;100
301400962;Default - Axe;100
301400966;Default - Axe;100
301400967;Default - Axe;100
301400980;Default - Axe;100
301400984;Default - Axe;100
301400987;Default - Axe;100
301400991;Default - Axe;100
301401800;;112
301401801;;112
301401802;;112
301401803;;112
301401804;;112
301401805;;112
301401806;;112
301401807;;112
301401808;;112
301401809;;112
301401810;;112
301412900;Rosus' Axe;112
301412901;Rosus' Axe;112
301412902;Rosus' Axe;112
301412903;Rosus' Axe;112
301412904;Rosus' Axe;112
301412910;Rosus' Axe;112
301412911;Rosus' Axe;112
301412940;Rosus' Axe;112
301412945;Rosus' Axe;112
301414900;Stormhawk Axe;112
301414901;Stormhawk Axe;112
301414902;Stormhawk Axe;112
301414905;Stormhawk Axe;112
301414906;Stormhawk Axe;112
301414907;Stormhawk Axe;112
301414910;Stormhawk Axe;112
301414911;Stormhawk Axe;112
301414912;Stormhawk Axe;112
301414915;Stormhawk Axe;112
301414916;Stormhawk Axe;112
301414920;Stormhawk Axe;112
301414921;Stormhawk Axe;112
301414925;Stormhawk Axe;112
301414926;Stormhawk Axe;112
301414930;Stormhawk Axe;112
301414931;Stormhawk Axe;112
301414935;Stormhawk Axe;112
301414936;Stormhawk Axe;112
301414940;Stormhawk Axe;112
301414941;Stormhawk Axe;112
301500817;;100
301500821;;100
301500827;;100
301500831;;100
301500950;Default - Greataxe;100
301500951;Default - Greataxe;100
301500952;Default - Greataxe;100
301500956;Default - Greataxe;100
301500960;Default - Greataxe;100
301500961;Default - Greataxe;100
301500962;Default - Greataxe;100
301500966;Default - Greataxe;100
301500980;Default - Greataxe;100
301500984;Default - Greataxe;100
301500987;Default - Greataxe;100
301500991;Default - Greataxe;100
301504900;Axe of Godrick;112
301504905;Axe of Godrick;112
301504906;Axe of Godrick;112
301504907;Axe of Godrick;112
301504908;Axe of Godrick;112
301504910;Axe of Godrick;112
301504915;Axe of Godrick;112
301504916;Axe of Godrick;112
301504917;Axe of Godrick;112
301504918;Axe of Godrick;112
301504920;Axe of Godrick;112
301504925;Axe of Godrick;112
301504926;Axe of Godrick;112
301504927;Axe of Godrick;112
301504928;Axe of Godrick;112
301504930;Axe of Godrick;112
301504935;Axe of Godrick;112
301504940;Axe of Godrick;112
301600840;;112
301600841;;112
301600842;;112
301600843;;112
301600845;;112
301600849;;112
301600950;Default - Spear;100
301600951;Default - Spear;100
301600952;Default - Spear;100
301600956;Default - Spear;100
301600960;Default - Spear;100
301600961;Default - Spear;100
301600962;Default - Spear;100
301600966;Default - Spear;100
301600980;Default - Spear;100
301600984;Default - Spear;100
301600987;Default - Spear;100
301600991;Default - Spear;100
301604900;Cleanrot Spear;112
301604901;;112
301604902;;112
301604905;Cleanrot Spear;112
301612900;Death Ritual Spear;112
301612905;Death Ritual Spear;112
301612906;Death Ritual Spear;112
301612907;Death Ritual Spear;112
301612908;Death Ritual Spear;112
301612909;Death Ritual Spear;112
301612910;Death Ritual Spear;112
301612911;Death Ritual Spear;112
301612915;Death Ritual Spear;112
301700910;;112
301700915;;112
301700950;Default - Lance;100
301700951;Default - Lance;100
301700952;Default - Lance;100
301700956;Default - Lance;100
301700960;Default - Lance;100
301700961;Default - Lance;100
301700962;Default - Lance;100
301700966;Default - Lance;100
301700980;Default - Lance;100
301700984;Default - Lance;100
301700987;Default - Lance;100
301700991;Default - Lance;100
301701900;;112
301701901;;112
301701902;;112
301701903;;112
301701904;;112
301701905;;112
301701906;;112
301701907;;112
301701908;;112
301701909;;112
301701910;;112
301701911;;112
301702900;Siluria's Tree;111
301702905;Siluria's Tree;111
301702910;Siluria's Tree;111
301702915;Siluria's Tree;112
301702920;Siluria's Tree;112
301702925;Siluria's Tree;111
301702930;Siluria's Tree;112
301703900;Serpent-Hunter;112
301703901;Serpent-Hunter;112
301703905;Serpent-Hunter;112
301703950;Serpent-Hunter;112
301703951;Serpent-Hunter;112
301703955;Serpent-Hunter;112
301703970;Serpent-Hunter;112
301703971;Serpent-Hunter;112
301703975;Serpent-Hunter;112
301705901;Vyke's War Spear;112
301705902;Vyke's War Spear;112
301705905;Vyke's War Spear;112
301705906;Vyke's War Spear;112
301705907;Vyke's War Spear;112
301711900;Mohgwyn's Sacred Spear;112
301711905;Mohgwyn's Sacred Spear;112
301711906;Mohgwyn's Sacred Spear;112
301711910;Mohgwyn's Sacred Spear;112
301711915;Mohgwyn's Sacred Spear;112
301711916;Mohgwyn's Sacred Spear;112
301711920;Mohgwyn's Sacred Spear;112
301711925;Mohgwyn's Sacred Spear;112
301711926;Mohgwyn's Sacred Spear;112
301711935;Mohgwyn's Sacred Spear;112
301711940;Mohgwyn's Sacred Spear;112
301711945;Mohgwyn's Sacred Spear;112
301800950;Default - Halberd;100
301800951;Default - Halberd;100
301800952;Default - Halberd;100
301800956;Default - Halberd;100
301800960;Default - Halberd;100
301800961;Default - Halberd;100
301800962;Default - Halberd;100
301800966;Default - Halberd;100
301800980;Default - Halberd;100
301800984;Default - Halberd;100
301800987;Default - Halberd;100
301800991;Default - Halberd;100
301805000;;112
301805001;;112
301805002;;112
301805010;;112
301805011;;112
301805012;;112
301805090;;112
301900950;Default - Scythe;100
301900951;Default - Scythe;100
301900952;Default - Scythe;100
301900956;Default - Scythe;100
301900960;Default - Scythe;100
301900961;Default - Scythe;100
301900962;Default - Scythe;100
301900966;Default - Scythe;100
301900980;Default - Scythe;100
301900984;Default - Scythe;100
301900987;Default - Scythe;100
301900991;Default - Scythe;100
301902900;Halo Scythe;112
301902901;Halo Scythe;112
301902902;Halo Scythe;112
301902905;Halo Scythe;112
301902910;Halo Scythe;112
301902911;Halo Scythe;112
301902912;Halo Scythe;112
301902915;Halo Scythe;112
301902920;Halo Scythe;112
301902921;Halo Scythe;112
301902922;Halo Scythe;112
301902925;Halo Scythe;112
302003900;Magma Whip Candlestick;112
302003901;Magma Whip Candlestick;112
302003902;Magma Whip Candlestick;112
302003903;Magma Whip Candlestick;112
302003904;Magma Whip Candlestick;112
302003905;Magma Whip Candlestick;112
302003906;Magma Whip Candlestick;112
302003910;Magma Whip Candlestick;112
302003911;Magma Whip Candlestick;112
302003912;Magma Whip Candlestick;112
302003913;Magma Whip Candlestick;112
302003914;Magma Whip Candlestick;112
302006900;Giant's Red Braid;112
302006901;Giant's Red Braid;112
302006902;Giant's Red Braid;112
302006903;Giant's Red Braid;112
302006904;Giant's Red Braid;112
302006910;Giant's Red Braid;112
302006911;Giant's Red Braid;112
302006912;Giant's Red Braid;112
302006913;Giant's Red Braid;112
302006914;Giant's Red Braid;112
302100950;Default - Fist;100
302100951;Default - Fist;100
302100952;Default - Fist;100
302100956;Default - Fist;100
302100957;Default - Fist;100
302100960;Default - Fist;100
302100961;Default - Fist;100
302100962;Default - Fist;100
302100966;Default - Fist;100
302100967;Default - Fist;100
302100980;Default - Fist;100
302100984;Default - Fist;100
302100987;Default - Fist;100
302100988;Default - Fist;100
302100993;Default - Fist;100
302100994;Default - Fist;100
302106900;Grafted Dragon;112
302106901;Grafted Dragon;112
302106902;Grafted Dragon;112
302106903;Grafted Dragon;112
302106904;Grafted Dragon;112
302106905;Grafted Dragon;112
302106906;Grafted Dragon;112
302106910;Grafted Dragon;112
302112900;Veteran's Prosthesis;112
302112901;Veteran's Prosthesis;112
302112902;Veteran's Prosthesis;112
302112903;Veteran's Prosthesis;112
302112904;Veteran's Prosthesis;112
302112905;Veteran's Prosthesis;112
302112906;Veteran's Prosthesis;112
302112907;Veteran's Prosthesis;112
302112908;Veteran's Prosthesis;112
302112909;Veteran's Prosthesis;112
302112910;Veteran's Prosthesis;112
302112911;Veteran's Prosthesis;112
302112912;Veteran's Prosthesis;112
302112913;Veteran's Prosthesis;112
302112914;Veteran's Prosthesis;112
302112915;Veteran's Prosthesis;112
302112916;Veteran's Prosthesis;112
302112917;Veteran's Prosthesis;112
302112918;Veteran's Prosthesis;112
302112919;Veteran's Prosthesis;112
302113900;Cipher Pata;112
302113905;Cipher Pata;112
302200950;Default - Claw;100
302200951;Default - Claw;100
302200952;Default - Claw;100
302200956;Default - Claw;100
302200957;Default - Claw;100
302200960;Default - Claw;100
302200961;Default - Claw;100
302200962;Default - Claw;100
302200966;Default - Claw;100
302200967;Default - Claw;100
302200980;Default - Claw;100
302200984;Default - Claw;100
302200987;Default - Claw;100
302200988;Default - Claw;100
302200993;Default - Claw;100
302200994;Default - Claw;100
302300950;Default - Colossal Weapon;100
302300951;Default - Colossal Weapon;100
302300952;Default - Colossal Weapon;100
302300956;Default - Colossal Weapon;100
302300960;Default - Colossal Weapon;100
302300961;Default - Colossal Weapon;100
302300962;Default - Colossal Weapon;100
302300966;Default - Colossal Weapon;100
302300980;Default - Colossal Weapon;100
302300984;Default - Colossal Weapon;100
302300987;Default - Colossal Weapon;100
302300991;Default - Colossal Weapon;100
302301900;;112
302301901;Watchdog's Staff;112
302301905;Watchdog's Staff;112
302305900;Axe of Godfrey;112
302305905;Axe of Godfrey;112
302305906;;112
302305907;;112
302305908;;112
302305910;Axe of Godfrey;112
302305915;Axe of Godfrey;100
302305916;;100
302305917;;100
302305918;;100
302305920;Axe of Godfrey;100
302305936;Axe of Godfrey;100
302305937;Axe of Godfrey;100
302305938;Axe of Godfrey;100
302306900;Envoy's Greathorn;112
302306901;Envoy's Greathorn;112
302307900;Staff of the Avatar - Rotten Staff;112
302307901;Staff of the Avatar - Rotten Staff;112
302307902;Staff of the Avatar - Rotten Staff;112
302307905;Staff of the Avatar - Rotten Staff;112
302307906;Staff of the Avatar - Rotten Staff;112
302308900;Fallingstar Beast Jaw;112
302308905;Fallingstar Beast Jaw;112
302308906;Fallingstar Beast Jaw;112
302308907;Fallingstar Beast Jaw;112
302308908;Fallingstar Beast Jaw;112
302308909;Fallingstar Beast Jaw;112
302308915;Fallingstar Beast Jaw;112
302308920;Fallingstar Beast Jaw;112
302308925;Fallingstar Beast Jaw;112
302309900;Ghiza's Wheel;112
302309901;Ghiza's Wheel;112
302309902;Ghiza's Wheel;112
302309903;Ghiza's Wheel;112
302309905;Ghiza's Wheel;112
302309906;Ghiza's Wheel;112
302309907;Ghiza's Wheel;112
302309908;Ghiza's Wheel;112
302400950;Sword of Milos;100
302400951;Sword of Milos;100
302400952;Sword of Milos;100
302400956;Sword of Milos;100
302400960;Sword of Milos;100
302400961;Sword of Milos;100
302400962;Sword of Milos;100
302400966;Sword of Milos;100
303020900;Coil Shield;112
303020901;Coil Shield;112
303208905;Erdtree Greatshield;112
303208906;Erdtree Greatshield;112
303215900;One-Eyed Shield;112
303215901;One-Eyed Shield;112
303216900;Visage Shield;112
303309900;Carian Regal Scepter;112
303309901;Carian Regal Scepter;112
303309902;Carian Regal Scepter;112
303309905;Carian Regal Scepter;112
303309906;Carian Regal Scepter;112
303309907;Carian Regal Scepter;112
303400000;Bolt of Gransax;112
303400001;Bolt of Gransax;112
303400002;Bolt of Gransax;112
303400100;Moonveil;112
303400101;Moonveil;112
303400102;;112
303400105;Moonveil;112
303400106;Moonveil;112
303400107;;112
303400200;Coded Sword;112
303400201;Coded Sword;112
303400400;Beastclaw Greathammer;112
303400401;Beastclaw Greathammer;112
303400405;Beastclaw Greathammer;112
303400500;Magma Blade;112
303400501;Magma Blade;112
303400502;Magma Blade;112
303400503;Magma Blade;112
303400504;Magma Blade;112
303400505;Magma Blade;112
303400506;Magma Blade;112
303400507;Magma Blade;112
303400600;Ruins Greatsword;112
303400601;Ruins Greatsword;112
303400605;Ruins Greatsword;112
303400700;Alabaster Lord's Sword;112
303400702;Alabaster Lord's Sword;112
303400705;Alabaster Lord's Sword;112
303400706;Alabaster Lord's Sword;112
303400707;Alabaster Lord's Sword;112
303400800;Onyx Lord's Greatsword;112
303400801;Onyx Lord's Greatsword;112
303400805;Onyx Lord's Greatsword;112
303400806;Onyx Lord's Greatsword;112
303400807;Onyx Lord's Greatsword;112
303400900;Bastard's Stars;112
303400901;Bastard's Stars;112
303400905;Bastard's Stars;112
303400990;Bastard's Stars;112
303401100;Sword of Milos;112
303401200;Dragon King's Cragblade;112
303401201;Dragon King's Cragblade;112
303401300;Death's Poker;112
303401301;Death's Poker;112
303401302;Death's Poker;112
303401303;Death's Poker;112
303401304;Death's Poker;112
303401305;Death's Poker;112
303401306;Death's Poker;112
303401307;Death's Poker;112
303401308;Death's Poker;112
303401309;Death's Poker;112
303401310;Death's Poker;112
303401390;;112
303401400;Helphen's Steeple;112
303401600;Zamor Curved Sword;112
303401601;Zamor Curved Sword;112
303401602;;112
303401603;;112
303401604;Zamor Curved Sword;112
303401605;Zamor Curved Sword;112
303401700;Gargoyle's Blackblade;112
303401701;Gargoyle's Blackblade;112
