Row ID;Row Name;Item Category 1
12070260;[LD - Nokron / Siofra] Golden Rune [1];1
12070270;[LD - Nokron / Siofra] Golden Rune [1];1
12070280;[LD - Nokron / Siofra] Golden Rune [1];1
12070290;[LD - Nokron / Siofra] Golden Rune [1];1
12070300;[LD - Nokron / Siofra] Golden Rune [5];1
12070310;[LD - Nokron / Siofra] Soporific Grease;1
12070320;[LD - Nokron / Siofra] Burred Bolt;2
12070330;[LD - Nokron / Siofra] Nascent Butterfly;1
12070340;[LD - Nokron / Siofra] Rune Arc;1
12070350;[LD - Nokron / Siofra] Golden Rune [6];1
12070360;[LD - Nokron / Siofra] Smithing Stone [5];1
12070370;[LD - Nokron / Siofra] Furlcalling Finger Remedy;1
12070380;[LD - Nokron / Siofra] Clarifying White Cured Meat;1
12070390;[LD - Nokron / Siofra] Golden Rune [6];1
12070400;[LD - Nokron / Siofra] Ghost-Glovewort Picker's Bell Bearing [1];1
12070410;[LD - Nokron / Siofra] Smithing Stone [3];1
12070420;[LD - Nokron / Siofra] Somber Smithing Stone [4];1
12070430;[LD - Nokron / Siofra] Smithing Stone [5];1
12070440;[LD - Nokron / Siofra] Greatshield Soldier Ashes;1
12070450;[LD - Nokron / Siofra] Golden Rune [7];1
12070460;[LD - Nokron / Siofra] Golden Rune [7];1
12070470;[LD - Nokron / Siofra] Rune Arc;1
12070480;[LD - Nokron / Siofra] Larval Tear;1
12070490;[LD - Nokron / Siofra] Larval Tear;1
12070500;[LD - Nokron / Siofra] Ghostflame Torch;2
12070510;[LD - Nokron / Siofra] Golden Rune [1];1
12070520;[LD - Nokron / Siofra] Golden Rune [1];1
12070530;[LD - Nokron / Siofra] Golden Rune [1];1
12070540;[LD - Nokron / Siofra] Golden Rune [1];1
13000000;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000005;[LD - Crumbling Farum Azula] Somber Ancient Dragon Smithing Stone;1
13000010;[LD - Crumbling Farum Azula] Golden Rune [9];1
13000015;[LD - Crumbling Farum Azula] Dragonwound Grease;1
13000020;[LD - Crumbling Farum Azula] Old Fang;1
13000025;[LD - Crumbling Farum Azula] Great Grave Glovewort;1
13000030;[LD - Crumbling Farum Azula] Lightningproof Dried Liver;1
13000035;[LD - Crumbling Farum Azula] Great Grave Glovewort;1
13000040;[LD - Crumbling Farum Azula] Smithing Stone [6];1
13000050;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000060;[LD - Crumbling Farum Azula] Dragonwound Grease;1
13000070;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000080;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000090;[LD - Crumbling Farum Azula] Lightning Greatbolt;2
13000100;[LD - Crumbling Farum Azula];0
13000110;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000120;[LD - Crumbling Farum Azula] Ancient Dragon Prayerbook;1
13000130;[LD - Crumbling Farum Azula] Hero's Rune [2];1
13000140;[LD - Crumbling Farum Azula] Smithing Stone [6];1
13000150;[LD - Crumbling Farum Azula] Somberstone Miner's Bell Bearing [4];1
13000160;[LD - Crumbling Farum Azula];0
13000170;[LD - Crumbling Farum Azula] Somber Smithing Stone [9];1
13000180;[LD - Crumbling Farum Azula] Fulgurbloom;1
13000190;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000200;[LD - Crumbling Farum Azula] Rejuvenating Boluses;1
13000210;[LD - Crumbling Farum Azula];0
13000220;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000230;[LD - Crumbling Farum Azula];0
13000240;[LD - Crumbling Farum Azula] Gravel Stone;1
13000250;[LD - Crumbling Farum Azula] Somber Smithing Stone [7];1
13000260;[LD - Crumbling Farum Azula] Golden Rune [9];1
13000270;[LD - Crumbling Farum Azula] Golden Arrow;2
13000280;[LD - Crumbling Farum Azula];0
13000290;[LD - Crumbling Farum Azula] Gravel Stone;1
13000300;[LD - Crumbling Farum Azula] Golden Rune [10];1
13000310;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000320;[LD - Crumbling Farum Azula] Smithing Stone [6];1
13000330;[LD - Crumbling Farum Azula] Golden Rune [11];1
13000340;[LD - Crumbling Farum Azula];0
13000350;[LD - Crumbling Farum Azula] Stonesword Key;1
13000360;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000370;[LD - Crumbling Farum Azula];0
13000380;[LD - Crumbling Farum Azula] Rune Arc;1
13000390;[LD - Crumbling Farum Azula] Somber Smithing Stone [9];1
13000400;[LD - Crumbling Farum Azula];0
13000410;[LD - Crumbling Farum Azula];0
13000420;[LD - Crumbling Farum Azula] Golden Rune [11];1
13000430;[LD - Crumbling Farum Azula] Godskin Ward;4
13000440;[LD - Crumbling Farum Azula] Hero's Rune [5];1
13000450;[LD - Crumbling Farum Azula] Smithing Stone [7];1
13000460;[LD - Crumbling Farum Azula] Lightning Grease;1
13000470;[LD - Crumbling Farum Azula] Somber Smithing Stone [9];1
13000480;[LD - Crumbling Farum Azula] Ancient Dragon Smithing Stone;1
13000490;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000500;[LD - Crumbling Farum Azula] Dragoncrest Shield Talisman +2;4
13000510;[LD - Crumbling Farum Azula] Dappled Cured Meat;1
13000520;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000530;[LD - Crumbling Farum Azula] Lord's Rune;1
13000540;[LD - Crumbling Farum Azula] Nascent Butterfly;1
13000550;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000560;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000570;[LD - Crumbling Farum Azula] Rune Arc;1
13000580;[LD - Crumbling Farum Azula] Smithing Stone [7];1
13000590;[LD - Crumbling Farum Azula] Dragonwound Grease;1
13000600;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000610;[LD - Crumbling Farum Azula];0
13000620;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000630;[LD - Crumbling Farum Azula];0
13000640;[LD - Crumbling Farum Azula] Smithing Stone [7];1
13000650;[LD - Crumbling Farum Azula] Ancient Dragon Apostle's Cookbook [4];1
13000660;[LD - Crumbling Farum Azula] Somber Smithing Stone [8];1
13000670;[LD - Crumbling Farum Azula] Smithing Stone [6];1
13000680;[LD - Crumbling Farum Azula] Arteria Leaf;1
13000690;[LD - Crumbling Farum Azula];0
13000700;[LD - Crumbling Farum Azula] Lightning Greatbolt;2
13000710;[LD - Crumbling Farum Azula] Fulgurbloom;1
13000720;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000730;[LD - Crumbling Farum Azula] Smithing Stone [7];1
13000740;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000750;[LD - Crumbling Farum Azula];0
13000760;[LD - Crumbling Farum Azula] Boltdrake Talisman +2;4
13000770;[LD - Crumbling Farum Azula] Somber Smithing Stone [7];1
13000780;[LD - Crumbling Farum Azula];0
13000790;[LD - Crumbling Farum Azula] Somberstone Miner's Bell Bearing [5];1
13000800;[LD - Crumbling Farum Azula] Golden Rune [12];1
13000810;[LD - Crumbling Farum Azula] Somber Smithing Stone [7];1
13000820;[LD - Crumbling Farum Azula] Somber Smithing Stone [8];1
13000830;[LD - Crumbling Farum Azula] Pearldrake Talisman;4
13000840;[LD - Crumbling Farum Azula];0
13000850;[LD - Crumbling Farum Azula] Smithing Stone [7];1
13000860;[LD - Crumbling Farum Azula] Gravel Stone;1
13000870;[LD - Crumbling Farum Azula] Somber Smithing Stone [9];1
13000880;[LD - Crumbling Farum Azula] Smithing Stone [8];1
13000890;[LD - Crumbling Farum Azula] Azula Beastman Ashes;1
13000900;[LD - Crumbling Farum Azula] Ancient Dragon Smithing Stone;1
13000910;[LD - Crumbling Farum Azula] Glovewort Picker's Bell Bearing [3];1
13000920;[LD - Crumbling Farum Azula] Drake Knight Helm;3
13000921;[LD - Crumbling Farum Azula] Drake Knight Armor;3
13000922;[LD - Crumbling Farum Azula] Drake Knight Gauntlets;3
13000923;[LD - Crumbling Farum Azula] Drake Knight Greaves;3
13000930;[LD - Crumbling Farum Azula];0
13000940;[LD - Crumbling Farum Azula] Dragon Towershield;2
13000950;[LD - Crumbling Farum Azula] Old Lord's Talisman;4
13000980;[LD - Crumbling Farum Azula] Golden Seed;1
13000990;[LD - Crumbling Farum Azula] Golden Seed;1
13002091;[LD - Crumbling Farum Azula] Ancient Dragon Smithing Stone;1
13002093;[LD - Crumbling Farum Azula] Ancient Dragon Smithing Stone;1
13002095;[LD - Crumbling Farum Azula] Malformed Dragon Helm;3
13002096;[LD - Crumbling Farum Azula] Malformed Dragon Armor;3
13002097;[LD - Crumbling Farum Azula] Malformed Dragon Gauntlets;3
13002098;[LD - Crumbling Farum Azula] Malformed Dragon Greaves;3
14000000;[LD - Academy of Raya Lucaria] Magic Grease;1
14000005;[LD - Academy of Raya Lucaria] Twinsage Glintstone Crown;3
14000015;[LD - Academy of Raya Lucaria] Olivinus Glintstone Crown;3
14000020;[LD - Academy of Raya Lucaria] Rune Arc;1
14000025;[LD - Academy of Raya Lucaria] Lazuli Glintstone Crown;3
14000030;[LD - Academy of Raya Lucaria] Golden Rune [2];1
14000035;[LD - Academy of Raya Lucaria] Karolos Glintstone Crown;3
14000040;[LD - Academy of Raya Lucaria] Somber Smithing Stone [3];1
14000070;[LD - Academy of Raya Lucaria] Grace Mimic;1
14000090;[LD - Academy of Raya Lucaria] Smithing Stone [4];1
14000120;[LD - Academy of Raya Lucaria] Spellproof Dried Liver;1
14000150;[LD - Academy of Raya Lucaria] Marionette Soldier Ashes;1
14000160;[LD - Academy of Raya Lucaria] Silver-Pickled Fowl Foot;1
14000190;[LD - Academy of Raya Lucaria] Magic Grease;1
14000200;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000220;[LD - Academy of Raya Lucaria] Mushroom;1
14000250;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000280;[LD - Academy of Raya Lucaria] Golden Rune [3];1
14000290;[LD - Academy of Raya Lucaria] Avionette Soldier Ashes;1
14000300;[LD - Academy of Raya Lucaria] Smithing Stone [5];1
14000320;[LD - Academy of Raya Lucaria] Longtail Cat Talisman;4
14000330;[LD - Academy of Raya Lucaria] Crystal Dart;1
14000350;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000360;[LD - Academy of Raya Lucaria] Conspectus Scroll;1
14000370;[LD - Academy of Raya Lucaria] Smithing Stone [4];1
14000380;[LD - Academy of Raya Lucaria] Stonesword Key;1
14000390;[LD - Academy of Raya Lucaria] Furlcalling Finger Remedy;1
14000410;[LD - Academy of Raya Lucaria] Living Jar Shard;1
14000420;[LD - Academy of Raya Lucaria] Stonesword Key;1
14000430;[LD - Academy of Raya Lucaria] Glintstone Firefly;1
14000440;[LD - Academy of Raya Lucaria] Golden Rune [2];1
14000450;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000460;[LD - Academy of Raya Lucaria] Crystal Bud;1
14000470;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000480;[LD - Academy of Raya Lucaria] Smithing Stone [5];1
14000490;[LD - Academy of Raya Lucaria] Golden Rune [2];1
14000500;[LD - Academy of Raya Lucaria] Glintstone Whetblade;1
14000510;[LD - Academy of Raya Lucaria] Golden Rune [3];1
14000520;[LD - Academy of Raya Lucaria] Crystal Dart;1
14000530;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000540;[LD - Academy of Raya Lucaria] Furlcalling Finger Remedy;1
14000560;[LD - Academy of Raya Lucaria] Golden Rune [7];1
14000600;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000620;[LD - Academy of Raya Lucaria] Crystal Dart;1
14000630;[LD - Academy of Raya Lucaria] Imbued Sword Key;1
14000660;[LD - Academy of Raya Lucaria] Meteor Bolt;2
14000670;[LD - Academy of Raya Lucaria] Smithing Stone [4];1
14000710;[LD - Academy of Raya Lucaria] Golden Rune [4];1
14000720;[LD - Academy of Raya Lucaria] Smithing Stone [3];1
14000740;[LD - Academy of Raya Lucaria] Magic Grease;1
14000750;[LD - Academy of Raya Lucaria] Golden Rune [3];1
14000760;[LD - Academy of Raya Lucaria] Somber Smithing Stone [4];1
14000770;[LD - Academy of Raya Lucaria] [Sorcery] Shattering Crystal;1
14000780;[LD - Academy of Raya Lucaria] Cracked Pot;1
14000840;[LD - Academy of Raya Lucaria] Azur's Glintstone Staff;2
14000850;[LD - Academy of Raya Lucaria] Carian Knight Helm;3
14000851;[LD - Academy of Raya Lucaria] Carian Knight Armor;3
14000852;[LD - Academy of Raya Lucaria] Carian Knight Gauntlets;3
14000853;[LD - Academy of Raya Lucaria] Carian Knight Greaves;3
14000860;[LD - Academy of Raya Lucaria] Somber Smithing Stone [3];1
14000870;[LD - Academy of Raya Lucaria] Lost Ashes of War;1
14000880;[LD - Academy of Raya Lucaria] [Sorcery] Comet;1
14000890;[LD - Academy of Raya Lucaria] Graven-School Talisman;4
14000900;[LD - Academy of Raya Lucaria] Ritual Pot;1
14000910;[LD - Academy of Raya Lucaria] Glintstone Scarab;3
14000920;[LD - Academy of Raya Lucaria] [Sorcery] Terra Magicus;1
14000930;[LD - Academy of Raya Lucaria] Academy Glintstone Key;1
14000940;[LD - Academy of Raya Lucaria] Radagon Icon;4
14000950;[LD - Academy of Raya Lucaria] Glintstone Craftsman's Cookbook [5];1
14000960;[LD - Academy of Raya Lucaria] Dark Moon Ring;1
14000970;[LD - Academy of Raya Lucaria] Full Moon Crossbow;2
14000980;[LD - Academy of Raya Lucaria] Carian Knight's Shield;2
14000990;[LD - Academy of Raya Lucaria] Golden Seed;1
15000000;[LD - Elphael / Miquella's Haligtree] Stonesword Key;1
15000010;[LD - Elphael / Miquella's Haligtree] Sacramental Bud;1
15000020;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];1
15000030;[LD - Elphael / Miquella's Haligtree] Stonesword Key;1
15000040;[LD - Elphael / Miquella's Haligtree] Fire Grease;1
15000050;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;1
15000060;[LD - Elphael / Miquella's Haligtree] Preserving Boluses;1
15000070;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];1
15000080;[LD - Elphael / Miquella's Haligtree] Envoy Crown;3
15000090;[LD - Elphael / Miquella's Haligtree] Dappled Cured Meat;1
15000100;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];1
15000110;[LD - Elphael / Miquella's Haligtree] Prattling Pate "My beloved";1
15000120;[LD - Elphael / Miquella's Haligtree] Warming Stone;1
15000130;[LD - Elphael / Miquella's Haligtree] Flaming Bolt;2
15000140;[LD - Elphael / Miquella's Haligtree] Numen's Rune;1
15000150;[LD - Elphael / Miquella's Haligtree] Golden Rune [13];1
15000160;[LD - Elphael / Miquella's Haligtree] Lost Ashes of War;1
15000170;[LD - Elphael / Miquella's Haligtree] Oracle Envoy Ashes;1
15000180;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000190;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000200;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];1
15000210;[LD - Elphael / Miquella's Haligtree] Rot Grease;1
15000220;[LD - Elphael / Miquella's Haligtree] Pearldrake Talisman +2;4
15000230;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];1
15000240;[LD - Elphael / Miquella's Haligtree] Golden Rune [13];1
15000250;[LD - Elphael / Miquella's Haligtree] Hefty Beast Bone;1
15000260;[LD - Elphael / Miquella's Haligtree] Fire Grease;1
15000270;[LD - Elphael / Miquella's Haligtree] Ancient Dragon Smithing Stone;1
15000280;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [8];1
15000290;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];1
15000300;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;1
15000310;[LD - Elphael / Miquella's Haligtree] Smithing Stone [6];1
15000320;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];1
15000330;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];1
15000340;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];1
15000350;[LD - Elphael / Miquella's Haligtree] Viridian Amber Medallion +2;4
15000360;[LD - Elphael / Miquella's Haligtree] Smithing Stone [6];1
15000370;[LD - Elphael / Miquella's Haligtree] Sacramental Bud;1
15000380;[LD - Elphael / Miquella's Haligtree] Smithing Stone [7];1
15000390;[LD - Elphael / Miquella's Haligtree] Hero's Rune [4];1
15000400;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];1
15000410;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000420;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000430;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000440;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000450;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];1
15000460;[LD - Elphael / Miquella's Haligtree] Ancient Dragon Smithing Stone;1
15000470;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000480;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000490;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000500;[LD - Elphael / Miquella's Haligtree] Holy Grease;1
15000510;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];1
15000520;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];1
15000530;[LD - Elphael / Miquella's Haligtree] Miquellan Knight's Sword;2
15000540;[LD - Elphael / Miquella's Haligtree] Lightning Greatbolt;2
15000550;[LD - Elphael / Miquella's Haligtree] Smithing Stone [7];1
15000560;[LD - Elphael / Miquella's Haligtree] [Incantation] Triple Rings of Light;1
15000570;[LD - Elphael / Miquella's Haligtree] Immunizing White Cured Meat;1
15000580;[LD - Elphael / Miquella's Haligtree] Cleanrot Knight Finlay;1
15000590;[LD - Elphael / Miquella's Haligtree] Somber Ancient Dragon Smithing Stone;1
15000600;[LD - Elphael / Miquella's Haligtree] Numen's Rune;1
15000610;[LD - Elphael / Miquella's Haligtree] Somber Ancient Dragon Smithing Stone;1
15000620;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];1
15000630;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];1
15000640;[LD - Elphael / Miquella's Haligtree] Smithing Stone [7];1
15000650;[LD - Elphael / Miquella's Haligtree] Old Fang;1
15000660;[LD - Elphael / Miquella's Haligtree] Warming Stone;1
15000670;[LD - Elphael / Miquella's Haligtree] Spiritflame Arrow;2
15000680;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];1
15000690;[LD - Elphael / Miquella's Haligtree] Haligtree Soldier Ashes;1
15000700;[LD - Elphael / Miquella's Haligtree] Golden Rune [11];1
15000710;[LD - Elphael / Miquella's Haligtree] Arteria Leaf;1
15000720;[LD - Elphael / Miquella's Haligtree] Sacramental Bud;1
15000730;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];1
15000740;[LD - Elphael / Miquella's Haligtree] Lord's Rune;1
15000750;[LD - Elphael / Miquella's Haligtree] Seedbed Curse;1
15000760;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];1
15000770;[LD - Elphael / Miquella's Haligtree] Pickled Turtle Neck;1
15000780;[LD - Elphael / Miquella's Haligtree] Beast Blood;1
15000790;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;1
15000800;[LD - Elphael / Miquella's Haligtree] Marika's Soreseal;4
15000810;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];1
15000820;[LD - Elphael / Miquella's Haligtree] Haligtree Knight Helm;3
15000830;[LD - Elphael / Miquella's Haligtree] Smithing Stone [6];1
15000840;[LD - Elphael / Miquella's Haligtree] Seedbed Curse;1
15000850;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];1
15000860;[LD - Elphael / Miquella's Haligtree] Rotten Crystal Sword;2
15000870;[LD - Elphael / Miquella's Haligtree] Hero's Rune [5];1
15000880;[LD - Elphael / Miquella's Haligtree] Rot Grease;1
15000890;[LD - Elphael / Miquella's Haligtree] Great Grave Glovewort;1
15000900;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];1
15000910;[LD - Elphael / Miquella's Haligtree] Ghost-Glovewort Picker's Bell Bearing [3];1
15000920;[LD - Elphael / Miquella's Haligtree] Nascent Butterfly;1
15000930;[LD - Elphael / Miquella's Haligtree] Dragoncrest Greatshield Talisman;4
15000940;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;1
15000950;[LD - Elphael / Miquella's Haligtree] Arteria Leaf;1
15000960;[LD - Elphael / Miquella's Haligtree] Hero's Rune [5];1
15000970;[LD - Elphael / Miquella's Haligtree] Numen's Rune;1
15000980;[LD - Elphael / Miquella's Haligtree] Traveler's Clothes;3
15000981;[LD - Elphael / Miquella's Haligtree] Traveler's Manchettes;3
15000982;[LD - Elphael / Miquella's Haligtree] Traveler's Boots;3
15000990;[LD - Elphael / Miquella's Haligtree] Miquella's Needle;1
15001200;[LD - Elphael / Miquella's Haligtree] Golden Seed;1
15001210;[LD - Elphael / Miquella's Haligtree];0
15001250;[LD - Elphael / Miquella's Haligtree];0
15001260;[LD - Elphael / Miquella's Haligtree];0
15001270;[LD - Elphael / Miquella's Haligtree] Lord's Rune;1
15001280;[LD - Elphael / Miquella's Haligtree] Rotten Staff;2
15001290;[LD - Elphael / Miquella's Haligtree];0
16000000;[LD - Volcano Manor] Smithing Stone [6];1
16000010;[LD - Volcano Manor] Depraved Perfumer Carmaan;1
16000020;[LD - Volcano Manor] Ash of War: Royal Knight's Resolve;5
16000030;[LD - Volcano Manor] Budding Horn;1
16000040;[LD - Volcano Manor] Fireproof Dried Liver;1
16000050;[LD - Volcano Manor] Golden Rune [9];1
16000060;[LD - Volcano Manor] Golden Rune [5];1
16000070;[LD - Volcano Manor] Stonesword Key;1
16000080;[LD - Volcano Manor] Furlcalling Finger Remedy;1
16000090;[LD - Volcano Manor] Nomadic Warrior's Cookbook [21];1
16000100;[LD - Volcano Manor] Somber Smithing Stone [7];1
16000110;[LD - Volcano Manor] Perfume Bottle;1
16000120;[LD - Volcano Manor] Smithing Stone [6];1
16000130;[LD - Volcano Manor] Erdtree Seal;2
16000140;[LD - Volcano Manor] Drawstring Fire Grease;1
16000150;[LD - Volcano Manor] Golden Rune [6];1
16000160;[LD - Volcano Manor] Fire Arrow;2
16000170;[LD - Volcano Manor] Golden Rune [9];1
16000190;[LD - Volcano Manor] Explosive Greatbolt;2
16000200;[LD - Volcano Manor] Golden Rune [9];1
16000210;[LD - Volcano Manor] Somber Smithing Stone [6];1
16000220;[LD - Volcano Manor] Fireproof Dried Liver;1
16000230;[LD - Volcano Manor] Albinauric Bloodclot;1
16000240;[LD - Volcano Manor] Smithing Stone [4];1
16000250;[LD - Volcano Manor] Smithing Stone [6];1
16000270;[LD - Volcano Manor] Smoldering Butterfly;1
16000280;[LD - Volcano Manor] Smithing Stone [7];1
16000290;[LD - Volcano Manor] Somber Smithing Stone [5];1
16000310;[LD - Volcano Manor] Smoldering Butterfly;1
16000320;[LD - Volcano Manor] Golden Rune [9];1
16000330;[LD - Volcano Manor] Golden Rune [10];1
16000350;[LD - Volcano Manor] Smithing Stone [6];1
16000360;[LD - Volcano Manor] Golden Rune [9];1
16000380;[LD - Volcano Manor] Smithing Stone [5];1
16000390;[LD - Volcano Manor] Smoldering Butterfly;1
16000400;[LD - Volcano Manor] Golden Rune [12];1
16000410;[LD - Volcano Manor] Furlcalling Finger Remedy;1
16000420;[LD - Volcano Manor] Beast Blood;1
16000430;[LD - Volcano Manor] Albinauric Staff;2
16000431;[LD - Volcano Manor] Albinauric Mask;3
16000440;[LD - Volcano Manor] Drawstring Fire Grease;1
16000450;[LD - Volcano Manor] Missionary's Cookbook [6];1
16000480;[LD - Volcano Manor] Crimson Tear Scarab;3
16000490;[LD - Volcano Manor] Stonesword Key;1
16000500;[LD - Volcano Manor] Rune Arc;1
16000510;[LD - Volcano Manor] Commoner's Headband;3
16000520;[LD - Volcano Manor] Man-Serpent Ashes;1
16000530;[LD - Volcano Manor] Somber Smithing Stone [6];1
16000540;[LD - Volcano Manor] Crimson Amber Medallion +1;4
16000550;[LD - Volcano Manor] Smithing Stone [6];1
16000560;[LD - Volcano Manor] Smithing Stone [4];1
16000610;[LD - Volcano Manor] Smoldering Shield;2
16000620;[LD - Volcano Manor] Dagger Talisman;4
16000690;[LD - Volcano Manor] Serpent-Hunter;2
16000700;[LD - Volcano Manor] Seedbed Curse;1
16000710;[LD - Volcano Manor] Serpent's Amnion;1
16000720;[LD - Volcano Manor] Recusant Finger;1
16000730;[LD - Volcano Manor] Eye Surcoat;3
16000940;[LD - Volcano Manor] Ghiza's Wheel;2
16000950;[LD - Volcano Manor] [Incantation] Aspects of the Crucible: Breath;1
16001000;[LD - Volcano Manor] Golden Rune [1];1
16001010;[LD - Volcano Manor] Golden Rune [1];1
16002000;[LD - Volcano Manor] Dragon Heart;1
18000000;[LD - Stranded Graveyard] Poisonbone Dart;1
18000010;[LD - Stranded Graveyard] Stonesword Key;1
18000020;[LD - Stranded Graveyard] Golden Rune [5];1
18000030;[LD - Stranded Graveyard] Dragonwound Grease;1
18000040;[LD - Stranded Graveyard] Lightning Grease;1
18000050;[LD - Stranded Graveyard] Erdtree's Favor;4
18000060;[LD - Stranded Graveyard] Grave Glovewort [1];1
18000070;[LD - Stranded Graveyard] Haligdrake Talisman;4
18000080;[LD - Stranded Graveyard] Tarnished's Furled Finger;1
18000081;[LD - Stranded Graveyard] Finger Severer;1
18000900;[LD - Stranded Graveyard] Erdtree Greatbow;2
18000901;[LD - Stranded Graveyard] Great Arrow;2
30000010;[Weeping Peninsula - Tombsward Catacombs] Human Bone Shard;1
30000020;[Weeping Peninsula - Tombsward Catacombs] Golden Rune [2];1
30000030;[Weeping Peninsula - Tombsward Catacombs] Nomadic Warrior's Cookbook [9];1
30000040;[Weeping Peninsula - Tombsward Catacombs] Prattling Pate "Thank you";1
30010010;[Weeping Peninsula - Impaler's Catacombs] Root Resin;1
30010020;[Weeping Peninsula - Impaler's Catacombs] Prattling Pate "Please help";1
30020000;[Limgrave - Stormfoot Catacombs] Root Resin;1
30020010;[Limgrave - Stormfoot Catacombs] Smoldering Butterfly;1
30020020;[Limgrave - Stormfoot Catacombs] Wandering Noble Ashes;1
30020030;[Limgrave - Stormfoot Catacombs] Prattling Pate "Hello";1
30030000;[Liurnia - Road's End Catacombs] Root Resin;1
30030010;[Liurnia - Road's End Catacombs] Raya Lucaria Soldier Ashes;1
30030020;[Liurnia - Road's End Catacombs] Human Bone Shard;1
30030030;[Liurnia - Road's End Catacombs] Rune Arc;1
30030040;[Liurnia - Road's End Catacombs] Watchdog's Staff;2
30040000;[Limgrave - Murkwater Catacombs] Root Resin;1
30050000;[Liurnia - Black Knife Catacombs] Rosus' Axe;2
30050010;[Liurnia - Black Knife Catacombs] Rune Arc;1
30050030;[Liurnia - Black Knife Catacombs] Deathroot;1
30050040;[Liurnia - Black Knife Catacombs] Spellproof Dried Liver;1
30060000;[Liurnia - Cliffbottom Catacombs] Root Resin;1
30060010;[Liurnia - Cliffbottom Catacombs] Nox Mirrorhelm;3
30060020;[Liurnia - Cliffbottom Catacombs] Golden Rune [3];1
30060030;[Liurnia - Cliffbottom Catacombs] Page Ashes;1
30060040;[Liurnia - Cliffbottom Catacombs] Rune Arc;1
30060050;[Liurnia - Cliffbottom Catacombs] Old Fang;1
30060060;[Liurnia - Cliffbottom Catacombs] Hefty Beast Bone;1
30060070;[Liurnia - Cliffbottom Catacombs] Scythe;2
30060080;[Liurnia - Cliffbottom Catacombs] Prattling Pate "Wonderful";1
30070000;[Mt. Gelmir - Wyndham Catacombs] Ancient Dragon Apostle's Cookbook [1];1
30070010;[Mt. Gelmir - Wyndham Catacombs] Golden Rune [5];1
