Row ID;Row Name;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk14;Unk14;Unk14;Unk15
600019941;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600019942;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600020021;;60000099;0;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600020031;;60000099;0;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600020041;;60000099;0;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600020042;;60000099;0;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600020121;;60000099;1;1;0;96010;-1;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600020131;;60000099;1;1;0;96014;-1;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600020141;;60000099;1;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600020142;;60000099;1;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600021021;;60000099;10;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600021031;;60000099;10;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600021041;;60000099;10;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600021042;;60000099;10;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600021121;;60000099;11;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600021131;;60000099;11;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600021141;;60000099;11;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600021142;;60000099;11;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600022021;;60000099;20;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600022031;;60000099;20;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600022041;;60000099;20;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600022042;;60000099;20;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600022121;;60000099;21;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600022131;;60000099;21;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600022141;;60000099;21;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600022142;;60000099;21;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600023021;;60000099;30;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600023031;;60000099;30;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600023041;;60000099;30;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600023042;;60000099;30;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600023121;;60000099;31;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600023131;;60000099;31;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600023141;;60000099;31;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600023142;;60000099;31;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600024021;;60000099;40;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600024031;;60000099;40;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600024041;;60000099;40;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600024042;;60000099;40;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600024121;;60000099;41;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600024131;;60000099;41;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600024141;;60000099;41;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600024142;;60000099;41;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600025021;;60000099;50;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600025031;;60000099;50;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600025041;;60000099;50;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600025042;;60000099;50;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600025121;;60000099;51;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600025131;;60000099;51;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600025141;;60000099;51;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600025142;;60000099;51;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600025221;;60000099;52;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600025231;;60000099;52;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600025241;;60000099;52;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600025242;;60000099;52;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600026021;;60000099;60;1;0;-1;96885;-1;-1;-1;-1;-1;94115;0;0;21;-1;-1;-1;0
600026031;;60000099;60;1;0;-1;96906;-1;-1;-1;-1;-1;94116;0;0;31;-1;-1;-1;0
600026041;;60000099;60;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600026042;;60000099;60;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;42;-1;-1;-1;0
600028141;;60000099;81;1;0;96820;-1;-1;-1;-1;-1;-1;94117;0;0;41;-1;-1;-1;0
600029921;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600029931;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600029941;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600029942;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
