Row ID,Row Name,Unk1,Effect ID - Right Hand,Unk2,Unk3,Base Price,Sell Value,Behavior ID,Replace Item ID,Sort ID,Unk4,Dialog Message ID,Unk5,Icon ID,Model ID,Shop Level,Comp Trophy Sed ID,Trophy Seq ID,Max Amount,Consume Hero Point,Over Dexterity,Goods Type,Reference Type,SpEffect Category,Goods Category,Goods Use Animation,Interaction Menu Type,Use Limit Category,Undetermined,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Vow Type 9,Vow Type 10,Vow Type 11,Vow Type 12,Vow Type 13,Vow Type 14,Vow Type 15,Enable Host Player,Enable as Phantom,Enable as Friendly Phantom,Enable as Hostile Phantom,Enable in Multiplayer,Enable Online Only,Is Equippable,Is Usable,Is Auto Equipped,Is Guidance Item,Is Unique,Is Drop,Can be Deposited,Is Exclusive,Is Travel Item,Is Regenerative Item,Is Regenerative Item,Is Weapon Buff Item,Undetermined,Disable Dropping in Multiplayer,Disable Usage in Multiplayer Arena,Undetermined,Has Rapid Application,Is Throwable Item,Is Crimson Tear,Is Cerulean Tear,Undetermined,Undetermined,Undetermined,Unk1,Unk2,Unk3,Effect ID - Left Hand,Reinforce Param Weapon ID,Vagrant Item Lot ID,Vagrant (Enemy) Item Lot ID,Vagrant (Enemy) Item Lot ID,Use VFX 1,Use VFX 2,Use VFX 3,Is Not Great Rune/Physick Item,Undetermined,Can be used on Ladder,Is Activatable Item,Display Use Selected option,Affect Left-hand,Is Pureblood Knight's Medal,Undetermined,Regenerative Item Type,Item Display Type,Can be Dropped,Max Number Stored in Itembox,Undetermined,Undetermined,Undetermined,Undetermined,Unk10,Unk11,Unk12,Unk13,Unk14,Reinforcement Replacement ID,Reinforcement Material Set ID,Reinforcement Cost,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22
237004,,1,237004,-1,0,0,-1,0,-1,51404,-1,20000610,16711680,456,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,52,0,-1,-1,237005,10004,1508,0,0,0,0,0,710550,0,0
237005,,1,237005,-1,0,0,-1,0,-1,51405,-1,20000610,16711680,456,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,52,0,-1,-1,237006,10005,1740,0,0,0,0,0,710550,0,0
237006,,1,237006,-1,0,0,-1,0,-1,51406,-1,20000610,16711680,456,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,52,0,-1,-1,237007,10006,1972,0,0,0,0,0,710550,0,0
237007,,1,237007,-1,0,0,-1,0,-1,51407,-1,20000610,16711680,456,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,52,0,-1,-1,237008,10007,2204,0,0,0,0,0,710550,0,0
237008,,1,237008,-1,0,0,-1,0,-1,51408,-1,20000610,16711680,456,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,52,0,-1,-1,237009,10008,2436,0,0,0,0,0,710550,0,0
237009,,1,237009,-1,0,0,-1,0,-1,51409,-1,20000610,16711680,456,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,52,0,-1,-1,237010,10009,2900,0,0,0,0,0,710550,0,0
237010,,1,237010,-1,0,0,-1,0,-1,51410,-1,20000610,16711680,456,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,52,0,-1,-1,-1,-1,0,0,0,0,0,0,710550,0,0
238000,,1,238000,-1,0,0,-1,0,-1,60000,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238001,10100,1000,0,0,0,0,0,710550,0,0
238001,,1,238001,-1,0,0,-1,0,-1,60001,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238002,10101,1600,0,0,0,0,0,710550,0,0
238002,,1,238002,-1,0,0,-1,0,-1,60002,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238003,10102,2200,0,0,0,0,0,710550,0,0
238003,,1,238003,-1,0,0,-1,0,-1,60003,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238004,10103,2800,0,0,0,0,0,710550,0,0
238004,,1,238004,-1,0,0,-1,0,-1,60004,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238005,10104,3400,0,0,0,0,0,710550,0,0
238005,,1,238005,-1,0,0,-1,0,-1,60005,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238006,10105,4000,0,0,0,0,0,710550,0,0
238006,,1,238006,-1,0,0,-1,0,-1,60006,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238007,10106,4600,0,0,0,0,0,710550,0,0
238007,,1,238007,-1,0,0,-1,0,-1,60007,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238008,10107,5200,0,0,0,0,0,710550,0,0
238008,,1,238008,-1,0,0,-1,0,-1,60008,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238009,10108,5800,0,0,0,0,0,710550,0,0
238009,,1,238009,-1,0,0,-1,0,-1,60009,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,238010,10109,7000,0,0,0,0,0,710550,0,0
238010,,1,238010,-1,0,0,-1,0,-1,60010,-1,20000610,16711680,470,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,47,0,-1,-1,-1,-1,0,0,0,0,0,0,710550,0,0
239000,,1,239000,-1,0,0,-1,0,-1,60300,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239001,10100,1480,0,0,0,0,0,710550,0,0
239001,,1,239001,-1,0,0,-1,0,-1,60301,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239002,10101,2368,0,0,0,0,0,710550,0,0
239002,,1,239002,-1,0,0,-1,0,-1,60302,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239003,10102,3256,0,0,0,0,0,710550,0,0
239003,,1,239003,-1,0,0,-1,0,-1,60303,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239004,10103,4144,0,0,0,0,0,710550,0,0
239004,,1,239004,-1,0,0,-1,0,-1,60304,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239005,10104,5032,0,0,0,0,0,710550,0,0
239005,,1,239005,-1,0,0,-1,0,-1,60305,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239006,10105,5920,0,0,0,0,0,710550,0,0
239006,,1,239006,-1,0,0,-1,0,-1,60306,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239007,10106,6808,0,0,0,0,0,710550,0,0
239007,,1,239007,-1,0,0,-1,0,-1,60307,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239008,10107,7696,0,0,0,0,0,710550,0,0
239008,,1,239008,-1,0,0,-1,0,-1,60308,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239009,10108,8584,0,0,0,0,0,710550,0,0
239009,,1,239009,-1,0,0,-1,0,-1,60309,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,239010,10109,10360,0,0,0,0,0,710550,0,0
239010,,1,239010,-1,0,0,-1,0,-1,60310,-1,20000610,16711680,112,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,30,1,0,258,-1,95,0,-1,-1,-1,-1,0,0,0,0,0,0,710550,0,0
240000,,0,240000,-1,0,0,-1,0,-1,50000,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240001,10000,135,0,0,0,0,0,710550,0,0
240001,,0,240001,-1,0,0,-1,0,-1,50001,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240002,10001,189,0,0,0,0,0,710550,0,0
240002,,0,240002,-1,0,0,-1,0,-1,50002,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240003,10002,243,0,0,0,0,0,710550,0,0
240003,,0,240003,-1,0,0,-1,0,-1,50003,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240004,10003,297,0,0,0,0,0,710550,0,0
240004,,0,240004,-1,0,0,-1,0,-1,50004,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240005,10004,351,0,0,0,0,0,710550,0,0
240005,,0,240005,-1,0,0,-1,0,-1,50005,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240006,10005,405,0,0,0,0,0,710550,0,0
240006,,0,240006,-1,0,0,-1,0,-1,50006,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240007,10006,459,0,0,0,0,0,710550,0,0
240007,,0,240007,-1,0,0,-1,0,-1,50007,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240008,10007,513,0,0,0,0,0,710550,0,0
240008,,0,240008,-1,0,0,-1,0,-1,50008,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240009,10008,567,0,0,0,0,0,710550,0,0
240009,,0,240009,-1,0,0,-1,0,-1,50009,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,240010,10009,675,0,0,0,0,0,710550,0,0
240010,,0,240010,-1,0,0,-1,0,-1,50010,-1,20000610,16711680,106,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,28,0,-1,-1,-1,-1,0,0,0,0,0,0,710550,0,0
241000,,0,241000,-1,0,0,-1,0,-1,50100,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241001,10000,40,0,0,0,0,0,710550,0,0
241001,,0,241001,-1,0,0,-1,0,-1,50101,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241002,10001,56,0,0,0,0,0,710550,0,0
241002,,0,241002,-1,0,0,-1,0,-1,50102,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241003,10002,72,0,0,0,0,0,710550,0,0
241003,,0,241003,-1,0,0,-1,0,-1,50103,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241004,10003,88,0,0,0,0,0,710550,0,0
241004,,0,241004,-1,0,0,-1,0,-1,50104,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241005,10004,104,0,0,0,0,0,710550,0,0
241005,,0,241005,-1,0,0,-1,0,-1,50105,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241006,10005,120,0,0,0,0,0,710550,0,0
241006,,0,241006,-1,0,0,-1,0,-1,50106,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241007,10006,136,0,0,0,0,0,710550,0,0
241007,,0,241007,-1,0,0,-1,0,-1,50107,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241008,10007,152,0,0,0,0,0,710550,0,0
241008,,0,241008,-1,0,0,-1,0,-1,50108,-1,20000610,16711680,107,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,10,1,0,257,-1,11,0,-1,-1,241009,10008,168,0,0,0,0,0,710550,0,0
