Row ID;Row Name;Material ID 1;Material ID 2;Material ID 3;Material ID 4;Material ID 5;Material ID 6;Unk1;Unk2;Unk3;Unk4;Unk5;Material Amount 1;Material Amount 2;Material Amount 3;Material Amount 4;Material Amount 5;Material Amount 6;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9
900323;;341100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900324;;541100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900325;;591100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900326;;601100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900329;;621100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900330;;631100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900331;;641100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900332;;652100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900333;;661100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900334;;681100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900336;;781100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900337;;791100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900338;;801000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900339;;811100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900340;;812100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900341;;861100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900342;;871100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900343;;881000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900344;;881100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900345;;903100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900347;;911100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900349;;941000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900350;;951100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900351;;981100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900352;;991100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900353;;1761100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900354;;1771100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900355;;1781100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900356;;1791100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900357;;1801100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900358;;1811100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900359;;1821100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900360;;1991100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900361;;2001100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900362;;721100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900363;;1011100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900364;;572100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900365;;573100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900366;;1941100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900367;;121000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900368;;121100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900369;;901100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900400;;461100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900401;;471100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900402;;481100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900403;;761100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900404;;771100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
