Row ID;Row Name;Unk0;Logic ID;Battle Goal ID;Unk1;Unk2;Unk3;Unk4;Retreat Time after NPC Wall Collision;Goal ID - To Caution (Sound);Animation ID - Attack Cannot Move;Goal ID - To Find (Sight);Call Help - Action Animation ID;Call Help - Call Action ID;Distance - Sight;Distance - Listen;Listen - Sound Cut Distance;Distance - Sense;Retreat Home - Max Distance;Retreat Home - Distance;Retreat Home - Battle Distance;Non-Battle Act Life;Retreat Home - Look for Target Time;Retreat Home - Look for Target Distance;Target - Sight Forget Time;Target - Listen Forget Time;Battle - Start Distance;Call Help - My Peer ID;Call Help - Call Peer ID;Target System - Damage Effect Rate;Team Attack Effectivity;Sight - Angle X;Sight - Angle Y;State 0;State 1;Call Help - Valid Target Min Distance;Call Help - Valid Target Range;Call Help - Forget Time by Arrival;Call Help - Min Wait Time;Call Help - Max Wait Time;Goal Action - To Caution (Sound);Goal Action - To Find (Sight);Call Help - Reply Behavior Type;Ignore Navmesh;Skip Arrival Visibility Check;Think Attribute - Do Admirer;Navigation - Edge;Navigation - Large Space;Navigation - Ladder;Navigation - Hole;Navigation - Door;Navigation - Ignore Navmesh Wall;Navigation - Ordinary Edge;Navigation - Reserve;Sight Distance (Dark);Battle - Start Distance (Dark);Sight Distance (Pitch Dark);Battle - Start Distance (Pitch Dark);Platoon - Reply Time;Platoon - Reply Add Random Time;Sight - Back Offset Distance;Sight - Begin Distance;Target Arrival Distance;Point Arrival Distance;Change State Action - To Find;Change State Action - To Caution;Change State Action - To Battle;Goal Action - To Disappear;Disable Local Steering;Act Type On Failed Path;Interest Category;Goal Action - To Interest;Unk5;Listen - Angle X;Listen - Angle Y;Change State Action - To Interest;Change State Action - to Normal;Unk6;Unk7;Unk8;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27
523250100;;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;500;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;180;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523260000;Knight Bernahl;0;10000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523270000;Eleonora, Violet Bloody Finger;0;10000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523290000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;100;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523290100;;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;500;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;100;60;180;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523310000;Blackguard;0;10000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523320000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523330000;Sorcerer Thops;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523340000;Nepheli Loux, Warrior;0;10000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523350000;Reeling Rico;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523360000;Vyke's Finger Maiden;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523370000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523380000;Finger Maiden;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523390000;Ensha of the Royal Remains;0;10000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523400000;Bloody Finger Ravenmount Assassin;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;40;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;45;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523410000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523420000;Sanguine Noble;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523430000;Bloody Finger Nerijus;0;10000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523440000;Great Horned Tragoth;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523441000;;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;20;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;45;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523450000;Old Knight Istvan;0;31000;29999;68419584;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;3;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523460000;Rileigh the Idle;0;31000;29999;68419584;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;3;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523470000;Juno Hoslow, Knight of Blood;0;31000;29999;68419584;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;3;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523480000;Millicent;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523480040;Millicent;0;10000;29999;67108864;-1;5;8;0;9999;36;0.1;-1;-1;100;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;90;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523481000;;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;20;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;45;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523490000;Sage Gowry;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523500000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523510000;Scribe Corhyn;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523520000;Preceptor Miriam;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523520100;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523520200;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;60;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;10;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523530000;Anastasia, Tarnished-Eater;0;31000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523540000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523550000;Okina;0;31000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523560000;Adan, Thief of Fire;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523570000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523580000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523590000;Moongrum, Carian Knight;0;10000;29999;68419594;-1;5;8;0;8;0;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523590100;;0;10000;29999;68419594;-1;5;8;5;8;0;0.1;-1;-1;20;0;0;0;45;40;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523600000;Vargram the Raging Wolf;0;31000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;3;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523610000;Fia's Champion;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;100;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523610100;;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;500;0;0;9999;9999;9999;9999;1;7;12;0;16448;15;0;0;100;100;60;180;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523620000;;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523630000;Finger Maiden Therolina;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523640000;Dolores the Sleeping Arrow;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523650000;Jarwight;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523670000;Inaba, Disciple of Okina;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523680000;Silver Tear;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523690000;Recusant Henricus;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523700000;Fia's Champion;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523710000;Fia's Champion;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;9999;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523720000;Maleigh Marais, Shaded Castle Castellan;0;10000;29999;68419594;-1;5;8;0;8;36;0.1;-1;-1;20;0;0;0;75;50;6;1;7;12;0;16448;15;0;0;100;50;60;45;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523730000;Knight of the Great Jar;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;40;0;0;9999;110;110;6;1;7;12;0;16448;15;0;0;100;50;60;180;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
523740000;Knight of the Great Jar;0;10000;29999;68419594;-1;5;8;0;9999;36;0.1;-1;-1;40;0;0;9999;110;110;6;1;7;12;0;16448;15;0;0;100;50;60;180;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;9999;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
