Row ID;Row Name;Unk0;Unk1;Unk2;Icon Type;Unk3;Unk4;Unk5;Unk6;Unk7;Map Area;Map Block;Map Region;Map Index;Map Coordinate: X;Map Coordinate: Y;Map Coordinate: Z;Area - Text ID;Unk13;Unk14;Unk15;Unk16;Unk17;Flag 1;Flag 2;Flag 3;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27;Unk28;Unk29;Unk30;Unk31;Unk32;Unk33;Unk34;Unk35;Unk36;Unk37;Unk38;Unk39;Unk40;Unk41;Unk42;Unk43;Unk44;Unk45;Unk45;Unk46;Unk47;Unk48;Unk49;Unk50;Unk51;Unk52;Unk53;Unk54;Unk55;Unk56;Unk57;Unk58;Unk59;Unk60;Unk61;Unk62;Unk63
63365100;Perfumer's Ruins;1;62348;0;5;999;0;0;1;0;60;36;51;0;-21.14;671.97;125.5;6300502;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63365200;Hermit's Shack;1;62386;0;6;999;0;0;1;0;60;36;52;0;-116.789;846.211;28.896;6310601;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63365203;Craftsman's Shack;1;62389;0;6;999;0;0;1;0;60;36;52;0;90.725;879.813;-20.752;6310604;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63375100;Stormcaller Church;1;62331;0;3;999;0;0;1;0;60;40;51;0;19.29;845.03;108.35;6300300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63375200;Hermit Village;1;62382;0;40;999;0;0;1;0;60;37;52;0;2.03;897.13;93.93;6310700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63375400;Minor Erdtree;1;62384;0;30;999;0;0;1;0;60;37;54;0;-3.34;849.16;-86.52;6313000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63385000;Grand Lift of Dectus;1;62330;0;21;999;0;0;1;0;60;38;50;0;55.13;759.46;-20.73;6302100;0;0;-1;0;0;131300;1038509202;3423;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63385100;Lux Ruins;1;62335;0;5;999;0;0;1;0;60;38;51;0;-29.71;788.96;5.67;6300501;0;0;-1;0;0;131300;1038519202;3423;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63385200;Wyndham Ruins;1;62385;0;5;999;0;0;1;0;60;38;52;0;-53.299;801.073;15.49;6310501;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63385400;Corpse-Stench Shack;1;62381;0;6;999;0;0;1;0;60;38;54;0;-100.78;809.46;-0.87;6310600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63395000;Golden Lineage Evergaol;1;62344;0;9;999;0;0;1;0;60;39;50;0;-64.7;708.55;-80.14;6300900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63395200;Second Church of Marika;1;62332;0;3;999;0;0;1;0;60;39;52;0;29.14;771.84;55.77;6300301;0;0;-1;0;0;131800;1039529202;1039529209;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;103;0;0;0;0;0;0;0;0;0;0;0;400163;0;0;0;0;0
63395300;Mirage Rise;1;62342;0;17;999;0;0;1;0;60;39;53;0;92.72;758.91;-74.08;6301700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63395400;The Shaded Castle;1;62345;0;27;500;0;0;1;0;60;39;54;0;-25.7;723.82;13.08;6302700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63405200;St. Trina's Hideaway;1;62336;0;6;999;0;0;1;0;60;40;52;0;3.33;815.6;-55.49;6300600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63405300;Writheblood Ruins;1;62380;0;5;999;0;0;1;0;60;40;53;0;-65.66;814.35;72.75;6300503;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63405500;West Windmill Pasture;1;62338;0;19;999;0;0;1;0;60;40;55;0;-74.43;877.1;-83.58;6301900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63415300;Woodfolk Ruins;1;62334;0;5;999;0;0;1;0;60;41;53;0;19.41;788.24;21.07;6300500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63415301;Minor Erdtree;1;62346;0;30;999;0;0;1;0;60;41;53;0;-72.76;784.6;24.06;6303000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63415400;Dominula, Windmill Village;1;62341;0;36;999;0;0;1;0;60;42;54;0;-77.83;926.83;96.8;6300700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63415500;East Windmill Pasture;1;62339;0;19;999;0;0;1;0;60;41;55;0;-106.72;876.96;39.51;6301901;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63415501;Village Windmill Pasture;1;62340;0;19;999;0;0;1;0;60;41;55;0;47.6;899.5;-101.29;6301902;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63425400;Highway Lookout Tower;1;62343;0;8;999;0;0;1;0;60;42;54;0;28.3;948.1;-36.81;6300800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63435000;Minor Erdtree Church;1;62333;0;3;999;0;0;1;0;60;43;50;0;-115.44;910.11;-45.31;6300302;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63435300;Hermit Merchant's Shack;1;62337;0;6;999;0;0;1;0;60;43;53;0;-20.51;993.42;0.76;6300601;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63445300;Minor Erdtree;1;62347;0;30;999;0;0;1;0;60;44;53;0;63.58;1009.92;80.49;6303001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64464000;Smoldering Church;1;62420;0;3;999;0;0;1;0;60;46;40;0;-72.55;151.62;15.33;6400300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64464001;Shack of the Rotting;1;62427;0;6;999;0;0;1;0;60;46;40;0;82.7;171;-90.29;6400600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64473800;Caelid Waypoint Ruins;1;62424;0;5;999;0;0;1;0;60;47;38;0;50.34;98.43;-96.05;6400501;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64473801;Fort Gael;1;62429;0;18;999;0;0;1;0;60;47;38;0;-119.61;165.05;-28.12;6401800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64474000;Forsaken Ruins;1;62423;0;5;999;0;0;1;0;60;47;40;0;-101.07;146.31;-102.22;6400500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64474001;Minor Erdtree;1;62437;0;30;999;0;0;1;0;60;47;40;0;-78.56;128.35;110.01;6403000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64474002;Caelem Ruins;1;62426;0;5;999;0;0;1;0;60;47;40;0;120.95;150.85;-103.45;6400503;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64483600;Cathedral of Dragon Communion;1;62421;0;3;999;0;0;1;0;60;48;36;0;27.47;127.73;96.29;6400301;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64483800;Street of Sages Ruins;1;62425;0;5;999;0;0;1;0;60;48;38;0;37.44;64.01;117.19;6400502;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64484100;Isolated Merchant's Shack;1;62470;0;6;999;0;0;1;0;60;48;41;0;-86.4;226.26;-81.71;6410600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64493800;Swamp Lookout Tower;1;62430;0;8;999;0;0;1;0;60;49;38;0;54.91;146.18;50.78;6400800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64493801;Sellia Gateway;1;62432;0;10;999;0;0;1;0;60;49;38;0;125.68;95.67;-49.78;6401000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64493900;Sellia Evergaol;1;62471;0;9;999;0;0;1;0;60;49;39;0;-90.2;162.9;12.19;6410900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64494000;Deep Siofra Well;1;62434;0;15;999;0;0;1;0;60;49;40;0;-112.5;116.95;-12.14;6401500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64503800;Gowry's Shack;1;62428;0;6;999;0;0;1;0;60;50;38;0;-87.75;94.96;45.93;6400601;0;0;-1;0;0;134800;4187;4183;134900;1050389202;4163;-1;0;0;-1;0;0;-1;0;0;-1;0;0;16842752;0;-1;0;0;0;-1;-1;-1;256;0;106;0;0;0;1050389262;0;0;0;0;0;0;0;0;400312;0;0;0;0
64503900;Church of the Plague;1;62422;0;3;999;0;0;1;0;60;50;39;0;17.51;160.86;-125.93;6400302;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64503901;Sellia, Town of Sorcery;1;62435;0;33;999;0;0;1;0;60;50;39;0;-125.78;78.4;-58.25;6403300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64513600;Redmane Castle;1;62436;0;28;501;0;0;1;0;60;51;36;0;40.96;89.57;-56.55;6402800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64513700;Wailing Dunes;1;62438;0;0;999;0;0;0;0;60;47;40;0;-78.56;128.35;110.01;6400000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64513900;Fort Faroth;1;62473;0;18;999;0;0;1;0;60;51;39;0;-55.22;267.05;105.84;6411800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64514000;Minor Erdtree;1;62474;0;30;999;0;0;1;0;60;51;40;0;22.03;210.46;34.14;6413000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64514300;Bestial Sanctum;1;62475;0;54;999;0;0;1;0;60;51;43;0;-38.35;344.27;1.85;6415400;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64524100;Lenne's Rise;1;62472;0;17;999;0;0;1;0;60;52;41;0;65.12;221.01;-22.3;6411700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65475500;Yelough Anix Ruins;1;62571;0;5;999;0;0;1;0;60;47;55;0;67.89;1277.92;18.77;6510500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65475800;Apostate Derelict;1;62570;0;3;999;0;0;1;0;60;47;58;0;48.13;1289.62;-27.07;6510300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65485700;Ordina, Liturgical Town;1;62572;0;34;999;0;0;1;0;60;48;57;0;61.28;1290.88;-3.42;6513400;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65495300;Zamor Ruins;1;62522;0;5;999;0;0;1;0;60;49;53;0;102.37;1578.2;-59.48;6500500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65495301;Grand Lift of Rold;1;62528;0;21;999;0;0;1;0;60;49;53;0;-20.13;1568.64;-27.7;6502100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65505600;Shack of the Lofty;1;62524;0;6;999;0;0;1;0;60;50;56;0;37.76;1603.86;81.07;6500600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65505601;Minor Erdtree;1;62574;0;30;999;0;0;1;0;60;50;56;0;-126.16;1378.69;126.56;6513000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65505602;Albinauric Rise;1;62573;0;17;999;0;0;1;0;60;50;56;0;-110.98;1322.98;-85.23;6511700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65515300;Church of Repose;1;62521;0;3;999;0;0;1;0;60;51;53;0;-58.34;1802.6;-65.46;6500301;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65515600;Stargazers' Ruins;1;62523;0;5;999;0;0;1;0;60;51;56;0;-52;1657.68;32.89;6500501;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65515700;Castle Sol;1;62529;0;29;500;0;0;1;0;60;51;57;0;11.89;1599.05;78.02;6502900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65525500;Guardians' Garrison;1;62527;0;18;999;0;0;1;0;60;52;55;0;-53.35;1694.11;76.71;6501800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65525600;Minor Erdtree;1;62530;0;30;999;0;0;1;0;60;52;56;0;-42.1;1673.72;72.52;6503000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65525700;Heretical Rise;1;62526;0;17;999;0;0;1;0;60;52;57;0;111.17;1680.96;-62.47;6501700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65535600;Lord Contender's Evergaol;1;62525;0;9;999;0;0;1;0;60;53;56;0;-47.04;1667.22;-109.03;6500900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65545300;Forge of the Giants;1;62531;0;57;999;0;0;1;0;60;54;53;0;-83.93;1959.91;-35.39;6505700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65545500;First Church of Marika;1;62520;0;3;999;0;0;1;0;60;54;55;0;-31.06;1625.09;72.97;6500300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120100;Uhl Palace Ruins;1;62610;0;47;999;0;0;2;0;12;1;0;0;162.92;-205.47;-169.22;6604700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120102;Uhl Palace Ruins;1;62620;0;47;999;0;0;2;0;12;1;0;0;285.07;-80.54;117.47;6614701;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120103;Nokstella, Eternal City;1;62621;0;46;999;0;0;2;0;12;1;0;0;-96.59;-129.03;204.28;6614600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120104;Grand Cloister;1;62622;0;47;999;0;0;2;0;12;1;0;0;-531.94;-373.24;-544.06;6614700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120200;Night's Sacred Ground;1;62631;0;46;999;0;0;2;0;12;2;0;0;1016.2;-664.06;1404.99;6654601;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120201;Siofra Aqueduct;1;62632;0;46;999;0;0;2;0;12;2;0;0;1309;-626.95;1789.61;6654602;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120202;Hallowhorn Grounds;1;62633;0;47;999;0;0;2;0;12;2;0;0;1221.29;-809.17;1195.6;6654604;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120203;Hallowhorn Grounds;1;62634;0;47;999;0;0;2;0;12;2;0;0;1169.78;-611.78;1598.71;6654604;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120500;Mohgwyn Dynasty Mausoleum;1;62640;0;45;999;0;0;2;0;12;5;0;0;1618.33;505.78;1203.94;6664500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66120700;Nokron, Eternal City;1;62630;0;46;999;0;0;2;0;12;7;0;0;754.59;-585.07;1248.77;6654600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80100000;;1;6001;0;80;999;0;0;1;0;10;0;0;0;-252.48;73.7;366.68;-1;0;0;-1;0;0;130200;3269;3263;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;1;80;0;0;0;10009506;0;0;0;0;0;0;0;400051;0;0;0;0;0
80100010;;1;6001;0;80;999;0;0;1;0;10;0;0;0;-273.04;78.19;177.86;-1;0;0;-1;0;0;132500;3905;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;1;80;0;0;0;10009616;0;0;0;0;0;0;0;0;0;0;0;0;0
