Row ID;Row Name;baseWepId;gemId;reinforceLv
14406;Quality Uchigatana +0 - Bloodhound's Step;9000300;80100;0;
14407;Quality Twinblade +0 - Bloodhound's Step;10000300;80100;0;
14408;Quality Rapier +0 - Bloodhound's Step;5020300;80100;0;
14409;Quality Great epee +0 - Bloodhound's Step;6020300;80100;0;
14410;Quality Battle Axe +0 - Bloodhound's Step;14000300;80100;0;
14411;Quality Greataxe +0 - Bloodhound's Step;15000300;80100;0;
14412;Quality Mace +0 - Bloodhound's Step;11000300;80100;0;
14413;Quality Large Club +0 - Bloodhound's Step;12000300;80100;0;
14414;Quality Nightrider Flail +0 - Bloodhound's Step;13000300;80100;0;
14415;Quality Short Spear +0 - Bloodhound's Step;16000300;80100;0;
14416;Quality Lance +0 - Bloodhound's Step;17060300;80100;0;
14417;Quality Halberd +0 - Bloodhound's Step;18000300;80100;0;
14418;Quality Scythe +0 - Bloodhound's Step;19000300;80100;0;
14419;Quality Caestus +0 - Bloodhound's Step;21000300;80100;0;
14420;Quality Hookclaws +0 - Bloodhound's Step;22000300;80100;0;
14421;Quality Whip +0 - Bloodhound's Step;20000300;80100;0;
14422;Quality Duelist Greataxe +0 - Bloodhound's Step;23040300;80100;0;
14450;Quality Dagger +0 - Raptor of the Mists;1000300;80200;0;
14451;Quality Longsword +0 - Raptor of the Mists;2000300;80200;0;
14452;Quality Bastard Sword +0 - Raptor of the Mists;3000300;80200;0;
14453;Quality Greatsword +0 - Raptor of the Mists;4000300;80200;0;
14454;Quality Falchion +0 - Raptor of the Mists;7000300;80200;0;
14455;Quality Dismounter +0 - Raptor of the Mists;8020300;80200;0;
14456;Quality Uchigatana +0 - Raptor of the Mists;9000300;80200;0;
14457;Quality Twinblade +0 - Raptor of the Mists;10000300;80200;0;
14458;Quality Rapier +0 - Raptor of the Mists;5020300;80200;0;
14459;Quality Great epee +0 - Raptor of the Mists;6020300;80200;0;
14460;Quality Battle Axe +0 - Raptor of the Mists;14000300;80200;0;
14461;Quality Greataxe +0 - Raptor of the Mists;15000300;80200;0;
14462;Quality Mace +0 - Raptor of the Mists;11000300;80200;0;
14463;Quality Large Club +0 - Raptor of the Mists;12000300;80200;0;
14464;Quality Nightrider Flail +0 - Raptor of the Mists;13000300;80200;0;
14465;Quality Short Spear +0 - Raptor of the Mists;16000300;80200;0;
14466;Quality Lance +0 - Raptor of the Mists;17060300;80200;0;
14467;Quality Halberd +0 - Raptor of the Mists;18000300;80200;0;
14468;Quality Scythe +0 - Raptor of the Mists;19000300;80200;0;
14469;Quality Caestus +0 - Raptor of the Mists;21000300;80200;0;
14470;Quality Hookclaws +0 - Raptor of the Mists;22000300;80200;0;
14471;Quality Whip +0 - Raptor of the Mists;20000300;80200;0;
14472;Quality Duelist Greataxe +0 - Raptor of the Mists;23040300;80200;0;
14500;Quality Dagger +0 - White Shadow's Lure;1000300;85000;0;
14501;Quality Longsword +0 - White Shadow's Lure;2000300;85000;0;
14502;Quality Bastard Sword +0 - White Shadow's Lure;3000300;85000;0;
14503;Quality Greatsword +0 - White Shadow's Lure;4000300;85000;0;
14504;Quality Falchion +0 - White Shadow's Lure;7000300;85000;0;
14505;Quality Dismounter +0 - White Shadow's Lure;8020300;85000;0;
14506;Quality Uchigatana +0 - White Shadow's Lure;9000300;85000;0;
14507;Quality Twinblade +0 - White Shadow's Lure;10000300;85000;0;
14508;Quality Rapier +0 - White Shadow's Lure;5020300;85000;0;
14509;Quality Great epee +0 - White Shadow's Lure;6020300;85000;0;
14510;Quality Battle Axe +0 - White Shadow's Lure;14000300;85000;0;
14511;Quality Greataxe +0 - White Shadow's Lure;15000300;85000;0;
14512;Quality Mace +0 - White Shadow's Lure;11000300;85000;0;
14513;Quality Large Club +0 - White Shadow's Lure;12000300;85000;0;
14514;Quality Nightrider Flail +0 - White Shadow's Lure;13000300;85000;0;
14515;Quality Short Spear +0 - White Shadow's Lure;16000300;85000;0;
14516;Quality Lance +0 - White Shadow's Lure;17060300;85000;0;
14517;Quality Halberd +0 - White Shadow's Lure;18000300;85000;0;
14518;Quality Scythe +0 - White Shadow's Lure;19000300;85000;0;
14519;Quality Caestus +0 - White Shadow's Lure;21000300;85000;0;
14520;Quality Hookclaws +0 - White Shadow's Lure;22000300;85000;0;
14521;Quality Whip +0 - White Shadow's Lure;20000300;85000;0;
14522;Quality Duelist Greataxe +0 - White Shadow's Lure;23040300;85000;0;
