Row ID;Row Name;variationId;behaviorJudgeId;ezStateBehaviorType_old;refType;refId;consumeSA;stamina;consumeDurability;category;heroPoint
105212324;Magicbone Bolt;5212;324;1;1;20008224;0;10;0;1;0;
105212330;Magicbone Bolt;5212;330;1;1;20008230;0;10;0;1;0;
105212400;Magicbone Bolt;5212;400;1;1;20008200;0;10;0;2;0;
105212410;Magicbone Bolt;5212;410;1;1;20008210;0;10;0;2;0;
105212420;Magicbone Bolt;5212;420;1;1;20008220;0;10;0;2;0;
105212421;Magicbone Bolt;5212;421;1;1;20008221;0;10;0;2;0;
105212422;Magicbone Bolt;5212;422;1;1;20008222;0;10;0;2;0;
105212423;Magicbone Bolt;5212;423;1;1;20008223;0;10;0;2;0;
105212424;Magicbone Bolt;5212;424;1;1;20008224;0;10;0;2;0;
105212430;Magicbone Bolt;5212;430;1;1;20008230;0;10;0;1;0;
105213300;Haligbone Bolt;5213;300;1;1;20008300;0;10;0;1;0;
105213310;Haligbone Bolt;5213;310;1;1;20008310;0;10;0;1;0;
105213320;Haligbone Bolt;5213;320;1;1;20008320;0;10;0;1;0;
105213321;Haligbone Bolt;5213;321;1;1;20008321;0;10;0;1;0;
105213322;Haligbone Bolt;5213;322;1;1;20008322;0;10;0;1;0;
105213323;Haligbone Bolt;5213;323;1;1;20008323;0;10;0;1;0;
105213324;Haligbone Bolt;5213;324;1;1;20008324;0;10;0;1;0;
105213330;Haligbone Bolt;5213;330;1;1;20008330;0;10;0;1;0;
105213400;Haligbone Bolt;5213;400;1;1;20008300;0;10;0;2;0;
105213410;Haligbone Bolt;5213;410;1;1;20008310;0;10;0;2;0;
105213420;Haligbone Bolt;5213;420;1;1;20008320;0;10;0;2;0;
105213421;Haligbone Bolt;5213;421;1;1;20008321;0;10;0;2;0;
105213422;Haligbone Bolt;5213;422;1;1;20008322;0;10;0;2;0;
105213423;Haligbone Bolt;5213;423;1;1;20008323;0;10;0;2;0;
105213424;Haligbone Bolt;5213;424;1;1;20008324;0;10;0;2;0;
105213430;Haligbone Bolt;5213;430;1;1;20008330;0;10;0;1;0;
105214300;Poisonbone Bolt;5214;300;1;1;20008400;0;10;0;1;0;
105214310;Poisonbone Bolt;5214;310;1;1;20008410;0;10;0;1;0;
105214320;Poisonbone Bolt;5214;320;1;1;20008420;0;10;0;1;0;
105214321;Poisonbone Bolt;5214;321;1;1;20008421;0;10;0;1;0;
105214322;Poisonbone Bolt;5214;322;1;1;20008422;0;10;0;1;0;
105214323;Poisonbone Bolt;5214;323;1;1;20008423;0;10;0;1;0;
105214324;Poisonbone Bolt;5214;324;1;1;20008424;0;10;0;1;0;
105214330;Poisonbone Bolt;5214;330;1;1;20008430;0;10;0;1;0;
105214400;Poisonbone Bolt;5214;400;1;1;20008400;0;10;0;2;0;
105214410;Poisonbone Bolt;5214;410;1;1;20008410;0;10;0;2;0;
105214420;Poisonbone Bolt;5214;420;1;1;20008420;0;10;0;2;0;
105214421;Poisonbone Bolt;5214;421;1;1;20008421;0;10;0;2;0;
105214422;Poisonbone Bolt;5214;422;1;1;20008422;0;10;0;2;0;
105214423;Poisonbone Bolt;5214;423;1;1;20008423;0;10;0;2;0;
105214424;Poisonbone Bolt;5214;424;1;1;20008424;0;10;0;2;0;
105214430;Poisonbone Bolt;5214;430;1;1;20008430;0;10;0;1;0;
105215300;Bloodbone Bolt;5215;300;1;1;20008500;0;10;0;1;0;
105215310;Bloodbone Bolt;5215;310;1;1;20008510;0;10;0;1;0;
105215320;Bloodbone Bolt;5215;320;1;1;20008520;0;10;0;1;0;
105215321;Bloodbone Bolt;5215;321;1;1;20008521;0;10;0;1;0;
105215322;Bloodbone Bolt;5215;322;1;1;20008522;0;10;0;1;0;
105215323;Bloodbone Bolt;5215;323;1;1;20008523;0;10;0;1;0;
105215324;Bloodbone Bolt;5215;324;1;1;20008524;0;10;0;1;0;
105215330;Bloodbone Bolt;5215;330;1;1;20008530;0;10;0;1;0;
105215400;Bloodbone Bolt;5215;400;1;1;20008500;0;10;0;2;0;
105215410;Bloodbone Bolt;5215;410;1;1;20008510;0;10;0;2;0;
105215420;Bloodbone Bolt;5215;420;1;1;20008520;0;10;0;2;0;
105215421;Bloodbone Bolt;5215;421;1;1;20008521;0;10;0;2;0;
105215422;Bloodbone Bolt;5215;422;1;1;20008522;0;10;0;2;0;
105215423;Bloodbone Bolt;5215;423;1;1;20008523;0;10;0;2;0;
105215424;Bloodbone Bolt;5215;424;1;1;20008524;0;10;0;2;0;
105215430;Bloodbone Bolt;5215;430;1;1;20008530;0;10;0;1;0;
105216300;Coldbone Bolt;5216;300;1;1;20008600;0;10;0;1;0;
105216310;Coldbone Bolt;5216;310;1;1;20008610;0;10;0;1;0;
105216320;Coldbone Bolt;5216;320;1;1;20008620;0;10;0;1;0;
105216321;Coldbone Bolt;5216;321;1;1;20008621;0;10;0;1;0;
105216322;Coldbone Bolt;5216;322;1;1;20008622;0;10;0;1;0;
105216323;Coldbone Bolt;5216;323;1;1;20008623;0;10;0;1;0;
105216324;Coldbone Bolt;5216;324;1;1;20008624;0;10;0;1;0;
105216330;Coldbone Bolt;5216;330;1;1;20008630;0;10;0;1;0;
105216400;Coldbone Bolt;5216;400;1;1;20008600;0;10;0;2;0;
105216410;Coldbone Bolt;5216;410;1;1;20008610;0;10;0;2;0;
105216420;Coldbone Bolt;5216;420;1;1;20008620;0;10;0;2;0;
105216421;Coldbone Bolt;5216;421;1;1;20008621;0;10;0;2;0;
105216422;Coldbone Bolt;5216;422;1;1;20008622;0;10;0;2;0;
105216423;Coldbone Bolt;5216;423;1;1;20008623;0;10;0;2;0;
105216424;Coldbone Bolt;5216;424;1;1;20008624;0;10;0;2;0;
105216430;Coldbone Bolt;5216;430;1;1;20008630;0;10;0;1;0;
105217300;Rotbone Bolt;5217;300;1;1;20008700;0;10;0;1;0;
105217310;Rotbone Bolt;5217;310;1;1;20008710;0;10;0;1;0;
105217320;Rotbone Bolt;5217;320;1;1;20008720;0;10;0;1;0;
105217321;Rotbone Bolt;5217;321;1;1;20008721;0;10;0;1;0;
105217322;Rotbone Bolt;5217;322;1;1;20008722;0;10;0;1;0;
105217323;Rotbone Bolt;5217;323;1;1;20008723;0;10;0;1;0;
105217324;Rotbone Bolt;5217;324;1;1;20008724;0;10;0;1;0;
105217330;Rotbone Bolt;5217;330;1;1;20008730;0;10;0;1;0;
105217400;Rotbone Bolt;5217;400;1;1;20008700;0;10;0;2;0;
105217410;Rotbone Bolt;5217;410;1;1;20008710;0;10;0;2;0;
105217420;Rotbone Bolt;5217;420;1;1;20008720;0;10;0;2;0;
105217421;Rotbone Bolt;5217;421;1;1;20008721;0;10;0;2;0;
105217422;Rotbone Bolt;5217;422;1;1;20008722;0;10;0;2;0;
105217423;Rotbone Bolt;5217;423;1;1;20008723;0;10;0;2;0;
105217424;Rotbone Bolt;5217;424;1;1;20008724;0;10;0;2;0;
105217430;Rotbone Bolt;5217;430;1;1;20008730;0;10;0;1;0;
105218300;Sleepbone Bolt;5218;300;1;1;20008800;0;10;0;1;0;
105218310;Sleepbone Bolt;5218;310;1;1;20008810;0;10;0;1;0;
105218320;Sleepbone Bolt;5218;320;1;1;20008820;0;10;0;1;0;
105218321;Sleepbone Bolt;5218;321;1;1;20008821;0;10;0;1;0;
105218322;Sleepbone Bolt;5218;322;1;1;20008822;0;10;0;1;0;
105218323;Sleepbone Bolt;5218;323;1;1;20008823;0;10;0;1;0;
105218324;Sleepbone Bolt;5218;324;1;1;20008824;0;10;0;1;0;
105218330;Sleepbone Bolt;5218;330;1;1;20008830;0;10;0;1;0;
105218400;Sleepbone Bolt;5218;400;1;1;20008800;0;10;0;2;0;
105218410;Sleepbone Bolt;5218;410;1;1;20008810;0;10;0;2;0;
105218420;Sleepbone Bolt;5218;420;1;1;20008820;0;10;0;2;0;
105218421;Sleepbone Bolt;5218;421;1;1;20008821;0;10;0;2;0;
105218422;Sleepbone Bolt;5218;422;1;1;20008822;0;10;0;2;0;
105218423;Sleepbone Bolt;5218;423;1;1;20008823;0;10;0;2;0;
105218424;Sleepbone Bolt;5218;424;1;1;20008824;0;10;0;2;0;
105218430;Sleepbone Bolt;5218;430;1;1;20008830;0;10;0;1;0;
105219300;Flaming Bolt;5219;300;1;1;20008900;0;10;0;1;0;
105219310;Flaming Bolt;5219;310;1;1;20008910;0;10;0;1;0;
105219320;Flaming Bolt;5219;320;1;1;20008920;0;10;0;1;0;
105219321;Flaming Bolt;5219;321;1;1;20008921;0;10;0;1;0;
105219322;Flaming Bolt;5219;322;1;1;20008922;0;10;0;1;0;
105219323;Flaming Bolt;5219;323;1;1;20008923;0;10;0;1;0;
105219324;Flaming Bolt;5219;324;1;1;20008924;0;10;0;1;0;
105219330;Flaming Bolt;5219;330;1;1;20008930;0;10;0;1;0;
105219400;Flaming Bolt;5219;400;1;1;20008900;0;10;0;2;0;
105219410;Flaming Bolt;5219;410;1;1;20008910;0;10;0;2;0;
105219420;Flaming Bolt;5219;420;1;1;20008920;0;10;0;2;0;
105219421;Flaming Bolt;5219;421;1;1;20008921;0;10;0;2;0;
105219422;Flaming Bolt;5219;422;1;1;20008922;0;10;0;2;0;
105219423;Flaming Bolt;5219;423;1;1;20008923;0;10;0;2;0;
105219424;Flaming Bolt;5219;424;1;1;20008924;0;10;0;2;0;
105219430;Flaming Bolt;5219;430;1;1;20008930;0;10;0;1;0;
105300300;Ballista Bolt;5300;300;1;1;20009000;0;40;0;1;0;
105300310;Ballista Bolt;5300;310;1;1;20009010;0;40;0;1;0;
105301300;Lightning Greatbolt;5301;300;1;1;20009100;0;40;0;1;0;
105301310;Lightning Greatbolt;5301;310;1;1;20009110;0;40;0;1;0;
105302300;Explosive Greatbolt;5302;300;1;1;20009200;0;40;0;1;0;
105302310;Explosive Greatbolt;5302;310;1;1;20009210;0;40;0;1;0;
105303300;Bone Ballista Bolt;5303;300;1;1;20009300;0;40;0;1;0;
105303310;Bone Ballista Bolt;5303;310;1;1;20009310;0;40;0;1;0;
109999000;;9999;0;1;0;9999000;0;0;0;1;0;
109999010;;9999;10;1;0;9999010;0;0;0;1;0;
109999020;;9999;20;1;0;9999020;0;0;0;1;0;
109999030;;9999;30;1;0;9999030;0;0;0;1;0;
109999100;;9999;100;1;0;9999100;0;0;0;1;0;
109999105;;9999;105;1;0;9999105;0;0;0;1;0;
109999110;;9999;110;1;0;9999110;0;0;0;1;0;
109999115;;9999;115;1;0;9999115;0;0;0;1;0;
109999120;;9999;120;1;0;9999120;0;0;0;1;0;
109999125;;9999;125;1;0;9999125;0;0;0;1;0;
109999130;;9999;130;1;0;9999130;0;0;0;1;0;
109999140;;9999;140;1;0;9999140;0;0;0;1;0;
109999150;;9999;150;1;0;9999150;0;0;0;1;0;
109999155;;9999;155;1;0;9999155;0;0;0;1;0;
109999160;;9999;160;1;0;9999160;0;0;0;1;0;
109999165;;9999;165;1;0;9999165;0;0;0;1;0;
109999200;;9999;200;1;0;9999200;0;0;0;1;0;
109999210;;9999;210;1;0;9999210;0;0;0;1;0;
109999220;;9999;220;1;0;9999220;0;0;0;1;0;
109999230;;9999;230;1;0;9999230;0;0;0;1;0;
109999300;;9999;300;1;0;9999300;0;0;0;1;0;
109999303;;9999;303;1;0;9999303;0;0;0;1;0;
109999305;;9999;305;1;0;9999305;0;0;0;1;0;
109999305;;9999;305;1;0;9999305;0;0;0;1;0;
109999310;;9999;310;1;0;9999310;0;0;0;1;0;
109999313;;9999;313;1;0;9999313;0;0;0;1;0;
109999315;;9999;315;1;0;9999315;0;0;0;1;0;
109999318;;9999;318;1;0;9999318;0;0;0;1;0;
109999320;;9999;320;1;0;9999320;0;0;0;1;0;
109999325;;9999;325;1;0;9999325;0;0;0;1;0;
109999330;;9999;330;1;0;9999330;0;0;0;1;0;
109999340;;9999;340;1;0;9999340;0;0;0;1;0;
109999350;;9999;350;1;0;9999350;0;0;0;1;0;
109999355;;9999;355;1;0;9999355;0;0;0;1;0;
109999360;;9999;360;1;0;9999360;0;0;0;1;0;
109999365;;9999;365;1;0;9999365;0;0;0;1;0;
109999400;;9999;400;1;0;9999400;0;0;0;2;0;
109999410;;9999;410;1;0;9999410;0;0;0;2;0;
109999420;;9999;420;1;0;9999420;0;0;0;2;0;
109999460;;9999;460;1;0;9999460;0;0;0;0;0;
109999470;;9999;470;1;0;9999470;0;0;0;0;0;
300000000;[Ash of War] Lion's Claw;0;0;1;0;300300820;0;45;0;12;0;
300000001;[Ash of War] Lion's Claw;0;1;1;0;300300821;0;45;0;12;0;
300000010;[Ash of War] Impaling Thrust;0;10;1;0;300000010;0;40;0;12;0;
300000011;[Ash of War] Impaling Thrust;0;11;1;0;300000011;0;40;0;12;0;
300000012;[Ash of War] Piercing Fang;0;12;1;0;300000050;0;30;0;12;0;
300000013;[Ash of War] Piercing Fang;0;13;1;0;300000051;0;30;0;12;0;
300000015;;0;15;1;0;300200000;0;0;0;12;0;
300000020;[Ash of War] Bloody Slash (Variant) - FP - Slash;0;20;1;0;300000055;0;30;0;12;0;
300000021;;0;21;1;1;2110;0;0;0;12;0;
300000022;[Ash of War] Bloody Slash (Variant) - No FP - Slash;0;22;1;0;300000056;0;30;0;12;0;
300000023;[Ash of War] Bloody Slash - FP - Slash;0;23;1;0;300000057;0;20;0;12;0;
300000024;[Ash of War] Bloody Slash - No FP - Slash;0;24;1;0;300000058;0;20;0;12;0;
300000025;[Ash of War] Lifesteal Fist - FP - Grab;0;25;1;0;300000025;0;15;0;12;0;
300000026;;0;26;1;0;300000026;0;0;0;12;0;
300000027;;0;27;1;0;300000027;0;0;0;12;0;
300000028;[Ash of War] Lifesteal Fist - No FP - Grab;0;28;1;0;300000028;0;15;0;12;0;
300000040;[Ash of War] Eruption - FP - Slam;0;40;1;0;300000040;0;30;0;12;0;
300000041;[Ash of War] Eruption;0;41;1;1;2010;0;0;0;1;0;
300000042;[Ash of War] Eruption - FP - Bullet;0;42;1;1;2012;0;0;0;1;0;
300000043;[Ash of War] Eruption - FP - Erupt;0;43;1;0;300000043;0;20;0;12;0;
300000045;[Ash of War] Eruption - No FP - Slam;0;45;1;0;300000045;0;30;0;12;0;
300000046;[Ash of War] Eruption - No FP - Erupt;0;46;1;0;300000046;0;20;0;12;0;
300000050;[Ash of War] Storm Stomp - FP - Bullet;0;50;1;1;2280;0;10;0;0;0;
300000051;[Ash of War] Storm Stomp;0;51;1;0;30300871;0;10;0;9;0;
300000055;[Ash of War] Hoarfrost Stomp - FP - Bullet;0;55;1;1;2260;0;30;0;0;0;
300000056;[Ash of War] Hoarfrost Stomp;0;56;1;0;30300864;0;30;0;0;0;
300000061;[Ash of War] Gravitas - FP - Bullet;0;61;1;1;2190;0;0;0;12;0;
300000062;[Ash of War] Gravitas - FP - Slam;0;62;1;0;300300852;0;30;0;12;0;
300000063;[Ash of War] Gravitas - No FP - Slam;0;63;1;0;300300853;0;40;0;12;0;
300000064;[Ash of War] Gravitas - FP - Bullet;0;64;1;1;2191;0;0;0;12;0;
300000065;[Ash of War] Gravitas - FP - Bullet;0;65;1;1;2192;0;0;0;12;0;
300000075;[Ash of War] Ice Spear - FP - Bullet;0;75;1;1;2490;0;10;0;1;0;
300000076;[Ash of War] Ice Spear - No FP - Thrust;0;76;1;0;300200076;0;10;0;12;0;
300000077;;0;77;1;0;300200077;0;5;0;12;0;
300000078;;0;78;1;0;300200078;0;5;0;12;0;
300000080;;0;80;1;0;-1;0;0;0;1;0;
300000085;;0;85;1;0;301100800;0;16;0;9;0;
300000086;;0;86;1;0;301100801;0;16;0;9;0;
300000095;;0;95;1;0;-1;0;0;0;1;0;
300000100;[Ash of War] Golden Vow - FP - Bullet;0;100;1;1;2250;0;0;0;1;0;
300000102;[Ash of War] Prayful Strike - FP - Slam;0;102;1;0;301200820;0;42;0;12;0;
300000103;[Ash of War] Prayful Strike - No FP - Slam;0;103;1;0;301200821;0;37;0;12;0;
300000105;[Ash of War] Endure - FP - Pose;0;105;1;0;0;0;6;0;1;0;
300000120;[Ash of War] Barbaric Roar - FP - Roar;0;120;1;0;300000120;0;20;0;12;0;
300000121;[Ash of War] Barbaric Roar - No FP - Roar;0;121;1;0;300000121;0;40;0;12;0;
300000125;[Ash of War] Warcry - FP - Stomp;0;125;1;0;300000125;0;20;0;12;0;
300000126;[Ash of War] Warcry - No FP - Stomp;0;126;1;0;300000126;0;40;0;12;0;
300000130;[Ash of War] Braggart's Roar - FP - Roar;0;130;1;0;300000130;0;20;0;12;0;
300000131;[Ash of War] Braggart's Roar - No FP - Roar;0;131;1;0;300000131;0;40;0;12;0;
300000135;;0;135;1;0;-1;0;0;0;1;0;
300000140;[Ash of War] Flame of the Redmanes - FP - Bullet;0;140;1;1;2570;0;20;0;1;0;
300000145;[Ash of War] Flame of the Redmanes;0;145;1;0;-1;0;0;0;1;0;
300000150;[Ash of War] Giant Hunt - FP;0;150;1;0;301700910;0;40;0;12;0;
300000151;[Ash of War] Giant Hunt - No FP;0;151;1;0;301700915;0;40;0;12;0;
300000160;[Ash of War] Sacred Blade - FP - Bullet;0;160;1;1;2400;0;30;0;1;0;
300000161;[Ash of War] Chilling Mist - FP - Bullet;0;161;1;1;2410;0;30;0;1;0;
300000162;[Ash of War] Poisonous Mist - FP - Bullet;0;162;1;1;2415;0;30;0;1;0;
300000165;[Ash of War] Chilling Mist/Poisonous Mist - FP - Attack;0;165;1;0;300000165;0;0;0;12;0;
300000169;[Ash of War] Sacred Blade/Chilling Mist/Poisonous Mist - No FP - Slash;0;169;1;0;300000169;0;30;0;12;0;
300000170;[Ash of War] Double Slash - FP - Hit #1;0;170;1;0;300000170;0;14;0;12;0;
300000171;[Ash of War] Double Slash - FP - Hit #2;0;171;1;0;300000171;0;14;0;12;0;
300000172;[Ash of War] Double Slash - FP - Followup - Hit #1;0;172;1;0;300000172;0;14;0;12;0;
300000173;[Ash of War] Double Slash - FP - Followup - Hit #2;0;173;1;0;300000173;0;14;0;12;0;
300000174;[Ash of War] Double Slash - FP - Followup - Hit #3;0;174;1;0;300000174;0;14;0;12;0;
300000175;[Ash of War] Double Slash - FP - End Slash;0;175;1;0;300000175;0;20;0;12;0;
300000176;[Ash of War] Double Slash - No FP - Hit #1;0;176;1;0;300000176;0;14;0;12;0;
300000177;[Ash of War] Double Slash - No FP - Hit #2;0;177;1;0;300000177;0;14;0;12;0;
300000178;[Ash of War] Double Slash - No FP - Followup - Hit #1;0;178;1;0;300000178;0;14;0;12;0;
300000179;[Ash of War] Double Slash - No FP - Followup - Hit #2;0;179;1;0;300000179;0;14;0;12;0;
300000180;[Ash of War] Double Slash - No FP - Followup - Hit #3;0;180;1;0;300000180;0;14;0;12;0;
300000181;[Ash of War] Double Slash - No FP - End Slash;0;181;1;0;300000181;0;20;0;12;0;
300000185;[Ash of War] Double Slash (Variant) - FP - Hit #1;0;185;1;0;300000185;0;16;0;12;0;
300000186;[Ash of War] Double Slash (Variant) - FP - Hit #2;0;186;1;0;300000186;0;16;0;12;0;
300000187;[Ash of War] Double Slash (Variant) - FP - Followup - Hit #1;0;187;1;0;300000187;0;16;0;12;0;
300000188;[Ash of War] Double Slash (Variant) - FP - Followup - Hit #2;0;188;1;0;300000188;0;16;0;12;0;
300000189;[Ash of War] Double Slash (Variant) - FP - Followup - Hit #3;0;189;1;0;300000189;0;16;0;12;0;
300000190;[Ash of War] Double Slash (Variant) - FP - End Slash;0;190;1;0;300000190;0;24;0;12;0;
300000191;[Ash of War] Double Slash (Variant) - No FP - Hit #1;0;191;1;0;300000191;0;16;0;12;0;
300000192;[Ash of War] Double Slash (Variant) - No FP - Hit #2;0;192;1;0;300000192;0;16;0;12;0;
300000193;[Ash of War] Double Slash (Variant) - No FP - Followup - Hit #1;0;193;1;0;300000193;0;16;0;12;0;
300000194;[Ash of War] Double Slash (Variant) - No FP - Followup - Hit #2;0;194;1;0;300000194;0;16;0;12;0;
300000195;[Ash of War] Double Slash (Variant) - No FP - Followup - Hit #3;0;195;1;0;300000195;0;16;0;12;0;
300000196;[Ash of War] Double Slash (Variant) - No FP - End Slash;0;196;1;0;300000196;0;24;0;12;0;
300000210;[Ash of War] Holy Ground - FP - Bullet #1;0;210;1;1;2070;0;10;0;12;0;
300000211;[Ash of War] Holy Ground;0;211;1;1;2071;0;0;0;12;0;
300000212;[Ash of War] Holy Ground - FP - Bullet #2;0;212;1;1;2072;0;0;0;12;0;
300000213;[Ash of War] Holy Ground;0;213;1;1;2073;0;0;0;12;0;
300000220;[Ash of War] Spinning Slash - FP;0;220;1;0;300000220;0;15;0;12;0;
300000221;[Ash of War] Spinning Slash - FP - Double Slash - #1;0;221;1;0;300000221;0;10;0;12;0;
300000222;[Ash of War] Spinning Slash - FP - Double Slash - #2;0;222;1;0;300000222;0;15;0;12;0;
300000225;[Ash of War] Spinning Slash - No FP;0;225;1;0;300000225;0;15;0;12;0;
300000226;[Ash of War] Spinning Slash - No FP - Double Slash - #1;0;226;1;0;300000226;0;10;0;12;0;
300000227;[Ash of War] Spinning Slash - No FP - Double Slash - #2;0;227;1;0;300000227;0;15;0;12;0;
300000230;[Ash of War] Spinning Slash (Variant) - FP;0;230;1;0;300000230;0;20;0;12;0;
300000231;[Ash of War] Spinning Slash (Variant) - FP - Double Slash - #1;0;231;1;0;300000231;0;10;0;12;0;
300000232;[Ash of War] Spinning Slash (Variant) - FP - Double Slash - #2;0;232;1;0;300000232;0;25;0;12;0;
300000235;[Ash of War] Spinning Slash (Variant) - No FP;0;235;1;0;300000235;0;20;0;12;0;
300000236;[Ash of War] Spinning Slash (Variant) - No FP - Double Slash - #1;0;236;1;0;300000236;0;10;0;12;0;
300000237;[Ash of War] Spinning Slash (Variant) - No FP - Double Slash - #2;0;237;1;0;300000237;0;25;0;12;0;
300000240;[Ash of War] Spinning Slash (Spear) - FP;0;240;1;0;300000240;0;20;0;12;0;
300000241;[Ash of War] Spinning Slash (Spear) - FP - Double Slash - #1;0;241;1;0;300000241;0;10;0;12;0;
300000242;[Ash of War] Spinning Slash (Spear) - FP - Double Slash - #2;0;242;1;0;300000242;0;25;0;12;0;
300000245;[Ash of War] Spinning Slash (Spear) - No FP;0;245;1;0;300000245;0;20;0;12;0;
300000246;[Ash of War] Spinning Slash (Spear) - No FP - FP - Double Slash - #1;0;246;1;0;300000246;0;10;0;12;0;
300000247;[Ash of War] Spinning Slash (Spear) - No FP - FP - Double Slash - #2;0;247;1;0;300000247;0;25;0;12;0;
300000250;[Ash of War] Spinning Slash (Twinblade) - FP;0;250;1;0;300000250;0;20;0;12;0;
300000251;[Ash of War] Spinning Slash (Twinblade) - FP - Double Slash - #1;0;251;1;0;300000251;0;10;0;12;0;
300000252;[Ash of War] Spinning Slash (Twinblade) - FP - Double Slash - #2;0;252;1;0;300000252;0;20;0;12;0;
300000255;[Ash of War] Spinning Slash (Twinblade) - FP - No FP;0;255;1;0;300000255;0;20;0;12;0;
300000256;[Ash of War] Spinning Slash (Twinblade) - FP - No FP - Double Slash - #1;0;256;1;0;300000256;0;10;0;12;0;
300000257;[Ash of War] Spinning Slash (Twinblade) - FP - No FP - Double Slash - #2;0;257;1;0;300000257;0;20;0;12;0;
300000260;[Ash of War] Glintblade Phalanx - FP - Thrust;0;260;1;0;300200865;0;20;0;12;0;
300000261;[Ash of War] Glintblade Phalanx - No FP - Thrust;0;261;1;0;300200866;0;20;0;12;0;
300000262;[Ash of War] Glintblade Phalanx - Bullet;0;262;1;1;2300;0;0;0;1;0;
300000270;[Ash of War] Charge Forth - FP - Charging Hit #1;0;270;1;0;301701900;0;8;0;12;0;
300000271;[Ash of War] Charge Forth - FP - Charging Hit #2;0;271;1;0;301701901;0;8;0;12;0;
300000272;[Ash of War] Charge Forth - FP - Charging Hit #3;0;272;1;0;301701902;0;8;0;12;0;
300000273;[Ash of War] Charge Forth - FP - Charging Hit #4;0;273;1;0;301701903;0;8;0;12;0;
300000274;[Ash of War] Charge Forth - FP - Ending Thrust;0;274;1;0;301701904;0;40;0;12;0;
300000275;[Ash of War] Charge Forth - FP - Ending Thrust - Short;0;275;1;0;301701905;0;30;0;12;0;
300000276;[Ash of War] Charge Forth - No FP - Charging Hit #1;0;276;1;0;301701906;0;8;0;12;0;
300000277;[Ash of War] Charge Forth - No FP - Charging Hit #2;0;277;1;0;301701907;0;8;0;12;0;
300000278;[Ash of War] Charge Forth - No FP - Charging Hit #3;0;278;1;0;301701908;0;8;0;12;0;
300000279;[Ash of War] Charge Forth - No FP - Charging Hit #4;0;279;1;0;301701909;0;8;0;12;0;
300000280;[Ash of War] Charge Forth - No FP - Ending Thrust;0;280;1;0;301701910;0;40;0;12;0;
300000281;[Ash of War] Charge Forth - No FP - Ending Thrust - Short;0;281;1;0;301701911;0;30;0;12;0;
300000290;[Ash of War] Stamp (Upward Cut) - FP;0;290;1;0;300000290;0;50;0;12;0;
300000295;[Ash of War] Stamp (Upward Cut) - No FP;0;295;1;0;300000295;0;50;0;12;0;
300000300;[Ash of War] Black Flame Tornado - FP - Bullet;0;300;1;1;2430;0;0;0;1;0;
300000301;[Ash of War] Black Flame Tornado - FP - Slam - Bullet;0;301;1;1;2431;0;25;0;1;0;
300000302;[Ash of War] Black Flame Tornado - FP - Spin;0;302;1;0;1;0;15;0;1;0;
300000305;[Ash of War] Black Flame Tornado - No FP - Spin;0;305;1;0;300000305;0;5;0;12;0;
300000306;[Ash of War] Black Flame Tornado - No FP - Slam;0;306;1;0;300000306;0;30;0;12;0;
300000310;[Ash of War] Blood Tax - FP - Hit #1;0;310;1;0;300000310;0;10;0;12;0;
300000311;[Ash of War] Blood Tax - FP - Hit #2;0;311;1;0;300000311;0;10;0;12;0;
300000312;[Ash of War] Blood Tax - FP - Hit #3;0;312;1;0;300000312;0;10;0;12;0;
300000313;[Ash of War] Blood Tax - FP - Hit #4;0;313;1;0;300000313;0;15;0;12;0;
300000315;[Ash of War] Blood Tax - No FP - Hit #1;0;315;1;0;300000315;0;14;0;12;0;
300000316;[Ash of War] Blood Tax - No FP - Hit #2;0;316;1;0;300000316;0;14;0;12;0;
300000317;[Ash of War] Blood Tax - No FP - Hit #3;0;317;1;0;300000317;0;14;0;12;0;
300000318;[Ash of War] Blood Tax - No FP - Hit #4;0;318;1;0;300000318;0;20;0;12;0;
300000320;[Ash of War] Earthshaker - FP - Slam - Hit #1;0;320;1;0;300000320;0;25;0;12;0;
300000321;[Ash of War] Earthshaker - FP - Slam - Hit #2;0;321;1;0;300000321;0;8;0;12;0;
300000322;[Ash of War] Earthshaker - FP - Slam - Hit #3;0;322;1;0;300000322;0;0;0;12;0;
300000323;[Ash of War] Earthshaker - FP - Slash;0;323;1;0;300000323;0;35;0;12;0;
300000325;[Ash of War] Earthshaker - No FP - Slam - Hit #1;0;325;1;0;300000325;0;30;0;12;0;
300000326;[Ash of War] Earthshaker - No FP - Slam - Hit #2;0;326;1;0;300000326;0;15;0;12;0;
300000327;[Ash of War] Earthshaker;0;327;1;0;300000327;0;0;0;12;0;
300000328;[Ash of War] Earthshaker - No FP - Slash;0;328;1;0;300000328;0;45;0;12;0;
300000330;[Ash of War] Glintstone Pebble - FP - Bullet;0;330;1;1;2130;0;10;0;1;0;
300000331;[Ash of War] Glintstone Pebble - FP - Thrust;0;331;1;0;300200895;0;30;0;12;0;
300000332;[Ash of War] Glintstone Pebble - No FP - Sweep;0;332;1;0;300200896;0;10;0;12;0;
300000333;[Ash of War] Glintstone Pebble - No FP - Thrust;0;333;1;0;300200897;0;30;0;12;0;
300000340;[Ash of War] Flaming Strike - FP - Bullet;0;340;1;1;2000;0;10;0;1;0;
300000341;[Ash of War] Flaming Strike - FP - Slash;0;341;1;0;300200825;0;12;0;12;0;
