Row ID;Row Name;disableParam_NT;msgId;voiceId;spEffectId0;motionId0;spEffectId1;motionId1;returnPos;reactionId;eventId;msgId_female;voiceId_female;lipSyncStart;lipSyncTime;timeout;talkAnimationId;isForceDisp
33005004;However. When Godfrey, first Elden Lord, was hounded from the Lands Between,;0;330050040;330050040;-1;-1;-1;-1;0;-1;-1;330050040;330050040;0;-1;-1;-1;0;
33005005;Radagon left Rennala to return to the Erdtree Capital, becoming Queen Marika's second husband and King Consort.;0;330050050;330050050;-1;-1;-1;-1;0;-1;-1;330050050;330050050;0;-1;-1;-1;0;
33005006;Taking the title...of second Elden Lord.;0;330050060;330050060;-1;-1;-1;-1;0;-1;-1;330050060;330050060;0;-1;-1;-1;0;
33005007;The mystery endures, to this day...;0;330050070;330050070;-1;-1;-1;-1;0;-1;-1;330050070;330050070;0;-1;-1;-1;0;
33005008;As to why Lord Radagon would cast Lady Rennala aside...;0;330050080;330050080;-1;-1;-1;-1;0;-1;-1;330050080;330050080;0;-1;-1;-1;0;
33005009;And moreover...why a mere champion would be chosen for the seat of Elden Lord...;0;330050090;330050090;-1;-1;-1;-1;0;-1;-1;330050090;330050090;0;-1;-1;-1;0;
33005100;You know, it's said that Lord Radagon harboured a secret...;0;330051000;330051000;-1;-1;-1;-1;0;-1;-1;330051000;330051000;0;-1;-1;-1;0;
33005101;A famed sculptor of the Erdtree Capital was once summoned to render Lord Radagon's likeness in giant stature.;0;330051010;330051010;-1;-1;-1;-1;0;-1;-1;330051010;330051010;0;-1;-1;-1;0;
33005102;When he glimpsed the skeleton in Radagon's closet.;0;330051020;330051020;-1;-1;-1;-1;0;-1;-1;330051020;330051020;0;-1;-1;-1;0;
33005103;And as such, it's said the great statue harbours his secret too.;0;330051030;330051030;-1;-1;-1;-1;0;-1;-1;330051030;330051030;0;-1;-1;-1;0;
33005200;You wish to know more of Lady Rennala?;0;330052000;330052000;-1;-1;-1;-1;0;-1;-1;330052000;330052000;0;-1;-1;-1;0;
33005201;She is Queen, head of the Carian royal family, and governor of the Academy of Raya Lucaria.;0;330052010;330052010;-1;-1;-1;-1;0;-1;-1;330052010;330052010;0;-1;-1;-1;0;
33005202;The great and beautiful Full Moon Witch.;0;330052020;330052020;-1;-1;-1;-1;0;-1;-1;330052020;330052020;0;-1;-1;-1;0;
33005203;Sadly, her heart was broken when Lord Radagon left her.;0;330052030;330052030;-1;-1;-1;-1;0;-1;-1;330052030;330052030;0;-1;-1;-1;0;
33005204;And then, when the academy rebelled against the royals, she was locked away in the grand library.;0;330052040;330052040;-1;-1;-1;-1;0;-1;-1;330052040;330052040;0;-1;-1;-1;0;
33005300;In the end, Lady Rennala was left alone, cradling the amber egg Lord Radagon bequeathed her.;0;330053000;330053000;-1;-1;-1;-1;0;-1;-1;330053000;330053000;0;-1;-1;-1;0;
33005301;Now she devotes herself to it through forbidden rite,;0;330053010;330053010;-1;-1;-1;-1;0;-1;-1;330053010;330053010;0;-1;-1;-1;0;
33005302;the grim art of reincarnation.;0;330053020;330053020;-1;-1;-1;-1;0;-1;-1;330053020;330053020;0;-1;-1;-1;0;
33005303;You would do well to remember...;0;330053030;330053030;-1;-1;-1;-1;0;-1;-1;330053030;330053030;0;-1;-1;-1;0;
33005304;Severing a vow, strongest of bonds, has consequences ever more dire.;0;330053040;330053040;-1;-1;-1;-1;0;-1;-1;330053040;330053040;0;-1;-1;-1;0;
33010000;Oh, what have we here?;0;330100000;330100000;-1;-1;-1;-1;0;-1;-1;330100000;330100000;0;-1;-1;-1;0;
33010001;Very well, let us both learn together.;0;330100010;330100010;-1;-1;-1;-1;0;-1;-1;330100010;330100010;0;-1;-1;-1;0;
33010002;Heresy is not native to the world, it is but a contrivance.;0;330100020;330100020;-1;-1;-1;-1;0;-1;-1;330100020;330100020;0;-1;-1;-1;0;
33010003;All things can be conjoined.;0;330100030;330100030;-1;-1;-1;-1;0;-1;-1;330100030;330100030;0;-1;-1;-1;0;
33080000;Mngh!;0;330800000;330800000;-1;-1;-1;-1;0;-1;-1;330800000;330800000;0;-1;-1;-1;0;
33080100;Stop it, please.;0;330801000;330801000;-1;-1;-1;-1;0;-1;-1;330801000;330801000;0;-1;-1;-1;0;
33080101;My flesh is akin to stone.;0;330801010;330801010;-1;-1;-1;-1;0;-1;-1;330801010;330801010;0;-1;-1;-1;0;
33080200;I cannot be wounded. I cannot die.;0;330802000;330802000;-1;-1;-1;-1;0;-1;-1;330802000;330802000;0;-1;-1;-1;0;
33080201;But nor will I cause any harm unto you.;0;330802010;330802010;-1;-1;-1;-1;0;-1;-1;330802010;330802010;0;-1;-1;-1;0;
33080202;Cease your futile efforts.;0;330802020;330802020;-1;-1;-1;-1;0;-1;-1;330802020;330802020;0;-1;-1;-1;0;
33080300;Well, aren't we determined.;0;330803000;330803000;-1;-1;-1;-1;0;-1;-1;330803000;330803000;0;-1;-1;-1;0;
33080301;...;0;330803010;330803010;-1;-1;-1;-1;0;-1;-1;330803010;330803010;-1;-1;-1;-1;0;
33080400;...;0;330804000;330804000;-1;-1;-1;-1;0;-1;-1;330804000;330804000;-1;-1;-1;-1;0;
33080500;Aaa...aaargh!;0;330805000;330805000;-1;-1;-1;-1;0;-1;-1;330805000;330805000;0;-1;-1;-1;0;
33100100;What are you lookin' at?;0;331001000;331001000;-1;-1;-1;-1;0;-1;-1;331001000;331001000;0;-1;-1;-1;0;
33100101;You trying to start something, mate?;0;331001010;331001010;-1;-1;-1;-1;0;-1;-1;331001010;331001010;0;-1;-1;-1;0;
33100200;Oh, that necklace what you're after, is it?;0;331002000;331002000;-1;-1;-1;-1;0;-1;-1;331002000;331002000;0;-1;-1;-1;0;
33100201;Hmm, well�;0;331002010;331002010;-1;-1;-1;-1;0;-1;-1;331002010;331002010;0;-1;-1;-1;0;
33100202;Show me what it's worth to you,;0;331002020;331002020;-1;-1;-1;-1;0;-1;-1;331002020;331002020;0;-1;-1;-1;0;
33100203;and I'll consider parting ways with it.;0;331002030;331002030;-1;-1;-1;-1;0;-1;-1;331002030;331002030;0;-1;-1;-1;0;
33100204;I'm not in love with it or nothing.;0;331002040;331002040;-1;-1;-1;-1;0;-1;-1;331002040;331002040;0;-1;-1;-1;0;
33100300;You're a shrewd one, chief.;0;331003000;331003000;-1;-1;-1;-1;0;-1;-1;331003000;331003000;0;-1;-1;-1;0;
33100301;First, you hand me the runes. And don't try nothin', neither.;0;331003010;331003010;-1;-1;-1;-1;0;-1;-1;331003010;331003010;0;-1;-1;-1;0;
33100305;Hmm...;0;331003020;331003020;-1;-1;-1;-1;0;-1;-1;331003020;331003020;0;-1;-1;-1;0;
33100306;Alright. Take it.;0;331003030;331003030;-1;-1;-1;-1;0;-1;-1;331003030;331003030;0;-1;-1;-1;0;
33100307;Thing's no damn use to anyone, anyway.;0;331003040;331003040;-1;-1;-1;-1;0;-1;-1;331003040;331003040;0;-1;-1;-1;0;
33100308;Your bloody idea, mate. Don't come crying to me later.;0;331003050;331003050;-1;-1;-1;-1;0;-1;-1;331003050;331003050;0;-1;-1;-1;0;
33100400;Oh piss off, what is it now?;0;331004000;331004000;-1;-1;-1;-1;0;-1;-1;331004000;331004000;0;-1;-1;-1;0;
33100401;Oh, I see. You want some of me prawn?;0;331004010;331004010;-1;-1;-1;-1;0;-1;-1;331004010;331004010;0;-1;-1;-1;0;
33100402;Freshly cooked, it is.;0;331004020;331004020;-1;-1;-1;-1;0;-1;-1;331004020;331004020;0;-1;-1;-1;0;
33100403;Alright then. It's yours, if you can meet me price.;0;331004030;331004030;-1;-1;-1;-1;0;-1;-1;331004030;331004030;0;-1;-1;-1;0;
33100404;I could be persuaded to sell you some other bits too, if you've got the runes.;0;331004040;331004040;-1;-1;-1;-1;0;-1;-1;331004040;331004040;0;-1;-1;-1;0;
33100500;What the hell is wrong with you.;0;331005000;331005000;-1;-1;-1;-1;0;-1;-1;331005000;331005000;0;-1;-1;-1;0;
33100501;You trying to start something?;0;331005010;331005010;-1;-1;-1;-1;0;-1;-1;331005010;331005010;0;-1;-1;-1;0;
33100502;Piss off. Before I crack you in 'alf.;0;331005020;331005020;-1;-1;-1;-1;0;-1;-1;331005020;331005020;0;-1;-1;-1;0;
33100600;This bloody swine...;0;331006000;331006000;-1;-1;-1;-1;0;-1;-1;331006000;331006000;0;-1;-1;-1;0;
33100601;Decided to play ball now, 'ave you?;0;331006010;331006010;-1;-1;-1;-1;0;-1;-1;331006010;331006010;0;-1;-1;-1;0;
33100602;You'll be wantin' the necklace, then?;0;331006110;331006110;-1;-1;-1;-1;0;-1;-1;331006110;331006110;0;-1;-1;-1;0;
33100700;Think you're bloody clever, do ya?;0;331007000;331007000;-1;-1;-1;-1;0;-1;-1;331007000;331007000;0;-1;-1;-1;0;
33100701;Then how about you piss off?;0;331007010;331007010;-1;-1;-1;-1;0;-1;-1;331007010;331007010;0;-1;-1;-1;0;
33100702;fore I crack you in 'alf.;0;331007110;331007110;-1;-1;-1;-1;0;-1;-1;331007110;331007110;0;-1;-1;-1;0;
33101000;Marika's tits, you must be 'ungry.;0;331010000;331010000;-1;-1;-1;-1;0;-1;-1;331010000;331010000;0;-1;-1;-1;0;
33101100;Alright mate. Want some more prawn, do ya?;0;331011000;331011000;-1;-1;-1;-1;0;-1;-1;331011000;331011000;0;-1;-1;-1;0;
33101200;Never met someone with a taste for prawn I couldn't trust.;0;331012000;331012000;-1;-1;-1;-1;0;-1;-1;331012000;331012000;0;-1;-1;-1;0;
33101201;We'd make good mates, I reckon.;0;331012010;331012010;-1;-1;-1;-1;0;-1;-1;331012010;331012010;0;-1;-1;-1;0;
33101202;I'll be seeing ya.;0;331012020;331012020;-1;-1;-1;-1;0;-1;-1;331012020;331012020;0;-1;-1;-1;0;
33101500;Oh, so you met the girl, did ya?;0;331015000;331015000;-1;-1;-1;-1;0;-1;-1;331015000;331015000;0;-1;-1;-1;0;
33101501;Alright, well, sod the particulars of the matter,;0;331015010;331015010;-1;-1;-1;-1;0;-1;-1;331015010;331015010;0;-1;-1;-1;0;
33101502;But it ain't my fault she's stupid enough to get duped, is it.;0;331015020;331015020;-1;-1;-1;-1;0;-1;-1;331015020;331015020;0;-1;-1;-1;0;
33101503;Anyway, she ain't all right, that one.;0;331015030;331015030;-1;-1;-1;-1;0;-1;-1;331015030;331015030;0;-1;-1;-1;0;
33101504;Lucky she ain't died on the bloody roadside, I reckon.;0;331015040;331015040;-1;-1;-1;-1;0;-1;-1;331015040;331015040;0;-1;-1;-1;0;
33101600;You're Tarnished too, ain'tcha?;0;331016000;331016000;-1;-1;-1;-1;0;-1;-1;331016000;331016000;0;-1;-1;-1;0;
33101601;Can you see it then? The guidance of grace, I mean.;0;331016010;331016010;-1;-1;-1;-1;0;-1;-1;331016010;331016010;0;-1;-1;-1;0;
33101602;I can't see it at all no more.;0;331016020;331016020;-1;-1;-1;-1;0;-1;-1;331016020;331016020;0;-1;-1;-1;0;
33101603;Makes no bloody sense anyway, why some no-name shithead like me should get called to the Lands Between.;0;331016030;331016030;-1;-1;-1;-1;0;-1;-1;331016030;331016030;0;-1;-1;-1;0;
33101604;Cruel bloody joke, you ask me.;0;331016040;331016040;-1;-1;-1;-1;0;-1;-1;331016040;331016040;0;-1;-1;-1;0;
33101605;Maybe something went tits up with it. Maybe... it's been broke for a good long time.;0;331016050;331016050;-1;-1;-1;-1;0;-1;-1;331016050;331016050;0;-1;-1;-1;0;
33101606;The Erdtree, I'm sayin'.;0;331016060;331016060;-1;-1;-1;-1;0;-1;-1;331016060;331016060;0;-1;-1;-1;0;
33101700;You what? Sod the particulars, mate.;0;331017000;331017000;-1;-1;-1;-1;0;-1;-1;331017000;331017000;0;-1;-1;-1;0;
33101701;Ain't my fault people are so bloody stupid, is it?;0;331017010;331017010;-1;-1;-1;-1;0;-1;-1;331017010;331017010;0;-1;-1;-1;0;
33101702;Don't like that it's stolen? Don't sodding buy it..;0;331017020;331017020;-1;-1;-1;-1;0;-1;-1;331017020;331017020;0;-1;-1;-1;0;
33102000;What are you lookin' at?;0;331020000;331020000;-1;-1;-1;-1;0;-1;-1;331020000;331020000;0;-1;-1;-1;0;
33102001;Oh...you again, is it.;0;331020010;331020010;-1;-1;-1;-1;0;-1;-1;331020010;331020010;0;-1;-1;-1;0;
33102002;Perfect bloody timing, actually.;0;331020020;331020020;-1;-1;-1;-1;0;-1;-1;331020020;331020020;0;-1;-1;-1;0;
33102003;I got crab, cooked up fresh.;0;331020030;331020030;-1;-1;-1;-1;0;-1;-1;331020030;331020030;0;-1;-1;-1;0;
33102100;Marika's tits, you must be 'ungry.;0;331021000;331021000;-1;-1;-1;-1;0;-1;-1;331021000;331021000;0;-1;-1;-1;0;
33102200;Alright mate. Want some more crab, do ya?;0;331022000;331022000;-1;-1;-1;-1;0;-1;-1;331022000;331022000;0;-1;-1;-1;0;
33102300;Never met someone with a taste for crab I couldn't trust.;0;331023000;331023000;-1;-1;-1;-1;0;-1;-1;331023000;331023000;0;-1;-1;-1;0;
33102301;We've got a real thing here, eh, and it's only gettin' better.;0;331023010;331023010;-1;-1;-1;-1;0;-1;-1;331023010;331023010;0;-1;-1;-1;0;
33102500;Mate, there's somethin' I should probably tell ya.;0;331025000;331025000;-1;-1;-1;-1;0;-1;-1;331025000;331025000;0;-1;-1;-1;0;
33102501;You 'eard of the Dung Eater?;0;331025010;331025010;-1;-1;-1;-1;0;-1;-1;331025010;331025010;0;-1;-1;-1;0;
33102502;E's a madman, 'as it out for everyone. Curses 'em. Goes 'round in this rank armour, an' all.;0;331025020;331025020;-1;-1;-1;-1;0;-1;-1;331025020;331025020;0;-1;-1;-1;0;
33102503;You see 'im though, stay well away.;0;331025030;331025030;-1;-1;-1;-1;0;-1;-1;331025030;331025030;0;-1;-1;-1;0;
33102504;I was in the same gaol as him, once, so I know first 'and.;0;331025040;331025040;-1;-1;-1;-1;0;-1;-1;331025040;331025040;0;-1;-1;-1;0;
33102505;E's a god-forsaken monster. Not just some petty thug like me.;0;331025050;331025050;-1;-1;-1;-1;0;-1;-1;331025050;331025050;0;-1;-1;-1;0;
33102600;E's a killer. Kills people and curses their souls...;0;331026000;331026000;-1;-1;-1;-1;0;-1;-1;331026000;331026000;0;-1;-1;-1;0;
33102601;Does all sorts of shit to their corpses, to keep 'em cursed, forever.;0;331026010;331026010;-1;-1;-1;-1;0;-1;-1;331026010;331026010;0;-1;-1;-1;0;
33102602;I ain't seen nothin' more disgustin' in all my years.;0;331026020;331026020;-1;-1;-1;-1;0;-1;-1;331026020;331026020;0;-1;-1;-1;0;
33102603;I ain't ever been more scared, neither. Rooted to the bloody spot...;0;331026030;331026030;-1;-1;-1;-1;0;-1;-1;331026030;331026030;0;-1;-1;-1;0;
33102604;While 'e did all that, to my friend...;0;331026040;331026040;-1;-1;-1;-1;0;-1;-1;331026040;331026040;0;-1;-1;-1;0;
33102700;Yeah...and now I seen it 'ere, again.;0;331027000;331027000;-1;-1;-1;-1;0;-1;-1;331027000;331027000;0;-1;-1;-1;0;
33102701;Never thought I would. What 'e does to those bodies.;0;331027010;331027010;-1;-1;-1;-1;0;-1;-1;331027010;331027010;0;-1;-1;-1;0;
33102702;It was... It was 'im, no question.;0;331027020;331027020;-1;-1;-1;-1;0;-1;-1;331027020;331027020;0;-1;-1;-1;0;
33102703;That monster. He's lurkin' round 'ere.;0;331027030;331027030;-1;-1;-1;-1;0;-1;-1;331027030;331027030;0;-1;-1;-1;0;
33103000;Heh...serves me right.;0;331030000;331030000;-1;-1;-1;-1;0;-1;-1;331030000;331030000;0;-1;-1;-1;0;
33103001;Fitting bloody end, for a jumped up little shit with big ideas...;0;331030010;331030010;-1;-1;-1;-1;0;-1;-1;331030010;331030010;0;-1;-1;-1;0;
33103100;Help me out, would ya, mate...;0;331031000;331031000;-1;-1;-1;-1;0;-1;-1;331031000;331031000;0;-1;-1;-1;0;
33103101;I don't wanna get cursed. Just let me die...;0;331031010;331031010;-1;-1;-1;-1;0;-1;-1;331031010;331031010;0;-1;-1;-1;0;
33103102;I don't wanna live like this...not anymore...;0;331031020;331031020;-1;-1;-1;-1;0;-1;-1;331031020;331031020;0;-1;-1;-1;0;
33103103;So, please...;0;331031030;331031030;-1;-1;-1;-1;0;-1;-1;331031030;331031030;0;-1;-1;-1;0;
33103104;...;0;331031040;331031040;-1;-1;-1;-1;0;-1;-1;331031040;331031040;0;-1;-1;-1;0;
33104000;<blank>;0;331040000;331040000;-1;-1;-1;-1;0;-1;-1;331040000;331040000;0;-1;-1;-1;0;
33104001;<blank>;0;331040010;331040010;-1;-1;-1;-1;0;-1;-1;331040010;331040010;0;-1;-1;-1;0;
33104002;<blank>;0;331040020;331040020;-1;-1;-1;-1;0;-1;-1;331040020;331040020;0;-1;-1;-1;0;
33104003;<blank>;0;331040030;331040030;-1;-1;-1;-1;0;-1;-1;331040030;331040030;0;-1;-1;-1;0;
33104004;<blank>;0;331040040;331040040;-1;-1;-1;-1;0;-1;-1;331040040;331040040;0;-1;-1;-1;0;
33104005;<blank>;0;331040050;331040050;-1;-1;-1;-1;0;-1;-1;331040050;331040050;0;-1;-1;-1;0;
33104006;<blank>;0;331040060;331040060;-1;-1;-1;-1;0;-1;-1;331040060;331040060;0;-1;-1;-1;0;
33104010;<blank>;0;331040000;331040000;-1;-1;-1;-1;0;-1;-1;331040000;331040000;0;-1;-1;-1;0;
33104011;<blank>;0;331040010;331040010;-1;-1;-1;-1;0;-1;-1;331040010;331040010;0;-1;-1;-1;0;
33104012;<blank>;0;331040020;331040020;-1;-1;-1;-1;0;-1;-1;331040020;331040020;0;-1;-1;-1;0;
33104013;<blank>;0;331040030;331040030;-1;-1;-1;-1;0;-1;-1;331040030;331040030;0;-1;-1;-1;0;
33104014;<blank>;0;331040040;331040040;-1;-1;-1;-1;0;-1;-1;331040040;331040040;0;-1;-1;-1;0;
33104015;<blank>;0;331040070;331040070;-1;-1;-1;-1;0;-1;-1;331040070;331040070;0;-1;-1;-1;0;
33104016;<blank>;0;331040080;331040080;-1;-1;-1;-1;0;-1;-1;331040080;331040080;0;-1;-1;-1;0;
33104100;<blank>;0;331041000;331041000;-1;-1;-1;-1;0;-1;-1;331041000;331041000;0;-1;-1;-1;0;
33180000;Oof!;0;331800000;331800000;-1;-1;-1;-1;0;-1;-1;331800000;331800000;0;-1;-1;-1;0;
33180100;What's your blinkin' problem!;0;331801000;331801000;-1;-1;-1;-1;0;-1;-1;331801000;331801000;0;-1;-1;-1;0;
33180101;You don't mess with Big Boggart, mate.;0;331801010;331801010;-1;-1;-1;-1;0;-1;-1;331801010;331801010;0;-1;-1;-1;0;
33180200;That bitch put you up to this, eh.;0;331802000;331802000;-1;-1;-1;-1;0;-1;-1;331802000;331802000;0;-1;-1;-1;0;
33180201;Damn it! I'll rip you to shreds!;0;331802010;331802010;-1;-1;-1;-1;0;-1;-1;331802010;331802010;0;-1;-1;-1;0;
33180300;Not scared, are ya.;0;331803000;331803000;-1;-1;-1;-1;0;-1;-1;331803000;331803000;0;-1;-1;-1;0;
33180301;Damn it! I'll rip you to shreds!;0;331803010;331803010;-1;-1;-1;-1;0;-1;-1;331803010;331803010;0;-1;-1;-1;0;
33180400;You feel that, eh?;0;331804000;331804000;-1;-1;-1;-1;0;-1;-1;331804000;331804000;0;-1;-1;-1;0;
33180401;That's the fists of Big Boggart.;0;331804010;331804010;-1;-1;-1;-1;0;-1;-1;331804010;331804010;0;-1;-1;-1;0;
33180500;Goddamn it.;0;331805000;331805000;-1;-1;-1;-1;0;-1;-1;331805000;331805000;0;-1;-1;-1;0;
33180501;Why ain't it me, why ain't it ever...;0;331805010;331805010;-1;-1;-1;-1;0;-1;-1;331805010;331805010;0;-1;-1;-1;0;
33200100;<sigh>;0;332001000;332001000;-1;-1;-1;-1;0;-1;-1;332001000;332001000;0;-1;-1;-1;0;
33200101;Someone, please, kill him...;0;332001010;332001010;-1;-1;-1;-1;0;-1;-1;332001010;332001010;0;-1;-1;-1;0;
33200102;That horrendous serpent... Praetor Rykard...;0;332001020;332001020;-1;-1;-1;-1;0;-1;-1;332001020;332001020;0;-1;-1;-1;0;
33200200;Mm, you're Tarnished.;0;332002000;332002000;-1;-1;-1;-1;0;-1;-1;332002000;332002000;0;-1;-1;-1;0;
33200201;Here to put the demigods to the sword.;0;332002010;332002010;-1;-1;-1;-1;0;-1;-1;332002010;332002010;0;-1;-1;-1;0;
33200202;Then please. Kill the great serpent.;0;332002020;332002020;-1;-1;-1;-1;0;-1;-1;332002020;332002020;0;-1;-1;-1;0;
33200203;The one that devoured Praetor Rykard.;0;332002030;332002030;-1;-1;-1;-1;0;-1;-1;332002030;332002030;0;-1;-1;-1;0;
33200204;I left the serpent-slaying spear in the Lord's Chamber.;0;332002040;332002040;-1;-1;-1;-1;0;-1;-1;332002040;332002040;0;-1;-1;-1;0;
33200205;Worthy Tarnished, brandish the spear, and run him through.;0;332002050;332002050;-1;-1;-1;-1;0;-1;-1;332002050;332002050;0;-1;-1;-1;0;
33200206;The great serpent...that unspeakable monstrosity.;0;332002060;332002060;-1;-1;-1;-1;0;-1;-1;332002060;332002060;0;-1;-1;-1;0;
33200300;Praetor Rykard's ambitions, though blasphemous, marked him a worthy sovereign.;0;332003000;332003000;-1;-1;-1;-1;0;-1;-1;332003000;332003000;0;-1;-1;-1;0;
33200301;But they were reduced to gluttonous depravity, once he gave himself to the serpent.;0;332003010;332003010;-1;-1;-1;-1;0;-1;-1;332003010;332003010;0;-1;-1;-1;0;
33200302;Whatever that thing is, it is no longer Praetor Rykard.;0;332003020;332003020;-1;-1;-1;-1;0;-1;-1;332003020;332003020;0;-1;-1;-1;0;
33200303;Someone must kill him.;0;332003030;332003030;-1;-1;-1;-1;0;-1;-1;332003030;332003030;0;-1;-1;-1;0;
33200304;To spare him, and his ambitions, from further dishonour.;0;332003040;332003040;-1;-1;-1;-1;0;-1;-1;332003040;332003040;0;-1;-1;-1;0;
33200400;Worthy Tarnished. I left the serpent-slaying spear in the Lord's Chamber.;0;332004000;332004000;-1;-1;-1;-1;0;-1;-1;332004000;332004000;0;-1;-1;-1;0;
33200401;It is the only thing that can kill that horror.;0;332004010;332004010;-1;-1;-1;-1;0;-1;-1;332004010;332004010;0;-1;-1;-1;0;
33200402;Run it through. The great serpent...that unspeakable monstrosity...;0;332004020;332004020;-1;-1;-1;-1;0;-1;-1;332004020;332004020;0;-1;-1;-1;0;
33300100;You're Tarnished, aren't you?;0;333001000;333001000;-1;-1;-1;-1;0;-1;-1;333001000;333001000;0;-1;-1;-1;0;
33300101;Then, perhaps you could spare some runes?;0;333001010;333001010;-1;-1;-1;-1;0;-1;-1;333001010;333001010;0;-1;-1;-1;0;
33300102;Believe it or not, I studied glintstone sorceries at the Academy of Raya Lucaria.;0;333001020;333001020;-1;-1;-1;-1;0;-1;-1;333001020;333001020;0;-1;-1;-1;0;
33300103;For a small donation, I'd be happy to share my knowledge.;0;333001030;333001030;-1;-1;-1;-1;0;-1;-1;333001030;333001030;0;-1;-1;-1;0;
33300200;Well, bless you, bless you.;0;333002000;333002000;-1;-1;-1;-1;0;-1;-1;333002000;333002000;0;-1;-1;-1;0;
33300201;You are a true saint.;0;333002010;333002010;-1;-1;-1;-1;0;-1;-1;333002010;333002010;0;-1;-1;-1;0;
33300202;My name is Thops.;0;333002020;333002020;-1;-1;-1;-1;0;-1;-1;333002020;333002020;0;-1;-1;-1;0;
33300203;Presuming you're interested, I can teach you sorceries, as promised.;0;333002030;333002030;-1;-1;-1;-1;0;-1;-1;333002030;333002030;0;-1;-1;-1;0;
33300204;Only, none of them are particularly great...;0;333002040;333002040;-1;-1;-1;-1;0;-1;-1;333002040;333002040;0;-1;-1;-1;0;
33300300;Back to learn another?;0;333003000;333003000;-1;-1;-1;-1;0;-1;-1;333003000;333003000;0;-1;-1;-1;0;
33300301;Wonderful. You're most welcome, to any of my anaemic little spells.;0;333003010;333003010;-1;-1;-1;-1;0;-1;-1;333003010;333003010;0;-1;-1;-1;0;
33300400;Back to learn another?;0;333004000;333004000;-1;-1;-1;-1;0;-1;-1;333004000;333004000;0;-1;-1;-1;0;
33300401;Why, of course.;0;333004010;333004010;-1;-1;-1;-1;0;-1;-1;333004010;333004010;0;-1;-1;-1;0;
33300500;Well, I can't blame you, I suppose.;0;333005000;333005000;-1;-1;-1;-1;0;-1;-1;333005000;333005000;0;-1;-1;-1;0;
33300501;But, in the case that you do change your mind,;0;333005010;333005010;-1;-1;-1;-1;0;-1;-1;333005010;333005010;0;-1;-1;-1;0;
33300502;just speak up, loud and clear.;0;333005020;333005020;-1;-1;-1;-1;0;-1;-1;333005020;333005020;0;-1;-1;-1;0;
33300600;Oh, there you are.;0;333006000;333006000;-1;-1;-1;-1;0;-1;-1;333006000;333006000;0;-1;-1;-1;0;
33300601;Care to donate a few runes?;0;333006010;333006010;-1;-1;-1;-1;0;-1;-1;333006010;333006010;0;-1;-1;-1;0;
33300602;Believe it or not, I studied glintstone sorceries at the Academy of Raya Lucaria.;0;333006020;333006020;-1;-1;-1;-1;0;-1;-1;333006020;333006020;0;-1;-1;-1;0;
33300603;For a small donation, I'd be happy to share my knowledge.;0;333006030;333006030;-1;-1;-1;-1;0;-1;-1;333006030;333006030;0;-1;-1;-1;0;
33302000;Apologies, friend.;0;333020000;333020000;-1;-1;-1;-1;0;-1;-1;333020000;333020000;0;-1;-1;-1;0;
33302001;I'm afraid my meagre sorceries are no match for your generosity.;0;333020010;333020010;-1;-1;-1;-1;0;-1;-1;333020010;333020010;0;-1;-1;-1;0;
33302002;Oh, right.;0;333020020;333020020;-1;-1;-1;-1;0;-1;-1;333020020;333020020;0;-1;-1;-1;0;
33302003;I can tell you what I know about this place. That should help a bit.;0;333020030;333020030;-1;-1;-1;-1;0;-1;-1;333020030;333020030;0;-1;-1;-1;0;
33302004;You've seen that structure to the north, towering over the water?;0;333020040;333020040;-1;-1;-1;-1;0;-1;-1;333020040;333020040;0;-1;-1;-1;0;
33302005;That's the Academy of Raya Lucaria. Where we study glintstone sorceries.;0;333020050;333020050;-1;-1;-1;-1;0;-1;-1;333020050;333020050;0;-1;-1;-1;0;
33302006;Only, its doors have been closed for quite some time now.;0;333020060;333020060;-1;-1;-1;-1;0;-1;-1;333020060;333020060;0;-1;-1;-1;0;
33302007;After they declared they wouldn't interfere with the Shattering,;0;333020070;333020070;-1;-1;-1;-1;0;-1;-1;333020070;333020070;0;-1;-1;-1;0;
33302008;the academy cast repelling seals on the east gate leading to the Capital and the south gate leading here.;0;333020080;333020080;-1;-1;-1;-1;0;-1;-1;333020080;333020080;0;-1;-1;-1;0;
33302009;As you might have guessed, the seals are still active,;0;333020100;333020100;-1;-1;-1;-1;0;-1;-1;333020100;333020100;0;-1;-1;-1;0;
33302010;making entry to the academy impossible without a glintstone key.;0;333020110;333020110;-1;-1;-1;-1;0;-1;-1;333020110;333020110;0;-1;-1;-1;0;
33302011;And so I'm stuck here. A fledgling sorcerer, with little chance of acquiring a key.;0;333020120;333020120;-1;-1;-1;-1;0;-1;-1;333020120;333020120;0;-1;-1;-1;0;
33302012;When they cast the seals, I'd just popped out, and now I'm uprooted from my place of learning.;0;333020130;333020130;-1;-1;-1;-1;0;-1;-1;333020130;333020130;0;-1;-1;-1;0;
33302100;Why not find yourself a glintstone key?;0;333021000;333021000;-1;-1;-1;-1;0;-1;-1;333021000;333021000;0;-1;-1;-1;0;
33302101;Without one, you can't pass through the academy,;0;333021010;333021010;-1;-1;-1;-1;0;-1;-1;333021010;333021010;0;-1;-1;-1;0;
33302102;and you'll never reach the Erdtree Capital.;0;333021020;333021020;-1;-1;-1;-1;0;-1;-1;333021020;333021020;0;-1;-1;-1;0;
