Row ID;Row Name;disableParam_NT;refId_default;sfxVariationId;weight;basicPrice;sellValue;behaviorId;replaceItemId;sortId;appearanceReplaceItemId;yesNoDialogMessageId;useEnableSpEffectType;potGroupId;iconId;modelId;shopLv;compTrophySedId;trophySeqId;maxNum;consumeHeroPoint;overDexterity;goodsType;refCategory;spEffectCategory;goodsUseAnim;opmeMenuType;useLimitCategory;replaceCategory;enable_live;enable_gray;enable_white;enable_black;enable_multi;disable_offline;isEquip;isConsume;isAutoEquip;isEstablishment;isOnlyOne;isDiscard;isDeposit;isDisableHand;isRemoveItem_forGameClear;isSuppleItem;isFullSuppleItem;isEnhance;isFixItem;disableMultiDropShare;disableUseAtColiseum;disableUseAtOutOfColiseum;isEnableFastUseItem;isApplySpecialEffect;syncNumVaryId;refId_1;refVirtualWepId;vagrantItemLotId;vagrantBonusEneDropItemLotId;vagrantItemEneDropItemLotId;castSfxId;fireSfxId;effectSfxId;enable_ActiveBigRune;isBonfireWarpItem;enable_Ladder;isUseMultiPlayPreparation;canMultiUse;isShieldEnchant;isWarpProhibited;isUseMultiPenaltyOnly;suppleType;autoReplenishType;isDrop;showLogCondType;isSummonHorse;showDialogCondType;isSleepCollectionItem;enableRiding;disableRiding;maxRepositoryNum;sortGroupId;isUseNoAttackRegion;saleValue;rarity;useLimitSummonBuddy;useLimitSpEffectType;aiUseJudgeId;consumeMP;consumeHP;reinforceGoodsId;reinforceMaterialId;reinforcePrice;useLevel_vowType0;useLevel_vowType1;useLevel_vowType2;useLevel_vowType3;useLevel_vowType4;useLevel_vowType5;useLevel_vowType6;useLevel_vowType7;useLevel_vowType8;useLevel_vowType9;useLevel_vowType10;useLevel_vowType11;useLevel_vowType12;useLevel_vowType13;useLevel_vowType14;useLevel_vowType15;useLevel;itemGetTutorialFlagId
227001;Fire Monk Ashes +1;1;227001;-1;0;0;-1;0;-1;55801;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227002;10001;1148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227002;Fire Monk Ashes +2;1;227002;-1;0;0;-1;0;-1;55802;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227003;10002;1476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227003;Fire Monk Ashes +3;1;227003;-1;0;0;-1;0;-1;55803;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227004;10003;1804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227004;Fire Monk Ashes +4;1;227004;-1;0;0;-1;0;-1;55804;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227005;10004;2132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227005;Fire Monk Ashes +5;1;227005;-1;0;0;-1;0;-1;55805;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227006;10005;2460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227006;Fire Monk Ashes +6;1;227006;-1;0;0;-1;0;-1;55806;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227007;10006;2788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227007;Fire Monk Ashes +7;1;227007;-1;0;0;-1;0;-1;55807;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227008;10007;3116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227008;Fire Monk Ashes +8;1;227008;-1;0;0;-1;0;-1;55808;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227009;10008;3444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227009;Fire Monk Ashes +9;1;227009;-1;0;0;-1;0;-1;55809;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;227010;10009;4100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
227010;Fire Monk Ashes +10;1;227010;-1;0;0;-1;0;-1;55810;-1;20000610;0;-1;135;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;85;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228000;Blackflame Monk Amon;1;228000;-1;0;0;-1;0;-1;60900;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228001;10100;1830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228001;Blackflame Monk Amon +1;1;228001;-1;0;0;-1;0;-1;60901;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228002;10101;2928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228002;Blackflame Monk Amon +2;1;228002;-1;0;0;-1;0;-1;60902;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228003;10102;4026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228003;Blackflame Monk Amon +3;1;228003;-1;0;0;-1;0;-1;60903;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228004;10103;5124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228004;Blackflame Monk Amon +4;1;228004;-1;0;0;-1;0;-1;60904;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228005;10104;6222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228005;Blackflame Monk Amon +5;1;228005;-1;0;0;-1;0;-1;60905;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228006;10105;7320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228006;Blackflame Monk Amon +6;1;228006;-1;0;0;-1;0;-1;60906;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228007;10106;8418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228007;Blackflame Monk Amon +7;1;228007;-1;0;0;-1;0;-1;60907;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228008;10107;9516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228008;Blackflame Monk Amon +8;1;228008;-1;0;0;-1;0;-1;60908;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228009;10108;10614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228009;Blackflame Monk Amon +9;1;228009;-1;0;0;-1;0;-1;60909;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;228010;10109;12810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
228010;Blackflame Monk Amon +10;1;228010;-1;0;0;-1;0;-1;60910;-1;20000610;0;-1;136;0;-1;-1;-1;1;0;50;8;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;30;1;0;2;1;0;-1;115;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229000;Man-Serpent Ashes;1;229000;-1;0;0;-1;0;-1;56100;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229001;10000;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229001;Man-Serpent Ashes +1;1;229001;-1;0;0;-1;0;-1;56101;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229002;10001;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229002;Man-Serpent Ashes +2;1;229002;-1;0;0;-1;0;-1;56102;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229003;10002;1188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229003;Man-Serpent Ashes +3;1;229003;-1;0;0;-1;0;-1;56103;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229004;10003;1452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229004;Man-Serpent Ashes +4;1;229004;-1;0;0;-1;0;-1;56104;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229005;10004;1716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229005;Man-Serpent Ashes +5;1;229005;-1;0;0;-1;0;-1;56105;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229006;10005;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229006;Man-Serpent Ashes +6;1;229006;-1;0;0;-1;0;-1;56106;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229007;10006;2244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229007;Man-Serpent Ashes +7;1;229007;-1;0;0;-1;0;-1;56107;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229008;10007;2508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229008;Man-Serpent Ashes +8;1;229008;-1;0;0;-1;0;-1;56108;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229009;10008;2772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229009;Man-Serpent Ashes +9;1;229009;-1;0;0;-1;0;-1;56109;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;229010;10009;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
229010;Man-Serpent Ashes +10;1;229010;-1;0;0;-1;0;-1;56110;-1;20000610;0;-1;137;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;62;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230000;Azula Beastman Ashes;1;230000;-1;0;0;-1;0;-1;56000;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230001;10000;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230001;Azula Beastman Ashes +1;1;230001;-1;0;0;-1;0;-1;56001;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230002;10001;1274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230002;Azula Beastman Ashes +2;1;230002;-1;0;0;-1;0;-1;56002;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230003;10002;1638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230003;Azula Beastman Ashes +3;1;230003;-1;0;0;-1;0;-1;56003;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230004;10003;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230004;Azula Beastman Ashes +4;1;230004;-1;0;0;-1;0;-1;56004;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230005;10004;2366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230005;Azula Beastman Ashes +5;1;230005;-1;0;0;-1;0;-1;56005;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230006;10005;2730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230006;Azula Beastman Ashes +6;1;230006;-1;0;0;-1;0;-1;56006;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230007;10006;3094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230007;Azula Beastman Ashes +7;1;230007;-1;0;0;-1;0;-1;56007;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230008;10007;3458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230008;Azula Beastman Ashes +8;1;230008;-1;0;0;-1;0;-1;56008;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230009;10008;3822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230009;Azula Beastman Ashes +9;1;230009;-1;0;0;-1;0;-1;56009;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;230010;10009;4550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
230010;Azula Beastman Ashes +10;1;230010;-1;0;0;-1;0;-1;56010;-1;20000610;0;-1;451;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;102;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
231000;Kaiden Sellsword Ashes;0;231000;-1;0;0;-1;0;-1;55600;-1;20000610;0;-1;452;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;88;-1;231001;10000;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
231001;Kaiden Sellsword Ashes +1;0;231001;-1;0;0;-1;0;-1;55601;-1;20000610;0;-1;452;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;88;-1;231002;10001;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
231002;Kaiden Sellsword Ashes +2;0;231002;-1;0;0;-1;0;-1;55602;-1;20000610;0;-1;452;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;88;-1;231003;10002;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
231003;Kaiden Sellsword Ashes +3;0;231003;-1;0;0;-1;0;-1;55603;-1;20000610;0;-1;452;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;88;-1;231004;10003;1870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
231004;Kaiden Sellsword Ashes +4;0;231004;-1;0;0;-1;0;-1;55604;-1;20000610;0;-1;452;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;88;-1;231005;10004;2210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
231005;Kaiden Sellsword Ashes +5;0;231005;-1;0;0;-1;0;-1;55605;-1;20000610;0;-1;452;0;-1;-1;-1;1;0;50;7;2;0;34;13;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;600;20;1;0;1;1;0;-1;88;-1;231006;10005;2550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710550;
