Row ID;Row Name;disableParam_NT;behaviorVariationId;sortId;wanderingEquipId;weight;weaponWeightRate;fixPrice;reinforcePrice;sellValue;correctStrength;correctAgility;correctMagic;correctFaith;physGuardCutRate;magGuardCutRate;fireGuardCutRate;thunGuardCutRate;spEffectBehaviorId0;spEffectBehaviorId1;spEffectBehaviorId2;residentSpEffectId;residentSpEffectId1;residentSpEffectId2;materialSetId;originEquipWep;originEquipWep1;originEquipWep2;originEquipWep3;originEquipWep4;originEquipWep5;originEquipWep6;originEquipWep7;originEquipWep8;originEquipWep9;originEquipWep10;originEquipWep11;originEquipWep12;originEquipWep13;originEquipWep14;originEquipWep15;weakA_DamageRate;weakB_DamageRate;weakC_DamageRate;weakD_DamageRate;sleepGuardResist_MaxCorrect;madnessGuardResist_MaxCorrect;saWeaponDamage;equipModelId;iconId;durability;durabilityMax;attackThrowEscape;parryDamageLife;attackBasePhysics;attackBaseMagic;attackBaseFire;attackBaseThunder;attackBaseStamina;guardAngle;saDurability;staminaGuardDef;reinforceTypeId;trophySGradeId;trophySeqId;throwAtkRate;bowDistRate;equipModelCategory;equipModelGender;weaponCategory;wepmotionCategory;guardmotionCategory;atkMaterial;defSeMaterial1;correctType_Physics;spAttribute;spAtkcategory;wepmotionOneHandId;wepmotionBothHandId;properStrength;properAgility;properMagic;properFaith;overStrength;attackBaseParry;defenseBaseParry;guardBaseRepel;attackBaseRepel;guardCutCancelRate;guardLevel;slashGuardCutRate;blowGuardCutRate;thrustGuardCutRate;poisonGuardResist;diseaseGuardResist;bloodGuardResist;curseGuardResist;atkAttribute;rightHandEquipable;leftHandEquipable;bothHandEquipable;arrowSlotEquipable;boltSlotEquipable;enableGuard;enableParry;enableMagic;enableSorcery;enableMiracle;enableVowMagic;isNormalAttackType;isBlowAttackType;isSlashAttackType;isThrustAttackType;isEnhance;isHeroPointCorrect;isCustom;disableBaseChangeReset;disableRepair;isDarkHand;simpleModelForDlc;lanternWep;isVersusGhostWep;baseChangeCategory;isDragonSlayer;isDeposit;disableMultiDropShare;isDiscard;isDrop;showLogCondType;enableThrow;showDialogCondType;disableGemAttr;defSfxMaterial1;wepCollidableType0;wepCollidableType1;postureControlId_Right;postureControlId_Left;traceSfxId0;traceDmyIdHead0;traceDmyIdTail0;traceSfxId1;traceDmyIdHead1;traceDmyIdTail1;traceSfxId2;traceDmyIdHead2;traceDmyIdTail2;traceSfxId3;traceDmyIdHead3;traceDmyIdTail3;traceSfxId4;traceDmyIdHead4;traceDmyIdTail4;traceSfxId5;traceDmyIdHead5;traceDmyIdTail5;traceSfxId6;traceDmyIdHead6;traceDmyIdTail6;traceSfxId7;traceDmyIdHead7;traceDmyIdTail7;defSfxMaterial2;defSeMaterial2;absorpParamId;toughnessCorrectRate;isValidTough_ProtSADmg;isDualBlade;isAutoEquip;isEnableEmergencyStep;invisibleOnRemo;correctType_Magic;correctType_Fire;correctType_Thunder;weakE_DamageRate;weakF_DamageRate;darkGuardCutRate;attackBaseDark;correctType_Dark;correctType_Poison;sortGroupId;atkAttribute2;sleepGuardResist;madnessGuardResist;correctType_Blood;properLuck;freezeGuardResist;autoReplenishType;swordArtsParamId;correctLuck;arrowBoltEquipId;DerivationLevelType;enchantSfxSize;wepType;physGuardCutRate_MaxCorrect;magGuardCutRate_MaxCorrect;fireGuardCutRate_MaxCorrect;thunGuardCutRate_MaxCorrect;darkGuardCutRate_MaxCorrect;poisonGuardResist_MaxCorrect;diseaseGuardResist_MaxCorrect;bloodGuardResist_MaxCorrect;curseGuardResist_MaxCorrect;freezeGuardResist_MaxCorrect;staminaGuardDef_MaxCorrect;residentSfxId_1;residentSfxId_2;residentSfxId_3;residentSfxId_4;residentSfx_DmyId_1;residentSfx_DmyId_2;residentSfx_DmyId_3;residentSfx_DmyId_4;staminaConsumptionRate;vsPlayerDmgCorrectRate_Physics;vsPlayerDmgCorrectRate_Magic;vsPlayerDmgCorrectRate_Fire;vsPlayerDmgCorrectRate_Thunder;vsPlayerDmgCorrectRate_Dark;vsPlayerDmgCorrectRate_Poison;vsPlayerDmgCorrectRate_Blood;vsPlayerDmgCorrectRate_Freeze;attainmentWepStatusStr;attainmentWepStatusDex;attainmentWepStatusMag;attainmentWepStatusFai;attainmentWepStatusLuc;attackElementCorrectId;saleValue;reinforceShopCategory;maxArrowQuantity;residentSfx_1_IsVisibleForHang;residentSfx_2_IsVisibleForHang;residentSfx_3_IsVisibleForHang;residentSfx_4_IsVisibleForHang;isSoulParamIdChange_model0;isSoulParamIdChange_model1;isSoulParamIdChange_model2;isSoulParamIdChange_model3;wepSeIdOffset;baseChangePrice;levelSyncCorrectId;correctType_Sleep;correctType_Madness;rarity;gemMountType;wepRegainHp;spEffectMsgId0;spEffectMsgId1;spEffectMsgId2;originEquipWep16;originEquipWep17;originEquipWep18;originEquipWep19;originEquipWep20;originEquipWep21;originEquipWep22;originEquipWep23;originEquipWep24;originEquipWep25;vsPlayerDmgCorrectRate_Sleep;vsPlayerDmgCorrectRate_Madness;saGuardCutRate;defMaterialVariationValue;spAttributeVariationValue;stealthAtkRate;vsPlayerDmgCorrectRate_Disease;vsPlayerDmgCorrectRate_Curse
1410;;1;0;9999999;0;1;0;0;0;0;25;15;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;3;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1040;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
1420;;1;0;9999999;0;1;0;0;0;0;25;15;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;3;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1041;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
1430;;1;0;9999999;0;1;0;0;0;0;25;15;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;3;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1042;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
1500;;1;0;9999999;0;1;0;0;0;0;0;0;0;25;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;4;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1001;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
1600;;1;0;9999999;0;1;0;0;0;0;0;0;0;255;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;5;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;3;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1002;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
1700;;1;0;9999999;0;1;0;0;0;0;25;15;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;3;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1000;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
1800;;1;0;9999999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;3;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1010;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
1900;;1;0;9999999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;3;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1010;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
2000;;1;0;9999999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;3;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1010;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
2100;;1;0;9999999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;3;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;10;255;0;0;0;10;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1010;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;10;10;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
2200;;1;0;9999999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;0;0;0;0;0;0;0;0;-1;100;100;100;100;100;0;0;0;0;-1;-1;0;-1;7;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;-1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1010;-1;0;1;0;0;0;0;1;0;0;0;0;0;401;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
11000;;1;9999;9999999;0;8;0;750;480;0;30;50;0;0;40;25;20;20;-1;-1;-1;-1;-1;-1;0;18000000;18000000;18000000;18000000;18000000;18000000;18000000;18000000;18000000;18000000;18000000;-1;-1;-1;-1;-1;1;1;1;1;15;15;19;1001;1122;0;0;1;10;90;0;0;0;61;60;0;100;0;-1;-1;0;-1;7;0;7;38;2;0;100;0;0;938;3;13;16;12;0;0;99;0;0;10;71;0;1;0;0;0;20;20;20;20;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;0;2;2;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;38;0.143;0;0;0;1;1;0;0;0;1;1;25;0;0;7;255;0;20;20;7;0;20;0;0;23;0;0;0;29;15;15;15;15;15;15;15;15;15;15;5;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;2400;310;7;7;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;20;0;0;0;1;1;
12000;;1;1699;9999999;0;4.5;0;650;290;0;30;51;0;0;40;25;20;30;-1;-1;-1;-1;-1;-1;0;16000000;16000000;16000000;16000000;16000000;16000000;16000000;16000000;16000000;16000000;16000000;-1;-1;-1;-1;-1;1;1;1;1;15;15;14;923;1104;0;0;1;10;80;0;0;0;40;60;0;100;0;-1;-1;0;-1;7;0;6;36;2;0;100;0;0;939;3;13;10;10;0;0;99;0;0;10;22;0;1;0;0;0;10;10;10;10;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;0;2;2;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;36;0.105;0;0;0;1;1;0;0;0;1;1;25;0;0;7;255;0;10;10;7;0;10;0;0;24;0;0;0;25;15;15;15;15;15;15;15;15;15;15;5;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;1450;310;7;7;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;20;0;0;0;1;1;
13000;;1;299;9999999;0;3;0;700;220;0;50;35;0;0;45;30;25;25;-1;-1;-1;-1;-1;-1;0;2000000;2000000;2000000;2000000;2000000;2000000;2000000;2000000;2000000;2000000;2000000;-1;-1;-1;-1;-1;1;1;1;1;15;15;14;207;1013;0;0;1;10;1;0;0;0;45;60;0;100;0;-1;-1;0;-1;7;0;1;23;2;0;100;0;0;0;0;10;10;10;0;0;99;0;0;10;99;0;1;0;0;0;15;15;15;15;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;0;1;1;0;0;401000;300;301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;23;0.105;0;0;0;1;0;0;0;0;1;1;30;0;0;7;255;0;15;15;7;0;15;0;110;25;0;0;0;3;15;15;15;15;15;15;15;15;15;15;15;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;1100;310;7;7;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;32;0;0;0;1;1;
100000;;1;200;9999999;0;3;0;700;220;100;50;35;0;0;65;30;25;25;-1;-1;-1;-1;-1;-1;0;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;-1;-1;-1;-1;-1;1;1;1;1;15;15;5;200;10040;0;0;1;10;80;0;0;0;45;60;0;35;0;-1;-1;0;-1;7;0;1;23;2;0;100;0;0;0;0;10;10;10;0;0;99;0;0;10;60;0;1;0;0;0;15;15;15;15;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;106;1;1;0;0;401000;300;301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;23;0.105;0;0;0;1;1;0;0;0;1;1;30;0;0;7;255;0;15;15;7;0;15;0;210;0;0;0;0;3;15;15;15;15;15;15;15;15;15;15;15;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;1100;310;7;7;0;1;40;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;100;0;0;0;1;1;
100100;;1;200;9999999;0;3;0;700;220;100;42;42;0;0;65;30;25;25;-1;-1;-1;-1;-1;-1;0;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;-1;-1;-1;-1;-1;1;1;1;1;15;15;5;200;10040;0;0;1;10;80;0;0;0;45;60;0;35;100;-1;-1;0;-1;7;0;1;23;2;0;100;0;0;0;0;10;10;10;0;0;99;0;0;10;60;0;1;0;0;0;15;15;15;15;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;106;1;1;0;0;401000;300;301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;23;0.105;0;0;0;1;1;0;0;0;1;1;30;0;0;7;255;0;15;15;7;0;15;0;210;0;0;0;0;3;15;15;15;15;15;15;15;15;15;15;15;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;1100;310;7;7;0;1;40;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;100;0;0;0;1;1;
100200;;1;200;9999999;0;3;0;700;220;100;42;42;0;0;65;30;25;25;-1;-1;-1;-1;-1;-1;0;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;-1;-1;-1;-1;-1;1;1;1;1;15;15;5;200;10040;0;0;1;10;80;0;0;0;45;60;0;35;200;-1;-1;0;-1;7;0;1;23;2;0;100;0;0;0;0;10;10;10;0;0;99;0;0;10;60;0;1;0;0;0;15;15;15;15;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;106;1;1;0;0;401000;300;301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;23;0.105;0;0;0;1;1;0;0;0;1;1;30;0;0;7;255;0;15;15;7;0;15;0;210;0;0;0;0;3;15;15;15;15;15;15;15;15;15;15;15;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;1100;310;7;7;0;1;40;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;100;0;0;0;1;1;
100300;;1;200;9999999;0;3;0;700;220;100;42;42;0;0;65;30;25;25;-1;-1;-1;-1;-1;-1;0;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;-1;-1;-1;-1;-1;1;1;1;1;15;15;5;200;10040;0;0;1;10;80;0;0;0;45;60;0;35;300;-1;-1;0;-1;7;0;1;23;2;0;100;0;0;0;0;10;10;10;0;0;99;0;0;10;60;0;1;0;0;0;15;15;15;15;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;106;1;1;0;0;401000;300;301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;23;0.105;0;0;0;1;1;0;0;0;1;1;30;0;0;7;255;0;15;15;7;0;15;0;210;0;0;0;0;3;15;15;15;15;15;15;15;15;15;15;15;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;1100;310;7;7;0;1;40;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;100;0;0;0;1;1;
