Row ID;Row Name;Moveset Override Category
31170200;Keen Shield of the Guilty;0
31170300;Quality Shield of the Guilty;0
31170400;Fire Shield of the Guilty;0
31170500;Flame Art Shield of the Guilty;0
31170600;Lightning Shield of the Guilty;0
31170700;Sacred Shield of the Guilty;0
31170800;Magic Shield of the Guilty;0
31170900;Cold Shield of the Guilty;0
31171000;Poison Shield of the Guilty;0
31171100;Blood Shield of the Guilty;0
31171200;Occult Shield of the Guilty;0
31190000;Carian Knight's Shield;0
31190100;Carian Knight's Heavy Shield;0
31190200;Carian Knight's Keen Shield;0
31190300;Carian Knight's Quality Shield;0
31190400;Carian Knight's Fire Shield;0
31190500;Carian Knight's Flame Art Shield;0
31190600;Carian Knight's Lightning Shield;0
31190700;Carian Knight's Sacred Shield;0
31190800;Carian Knight's Magic Shield;0
31190900;Carian Knight's Cold Shield;0
31191000;Carian Knight's Poison Shield;0
31191100;Carian Knight's Bloody Shield;0
31191200;Carian Knight's Occult Shield;0
31230000;Large Leather Shield;0
31230100;Heavy Large Leather Shield;0
31230200;Keen Large Leather Shield;0
31230300;Quality Large Leather Shield;0
31230400;Fire Large Leather Shield;0
31230500;Flame Art Large Leather Shield;0
31230600;Lightning Large Leather Shield;0
31230700;Sacred Large Leather Shield;0
31230800;Magic Large Leather Shield;0
31230900;Cold Large Leather Shield;0
31231000;Poison Large Leather Shield;0
31231100;Bloody Large Leather Shield;0
31231200;Occult Large Leather Shield;0
31240000;Horse Crest Wooden Shield;0
31240100;Heavy Horse Crest Wooden Shield;0
31240200;Keen Horse Crest Wooden Shield;0
31240300;Quality Horse Crest Wooden Shield;0
31240400;Fire Horse Crest Wooden Shield;0
31240500;Flame Art Horse Crest Wooden Shield;0
31240600;Lightning Horse Crest Wooden Shield;0
31240700;Sacred Horse Crest Wooden Shield;0
31240800;Magic Horse Crest Wooden Shield;0
31240900;Cold Horse Crest Wooden Shield;0
31241000;Poison Horse Crest Wooden Shield;0
31241100;Blood Horse Crest Wooden Shield;0
31241200;Occult Horse Crest Wooden Shield;0
31250000;Candletree Wooden Shield;0
31250100;Heavy Candletree Wooden Shield;0
31250200;Keen Candletree Wooden Shield;0
31250300;Quality Candletree Wooden Shield;0
31250400;Fire Candletree Wooden Shield;0
31250500;Flame Art Candletree Wooden Shield;0
31250600;Lightning Candletree Wooden Shield;0
31250700;Sacred Candletree Wooden Shield;0
31250800;Magic Candletree Wooden Shield;0
31250900;Cold Candletree Wooden Shield;0
31251000;Poison Candletree Wooden Shield;0
31251100;Blood Candletree Wooden Shield;0
31251200;Occult Candletree Wooden Shield;0
31260000;Flame Crest Wooden Shield;0
31260100;Heavy Flame Crest Wooden Shield;0
31260200;Keen Flame Crest Wooden Shield;0
31260300;Quality Flame Crest Wooden Shield;0
31260400;Fire Flame Crest Wooden Shield;0
31260500;Flame Art Flame Crest Wooden Shield;0
31260600;Lightning Flame Crest Wooden Shield;0
31260700;Sacred Flame Crest Wooden Shield;0
31260800;Magic Flame Crest Wooden Shield;0
31260900;Cold Flame Crest Wooden Shield;0
31261000;Poison Flame Crest Wooden Shield;0
31261100;Blood Flame Crest Wooden Shield;0
31261200;Occult Flame Crest Wooden Shield;0
31270000;Hawk Crest Wooden Shield;0
31270100;Heavy Hawk Crest Wooden Shield;0
31270200;Keen Hawk Crest Wooden Shield;0
31270300;Quality Hawk Crest Wooden Shield;0
31270400;Fire Hawk Crest Wooden Shield;0
31270500;Flame Art Hawk Crest Wooden Shield;0
31270600;Lightning Hawk Crest Wooden Shield;0
31270700;Sacred Hawk Crest Wooden Shield;0
31270800;Magic Hawk Crest Wooden Shield;0
31270900;Cold Hawk Crest Wooden Shield;0
31271000;Poison Hawk Crest Wooden Shield;0
31271100;Blood Hawk Crest Wooden Shield;0
31271200;Occult Hawk Crest Wooden Shield;0
31280000;Beast Crest Heater Shield;0
31280100;Heavy Beast Crest Heater Shield;0
31280200;Keen Beast Crest Heater Shield;0
31280300;Quality Beast Crest Heater Shield;0
31280400;Fire Beast Crest Heater Shield;0
31280500;Flame Art Beast Crest Heater Shield;0
31280600;Lightning Beast Crest Heater Shield;0
31280700;Sacred Beast Crest Heater Shield;0
31280800;Magic Beast Crest Heater Shield;0
31280900;Cold Beast Crest Heater Shield;0
31281000;Poison Beast Crest Heater Shield;0
31281100;Blood Beast Crest Heater Shield;0
31281200;Occult Beast Crest Heater Shield;0
31290000;Red Crest Heater Shield;0
31290100;Heavy Red Crest Heater Shield;0
31290200;Keen Red Crest Heater Shield;0
31290300;Quality Red Crest Heater Shield;0
31290400;Fire Red Crest Heater Shield;0
31290500;Flame Art Red Crest Heater Shield;0
31290600;Lightning Red Crest Heater Shield;0
31290700;Sacred Red Crest Heater Shield;0
31290800;Magic Red Crest Heater Shield;0
31290900;Cold Red Crest Heater Shield;0
31291000;Poison Red Crest Heater Shield;0
31291100;Blood Red Crest Heater Shield;0
31291200;Occult Red Crest Heater Shield;0
31300000;Blue Crest Heater Shield;0
31300100;Heavy Blue Crest Heater Shield;0
31300200;Keen Blue Crest Heater Shield;0
31300300;Quality Blue Crest Heater Shield;0
31300400;Fire Blue Crest Heater Shield;0
31300500;Flame Art Blue Crest Heater Shield;0
31300600;Lightning Blue Crest Heater Shield;0
31300700;Sacred Blue Crest Heater Shield;0
31300800;Magic Blue Crest Heater Shield;0
31300900;Cold Blue Crest Heater Shield;0
31301000;Poison Blue Crest Heater Shield;0
31301100;Blood Blue Crest Heater Shield;0
31301200;Occult Blue Crest Heater Shield;0
31310000;Eclipse Crest Heater Shield;0
31310100;Heavy Eclipse Crest Heater Shield;0
31310200;Keen Eclipse Crest Heater Shield;0
31310300;Quality Eclipse Crest Heater Shield;0
31310400;Fire Eclipse Crest Heater Shield;0
31310500;Flame Art Eclipse Crest Heater Shield;0
31310600;Lightning Eclipse Crest Heater Shield;0
31310700;Sacred Eclipse Crest Heater Shield;0
31310800;Magic Eclipse Crest Heater Shield;0
31310900;Cold Eclipse Crest Heater Shield;0
31311000;Poison Eclipse Crest Heater Shield;0
31311100;Blood Eclipse Crest Heater Shield;0
31311200;Occult Eclipse Crest Heater Shield;0
31320000;Inverted Hawk Heater Shield;0
31320100;Heavy Inverted Hawk Heater Shield;0
31320200;Keen Inverted Hawk Heater Shield;0
31320300;Quality Inverted Hawk Heater Shield;0
31320400;Fire Inverted Hawk Heater Shield;0
31320500;Flame Art Inverted Hawk Heater Shield;0
31320600;Lightning Inverted Hawk Heater Shield;0
31320700;Sacred Inverted Hawk Heater Shield;0
31320800;Magic Inverted Hawk Heater Shield;0
31320900;Cold Inverted Hawk Heater Shield;0
31321000;Poison Inverted Hawk Heater Shield;0
31321100;Blood Inverted Hawk Heater Shield;0
31321200;Occult Inverted Hawk Heater Shield;0
31330000;Heater Shield;0
31330100;Heavy Heater Shield;0
31330200;Keen Heater Shield;0
31330300;Quality Heater Shield;0
31330400;Fire Heater Shield;0
31330500;Flame Art Heater Shield;0
31330600;Lightning Heater Shield;0
31330700;Sacred Heater Shield;0
31330800;Magic Heater Shield;0
31330900;Cold Heater Shield;0
31331000;Poison Heater Shield;0
31331100;Blood Heater Shield;0
31331200;Occult Heater Shield;0
31340000;Black Leather Shield;0
31340100;Heavy Black Leather Shield;0
31340200;Keen Black Leather Shield;0
31340300;Quality Black Leather Shield;0
31340400;Fire Black Leather Shield;0
31340500;Flame Art Black Leather Shield;0
31340600;Lightning Black Leather Shield;0
31340700;Sacred Black Leather Shield;0
31340800;Magic Black Leather Shield;0
31340900;Cold Black Leather Shield;0
31341000;Poison Black Leather Shield;0
31341100;Blood Black Leather Shield;0
31341200;Occult Black Leather Shield;0
32000000;Dragon Towershield;0
32000100;Heavy Dragon Towershield;0
32000200;Keen Dragon Towershield;0
32000300;Quality Dragon Towershield;0
32000400;Fire Dragon Towershield;0
32000500;Flame Art Dragon Towershield;0
32000600;Lightning Dragon Towershield;0
32000700;Sacred Dragon Towershield;0
32000800;Magic Dragon Towershield;0
32000900;Cold Dragon Towershield;0
32001000;Poison Dragon Towershield;0
32001100;Blood Dragon Towershield;0
32001200;Occult Dragon Towershield;0
32020000;Distinguished Greatshield;0
32020100;Distinguished Heavy Greatshield;0
32020200;Distinguished Keen Greatshield;0
32020300;Distinguished Quality Greatshield;0
32020400;Distinguished Fire Greatshield;0
32020500;Distinguished Flame Art Greatshield;0
32020600;Distinguished Lightning Greatshield;0
32020700;Distinguished Sacred Greatshield;0
32020800;Distinguished Magic Greatshield;0
32020900;Distinguished Cold Greatshield;0
32021000;Distinguished Poison Greatshield;0
32021100;Distinguished Blood Greatshield;0
32021200;Distinguished Occult Greatshield;0
32030000;Crucible Hornshield;0
32040000;Dragonclaw Shield;0
32050000;Briar Greatshield;0
32050100;Heavy Briar Greatshield;0
32050200;Keen Briar Greatshield;0
32050300;Quality Briar Greatshield;0
32050400;Fire Briar Greatshield;0
32050500;Flame Art Briar Greatshield;0
32050600;Lightning Briar Greatshield;0
32050700;Sacred Briar Greatshield;0
32050800;Magic Briar Greatshield;0
32050900;Cold Briar Greatshield;0
32051000;Poison Briar Greatshield;0
32051100;Blood Briar Greatshield;0
32051200;Occult Briar Greatshield;0
32080000;Erdtree Greatshield;0
32090000;Golden Beast Crest Shield;0
32090100;Heavy Golden Beast Crest Shield;0
32090200;Keen Golden Beast Crest Shield;0
32090300;Quality Golden Beast Crest Shield;0
32090400;Fire Golden Beast Crest Shield;0
32090500;Flame Art Golden Beast Crest Shield;0
32090600;Lightning Golden Beast Crest Shield;0
32090700;Sacred Golden Beast Crest Shield;0
32090800;Magic Golden Beast Crest Shield;0
32090900;Cold Golden Beast Crest Shield;0
32091000;Poison Golden Beast Crest Shield;0
32091100;Blood Golden Beast Crest Shield;0
32091200;Occult Golden Beast Crest Shield;0
32120000;Jellyfish Shield;0
32130000;Fingerprint Stone Shield;0
32130100;Heavy Fingerprint Stone Shield;0
32130200;Keen Fingerprint Stone Shield;0
32130300;Quality Fingerprint Stone Shield;0
32130400;Fire Fingerprint Stone Shield;0
32130500;Flame Art Fingerprint Stone Shield;0
32130600;Lightning Fingerprint Stone Shield;0
32130700;Sacred Fingerprint Stone Shield;0
32130800;Magic Fingerprint Stone Shield;0
32130900;Cold Fingerprint Stone Shield;0
32131000;Poison Fingerprint Stone Shield;0
32131100;Blood Fingerprint Stone Shield;0
32131200;Occult Fingerprint Stone Shield;0
32140000;Icon Shield;0
32150000;One-Eyed Shield;0
32160000;Visage Shield;0
32170000;Spiked Palisade Shield;0
32170100;Heavy Spiked Palisade Shield;0
32170200;Keen Spiked Palisade Shield;0
32170300;Quality Spiked Palisade Shield;0
32170400;Fire Spiked Palisade Shield;0
32170500;Flame Art Spiked Palisade Shield;0
32170600;Lightning Spiked Palisade Shield;0
32170700;Sacred Spiked Palisade Shield;0
32170800;Magic Spiked Palisade Shield;0
32170900;Cold Spiked Palisade Shield;0
32171000;Poison Spiked Palisade Shield;0
32171100;Blood Spiked Palisade Shield;0
32171200;Occult Spiked Palisade Shield;0
32190000;Manor Towershield;0
32190100;Heavy Manor Towershield;0
32190200;Keen Manor Towershield;0
32190300;Quality Manor Towershield;0
32190400;Fire Manor Towershield;0
32190500;Flame Art Manor Towershield;0
32190600;Lightning Manor Towershield;0
32190700;Sacred Manor Towershield;0
32190800;Magic Manor Towershield;0
32190900;Cold Manor Towershield;0
32191000;Poison Manor Towershield;0
32191100;Blood Manor Towershield;0
32191200;Occult Manor Towershield;0
32200000;Crossed-Tree Towershield;0
32200100;Heavy Crossed-Tree Towershield;0
32200200;Keen Crossed-Tree Towershield;0
32200300;Quality Crossed-Tree Towershield;0
32200400;Fire Crossed-Tree Towershield;0
32200500;Flame Art Crossed-Tree Towershield;0
32200600;Lightning Crossed-Tree Towershield;0
32200700;Sacred Crossed-Tree Towershield;0
32200800;Magic Crossed-Tree Towershield;0
32200900;Cold Crossed-Tree Towershield;0
32201000;Poison Crossed-Tree Towershield;0
32201100;Blood Crossed-Tree Towershield;0
32201200;Occult Crossed-Tree Towershield;0
32210000;Inverted Hawk Towershield;0
32210100;Heavy Inverted Hawk Towershield;0
32210200;Keen Inverted Hawk Towershield;0
32210300;Quality Inverted Hawk Towershield;0
32210400;Fire Inverted Hawk Towershield;0
32210500;Flame Art Inverted Hawk Towershield;0
32210600;Lightning Inverted Hawk Towershield;0
32210700;Sacred Inverted Hawk Towershield;0
32210800;Magic Inverted Hawk Towershield;0
32210900;Cold Inverted Hawk Towershield;0
32211000;Poison Inverted Hawk Towershield;0
32211100;Blood Inverted Hawk Towershield;0
32211200;Occult Inverted Hawk Towershield;0
32220000;Ant's Skull Plate;0
32230000;Redmane Greatshield;0
32230100;Heavy Redmane Greatshield;0
32230200;Keen Redmane Greatshield;0
32230300;Quality Redmane Greatshield;0
32230400;Fire Redmane Greatshield;0
32230500;Flame Art Redmane Greatshield;0
32230600;Lightning Redmane Greatshield;0
32230700;Sacred Redmane Greatshield;0
32230800;Magic Redmane Greatshield;0
32230900;Cold Redmane Greatshield;0
32231000;Poison Redmane Greatshield;0
32231100;Blood Redmane Greatshield;0
32231200;Occult Redmane Greatshield;0
32240000;Eclipse Crest Greatshield;0
32240100;Heavy Eclipse Crest Greatshield;0
32240200;Keen Eclipse Crest Greatshield;0
32240300;Quality Eclipse Crest Greatshield;0
32240400;Fire Eclipse Crest Greatshield;0
32240500;Flame Art Eclipse Crest Greatshield;0
32240600;Lightning Eclipse Crest Greatshield;0
32240700;Sacred Eclipse Crest Greatshield;0
32240800;Magic Eclipse Crest Greatshield;0
32240900;Cold Eclipse Crest Greatshield;0
32241000;Poison Eclipse Crest Greatshield;0
32241100;Blood Eclipse Crest Greatshield;0
32241200;Occult Eclipse Crest Greatshield;0
32250000;Cuckoo Greatshield;0
32250100;Heavy Cuckoo Greatshield;0
32250200;Keen Cuckoo Greatshield;0
32250300;Quality Cuckoo Greatshield;0
32250400;Fire Cuckoo Greatshield;0
32250500;Flame Art Cuckoo Greatshield;0
32250600;Lightning Cuckoo Greatshield;0
32250700;Sacred Cuckoo Greatshield;0
32250800;Magic Cuckoo Greatshield;0
32250900;Cold Cuckoo Greatshield;0
32251000;Poison Cuckoo Greatshield;0
32251100;Blood Cuckoo Greatshield;0
32251200;Occult Cuckoo Greatshield;0
32260000;Golden Greatshield;0
32260100;Heavy Golden Greatshield;0
32260200;Keen Golden Greatshield;0
32260300;Quality Golden Greatshield;0
32260400;Fire Golden Greatshield;0
32260500;Flame Art Golden Greatshield;0
32260600;Lightning Golden Greatshield;0
32260700;Sacred Golden Greatshield;0
32260800;Magic Golden Greatshield;0
32260900;Cold Golden Greatshield;0
32261000;Poison Golden Greatshield;0
32261100;Blood Golden Greatshield;0
32261200;Occult Golden Greatshield;0
32270000;Gilded Greatshield;0
32270100;Heavy Gilded Greatshield;0
32270200;Keen Gilded Greatshield;0
32270300;Quality Gilded Greatshield;0
32270400;Fire Gilded Greatshield;0
32270500;Flame Art Gilded Greatshield;0
32270600;Lightning Gilded Greatshield;0
32270700;Sacred Gilded Greatshield;0
32270800;Magic Gilded Greatshield;0
32270900;Cold Gilded Greatshield;0
32271000;Poison Gilded Greatshield;0
32271100;Blood Gilded Greatshield;0
32271200;Occult Gilded Greatshield;0
32280000;Haligtree Crest Greatshield;0
32280100;Heavy Haligtree Crest Greatshield;0
32280200;Keen Haligtree Crest Greatshield;0
32280300;Quality Haligtree Crest Greatshield;0
32280400;Fire Haligtree Crest Greatshield;0
32280500;Flame Art Haligtree Crest Greatshield;0
32280600;Lightning Haligtree Crest Greatshield;0
32280700;Sacred Haligtree Crest Greatshield;0
32280800;Magic Haligtree Crest Greatshield;0
32280900;Cold Haligtree Crest Greatshield;0
32281000;Poison Haligtree Crest Greatshield;0
32281100;Blood Haligtree Crest Greatshield;0
32281200;Occult Haligtree Crest Greatshield;0
32290000;Wooden Greatshield;0
32290100;Heavy Wooden Greatshield;0
32290200;Keen Wooden Greatshield;0
32290300;Quality Wooden Greatshield;0
32290400;Fire Wooden Greatshield;0
32290500;Flame Art Wooden Greatshield;0
32290600;Lightning Wooden Greatshield;0
32290700;Sacred Wooden Greatshield;0
32290800;Magic Wooden Greatshield;0
32290900;Cold Wooden Greatshield;0
32291000;Poison Wooden Greatshield;0
32291100;Blood Wooden Greatshield;0
32291200;Occult Wooden Greatshield;0
32300000;Lordsworn's Shield;0
32300100;Heavy Lordsworn's Shield;0
32300200;Keen Lordsworn's Shield;0
32300300;Quality Lordsworn's Shield;0
32300400;Fire Lordsworn's Shield;0
32300500;Flame Art Lordsworn's Shield;0
32300600;Lightning Lordsworn's Shield;0
32300700;Sacred Lordsworn's Shield;0
32300800;Magic Lordsworn's Shield;0
32300900;Cold Lordsworn's Shield;0
32301000;Poison Lordsworn's Shield;0
32301100;Blood Lordsworn's Shield;0
32301200;Occult Lordsworn's Shield;0
32900000;;0
32910000;;0
32920000;;0
33000000;Glintstone Staff;0
33040000;Crystal Staff;0
33050000;Gelmir Glintstone Staff;0
33060000;Demi-Human Queen's Staff;0
33090000;Carian Regal Scepter;0
33120000;Digger's Staff;0
33130000;Astrologer's Staff;0
33170000;Carian Glintblade Staff;0
33180000;Prince of Death's Staff;0
33190000;Albinauric Staff;0
33200000;Academy Glintstone Staff;0
33210000;Carian Glintstone Staff;0
33230000;Azur's Glintstone Staff;0
33240000;Lusat's Glintstone Staff;0
33250000;Meteorite Staff;0
33260000;Staff of the Guilty;0
33270000;Rotten Crystal Staff;0
33280000;Staff of Loss;0
33900000;;0
33910000;;0
33920000;;0
33930000;;0
33940000;;0
33950000;;0
33960000;;0
33970000;;0
33980000;;0
34000000;Finger Seal;240
34010000;Godslayer's Seal;240
34020000;Giant's Seal;240
34030000;Gravel Stone Seal;240
34040000;Clawmark Seal;240
34060000;Golden Order Seal;240
34070000;Erdtree Seal;240
34080000;Dragon Communion Seal;240
34090000;Frenzied Flame Seal;240
34900000;;240
34910000;;240
34920000;;240
34930000;;240
34940000;;240
34950000;;240
34960000;;240
34970000;;240
34980000;;240
34990000;;240
40000000;Shortbow;0
40000400;Fire Shortbow;0
40000600;Lightning Shortbow;0
40000700;Sacred Shortbow;0
40000800;Magic Shortbow;0
40000900;Cold Shortbow;0
40001000;Poison Shortbow;0
40001100;Blood Shortbow;0
40001200;Occult Shortbow;0
40010000;Misbegotten Shortbow;0
40010400;Fire Misbegotten Shortbow;0
40010600;Lightning Misbegotten Shortbow;0
40010700;Sacred Misbegotten Shortbow;0
40010800;Magic Misbegotten Shortbow;0
40010900;Cold Misbegotten Shortbow;0
40011000;Poison Misbegotten Shortbow;0
40011100;Blood Misbegotten Shortbow;0
40011200;Occult Misbegotten Shortbow;0
40020000;Red Branch Shortbow;0
40020400;Fire Red Branch Shortbow;0
40020600;Lightning Red Branch Shortbow;0
40020700;Sacred Red Branch Shortbow;0
40020800;Magic Red Branch Shortbow;0
40020900;Cold Red Branch Shortbow;0
40021000;Poison Red Branch Shortbow;0
40021100;Blood Red Branch Shortbow;0
40021200;Occult Red Branch Shortbow;0
40030000;Harp Bow;232
40050000;Composite Bow;0
40050400;Fire Composite Bow;0
40050600;Lightning Composite Bow;0
40050700;Sacred Composite Bow;0
40050800;Magic Composite Bow;0
40050900;Cold Composite Bow;0
40051000;Poison Composite Bow;0
40051100;Blood Composite Bow;0
40051200;Occult Composite Bow;0
41000000;Longbow;0
41000400;Fire Longbow;0
41000600;Lightning Longbow;0
41000700;Sacred Longbow;0
41000800;Magic Longbow;0
41000900;Cold Longbow;0
41001000;Poison Longbow;0
41001100;Blood Longbow;0
41001200;Occult Longbow;0
41010000;Albinauric Bow;230
41010400;Fire Albinauric Bow;230
41010600;Lightning Albinauric Bow;230
41010700;Sacred Albinauric Bow;230
41010800;Magic Albinauric Bow;230
41010900;Cold Albinauric Bow;230
41011000;Poison Albinauric Bow;230
41011100;Blood Albinauric Bow;230
41011200;Occult Albinauric Bow;230
41020000;Horn Bow;0
41020400;Fire Horn Bow;0
41020600;Lightning Horn Bow;0
41020700;Sacred Horn Bow;0
41020800;Magic Horn Bow;0
41020900;Cold Horn Bow;0
41021000;Poison Horn Bow;0
41021100;Blood Horn Bow;0
41021200;Occult Horn Bow;0
41030000;Erdtree Bow;0
41040000;Serpent Bow;0
41060000;Pulley Bow;0
41070000;Black Bow;231
42000000;Lion Greatbow;0
42010000;Golem Greatbow;0
42030000;Erdtree Greatbow;0
42040000;Greatbow;0
42040400;Fire Greatbow;0
42040600;Lightning Greatbow;0
42040700;Sacred Greatbow;0
42040800;Magic Greatbow;0
42040900;Cold Greatbow;0
42041000;Poison Greatbow;0
42041100;Blood Greatbow;0
42041200;Occult Greatbow;0
43000000;Soldier's Crossbow;0
43000400;Fire Soldier's Crossbow;0
43000600;Lightning Soldier's Crossbow;0
43000700;Sacred Soldier's Crossbow;0
43000800;Magic Soldier's Crossbow;0
43000900;Cold Soldier's Crossbow;0
43001000;Poison Soldier's Crossbow;0
43001100;Blood Soldier's Crossbow;0
43001200;Occult Soldier's Crossbow;0
43020000;Light Crossbow;0
43020400;Fire Light Crossbow;0
43020600;Lightning Light Crossbow;0
43020700;Sacred Light Crossbow;0
43020800;Magic Light Crossbow;0
43020900;Cold Light Crossbow;0
43021000;Poison Light Crossbow;0
43021100;Blood Light Crossbow;0
43021200;Occult Light Crossbow;0
43030000;Heavy Crossbow;0
43030400;Fire Heavy Crossbow;0
43030600;Lightning Heavy Crossbow;0
43030700;Sacred Heavy Crossbow;0
43030800;Magic Heavy Crossbow;0
43030900;Cold Heavy Crossbow;0
43031000;Poison Heavy Crossbow;0
43031100;Blood Heavy Crossbow;0
43031200;Occult Heavy Crossbow;0
43050000;Pulley Crossbow;233
43060000;Full Moon Crossbow;236
43080000;Arbalest;0
43080400;Fire Arbalest;0
43080600;Lightning Arbalest;0
43080700;Sacred Arbalest;0
43080800;Magic Arbalest;0
43080900;Cold Arbalest;0
43081000;Poison Arbalest;0
43081100;Blood Arbalest;0
43081200;Occult Arbalest;0
43110000;Crepus's Black-Key Crossbow;0
43900000;;0
44000000;Hand Ballista;0
44000400;Fire Hand Ballista;0
44000600;Lightning Hand Ballista;0
44000700;Sacred Hand Ballista;0
44000800;Magic Hand Ballista;0
44000900;Cold Hand Ballista;0
44001000;Poison Hand Ballista;0
44001100;Blood Hand Ballista;0
44001200;Occult Hand Ballista;0
44010000;Jar Cannon;234
47000000;;0
47010000;;0
50000000;Arrow;0
50010000;Fire Arrow;0
50020000;Serpent Arrow;0
50030000;Bone Arrow (Fletched);0
50040000;St. Trina's Arrow;0
50060000;Shattershard Arrow (Fletched);0
50080000;Rainbow Stone Arrow (Fletched);0
50090000;Golden Arrow;0
50100000;Dwelling Arrow;0
50110000;Bone Arrow;0
50130000;Firebone Arrow (Fletched);0
50140000;Firebone Arrow;0
50150000;Poisonbone Arrow (Fletched);0
50160000;Poisonbone Arrow;0
50170000;Sleepbone Arrow (Fletched);0
50180000;Sleepbone Arrow;0
50190000;Stormwing Bone Arrow;0
50200000;Lightningbone Arrow (Fletched);0
50210000;Lightningbone Arrow;0
50220000;Rainbow Stone Arrow;0
50230000;Shattershard Arrow;0
50240000;Spiritflame Arrow;0
50260000;Magicbone Arrow (Fletched);0
50270000;Magicbone Arrow;0
50280000;Haligbone Arrow (Fletched);0
50290000;Haligbone Arrow;0
50300000;Bloodbone Arrow (Fletched);0
50310000;Bloodbone Arrow;0
50320000;Coldbone Arrow (Fletched);0
50330000;Coldbone Arrow;0
50340000;Rotbone Arrow (Fletched);0
50350000;Rotbone Arrow;0
51000000;Great Arrow;0
51010000;Golem's Great Arrow;0
51020000;Golden Great Arrow;0
51030000;Golem's Magic Arrow;0
51040000;Radahn's Spear;0
51050000;Bone Great Arrow (Fletched);0
51060000;Bone Great Arrow;0
52000000;Bolt;0
52010000;Lightning Bolt;0
52020000;Perfumer's Bolt;0
52030000;Black-Key Bolt;0
52040000;Burred Bolt;0
52050000;Meteor Bolt;0
52060000;Explosive Bolt;0
52070000;Golden Bolt;0
52080000;Lordsworn's Bolt;0
52090000;Bone Bolt;0
52100000;Firebone Bolt;0
52110000;Lightningbone Bolt;0
52120000;Magicbone Bolt;0
52130000;Haligbone Bolt;0
52140000;Poisonbone Bolt;0
52150000;Bloodbone Bolt;0
52160000;Coldbone Bolt;0
52170000;Rotbone Bolt;0
52180000;Sleepbone Bolt;0
52190000;Flaming Bolt;0
52900000;;0
52910000;;0
53000000;Ballista Bolt;0
53010000;Lightning Greatbolt;0
53020000;Explosive Greatbolt;0
53030000;Bone Ballista Bolt;0
98990000;;0
99000000;;0
99010000;;0
99020000;;0
99030000;;0
99040000;;0
99050000;;0
99060000;;0
