Row ID,Row Name,Equip Model ID
31100200,Keen Blue-Gold Kite Shield,2030
31100300,Quality Blue-Gold Kite Shield,2030
31100400,Fire Blue-Gold Kite Shield,2030
31100500,Flame Art Blue-Gold Kite Shield,2030
31100600,Lightning Blue-Gold Kite Shield,2030
31100700,Sacred Blue-Gold Kite Shield,2030
31100800,Magic Blue-Gold Kite Shield,2030
31100900,Cold Blue-Gold Kite Shield,2030
31101000,Poison Blue-Gold Kite Shield,2030
31101100,Blood Blue-Gold Kite Shield,2030
31101200,Occult Blue-Gold Kite Shield,2030
31130000,Brass Shield,2203
31130100,Heavy Brass Shield,2203
31130200,Keen Brass Shield,2203
31130300,Quality Brass Shield,2203
31130400,Fire Brass Shield,2203
31130500,Flame Art Brass Shield,2203
31130600,Lightning Brass Shield,2203
31130700,Sacred Brass Shield,2203
31130800,Magic Brass Shield,2203
31130900,Cold Brass Shield,2203
31131000,Poison Brass Shield,2203
31131100,Blood Brass Shield,2203
31131200,Occult Brass Shield,2203
31140000,Great Turtle Shell,2021
31140100,Heavy Great Turtle Shell,2021
31140200,Keen Great Turtle Shell,2021
31140300,Quality Great Turtle Shell,2021
31140400,Fire Great Turtle Shell,2021
31140500,Flame Art Great Turtle Shell,2021
31140600,Lightning Great Turtle Shell,2021
31140700,Sacred Great Turtle Shell,2021
31140800,Magic Great Turtle Shell,2021
31140900,Cold Great Turtle Shell,2021
31141000,Poison Great Turtle Shell,2021
31141100,Blood Great Turtle Shell,2021
31141200,Occult Great Turtle Shell,2021
31170000,Shield of the Guilty,2024
31170100,Heavy Shield of the Guilty,2024
31170200,Keen Shield of the Guilty,2024
31170300,Quality Shield of the Guilty,2024
31170400,Fire Shield of the Guilty,2024
31170500,Flame Art Shield of the Guilty,2024
31170600,Lightning Shield of the Guilty,2024
31170700,Sacred Shield of the Guilty,2024
31170800,Magic Shield of the Guilty,2024
31170900,Cold Shield of the Guilty,2024
31171000,Poison Shield of the Guilty,2024
31171100,Blood Shield of the Guilty,2024
31171200,Occult Shield of the Guilty,2024
31190000,Carian Knight's Shield,2026
31190100,Carian Knight's Heavy Shield,2026
31190200,Carian Knight's Keen Shield,2026
31190300,Carian Knight's Quality Shield,2026
31190400,Carian Knight's Fire Shield,2026
31190500,Carian Knight's Flame Art Shield,2026
31190600,Carian Knight's Lightning Shield,2026
31190700,Carian Knight's Sacred Shield,2026
31190800,Carian Knight's Magic Shield,2026
31190900,Carian Knight's Cold Shield,2026
31191000,Carian Knight's Poison Shield,2026
31191100,Carian Knight's Bloody Shield,2026
31191200,Carian Knight's Occult Shield,2026
31230000,Large Leather Shield,2044
31230100,Heavy Large Leather Shield,2044
31230200,Keen Large Leather Shield,2044
31230300,Quality Large Leather Shield,2044
31230400,Fire Large Leather Shield,2044
31230500,Flame Art Large Leather Shield,2044
31230600,Lightning Large Leather Shield,2044
31230700,Sacred Large Leather Shield,2044
31230800,Magic Large Leather Shield,2044
31230900,Cold Large Leather Shield,2044
31231000,Poison Large Leather Shield,2044
31231100,Bloody Large Leather Shield,2044
31231200,Occult Large Leather Shield,2044
31240000,Horse Crest Wooden Shield,2043
31240100,Heavy Horse Crest Wooden Shield,2043
31240200,Keen Horse Crest Wooden Shield,2043
31240300,Quality Horse Crest Wooden Shield,2043
31240400,Fire Horse Crest Wooden Shield,2043
31240500,Flame Art Horse Crest Wooden Shield,2043
31240600,Lightning Horse Crest Wooden Shield,2043
31240700,Sacred Horse Crest Wooden Shield,2043
31240800,Magic Horse Crest Wooden Shield,2043
31240900,Cold Horse Crest Wooden Shield,2043
31241000,Poison Horse Crest Wooden Shield,2043
31241100,Blood Horse Crest Wooden Shield,2043
31241200,Occult Horse Crest Wooden Shield,2043
31250000,Candletree Wooden Shield,2042
31250100,Heavy Candletree Wooden Shield,2042
31250200,Keen Candletree Wooden Shield,2042
31250300,Quality Candletree Wooden Shield,2042
31250400,Fire Candletree Wooden Shield,2042
31250500,Flame Art Candletree Wooden Shield,2042
31250600,Lightning Candletree Wooden Shield,2042
31250700,Sacred Candletree Wooden Shield,2042
31250800,Magic Candletree Wooden Shield,2042
31250900,Cold Candletree Wooden Shield,2042
31251000,Poison Candletree Wooden Shield,2042
31251100,Blood Candletree Wooden Shield,2042
31251200,Occult Candletree Wooden Shield,2042
31260000,Flame Crest Wooden Shield,2041
31260100,Heavy Flame Crest Wooden Shield,2041
31260200,Keen Flame Crest Wooden Shield,2041
31260300,Quality Flame Crest Wooden Shield,2041
31260400,Fire Flame Crest Wooden Shield,2041
31260500,Flame Art Flame Crest Wooden Shield,2041
31260600,Lightning Flame Crest Wooden Shield,2041
31260700,Sacred Flame Crest Wooden Shield,2041
31260800,Magic Flame Crest Wooden Shield,2041
31260900,Cold Flame Crest Wooden Shield,2041
31261000,Poison Flame Crest Wooden Shield,2041
31261100,Blood Flame Crest Wooden Shield,2041
31261200,Occult Flame Crest Wooden Shield,2041
31270000,Hawk Crest Wooden Shield,2040
31270100,Heavy Hawk Crest Wooden Shield,2040
31270200,Keen Hawk Crest Wooden Shield,2040
31270300,Quality Hawk Crest Wooden Shield,2040
31270400,Fire Hawk Crest Wooden Shield,2040
31270500,Flame Art Hawk Crest Wooden Shield,2040
31270600,Lightning Hawk Crest Wooden Shield,2040
31270700,Sacred Hawk Crest Wooden Shield,2040
31270800,Magic Hawk Crest Wooden Shield,2040
31270900,Cold Hawk Crest Wooden Shield,2040
31271000,Poison Hawk Crest Wooden Shield,2040
31271100,Blood Hawk Crest Wooden Shield,2040
31271200,Occult Hawk Crest Wooden Shield,2040
31280000,Beast Crest Heater Shield,2039
31280100,Heavy Beast Crest Heater Shield,2039
31280200,Keen Beast Crest Heater Shield,2039
31280300,Quality Beast Crest Heater Shield,2039
31280400,Fire Beast Crest Heater Shield,2039
31280500,Flame Art Beast Crest Heater Shield,2039
31280600,Lightning Beast Crest Heater Shield,2039
31280700,Sacred Beast Crest Heater Shield,2039
31280800,Magic Beast Crest Heater Shield,2039
31280900,Cold Beast Crest Heater Shield,2039
31281000,Poison Beast Crest Heater Shield,2039
31281100,Blood Beast Crest Heater Shield,2039
31281200,Occult Beast Crest Heater Shield,2039
31290000,Red Crest Heater Shield,2038
31290100,Heavy Red Crest Heater Shield,2038
31290200,Keen Red Crest Heater Shield,2038
31290300,Quality Red Crest Heater Shield,2038
31290400,Fire Red Crest Heater Shield,2038
31290500,Flame Art Red Crest Heater Shield,2038
31290600,Lightning Red Crest Heater Shield,2038
31290700,Sacred Red Crest Heater Shield,2038
31290800,Magic Red Crest Heater Shield,2038
31290900,Cold Red Crest Heater Shield,2038
31291000,Poison Red Crest Heater Shield,2038
31291100,Blood Red Crest Heater Shield,2038
31291200,Occult Red Crest Heater Shield,2038
31300000,Blue Crest Heater Shield,2037
31300100,Heavy Blue Crest Heater Shield,2037
31300200,Keen Blue Crest Heater Shield,2037
31300300,Quality Blue Crest Heater Shield,2037
31300400,Fire Blue Crest Heater Shield,2037
31300500,Flame Art Blue Crest Heater Shield,2037
31300600,Lightning Blue Crest Heater Shield,2037
31300700,Sacred Blue Crest Heater Shield,2037
31300800,Magic Blue Crest Heater Shield,2037
31300900,Cold Blue Crest Heater Shield,2037
31301000,Poison Blue Crest Heater Shield,2037
31301100,Blood Blue Crest Heater Shield,2037
31301200,Occult Blue Crest Heater Shield,2037
31310000,Eclipse Crest Heater Shield,2036
31310100,Heavy Eclipse Crest Heater Shield,2036
31310200,Keen Eclipse Crest Heater Shield,2036
31310300,Quality Eclipse Crest Heater Shield,2036
31310400,Fire Eclipse Crest Heater Shield,2036
31310500,Flame Art Eclipse Crest Heater Shield,2036
31310600,Lightning Eclipse Crest Heater Shield,2036
31310700,Sacred Eclipse Crest Heater Shield,2036
31310800,Magic Eclipse Crest Heater Shield,2036
31310900,Cold Eclipse Crest Heater Shield,2036
31311000,Poison Eclipse Crest Heater Shield,2036
31311100,Blood Eclipse Crest Heater Shield,2036
31311200,Occult Eclipse Crest Heater Shield,2036
31320000,Inverted Hawk Heater Shield,2035
31320100,Heavy Inverted Hawk Heater Shield,2035
31320200,Keen Inverted Hawk Heater Shield,2035
31320300,Quality Inverted Hawk Heater Shield,2035
31320400,Fire Inverted Hawk Heater Shield,2035
31320500,Flame Art Inverted Hawk Heater Shield,2035
31320600,Lightning Inverted Hawk Heater Shield,2035
31320700,Sacred Inverted Hawk Heater Shield,2035
31320800,Magic Inverted Hawk Heater Shield,2035
31320900,Cold Inverted Hawk Heater Shield,2035
31321000,Poison Inverted Hawk Heater Shield,2035
31321100,Blood Inverted Hawk Heater Shield,2035
31321200,Occult Inverted Hawk Heater Shield,2035
31330000,Heater Shield,2020
31330100,Heavy Heater Shield,2020
31330200,Keen Heater Shield,2020
31330300,Quality Heater Shield,2020
31330400,Fire Heater Shield,2020
31330500,Flame Art Heater Shield,2020
31330600,Lightning Heater Shield,2020
31330700,Sacred Heater Shield,2020
31330800,Magic Heater Shield,2020
31330900,Cold Heater Shield,2020
31331000,Poison Heater Shield,2020
31331100,Blood Heater Shield,2020
31331200,Occult Heater Shield,2020
31340000,Black Leather Shield,2045
31340100,Heavy Black Leather Shield,2045
31340200,Keen Black Leather Shield,2045
31340300,Quality Black Leather Shield,2045
31340400,Fire Black Leather Shield,2045
31340500,Flame Art Black Leather Shield,2045
31340600,Lightning Black Leather Shield,2045
31340700,Sacred Black Leather Shield,2045
31340800,Magic Black Leather Shield,2045
31340900,Cold Black Leather Shield,2045
31341000,Poison Black Leather Shield,2045
31341100,Blood Black Leather Shield,2045
31341200,Occult Black Leather Shield,2045
32000000,Dragon Towershield,2208
32000100,Heavy Dragon Towershield,2208
32000200,Keen Dragon Towershield,2208
32000300,Quality Dragon Towershield,2208
32000400,Fire Dragon Towershield,2208
32000500,Flame Art Dragon Towershield,2208
32000600,Lightning Dragon Towershield,2208
32000700,Sacred Dragon Towershield,2208
32000800,Magic Dragon Towershield,2208
32000900,Cold Dragon Towershield,2208
32001000,Poison Dragon Towershield,2208
32001100,Blood Dragon Towershield,2208
32001200,Occult Dragon Towershield,2208
32020000,Distinguished Greatshield,2010
32020100,Distinguished Heavy Greatshield,2010
32020200,Distinguished Keen Greatshield,2010
32020300,Distinguished Quality Greatshield,2010
32020400,Distinguished Fire Greatshield,2010
32020500,Distinguished Flame Art Greatshield,2010
32020600,Distinguished Lightning Greatshield,2010
32020700,Distinguished Sacred Greatshield,2010
32020800,Distinguished Magic Greatshield,2010
32020900,Distinguished Cold Greatshield,2010
32021000,Distinguished Poison Greatshield,2010
32021100,Distinguished Blood Greatshield,2010
32021200,Distinguished Occult Greatshield,2010
32030000,Crucible Hornshield,2013
32040000,Dragonclaw Shield,2003
32050000,Briar Greatshield,2202
32050100,Heavy Briar Greatshield,2202
32050200,Keen Briar Greatshield,2202
32050300,Quality Briar Greatshield,2202
32050400,Fire Briar Greatshield,2202
32050500,Flame Art Briar Greatshield,2202
32050600,Lightning Briar Greatshield,2202
32050700,Sacred Briar Greatshield,2202
32050800,Magic Briar Greatshield,2202
32050900,Cold Briar Greatshield,2202
32051000,Poison Briar Greatshield,2202
32051100,Blood Briar Greatshield,2202
32051200,Occult Briar Greatshield,2202
32080000,Erdtree Greatshield,2206
32090000,Golden Beast Crest Shield,2207
32090100,Heavy Golden Beast Crest Shield,2207
32090200,Keen Golden Beast Crest Shield,2207
32090300,Quality Golden Beast Crest Shield,2207
32090400,Fire Golden Beast Crest Shield,2207
32090500,Flame Art Golden Beast Crest Shield,2207
32090600,Lightning Golden Beast Crest Shield,2207
32090700,Sacred Golden Beast Crest Shield,2207
32090800,Magic Golden Beast Crest Shield,2207
32090900,Cold Golden Beast Crest Shield,2207
32091000,Poison Golden Beast Crest Shield,2207
32091100,Blood Golden Beast Crest Shield,2207
32091200,Occult Golden Beast Crest Shield,2207
32120000,Jellyfish Shield,2211
32130000,Fingerprint Stone Shield,2212
32130100,Heavy Fingerprint Stone Shield,2212
32130200,Keen Fingerprint Stone Shield,2212
32130300,Quality Fingerprint Stone Shield,2212
32130400,Fire Fingerprint Stone Shield,2212
32130500,Flame Art Fingerprint Stone Shield,2212
32130600,Lightning Fingerprint Stone Shield,2212
32130700,Sacred Fingerprint Stone Shield,2212
32130800,Magic Fingerprint Stone Shield,2212
32130900,Cold Fingerprint Stone Shield,2212
32131000,Poison Fingerprint Stone Shield,2212
32131100,Blood Fingerprint Stone Shield,2212
32131200,Occult Fingerprint Stone Shield,2212
32140000,Icon Shield,2213
32150000,One-Eyed Shield,2214
32160000,Visage Shield,2217
32170000,Spiked Palisade Shield,2216
32170100,Heavy Spiked Palisade Shield,2216
32170200,Keen Spiked Palisade Shield,2216
32170300,Quality Spiked Palisade Shield,2216
32170400,Fire Spiked Palisade Shield,2216
32170500,Flame Art Spiked Palisade Shield,2216
32170600,Lightning Spiked Palisade Shield,2216
32170700,Sacred Spiked Palisade Shield,2216
32170800,Magic Spiked Palisade Shield,2216
32170900,Cold Spiked Palisade Shield,2216
32171000,Poison Spiked Palisade Shield,2216
32171100,Blood Spiked Palisade Shield,2216
32171200,Occult Spiked Palisade Shield,2216
32190000,Manor Towershield,2218
32190100,Heavy Manor Towershield,2218
32190200,Keen Manor Towershield,2218
32190300,Quality Manor Towershield,2218
32190400,Fire Manor Towershield,2218
32190500,Flame Art Manor Towershield,2218
32190600,Lightning Manor Towershield,2218
32190700,Sacred Manor Towershield,2218
32190800,Magic Manor Towershield,2218
32190900,Cold Manor Towershield,2218
32191000,Poison Manor Towershield,2218
32191100,Blood Manor Towershield,2218
32191200,Occult Manor Towershield,2218
32200000,Crossed-Tree Towershield,2219
32200100,Heavy Crossed-Tree Towershield,2219
32200200,Keen Crossed-Tree Towershield,2219
32200300,Quality Crossed-Tree Towershield,2219
32200400,Fire Crossed-Tree Towershield,2219
32200500,Flame Art Crossed-Tree Towershield,2219
32200600,Lightning Crossed-Tree Towershield,2219
32200700,Sacred Crossed-Tree Towershield,2219
32200800,Magic Crossed-Tree Towershield,2219
32200900,Cold Crossed-Tree Towershield,2219
32201000,Poison Crossed-Tree Towershield,2219
32201100,Blood Crossed-Tree Towershield,2219
32201200,Occult Crossed-Tree Towershield,2219
32210000,Inverted Hawk Towershield,2220
32210100,Heavy Inverted Hawk Towershield,2220
32210200,Keen Inverted Hawk Towershield,2220
32210300,Quality Inverted Hawk Towershield,2220
32210400,Fire Inverted Hawk Towershield,2220
32210500,Flame Art Inverted Hawk Towershield,2220
32210600,Lightning Inverted Hawk Towershield,2220
32210700,Sacred Inverted Hawk Towershield,2220
32210800,Magic Inverted Hawk Towershield,2220
32210900,Cold Inverted Hawk Towershield,2220
32211000,Poison Inverted Hawk Towershield,2220
32211100,Blood Inverted Hawk Towershield,2220
32211200,Occult Inverted Hawk Towershield,2220
32220000,Ant's Skull Plate,2221
32230000,Redmane Greatshield,2222
32230100,Heavy Redmane Greatshield,2222
32230200,Keen Redmane Greatshield,2222
32230300,Quality Redmane Greatshield,2222
32230400,Fire Redmane Greatshield,2222
32230500,Flame Art Redmane Greatshield,2222
32230600,Lightning Redmane Greatshield,2222
32230700,Sacred Redmane Greatshield,2222
32230800,Magic Redmane Greatshield,2222
32230900,Cold Redmane Greatshield,2222
32231000,Poison Redmane Greatshield,2222
32231100,Blood Redmane Greatshield,2222
32231200,Occult Redmane Greatshield,2222
32240000,Eclipse Crest Greatshield,2223
32240100,Heavy Eclipse Crest Greatshield,2223
32240200,Keen Eclipse Crest Greatshield,2223
32240300,Quality Eclipse Crest Greatshield,2223
32240400,Fire Eclipse Crest Greatshield,2223
32240500,Flame Art Eclipse Crest Greatshield,2223
32240600,Lightning Eclipse Crest Greatshield,2223
32240700,Sacred Eclipse Crest Greatshield,2223
32240800,Magic Eclipse Crest Greatshield,2223
32240900,Cold Eclipse Crest Greatshield,2223
32241000,Poison Eclipse Crest Greatshield,2223
32241100,Blood Eclipse Crest Greatshield,2223
32241200,Occult Eclipse Crest Greatshield,2223
32250000,Cuckoo Greatshield,2224
32250100,Heavy Cuckoo Greatshield,2224
32250200,Keen Cuckoo Greatshield,2224
32250300,Quality Cuckoo Greatshield,2224
32250400,Fire Cuckoo Greatshield,2224
32250500,Flame Art Cuckoo Greatshield,2224
32250600,Lightning Cuckoo Greatshield,2224
32250700,Sacred Cuckoo Greatshield,2224
32250800,Magic Cuckoo Greatshield,2224
32250900,Cold Cuckoo Greatshield,2224
32251000,Poison Cuckoo Greatshield,2224
32251100,Blood Cuckoo Greatshield,2224
32251200,Occult Cuckoo Greatshield,2224
32260000,Golden Greatshield,2225
32260100,Heavy Golden Greatshield,2225
32260200,Keen Golden Greatshield,2225
32260300,Quality Golden Greatshield,2225
32260400,Fire Golden Greatshield,2225
32260500,Flame Art Golden Greatshield,2225
32260600,Lightning Golden Greatshield,2225
32260700,Sacred Golden Greatshield,2225
32260800,Magic Golden Greatshield,2225
32260900,Cold Golden Greatshield,2225
32261000,Poison Golden Greatshield,2225
32261100,Blood Golden Greatshield,2225
32261200,Occult Golden Greatshield,2225
32270000,Gilded Greatshield,2226
32270100,Heavy Gilded Greatshield,2226
32270200,Keen Gilded Greatshield,2226
32270300,Quality Gilded Greatshield,2226
32270400,Fire Gilded Greatshield,2226
32270500,Flame Art Gilded Greatshield,2226
32270600,Lightning Gilded Greatshield,2226
32270700,Sacred Gilded Greatshield,2226
32270800,Magic Gilded Greatshield,2226
32270900,Cold Gilded Greatshield,2226
32271000,Poison Gilded Greatshield,2226
32271100,Blood Gilded Greatshield,2226
32271200,Occult Gilded Greatshield,2226
32280000,Haligtree Crest Greatshield,2227
32280100,Heavy Haligtree Crest Greatshield,2227
32280200,Keen Haligtree Crest Greatshield,2227
32280300,Quality Haligtree Crest Greatshield,2227
32280400,Fire Haligtree Crest Greatshield,2227
32280500,Flame Art Haligtree Crest Greatshield,2227
32280600,Lightning Haligtree Crest Greatshield,2227
32280700,Sacred Haligtree Crest Greatshield,2227
32280800,Magic Haligtree Crest Greatshield,2227
32280900,Cold Haligtree Crest Greatshield,2227
32281000,Poison Haligtree Crest Greatshield,2227
32281100,Blood Haligtree Crest Greatshield,2227
32281200,Occult Haligtree Crest Greatshield,2227
32290000,Wooden Greatshield,2009
32290100,Heavy Wooden Greatshield,2009
32290200,Keen Wooden Greatshield,2009
32290300,Quality Wooden Greatshield,2009
32290400,Fire Wooden Greatshield,2009
32290500,Flame Art Wooden Greatshield,2009
32290600,Lightning Wooden Greatshield,2009
32290700,Sacred Wooden Greatshield,2009
32290800,Magic Wooden Greatshield,2009
32290900,Cold Wooden Greatshield,2009
32291000,Poison Wooden Greatshield,2009
32291100,Blood Wooden Greatshield,2009
32291200,Occult Wooden Greatshield,2009
32300000,Lordsworn's Shield,2228
32300100,Heavy Lordsworn's Shield,2228
32300200,Keen Lordsworn's Shield,2228
32300300,Quality Lordsworn's Shield,2228
32300400,Fire Lordsworn's Shield,2228
32300500,Flame Art Lordsworn's Shield,2228
32300600,Lightning Lordsworn's Shield,2228
32300700,Sacred Lordsworn's Shield,2228
32300800,Magic Lordsworn's Shield,2228
32300900,Cold Lordsworn's Shield,2228
32301000,Poison Lordsworn's Shield,2228
32301100,Blood Lordsworn's Shield,2228
32301200,Occult Lordsworn's Shield,2228
32900000,,2220
32910000,,2214
32920000,,2010
33000000,Glintstone Staff,1310
33040000,Crystal Staff,1303
33050000,Gelmir Glintstone Staff,1307
33060000,Demi-Human Queen's Staff,1309
33090000,Carian Regal Scepter,1325
33120000,Digger's Staff,1317
33130000,Astrologer's Staff,1319
33170000,Carian Glintblade Staff,1328
33180000,Prince of Death's Staff,1327
33190000,Albinauric Staff,1326
33200000,Academy Glintstone Staff,1322
33210000,Carian Glintstone Staff,1323
33230000,Azur's Glintstone Staff,1340
33240000,Lusat's Glintstone Staff,1341
33250000,Meteorite Staff,1324
33260000,Staff of the Guilty,1316
33270000,Rotten Crystal Staff,1342
33280000,Staff of Loss,1329
33900000,,0
33910000,,0
33920000,,1327
33930000,,1323
33940000,,1322
33950000,,1328
33960000,,1319
33970000,,1324
33980000,,1329
34000000,Finger Seal,1330
34010000,Godslayer's Seal,1331
34020000,Giant's Seal,1332
34030000,Gravel Stone Seal,1333
34040000,Clawmark Seal,1334
34060000,Golden Order Seal,1336
34070000,Erdtree Seal,1336
34080000,Dragon Communion Seal,1336
34090000,Frenzied Flame Seal,1336
34900000,,0
34910000,,1330
34920000,,1332
34930000,,1336
34940000,,1336
34950000,,1336
34960000,,0
34970000,,1333
34980000,,1334
34990000,,1336
40000000,Shortbow,1406
40010000,Misbegotten Shortbow,1405
40020000,Red Branch Shortbow,1402
40030000,Harp Bow,1411
40050000,Composite Bow,1401
41000000,Longbow,1410
41010000,Albinauric Bow,1403
41020000,Horn Bow,1404
41030000,Erdtree Bow,1413
41040000,Serpent Bow,1414
41060000,Pulley Bow,1419
41070000,Black Bow,1418
42000000,Lion Greatbow,1408
42010000,Golem Greatbow,1407
42030000,Erdtree Greatbow,1417
42040000,Greatbow,1420
43000000,Soldier's Crossbow,1501
43020000,Light Crossbow,1503
43030000,Heavy Crossbow,1512
43050000,Pulley Crossbow,1508
43060000,Full Moon Crossbow,1513
43080000,Arbalest,1506
43110000,Crepus's Black-Key Crossbow,1514
43900000,,1506
44000000,Hand Ballista,1510
44010000,Jar Cannon,1511
47000000,,6399
47010000,,6499
50000000,Arrow,7000
50010000,Fire Arrow,7030
50020000,Serpent Arrow,7040
50030000,Bone Arrow (Fletched),7020
50040000,St. Trina's Arrow,7060
50060000,Shattershard Arrow (Fletched),7020
50080000,Rainbow Stone Arrow (Fletched),7020
50090000,Golden Arrow,7110
50100000,Dwelling Arrow,7050
50110000,Bone Arrow,7010
50130000,Firebone Arrow (Fletched),7020
50140000,Firebone Arrow,7010
50150000,Poisonbone Arrow (Fletched),7020
50160000,Poisonbone Arrow,7010
50170000,Sleepbone Arrow (Fletched),7020
50180000,Sleepbone Arrow,7010
50190000,Stormwing Bone Arrow,7000
50200000,Lightningbone Arrow (Fletched),7020
50210000,Lightningbone Arrow,7010
50220000,Rainbow Stone Arrow,7010
50230000,Shattershard Arrow,7010
50240000,Spiritflame Arrow,7000
50260000,Magicbone Arrow (Fletched),7020
50270000,Magicbone Arrow,7010
50280000,Haligbone Arrow (Fletched),7020
50290000,Haligbone Arrow,7010
50300000,Bloodbone Arrow (Fletched),7020
50310000,Bloodbone Arrow,7010
50320000,Coldbone Arrow (Fletched),7020
50330000,Coldbone Arrow,7010
50340000,Rotbone Arrow (Fletched),7020
50350000,Rotbone Arrow,7010
51000000,Great Arrow,7300
51010000,Golem's Great Arrow,7310
51020000,Golden Great Arrow,7320
51030000,Golem's Magic Arrow,7330
51040000,Radahn's Spear,7340
51050000,Bone Great Arrow (Fletched),7350
51060000,Bone Great Arrow,7350
52000000,Bolt,7500
52010000,Lightning Bolt,7500
52020000,Perfumer's Bolt,7520
52030000,Black-Key Bolt,7530
52040000,Burred Bolt,7500
52050000,Meteor Bolt,7730
52060000,Explosive Bolt,7500
52070000,Golden Bolt,7500
52080000,Lordsworn's Bolt,7500
52090000,Bone Bolt,7570
52100000,Firebone Bolt,7500
52110000,Lightningbone Bolt,7500
52120000,Magicbone Bolt,7500
52130000,Haligbone Bolt,7500
52140000,Poisonbone Bolt,7500
52150000,Bloodbone Bolt,7500
52160000,Coldbone Bolt,7500
52170000,Rotbone Bolt,7500
52180000,Sleepbone Bolt,7500
52190000,Flaming Bolt,7500
52900000,,7500
52910000,,7530
53000000,Ballista Bolt,7700
53010000,Lightning Greatbolt,7710
53020000,Explosive Greatbolt,7720
53030000,Bone Ballista Bolt,7730
98990000,,2020
99000000,,207
99010000,,601
99020000,,923
99030000,,2033
99040000,,1410
99050000,,1501
99060000,,3000
