Row ID,Row Name,Guard Stability
31170300,Quality Shield of the Guilty,29
31170400,Fire Shield of the Guilty,29
31170500,Flame Art Shield of the Guilty,29
31170600,Lightning Shield of the Guilty,29
31170700,Sacred Shield of the Guilty,29
31170800,Magic Shield of the Guilty,29
31170900,Cold Shield of the Guilty,29
31171000,Poison Shield of the Guilty,29
31171100,Blood Shield of the Guilty,29
31171200,Occult Shield of the Guilty,29
31190000,Carian Knight's Shield,47
31190100,Carian Knight's Heavy Shield,47
31190200,Carian Knight's Keen Shield,47
31190300,Carian Knight's Quality Shield,47
31190400,Carian Knight's Fire Shield,47
31190500,Carian Knight's Flame Art Shield,47
31190600,Carian Knight's Lightning Shield,47
31190700,Carian Knight's Sacred Shield,47
31190800,Carian Knight's Magic Shield,47
31190900,Carian Knight's Cold Shield,47
31191000,Carian Knight's Poison Shield,47
31191100,Carian Knight's Bloody Shield,47
31191200,Carian Knight's Occult Shield,47
31230000,Large Leather Shield,40
31230100,Heavy Large Leather Shield,40
31230200,Keen Large Leather Shield,40
31230300,Quality Large Leather Shield,40
31230400,Fire Large Leather Shield,40
31230500,Flame Art Large Leather Shield,40
31230600,Lightning Large Leather Shield,40
31230700,Sacred Large Leather Shield,40
31230800,Magic Large Leather Shield,40
31230900,Cold Large Leather Shield,40
31231000,Poison Large Leather Shield,40
31231100,Bloody Large Leather Shield,40
31231200,Occult Large Leather Shield,40
31240000,Horse Crest Wooden Shield,38
31240100,Heavy Horse Crest Wooden Shield,38
31240200,Keen Horse Crest Wooden Shield,38
31240300,Quality Horse Crest Wooden Shield,38
31240400,Fire Horse Crest Wooden Shield,38
31240500,Flame Art Horse Crest Wooden Shield,38
31240600,Lightning Horse Crest Wooden Shield,38
31240700,Sacred Horse Crest Wooden Shield,38
31240800,Magic Horse Crest Wooden Shield,38
31240900,Cold Horse Crest Wooden Shield,38
31241000,Poison Horse Crest Wooden Shield,38
31241100,Blood Horse Crest Wooden Shield,38
31241200,Occult Horse Crest Wooden Shield,38
31250000,Candletree Wooden Shield,39
31250100,Heavy Candletree Wooden Shield,39
31250200,Keen Candletree Wooden Shield,39
31250300,Quality Candletree Wooden Shield,39
31250400,Fire Candletree Wooden Shield,39
31250500,Flame Art Candletree Wooden Shield,39
31250600,Lightning Candletree Wooden Shield,39
31250700,Sacred Candletree Wooden Shield,39
31250800,Magic Candletree Wooden Shield,39
31250900,Cold Candletree Wooden Shield,39
31251000,Poison Candletree Wooden Shield,39
31251100,Blood Candletree Wooden Shield,39
31251200,Occult Candletree Wooden Shield,39
31260000,Flame Crest Wooden Shield,39
31260100,Heavy Flame Crest Wooden Shield,39
31260200,Keen Flame Crest Wooden Shield,39
31260300,Quality Flame Crest Wooden Shield,39
31260400,Fire Flame Crest Wooden Shield,39
31260500,Flame Art Flame Crest Wooden Shield,39
31260600,Lightning Flame Crest Wooden Shield,39
31260700,Sacred Flame Crest Wooden Shield,39
31260800,Magic Flame Crest Wooden Shield,39
31260900,Cold Flame Crest Wooden Shield,39
31261000,Poison Flame Crest Wooden Shield,39
31261100,Blood Flame Crest Wooden Shield,39
31261200,Occult Flame Crest Wooden Shield,39
31270000,Hawk Crest Wooden Shield,38
31270100,Heavy Hawk Crest Wooden Shield,38
31270200,Keen Hawk Crest Wooden Shield,38
31270300,Quality Hawk Crest Wooden Shield,38
31270400,Fire Hawk Crest Wooden Shield,38
31270500,Flame Art Hawk Crest Wooden Shield,38
31270600,Lightning Hawk Crest Wooden Shield,38
31270700,Sacred Hawk Crest Wooden Shield,38
31270800,Magic Hawk Crest Wooden Shield,38
31270900,Cold Hawk Crest Wooden Shield,38
31271000,Poison Hawk Crest Wooden Shield,38
31271100,Blood Hawk Crest Wooden Shield,38
31271200,Occult Hawk Crest Wooden Shield,38
31280000,Beast Crest Heater Shield,44
31280100,Heavy Beast Crest Heater Shield,44
31280200,Keen Beast Crest Heater Shield,44
31280300,Quality Beast Crest Heater Shield,44
31280400,Fire Beast Crest Heater Shield,44
31280500,Flame Art Beast Crest Heater Shield,44
31280600,Lightning Beast Crest Heater Shield,44
31280700,Sacred Beast Crest Heater Shield,44
31280800,Magic Beast Crest Heater Shield,44
31280900,Cold Beast Crest Heater Shield,44
31281000,Poison Beast Crest Heater Shield,44
31281100,Blood Beast Crest Heater Shield,44
31281200,Occult Beast Crest Heater Shield,44
31290000,Red Crest Heater Shield,43
31290100,Heavy Red Crest Heater Shield,43
31290200,Keen Red Crest Heater Shield,43
31290300,Quality Red Crest Heater Shield,43
31290400,Fire Red Crest Heater Shield,43
31290500,Flame Art Red Crest Heater Shield,43
31290600,Lightning Red Crest Heater Shield,43
31290700,Sacred Red Crest Heater Shield,43
31290800,Magic Red Crest Heater Shield,43
31290900,Cold Red Crest Heater Shield,43
31291000,Poison Red Crest Heater Shield,43
31291100,Blood Red Crest Heater Shield,43
31291200,Occult Red Crest Heater Shield,43
31300000,Blue Crest Heater Shield,44
31300100,Heavy Blue Crest Heater Shield,44
31300200,Keen Blue Crest Heater Shield,44
31300300,Quality Blue Crest Heater Shield,44
31300400,Fire Blue Crest Heater Shield,44
31300500,Flame Art Blue Crest Heater Shield,44
31300600,Lightning Blue Crest Heater Shield,44
31300700,Sacred Blue Crest Heater Shield,44
31300800,Magic Blue Crest Heater Shield,44
31300900,Cold Blue Crest Heater Shield,44
31301000,Poison Blue Crest Heater Shield,44
31301100,Blood Blue Crest Heater Shield,44
31301200,Occult Blue Crest Heater Shield,44
31310000,Eclipse Crest Heater Shield,46
31310100,Heavy Eclipse Crest Heater Shield,46
31310200,Keen Eclipse Crest Heater Shield,46
31310300,Quality Eclipse Crest Heater Shield,46
31310400,Fire Eclipse Crest Heater Shield,46
31310500,Flame Art Eclipse Crest Heater Shield,46
31310600,Lightning Eclipse Crest Heater Shield,46
31310700,Sacred Eclipse Crest Heater Shield,46
31310800,Magic Eclipse Crest Heater Shield,46
31310900,Cold Eclipse Crest Heater Shield,46
31311000,Poison Eclipse Crest Heater Shield,46
31311100,Blood Eclipse Crest Heater Shield,46
31311200,Occult Eclipse Crest Heater Shield,46
31320000,Inverted Hawk Heater Shield,44
31320100,Heavy Inverted Hawk Heater Shield,44
31320200,Keen Inverted Hawk Heater Shield,44
31320300,Quality Inverted Hawk Heater Shield,44
31320400,Fire Inverted Hawk Heater Shield,44
31320500,Flame Art Inverted Hawk Heater Shield,44
31320600,Lightning Inverted Hawk Heater Shield,44
31320700,Sacred Inverted Hawk Heater Shield,44
31320800,Magic Inverted Hawk Heater Shield,44
31320900,Cold Inverted Hawk Heater Shield,44
31321000,Poison Inverted Hawk Heater Shield,44
31321100,Blood Inverted Hawk Heater Shield,44
31321200,Occult Inverted Hawk Heater Shield,44
31330000,Heater Shield,38
31330100,Heavy Heater Shield,38
31330200,Keen Heater Shield,38
31330300,Quality Heater Shield,38
31330400,Fire Heater Shield,38
31330500,Flame Art Heater Shield,38
31330600,Lightning Heater Shield,38
31330700,Sacred Heater Shield,38
31330800,Magic Heater Shield,38
31330900,Cold Heater Shield,38
31331000,Poison Heater Shield,38
31331100,Blood Heater Shield,38
31331200,Occult Heater Shield,38
31340000,Black Leather Shield,37
31340100,Heavy Black Leather Shield,37
31340200,Keen Black Leather Shield,37
31340300,Quality Black Leather Shield,37
31340400,Fire Black Leather Shield,37
31340500,Flame Art Black Leather Shield,37
31340600,Lightning Black Leather Shield,37
31340700,Sacred Black Leather Shield,37
31340800,Magic Black Leather Shield,37
31340900,Cold Black Leather Shield,37
31341000,Poison Black Leather Shield,37
31341100,Blood Black Leather Shield,37
31341200,Occult Black Leather Shield,37
32000000,Dragon Towershield,64
32000100,Heavy Dragon Towershield,64
32000200,Keen Dragon Towershield,64
32000300,Quality Dragon Towershield,64
32000400,Fire Dragon Towershield,64
32000500,Flame Art Dragon Towershield,64
32000600,Lightning Dragon Towershield,64
32000700,Sacred Dragon Towershield,64
32000800,Magic Dragon Towershield,64
32000900,Cold Dragon Towershield,64
32001000,Poison Dragon Towershield,64
32001100,Blood Dragon Towershield,64
32001200,Occult Dragon Towershield,64
32020000,Distinguished Greatshield,66
32020100,Distinguished Heavy Greatshield,66
32020200,Distinguished Keen Greatshield,66
32020300,Distinguished Quality Greatshield,66
32020400,Distinguished Fire Greatshield,66
32020500,Distinguished Flame Art Greatshield,66
32020600,Distinguished Lightning Greatshield,66
32020700,Distinguished Sacred Greatshield,66
32020800,Distinguished Magic Greatshield,66
32020900,Distinguished Cold Greatshield,66
32021000,Distinguished Poison Greatshield,66
32021100,Distinguished Blood Greatshield,66
32021200,Distinguished Occult Greatshield,66
32030000,Crucible Hornshield,58
32040000,Dragonclaw Shield,59
32050000,Briar Greatshield,56
32050100,Heavy Briar Greatshield,56
32050200,Keen Briar Greatshield,56
32050300,Quality Briar Greatshield,56
32050400,Fire Briar Greatshield,56
32050500,Flame Art Briar Greatshield,56
32050600,Lightning Briar Greatshield,56
32050700,Sacred Briar Greatshield,56
32050800,Magic Briar Greatshield,56
32050900,Cold Briar Greatshield,56
32051000,Poison Briar Greatshield,56
32051100,Blood Briar Greatshield,56
32051200,Occult Briar Greatshield,56
32080000,Erdtree Greatshield,57
32090000,Golden Beast Crest Shield,58
32090100,Heavy Golden Beast Crest Shield,58
32090200,Keen Golden Beast Crest Shield,58
32090300,Quality Golden Beast Crest Shield,58
32090400,Fire Golden Beast Crest Shield,58
32090500,Flame Art Golden Beast Crest Shield,58
32090600,Lightning Golden Beast Crest Shield,58
32090700,Sacred Golden Beast Crest Shield,58
32090800,Magic Golden Beast Crest Shield,58
32090900,Cold Golden Beast Crest Shield,58
32091000,Poison Golden Beast Crest Shield,58
32091100,Blood Golden Beast Crest Shield,58
32091200,Occult Golden Beast Crest Shield,58
32120000,Jellyfish Shield,50
32130000,Fingerprint Stone Shield,81
32130100,Heavy Fingerprint Stone Shield,81
32130200,Keen Fingerprint Stone Shield,81
32130300,Quality Fingerprint Stone Shield,81
32130400,Fire Fingerprint Stone Shield,81
32130500,Flame Art Fingerprint Stone Shield,81
32130600,Lightning Fingerprint Stone Shield,81
32130700,Sacred Fingerprint Stone Shield,81
32130800,Magic Fingerprint Stone Shield,81
32130900,Cold Fingerprint Stone Shield,81
32131000,Poison Fingerprint Stone Shield,81
32131100,Blood Fingerprint Stone Shield,81
32131200,Occult Fingerprint Stone Shield,81
32140000,Icon Shield,57
32150000,One-Eyed Shield,67
32160000,Visage Shield,75
32170000,Spiked Palisade Shield,57
32170100,Heavy Spiked Palisade Shield,57
32170200,Keen Spiked Palisade Shield,57
32170300,Quality Spiked Palisade Shield,57
32170400,Fire Spiked Palisade Shield,57
32170500,Flame Art Spiked Palisade Shield,57
32170600,Lightning Spiked Palisade Shield,57
32170700,Sacred Spiked Palisade Shield,57
32170800,Magic Spiked Palisade Shield,57
32170900,Cold Spiked Palisade Shield,57
32171000,Poison Spiked Palisade Shield,57
32171100,Blood Spiked Palisade Shield,57
32171200,Occult Spiked Palisade Shield,57
32190000,Manor Towershield,65
32190100,Heavy Manor Towershield,65
32190200,Keen Manor Towershield,65
32190300,Quality Manor Towershield,65
32190400,Fire Manor Towershield,65
32190500,Flame Art Manor Towershield,65
32190600,Lightning Manor Towershield,65
32190700,Sacred Manor Towershield,65
32190800,Magic Manor Towershield,65
32190900,Cold Manor Towershield,65
32191000,Poison Manor Towershield,65
32191100,Blood Manor Towershield,65
32191200,Occult Manor Towershield,65
32200000,Crossed-Tree Towershield,64
32200100,Heavy Crossed-Tree Towershield,64
32200200,Keen Crossed-Tree Towershield,64
32200300,Quality Crossed-Tree Towershield,64
32200400,Fire Crossed-Tree Towershield,64
32200500,Flame Art Crossed-Tree Towershield,64
32200600,Lightning Crossed-Tree Towershield,64
32200700,Sacred Crossed-Tree Towershield,64
32200800,Magic Crossed-Tree Towershield,64
32200900,Cold Crossed-Tree Towershield,64
32201000,Poison Crossed-Tree Towershield,64
32201100,Blood Crossed-Tree Towershield,64
32201200,Occult Crossed-Tree Towershield,64
32210000,Inverted Hawk Towershield,63
32210100,Heavy Inverted Hawk Towershield,63
32210200,Keen Inverted Hawk Towershield,63
32210300,Quality Inverted Hawk Towershield,63
32210400,Fire Inverted Hawk Towershield,63
32210500,Flame Art Inverted Hawk Towershield,63
32210600,Lightning Inverted Hawk Towershield,63
32210700,Sacred Inverted Hawk Towershield,63
32210800,Magic Inverted Hawk Towershield,63
32210900,Cold Inverted Hawk Towershield,63
32211000,Poison Inverted Hawk Towershield,63
32211100,Blood Inverted Hawk Towershield,63
32211200,Occult Inverted Hawk Towershield,63
32220000,Ant's Skull Plate,59
32230000,Redmane Greatshield,61
32230100,Heavy Redmane Greatshield,61
32230200,Keen Redmane Greatshield,61
32230300,Quality Redmane Greatshield,61
32230400,Fire Redmane Greatshield,61
32230500,Flame Art Redmane Greatshield,61
32230600,Lightning Redmane Greatshield,61
32230700,Sacred Redmane Greatshield,61
32230800,Magic Redmane Greatshield,61
32230900,Cold Redmane Greatshield,61
32231000,Poison Redmane Greatshield,61
32231100,Blood Redmane Greatshield,61
32231200,Occult Redmane Greatshield,61
32240000,Eclipse Crest Greatshield,63
32240100,Heavy Eclipse Crest Greatshield,63
32240200,Keen Eclipse Crest Greatshield,63
32240300,Quality Eclipse Crest Greatshield,63
32240400,Fire Eclipse Crest Greatshield,63
32240500,Flame Art Eclipse Crest Greatshield,63
32240600,Lightning Eclipse Crest Greatshield,63
32240700,Sacred Eclipse Crest Greatshield,63
32240800,Magic Eclipse Crest Greatshield,63
32240900,Cold Eclipse Crest Greatshield,63
32241000,Poison Eclipse Crest Greatshield,63
32241100,Blood Eclipse Crest Greatshield,63
32241200,Occult Eclipse Crest Greatshield,63
32250000,Cuckoo Greatshield,62
32250100,Heavy Cuckoo Greatshield,62
32250200,Keen Cuckoo Greatshield,62
32250300,Quality Cuckoo Greatshield,62
32250400,Fire Cuckoo Greatshield,62
32250500,Flame Art Cuckoo Greatshield,62
32250600,Lightning Cuckoo Greatshield,62
32250700,Sacred Cuckoo Greatshield,62
32250800,Magic Cuckoo Greatshield,62
32250900,Cold Cuckoo Greatshield,62
32251000,Poison Cuckoo Greatshield,62
32251100,Blood Cuckoo Greatshield,62
32251200,Occult Cuckoo Greatshield,62
32260000,Golden Greatshield,68
32260100,Heavy Golden Greatshield,68
32260200,Keen Golden Greatshield,68
32260300,Quality Golden Greatshield,68
32260400,Fire Golden Greatshield,68
32260500,Flame Art Golden Greatshield,68
32260600,Lightning Golden Greatshield,68
32260700,Sacred Golden Greatshield,68
32260800,Magic Golden Greatshield,68
32260900,Cold Golden Greatshield,68
32261000,Poison Golden Greatshield,68
32261100,Blood Golden Greatshield,68
32261200,Occult Golden Greatshield,68
32270000,Gilded Greatshield,67
32270100,Heavy Gilded Greatshield,67
32270200,Keen Gilded Greatshield,67
32270300,Quality Gilded Greatshield,67
32270400,Fire Gilded Greatshield,67
32270500,Flame Art Gilded Greatshield,67
32270600,Lightning Gilded Greatshield,67
32270700,Sacred Gilded Greatshield,67
32270800,Magic Gilded Greatshield,67
32270900,Cold Gilded Greatshield,67
32271000,Poison Gilded Greatshield,67
32271100,Blood Gilded Greatshield,67
32271200,Occult Gilded Greatshield,67
32280000,Haligtree Crest Greatshield,68
32280100,Heavy Haligtree Crest Greatshield,68
32280200,Keen Haligtree Crest Greatshield,68
32280300,Quality Haligtree Crest Greatshield,68
32280400,Fire Haligtree Crest Greatshield,68
32280500,Flame Art Haligtree Crest Greatshield,68
32280600,Lightning Haligtree Crest Greatshield,68
32280700,Sacred Haligtree Crest Greatshield,68
32280800,Magic Haligtree Crest Greatshield,68
32280900,Cold Haligtree Crest Greatshield,68
32281000,Poison Haligtree Crest Greatshield,68
32281100,Blood Haligtree Crest Greatshield,68
32281200,Occult Haligtree Crest Greatshield,68
32290000,Wooden Greatshield,51
32290100,Heavy Wooden Greatshield,51
32290200,Keen Wooden Greatshield,51
32290300,Quality Wooden Greatshield,51
32290400,Fire Wooden Greatshield,51
32290500,Flame Art Wooden Greatshield,51
32290600,Lightning Wooden Greatshield,51
32290700,Sacred Wooden Greatshield,51
32290800,Magic Wooden Greatshield,51
32290900,Cold Wooden Greatshield,51
32291000,Poison Wooden Greatshield,51
32291100,Blood Wooden Greatshield,51
32291200,Occult Wooden Greatshield,51
32300000,Lordsworn's Shield,57
32300100,Heavy Lordsworn's Shield,57
32300200,Keen Lordsworn's Shield,57
32300300,Quality Lordsworn's Shield,57
32300400,Fire Lordsworn's Shield,57
32300500,Flame Art Lordsworn's Shield,57
32300600,Lightning Lordsworn's Shield,57
32300700,Sacred Lordsworn's Shield,57
32300800,Magic Lordsworn's Shield,57
32300900,Cold Lordsworn's Shield,57
32301000,Poison Lordsworn's Shield,57
32301100,Blood Lordsworn's Shield,57
32301200,Occult Lordsworn's Shield,57
32900000,,65
32910000,,65
32920000,,65
33000000,Glintstone Staff,15
33040000,Crystal Staff,17
33050000,Gelmir Glintstone Staff,14
33060000,Demi-Human Queen's Staff,15
33090000,Carian Regal Scepter,15
33120000,Digger's Staff,17
33130000,Astrologer's Staff,15
33170000,Carian Glintblade Staff,14
33180000,Prince of Death's Staff,15
33190000,Albinauric Staff,14
33200000,Academy Glintstone Staff,15
33210000,Carian Glintstone Staff,15
33230000,Azur's Glintstone Staff,15
33240000,Lusat's Glintstone Staff,15
33250000,Meteorite Staff,17
33260000,Staff of the Guilty,17
33270000,Rotten Crystal Staff,17
33280000,Staff of Loss,14
33900000,,15
33910000,,15
33920000,,15
33930000,,15
33940000,,15
33950000,,14
33960000,,15
33970000,,17
33980000,,14
34000000,Finger Seal,15
34010000,Godslayer's Seal,15
34020000,Giant's Seal,15
34030000,Gravel Stone Seal,15
34040000,Clawmark Seal,15
34060000,Golden Order Seal,15
34070000,Erdtree Seal,15
34080000,Dragon Communion Seal,15
34090000,Frenzied Flame Seal,15
34900000,,15
34910000,,15
34920000,,15
34930000,,15
34940000,,15
34950000,,15
34960000,,15
34970000,,15
34980000,,15
34990000,,15
40000000,Shortbow,0
40010000,Misbegotten Shortbow,0
40020000,Red Branch Shortbow,0
40030000,Harp Bow,0
40050000,Composite Bow,0
41000000,Longbow,0
41010000,Albinauric Bow,0
41020000,Horn Bow,0
41030000,Erdtree Bow,0
41040000,Serpent Bow,0
41060000,Pulley Bow,0
41070000,Black Bow,0
42000000,Lion Greatbow,0
42010000,Golem Greatbow,0
42030000,Erdtree Greatbow,0
42040000,Greatbow,0
43000000,Soldier's Crossbow,0
43020000,Light Crossbow,0
43030000,Heavy Crossbow,0
43050000,Pulley Crossbow,0
43060000,Full Moon Crossbow,0
43080000,Arbalest,0
43110000,Crepus's Black-Key Crossbow,0
43900000,,0
44000000,Hand Ballista,0
44010000,Jar Cannon,0
47000000,,0
47010000,,0
50000000,Arrow,0
50010000,Fire Arrow,0
50020000,Serpent Arrow,0
50030000,Bone Arrow (Fletched),0
50040000,St. Trina's Arrow,0
50060000,Shattershard Arrow (Fletched),0
50080000,Rainbow Stone Arrow (Fletched),0
50090000,Golden Arrow,0
50100000,Dwelling Arrow,0
50110000,Bone Arrow,0
50130000,Firebone Arrow (Fletched),0
50140000,Firebone Arrow,0
50150000,Poisonbone Arrow (Fletched),0
50160000,Poisonbone Arrow,0
50170000,Sleepbone Arrow (Fletched),0
50180000,Sleepbone Arrow,0
50190000,Stormwing Bone Arrow,0
50200000,Lightningbone Arrow (Fletched),0
50210000,Lightningbone Arrow,0
50220000,Rainbow Stone Arrow,0
50230000,Shattershard Arrow,0
50240000,Spiritflame Arrow,0
50260000,Magicbone Arrow (Fletched),0
50270000,Magicbone Arrow,0
50280000,Haligbone Arrow (Fletched),0
50290000,Haligbone Arrow,0
50300000,Bloodbone Arrow (Fletched),0
50310000,Bloodbone Arrow,0
50320000,Coldbone Arrow (Fletched),0
50330000,Coldbone Arrow,0
50340000,Rotbone Arrow (Fletched),0
50350000,Rotbone Arrow,0
51000000,Great Arrow,0
51010000,Golem's Great Arrow,0
51020000,Golden Great Arrow,0
51030000,Golem's Magic Arrow,0
51040000,Radahn's Spear,0
51050000,Bone Great Arrow (Fletched),0
51060000,Bone Great Arrow,0
52000000,Bolt,0
52010000,Lightning Bolt,0
52020000,Perfumer's Bolt,0
52030000,Black-Key Bolt,0
52040000,Burred Bolt,0
52050000,Meteor Bolt,0
52060000,Explosive Bolt,0
52070000,Golden Bolt,0
52080000,Lordsworn's Bolt,0
52090000,Bone Bolt,0
52100000,Firebone Bolt,0
52110000,Lightningbone Bolt,0
52120000,Magicbone Bolt,0
52130000,Haligbone Bolt,0
52140000,Poisonbone Bolt,0
52150000,Bloodbone Bolt,0
52160000,Coldbone Bolt,0
52170000,Rotbone Bolt,0
52180000,Sleepbone Bolt,0
52190000,Flaming Bolt,0
52900000,,0
52910000,,0
53000000,Ballista Bolt,0
53010000,Lightning Greatbolt,0
53020000,Explosive Greatbolt,0
53030000,Bone Ballista Bolt,0
98990000,,50
99000000,,100
99010000,,100
99020000,,100
99030000,,100
99040000,,0
99050000,,0
99060000,,100
