Row ID;Row Name;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27
437213;;4372;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
437214;;4372;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437215;;4372;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
437216;;4372;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
437217;;4372;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
437218;;4372;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
437219;;4372;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
437220;;4372;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
437221;;4372;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
437222;;4372;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
437223;;4372;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
437224;;4372;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437225;;4372;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
437226;;4372;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
437227;;4372;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
437228;;4372;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
437229;;4372;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
437300;;4373;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437301;;4373;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437302;;4373;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437303;;4373;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437304;;4373;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437305;;4373;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437306;;4373;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437307;;4373;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437308;;4373;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437309;;4373;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437310;;4373;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
437311;;4373;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
437312;;4373;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
437313;;4373;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
437314;;4373;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437315;;4373;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
437316;;4373;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
437317;;4373;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
437318;;4373;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
437319;;4373;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
437320;;4373;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
437321;;4373;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
437322;;4373;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
437323;;4373;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
437324;;4373;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437325;;4373;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
437326;;4373;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
437327;;4373;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
437328;;4373;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
437329;;4373;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
437400;;4374;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437401;;4374;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437402;;4374;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437403;;4374;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437404;;4374;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437405;;4374;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437406;;4374;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437407;;4374;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437408;;4374;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437409;;4374;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437410;;4374;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
437411;;4374;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
437412;;4374;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
437413;;4374;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
437414;;4374;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437415;;4374;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
437416;;4374;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
437417;;4374;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
437418;;4374;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
437419;;4374;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
437420;;4374;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
437421;;4374;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
437422;;4374;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
437423;;4374;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
437424;;4374;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437425;;4374;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
437426;;4374;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
437427;;4374;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
437428;;4374;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
437429;;4374;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
437500;;4375;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437501;;4375;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437502;;4375;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437503;;4375;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437504;;4375;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437505;;4375;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437506;;4375;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437507;;4375;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437508;;4375;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437509;;4375;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437510;;4375;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
437511;;4375;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
437512;;4375;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
437513;;4375;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
437514;;4375;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437515;;4375;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
437516;;4375;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
437517;;4375;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
437518;;4375;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
437519;;4375;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
437520;;4375;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
437521;;4375;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
437522;;4375;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
437523;;4375;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
437524;;4375;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437525;;4375;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
437526;;4375;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
437527;;4375;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
437528;;4375;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
437529;;4375;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
437600;;4376;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437601;;4376;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437602;;4376;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437603;;4376;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437604;;4376;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437605;;4376;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437606;;4376;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437607;;4376;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437608;;4376;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437609;;4376;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437610;;4376;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
437611;;4376;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
437612;;4376;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
437613;;4376;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
437614;;4376;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437615;;4376;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
437616;;4376;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
437617;;4376;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
437618;;4376;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
437619;;4376;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
437620;;4376;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
437621;;4376;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
437622;;4376;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
437623;;4376;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
437624;;4376;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437625;;4376;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
437626;;4376;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
437627;;4376;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
437628;;4376;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
437629;;4376;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
437700;;4377;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437701;;4377;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437702;;4377;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437703;;4377;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437704;;4377;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437705;;4377;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
437706;;4377;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437707;;4377;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437708;;4377;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437709;;4377;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
437710;;4377;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
437711;;4377;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
437712;;4377;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
437713;;4377;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
437714;;4377;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437715;;4377;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
437716;;4377;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
437717;;4377;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
437718;;4377;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
437719;;4377;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
437720;;4377;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
437721;;4377;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
437722;;4377;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
437723;;4377;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
437724;;4377;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
437725;;4377;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
437726;;4377;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
437727;;4377;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
437728;;4377;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
437729;;4377;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
438000;;4380;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
438001;;4380;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438002;;4380;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
