Row ID;Row Name;Unk1;Unk1;Unk1;Unknown
604755001;;1177829553;1744896144;-398458642;0
604755002;;809511684;70261292;-668458483;15
604755003;;-2010479990;9056517;92288256;4
604755004;;1829069144;-1022214142;386322609;2
604755005;;278402052;272942200;98322;8
604755006;;25235489;-1589538942;35408192;0
604755007;;950378657;1074141766;27116708;1
604755008;;1602556432;-1464598184;-1860007838;0
604755009;;-2141178843;1476478480;877666949;9
604755010;;22151512;-1819244383;-368750311;6
604755011;;1075367238;644423727;144718426;12
604755012;;-1509274998;88798592;1179256064;2
604755013;;-1498520303;1360757900;-1742683067;8
604755014;;423625318;-1541127311;562694970;4
604755015;;1074894984;180369410;1179988096;3
604756000;;262148;19;1074012232;0
604756001;;19226908;-2145084796;-1468001015;4
604756002;;-1505096158;373883241;340197618;10
604756003;;1485869249;1771201554;1127803396;1
604757000;;872415328;37748800;8913664;1
604757001;;50348322;2097216;186848304;3
604757002;;20996;-1878257646;17039360;8
604757003;;-1053293560;67248128;536977929;0
604757004;;4264066;1073744385;-1878785704;0
604757005;;1082132496;17576;1140854916;2
604757006;;-1870651384;17965060;100665351;0
604757007;;166144;-1604318967;-2135932928;0
604757008;;136454148;276895232;536870914;0
604757009;;538181697;1275166852;273203264;8
604757010;;205848705;161218816;1190944;4
604757011;;34113040;570474546;1212153984;4
604757012;;151519232;4464640;134283274;0
604758000;;281415940;194263308;1056998892;6
604758001;;1136709830;352370736;593971;11
604758002;;-1005190095;-469230067;-2123824701;5
604758003;;773376537;-1033141054;1249275392;8
604758004;;-1876350910;539321217;1419010572;0
604758005;;690038696;416415858;-1602054128;0
604758006;;1681785424;1620074659;250104125;8
604758007;;448815402;-2143153064;-1592387902;0
604758008;;-2130600827;523078404;1342283776;7
604836000;;-1071413220;1359552144;853674762;8
604836001;;978326306;611762212;1075418228;1
604836002;;93086913;-1971314357;-1929092991;6
604836003;;1679232545;344195466;-1454239731;4
604836004;;304644486;675361909;1351427392;9
604836005;;-1983877032;-1019557376;102812338;2
604837000;;-2044230762;213328300;1982025315;15
604837001;;-335230426;-1194566286;-1610231801;8
604837002;;-1579802283;1552068103;-621734841;0
604837003;;1531526226;1696143043;475672016;2
604837004;;87643305;1130525308;-1041724504;3
604837005;;852685160;-1826502520;261022104;4
604837006;;1487408777;-1570995951;554971708;13
604837007;;-467359448;1004647424;822310786;10
604837008;;987713;10625253;653527872;1
604837009;;-2013263308;-1572776516;524324;0
604837010;;621986886;-737934526;1112288281;4
604837011;;449385610;18745363;-667692811;9
604837012;;1408262545;1276693000;-1920958454;6
604837013;;-1711267286;1177829969;-2130435807;0
604837014;;99909841;1621631083;1188847746;8
604837015;;-1610272751;-1856979176;1369980961;8
604837016;;347625732;1116294503;70353934;5
604837017;;53610530;-568031211;537013520;6
604837018;;1208484962;948588678;138942545;9
604837019;;-261552055;542343626;739330645;2
604837020;;873772050;134370340;1514668058;8
604837021;;1111642284;4203776;-1729749532;3
604837022;;143344385;-2037121024;18912012;4
604837023;;1208297860;-1254028792;-1241345536;3
604837024;;-1556052088;17633968;-1567496574;4
604837025;;92456532;153264256;1090978024;0
604837026;;562374098;323338784;1880323401;6
604837027;;376592393;1814575496;205783712;9
604837028;;-938966492;-2137914281;-2086107114;0
604837029;;1461846666;146884645;-570121980;3
604837030;;-1475558335;1963065738;23201873;12
604837031;;13711668;-2109950384;546920106;0
604837032;;812107473;1270703277;1904340659;13
604837033;;-812107474;-1270703278;-1904340660;2
604837034;;435724390;1312285895;-1286725143;7
604837035;;-700059538;734027482;2056908594;7
604837036;;-1516613743;-240448711;94556252;8
604837037;;1780948889;-1805864668;-864739705;8
604837038;;456654857;-2112089952;-2142631584;15
604837039;;1895461666;410059012;259289922;5
604837040;;-2080335704;1278302264;645964940;12
604837041;;-1330249434;821706787;-2123103932;10
604837042;;-2042362283;929964197;1771309568;0
604837043;;1124619316;-1526185598;555811241;6
604837044;;1780058378;77701496;-2146236735;2
604837045;;-1052177316;-2124666347;-1878615498;2
604837046;;405828274;554172420;686850587;11
604837047;;1201357084;-167458230;648087828;0
604837048;;576993541;1377478402;-2070399968;0
604837049;;-1941724990;-660310778;1393121380;0
604837050;;92538257;536945674;-1429765983;4
604837051;;1113787970;-1967128367;1076798611;1
604837052;;-1671417847;1091928715;503351842;8
604837053;;-2130259888;1136778197;1448976400;1
604837054;;612666432;-2069717728;-2122158519;8
604837055;;270051914;-2138956695;-1861678968;12
604837056;;1694711852;158993984;805599004;6
604837057;;143201985;310398993;1224241543;2
604837058;;-1610461823;2030114508;1342325857;0
604837059;;412426657;235161752;1814233116;9
604837060;;2026160788;671260774;1195921874;5
604837061;;52470306;1145546512;402707466;1
604838000;;-1740094695;1359757325;448848294;13
604838001;;16869058;575225012;816743099;0
604838002;;118360338;-1465617949;-771615160;8
604838003;;-1695243887;-727184893;-917435136;9
604838004;;1162292324;-1609497462;1185524811;14
604838005;;-2127751995;478282020;-786933131;0
604838006;;-323991286;-2109570798;740090316;5
604838007;;1920997425;1471530580;543162756;2
604838008;;638234724;188884825;26685968;6
604838009;;418484872;1159125600;-1910422509;0
604838010;;1611843118;679065736;625350688;3
604838011;;-969417943;1188890348;282861941;0
604838012;;969417942;-1188890349;-282861942;15
604838013;;142840354;27902533;276924744;6
604838014;;1392789836;1816531338;-966393200;1
604838015;;-1535630191;-1844433872;689468455;8
604838016;;-1073469675;-106336513;-30029821;13
604838017;;1073469674;106336512;30029820;2
604838018;;-511291252;92720196;1462783744;14
604838019;;101748498;706282275;-2004184944;1
604838020;;409542753;-799002472;541401199;0
604839000;;-478560315;-1799590;1593936289;6
604839001;;1439128183;-95062801;-117547821;8
604839002;;-154031646;-994627066;-1501577604;15
604839003;;-1954125954;276531645;1794245486;12
604839004;;-1673889095;-705894539;767882655;3
604839005;;2087507354;731545080;-786565548;7
604839006;;733971469;789307267;-1750373461;9
604839007;;-601457793;1030863870;-69322787;15
604839008;;880277222;-469862193;346939878;2
604839009;;1811505043;1825533309;767007559;15
604839010;;-205867699;-1613455373;-346325061;1
604839011;;-271593475;-148121982;-672863109;13
604839012;;-1612863302;-624957635;-25436484;14
604839013;;693125969;-1852689782;-1868014422;5
604839014;;-1071235964;141102449;1276183381;0
604839015;;378109994;1711587332;591831040;10
604839016;;1115270422;-168286181;944527982;6
604839017;;-1115270423;168286180;-944527983;9
604839018;;-537942338;-173103363;1253433246;5
604839019;;1681121107;-1350565994;-9522703;14
604839020;;-1143178771;1523669355;-1243910545;11
604840000;;1298335558;121427091;-1926626905;1
604840001;;1700066037;-1877723304;1536751320;0
604840002;;-1440657951;-1898249492;275532133;10
604840003;;-1629953734;1922195490;1152480024;5
604840004;;-1333067112;687991521;-1361597089;2
604840005;;313796686;-762638416;894340140;13
604840006;;563068421;-706406138;1778391682;14
604840007;;-836199375;678100239;-256519487;11
604840008;;1364611466;1835303005;-2092751822;4
604840009;;1679844650;-1190080474;-1731751884;0
604840010;;310679745;1143219968;1713898057;11
604840011;;-1990524396;46860505;17853826;4
604840012;;318779484;295733780;-2145647612;2
604840013;;-1203105590;-1971314426;232866;12
604840014;;1225278004;-1337391800;1921534029;3
604840015;;-1273953263;-2130111818;590680326;4
604840016;;-2130597627;16777764;-903838607;3
604840017;;1126567688;740561587;1193738640;4
604840018;;496189617;1910549720;1279288369;8
604840019;;994202164;71732112;756172841;6
604840020;;1208233737;1225957888;1379673089;3
604840021;;-2138274043;1076513792;1061181832;4
604840022;;944255009;-1737899581;543162886;0
604840023;;1236277410;1895318565;-2130237919;4
604840024;;1089634960;-1940225396;449454610;6
604840025;;571315240;1545819497;-2011393086;0
604840026;;1078485666;1648952398;1090589266;12
604840027;;-1532923582;436279296;-1875195895;8
604840028;;-2137815918;-846044741;72467032;9
604840029;;-697038455;-1864440775;1883258068;9
604840030;;39665764;42381312;-1064502864;8
604840031;;-1532425911;655698448;545293344;2
604840032;;73706306;119877700;349436367;1
604840033;;907200518;-503036765;-1881144736;0
604840034;;136582348;613701955;-1867705842;11
604840035;;1199760466;34609480;763502988;1
604840036;;1073741968;71499840;8193;0
604841000;;-1296864713;-537956509;-724719290;11
604841001;;-707939462;2101935774;523375600;6
604841002;;-222492706;-1744700700;-1474644963;9
604841003;;-1123083067;-1308975755;-1362788611;12
604841004;;259190277;-285793107;2078729346;8
604841005;;1860235754;1721700699;-705081493;7
604841006;;1230953913;53789594;1665129407;7
604841007;;46738438;-2113528540;1637352209;7
604841008;;-724163780;1612272637;1083851460;11
604841009;;59526274;-1991765179;1036361780;0
604841010;;-1038064062;346089568;773849801;9
604841011;;1862971425;1348512825;99709153;0
604841012;;-915389435;1104805962;1547075;1
604841013;;406909138;-2128519151;-2125987522;4
604841014;;-1542302780;302077448;1158021150;2
604841015;;1361381649;134794393;173281840;0
604841016;;1008861616;1716659266;806942753;2
604841017;;-536639455;547476353;352490532;8
604841018;;23398666;373707424;-922590044;0
604841019;;739291924;1308697554;-1341967872;12
604841020;;44155464;209850412;1116276824;8
604841021;;545923205;45385992;2346305;2
604841022;;1544947858;273443632;841540616;0
604841023;;-1605824296;1137148552;-938211519;2
604841024;;-1033218927;-1456209920;174099523;14
604841025;;-2027612308;-1132455914;-463655666;13
604841026;;277135905;-1844935609;384174208;1
604841027;;51383337;-864672381;-1524594686;4
604841028;;420061516;-46620650;402743474;13
604841029;;681053258;563675204;-1832102504;0
604841030;;349475362;554110114;-895478898;7
604854000;;-153910683;745357607;1321125463;8
604854001;;153910682;-745357608;-1321125464;7
604854002;;-1808202102;-1329575854;-2074688428;4
604854003;;54552689;52233377;1753220003;1
604854004;;1753649412;1277342476;321468424;10
604855001;;539512897;656384;1627521156;1
604855002;;67108866;-1608465760;134479904;8
604855003;;384;273154440;532482;0
604855004;;-2076172287;2121728;8651144;4
604855005;;2099720;397890;536988740;0
604855006;;260;139526184;37748736;0
604855007;;37758496;42008576;69206016;0
604855008;;-2130636800;-2113896443;1413484544;4
604855009;;9177096;620757074;2117632;1
604855010;;1208238160;8652804;65801;0
604855011;;403832834;17825793;-2113265152;10
604855012;;1083311232;1140853760;269516912;2
604855013;;570458160;134225920;160433155;0
604855014;;285310980;1342181648;-2147481072;0
604855015;;-2145353724;16812480;19105;0
604855016;;1074791489;-1065352191;151650310;8
604855017;;268722448;570425352;10691592;4
604855018;;201398336;169164801;1347485716;4
604855019;;134516769;9150490;33817056;2
604855020;;52437506;1140871430;536881216;0
604855021;;1180036;2365968;5246976;1
604855022;;541606408;289406976;1210630416;0
604855023;;1099104386;-2072379392;-1518071296;0
604855024;;839386136;134217764;-1778383864;9
604855025;;-2067789792;805316320;32771;2
604856000;;13316;85459483;281567752;0
604856001;;306708608;139610176;-1054866943;2
604856002;;-2137716607;-2113830868;141;8
604856003;;1078495256;675374208;42995714;4
604856004;;228983073;1686110224;1348993152;8
604856005;;-2130534142;155217952;536911984;4
604856006;;269485602;-1073739648;363809;10
604856007;;545276994;1149768897;438337728;1
604856008;;1984956488;260;1812490254;2
604856009;;673337892;425985;555159622;5
604856010;;16847380;322474286;17891840;0
604856011;;303425;-1837039104;-2076046336;1
604856012;;134807576;270796882;-2046802640;0
604856013;;-970964864;539371264;143003920;0
604857000;;4224;-1794801376;1646266880;4
604857001;;50341953;574619792;-1878965247;2
604857002;;277090576;142942730;8913088;4
604857003;;-1606368768;1541;4198792;0
604857004;;1141112856;268435546;152305666;2
604857005;;-2137979896;22708224;637558817;0
604857006;;135921857;2097152;83984384;0
604857007;;1109526018;-1608488924;2494544;0
604857008;;201359650;1083725888;-2139060730;9
604857009;;270542852;1107297409;1347029264;9
604857010;;558448676;201462016;135274540;0
604857011;;-1527754632;562044677;-524246528;9
604857012;;1074438918;-2008113072;320215122;6
604857013;;453315713;1446068394;204031405;0
604936000;;1958546097;-1254171322;396890282;13
604936001;;1197850522;-1266584132;-1067977893;11
604936002;;-315227017;1739034283;-488014653;4
604936003;;-1881342291;-907220103;2048110588;7
604936004;;851699180;-1697202287;-1111565547;10
604936005;;-1148530349;1784217839;1601128181;3
604936006;;-662996146;1601925718;-1378570962;12
604936007;;-2140785527;-2146355120;686990676;0
604936008;;2023261012;709101058;336413226;15
604936009;;117524514;1437254061;-1023403903;0
604936010;;72360708;-1522819037;306229334;12
604936011;;1209610758;-2011658055;-1928164351;4
604936012;;973122641;73475651;1085460178;10
604936013;;593596968;-966642604;-1370481659;0
604936014;;1321771049;889462784;-2126249950;2
604936015;;1646612722;9081866;-1606300144;4
604936016;;1112036876;945243158;639799368;3
604936017;;100157473;-2146889374;1747129045;0
604936018;;-1575853887;1325857426;-936686687;2
604936019;;144935778;1627442308;-2070148764;7
604936020;;294519220;371198630;2037133324;13
604936021;;-2146203574;1554838563;21570720;13
604936022;;1292179138;567419169;1452036492;8
604936023;;-1859911636;805726976;805308457;1
604936024;;872874338;-1977612544;62335008;0
604936025;;-536452718;160582476;1342705739;0
604936026;;-1990118780;-1546645432;941097106;1
604936027;;293880348;1375814101;39158686;0
604936028;;1887734977;142922904;1344369426;3
604936029;;-1635119870;-1870391104;870998448;6
604936030;;-1965521896;1625883048;1216528393;9
604936031;;269637909;-1804596707;-2045483191;8
604936032;;-446667767;1108181100;-1920661690;0
604936033;;70819217;1264124689;92316704;14
604937000;;1541174662;-1744698534;1341176139;14
604937001;;163724118;-496062651;2080563056;14
604937002;;-190378438;355687837;-1441245686;5
604937003;;-1905569631;1408333486;-2100959945;11
604937004;;-481253434;781176954;-1590976361;2
604937005;;1982712301;1836379394;1471553741;4
604937006;;-1799511495;-1631014235;1031741344;1
604937007;;689101913;-509802255;-791852292;9
604937008;;-1355095330;2100542879;842896495;15
604937009;;986316145;-336168517;1974173630;0
604937010;;-1040900139;-590487951;-45124641;14
604937011;;-557320337;-1090534546;-537596678;7
604937012;;2004815038;936373999;-338235483;13
604937013;;-37815381;-1019725868;-1896113327;11
604937014;;-2147466112;219152384;1040;2
604937015;;816220428;632433780;-966768316;6
604937016;;185676481;1245991304;25986571;9
604937017;;-1001896910;-1878425085;940781744;0
604937018;;-770791575;678566630;-210130066;14
604937019;;770791574;-678566631;210130065;1
604937020;;1715066154;-508329189;-1352279119;15
604937021;;-1715066155;508329188;1352279118;0
604937022;;-1403443611;-873321446;-1855512657;3
604937023;;1403443610;873321445;1855512656;12
604937024;;143138817;402726920;-2134867960;0
604937025;;541344000;277087232;4242;6
604937026;;1082369;572594212;-2142227324;0
604937027;;-1794037736;2130498;1075847184;0
604937028;;1619020032;4531489;50593792;2
604937029;;270536706;524420;1073840224;8
604937030;;1078206593;335544580;164640;1
604937031;;269353600;5128;541700;4
604937032;;100663568;-2078799360;17039361;4
604937033;;2228228;8536848;-1339551704;0
604937034;;33685792;1073782929;1073971200;5
604937035;;-1476388728;16908288;739787008;0
604937036;;16908322;33570944;295706630;1
604937037;;33620048;-938606552;1104;0
604937038;;-1803534270;1225785344;33622545;8
604937039;;-2125463520;838865216;16785993;0
604937040;;51643408;231882752;75628544;0
604937041;;529420;4239362;268453952;8
604937042;;134220324;3165233;705840128;0
604937043;;138494468;19661459;-2038429694;0
604937044;;1075843137;32836;742392323;0
604937045;;1610645570;-1572861952;1212155936;3
604937046;;2204680;1677721664;2363780;2
604937047;;76055168;-2139029494;270336392;8
604938000;;-1274936136;33719298;1755482154;6
604938001;;-995527927;-312999372;1923138134;10
604938002;;704678218;1078765598;357964230;5
604938003;;1110144072;417923074;760324161;8
604938004;;-2091876316;-2112852863;370409604;0
604938005;;1360282674;-1609825877;1076177016;1
604938006;;180431684;-2057299388;555925545;11
604938007;;20453377;932270048;-1034194687;2
604938008;;147226756;1119060313;-2096290688;0
604938009;;-2079014655;939721992;268961666;1
604938010;;279710802;8663124;75519240;4
604938011;;2017600145;1093030528;-2012741068;8
604938012;;620827302;469823521;-2000675311;4
604938013;;1855493700;376448032;88375898;0
604938014;;26890;17187543;-1735771004;13
604938015;;-1855520591;-393635576;1647395105;2
604938016;;1058329034;-2071273067;764566510;5
604938017;;-1058329035;2071273066;-764566511;10
604938018;;-1140193983;-1873221215;949035093;2
604938019;;1417756;1166021718;38721538;9
604938020;;1138776226;707199496;-987756632;4
604938021;;-1768740307;-723942042;-319057830;8
604938022;;1768740306;723942041;319057829;7
604938023;;-1509388086;1074385504;71665152;0
604938024;;288712753;14688525;-2127943269;3
604938025;;1220675332;-1089074030;2056278116;12
604939000;;120199874;1436812288;1074865280;11
604939001;;-939228108;-2112239062;721606739;4
604939002;;819028233;675426773;-1796472020;0
604939003;;183440333;-431087006;20936141;8
604939004;;-1114692374;1332036531;1108134671;9
604939005;;1965084198;274370614;357242028;14
604939006;;1399433553;-1070154036;535374506;7
604939007;;-1965805126;-1145574119;-327773326;2
604939008;;-451412955;696836076;-73079273;12
604939009;;-1564975405;-1092011625;-393086480;7
604939010;;1548927772;1435583561;-1227748271;1
604939011;;605949970;1964003626;1208395818;10
604939012;;318891457;-1964596204;131601424;1
604939013;;-924841428;592577;-1339997243;4
604939014;;257;150994960;262162;0
604939015;;1963468962;327172164;559792256;5
604939016;;-1864071654;1728626721;1141899317;0
604939017;;-2012101292;-1929936256;-1813445668;0
604939018;;1174561089;1612920174;-2147027640;14
604939019;;147656868;135018897;1822435363;10
604939020;;590486025;-1873801702;436346370;1
604939021;;590392066;-1685945213;35653728;10
604939022;;1149994036;1615024776;839041106;4
604939023;;-1540878966;522225958;693052500;1
604939024;;-671022896;-990338734;-2122008023;0
604939025;;-1855626682;-2146679296;1490375049;4
604939026;;857085513;553664669;-2070199678;8
604939027;;14045337;10239008;442011422;11
604939028;;1308649764;135467361;-1004523355;4
604939029;;147361825;1986341468;1696597248;3
604940000;;541100050;-266316989;75572756;12
604940001;;1082777636;232000520;1150489170;0
604940002;;318921064;334162856;489717831;1
604940003;;1818558809;1073889939;-1056253936;2
604940004;;1360421393;-1862193028;-1997822552;10
604940005;;171025926;244105219;-1593653050;12
604940006;;1283990090;642256258;978613249;0
604940007;;567281057;271818780;314581436;5
604940008;;-1675390843;1238514228;845678849;10
604940009;;-1221323572;536941729;202655752;5
604940010;;-2138567806;-1473969084;1092883361;2
604940011;;-2108793808;-971210432;-502462870;1
604940012;;-2135329783;172103;-2133978920;4
604940013;;1485008901;339743456;614547734;12
604940014;;-851033408;2441484;1980024581;0
604940015;;-2011061188;718195911;1596266504;0
604940016;;280713;1395443476;103294240;0
604940017;;581311044;30016344;-257770440;14
604940018;;-1856695646;-2029977336;407373620;10
604940019;;35719242;-2046029158;-695852408;3
604940020;;-1571027678;-1605691367;166466;9
604940021;;694453257;-1989046014;-2147340207;6
604940022;;-2050976607;1415612032;458542085;3
604940023;;1610634641;797218832;-852405660;2
604940024;;-1236663384;134282240;-2137897712;12
604940025;;1976681302;562194628;-1059925621;0
604940026;;1464475910;-1288035742;156012032;1
604940027;;69242136;1544580897;574146241;2
604940028;;138154176;682169549;932188975;4
604940029;;210870282;1183919264;757934371;3
604940030;;327682644;-802001855;6326410;1
604940031;;-1978211710;34685108;165163074;12
604940032;;1897482324;-1472159685;1644249252;8
604940033;;69343525;-771948249;-937621308;9
604940034;;1921033010;1074135336;536944696;1
604940035;;1208626289;2090078738;289611987;4
604940036;;67129346;155471872;2129920;0
604941000;;-2029429163;-1717457569;-351832036;3
604941001;;2029429162;1717457568;351832035;12
604941002;;537530665;1746969507;678971650;7
604941003;;-1643787580;131596356;-679308744;0
604941004;;1106256914;-1878565864;337093;8
604953000;;-726043283;-682100753;333214930;5
604953001;;-1343774794;2125291102;-303064129;11
604953002;;2069818075;-1443190351;-30150803;14
604953003;;252949909;1779437155;1718554854;6
604953004;;-252949910;-1779437156;-1718554855;9
604953005;;1413486129;839666745;303895201;12
604953006;;42508740;-2064403774;555895064;3
604953007;;-1455994870;1224737028;-859790266;0
604954000;;469832336;89297313;-1593638879;0
604954001;;-2088189663;1108099072;1612782384;1
604954002;;1375743512;271122;146991232;2
604954003;;1360036;1644213254;76022794;0
604954004;;671285513;403786320;1479294996;4
604954005;;80219138;-2136997784;-2097119040;13
604954006;;-2123235260;279643144;68170248;10
604954007;;1612984386;-1388312443;307496263;0
604954008;;-1979574015;186708352;21501584;10
604954009;;4464900;-1274257383;419596344;0
604954010;;-2131721711;5441188;10815525;13
604954011;;805355602;1207963712;2022392130;5
604954012;;487202978;65610;-2147474432;0
604954013;;1074331692;9470754;573612428;0
604954014;;590417536;115738640;-972815870;0
604954015;;1149523016;-251130875;72372289;2
604955000;;8388625;572391968;660738;1
604955001;;-2146959360;521;805507585;0
604955002;;33685762;4194560;1081344;8
604955003;;68289025;201359376;1342177664;2
604955004;;33826848;65536;88080384;4
604955005;;-1056862208;404750384;147324928;0
604955006;;1073823808;604004482;603979862;8
604955007;;2097792;-1069509631;-2013003248;2
604955008;;272646148;268713988;8200;0
604955009;;822092804;25298944;16793696;0
604955010;;671089920;8192;2099232;0
604955011;;134514704;-2111826880;262144;1
604955012;;76546184;590208;-2136981504;0
604955013;;2621506;1090519052;33598604;4
604955014;;4198440;9439298;1108410369;0
604955015;;813826052;4325380;570949634;0
604955016;;289407048;2097162;75776;0
604955017;;537936130;1359513664;655360;0
604955018;;1076363520;17152;79978496;4
604955019;;-2143256575;536870928;-1065320440;1
604955020;;65680;-2147450816;33028;0
604955021;;134258692;69734401;16777220;0
604955022;;58720264;536870946;197187;0
604955023;;69211168;403701760;67109392;4
604955024;;-2147219440;1073742348;7312;2
604955025;;16897;4407296;306462784;0
604955026;;34341890;270592;1611661440;10
604955027;;133184;8394768;150999296;1
604955028;;201334912;100672513;1048608;0
604955029;;66048;-1996226400;-2011167743;0
604955030;;1074794528;43058304;270532648;8
604955031;;2114056;136314888;12615680;0
604956000;;579436616;428880680;571113920;3
604956001;;616562788;583270669;1883316840;0
604956002;;336622209;136545318;-2127989756;8
604956003;;-788503527;1615349826;1175716408;13
604956004;;36016914;69770880;147852691;0
604956005;;157944996;-737918896;337805317;4
604956006;;-938079998;-2095898479;-1987815422;2
604956007;;27795496;268699700;-1064696830;0
604956008;;805486609;570515520;274733056;1
604956009;;37815552;1098907648;50348685;0
604956010;;1049216;6292232;672137488;0
604956011;;67375172;134743041;67444768;0
604956012;;-939522046;-2079158142;32832;14
604957000;;1090529376;830472192;136;2
604957001;;658177;19268680;-520092544;0
604957002;;71303169;-1342107648;203685905;0
604957003;;-2146926396;1075315329;859832324;0
604957004;;469782544;1066064;-2141970432;8
604957005;;538968098;4721152;1073942610;4
604957006;;1111491592;2263040;302023234;0
604957007;;52433280;234889386;655652;12
604957008;;143065096;67174688;66048;0
604957009;;1130512;1077968899;8932648;1
604957010;;805609476;-1971044092;2107393;1
604957011;;-2138044926;12308;210817024;2
604957012;;36872;6291472;24576;0
604957013;;-2128866608;68893972;1628045690;0
604957014;;1784906794;1220837506;-1963709307;5
604957015;;343959813;-1289731479;335663616;10
604957016;;67688452;-1591574250;-1994618832;4
604957017;;100805250;1143755338;1185087948;1
604957018;;-2132802488;277350757;608178945;0
604957019;;1243087884;55580168;289421312;12
604957020;;-1877720831;1220550800;1619787792;1
604957021;;1350893649;-1474934655;3178502;2
604957022;;690065698;100761600;402736682;10
604957023;;557982384;268510240;-2113772351;0
605036000;;705045554;1219921162;1187284057;4
605036001;;-1855432252;-2046811487;-2128991738;1
605036002;;1150386697;826890324;941707680;10
605037000;;-1775585244;-1593824236;545670308;0
605037001;;675349850;103695240;1464928840;8
605037002;;1100235393;1490128995;-2010599149;7
605037003;;-2147483390;-2105538432;268435524;0
605038000;;-1713874875;-544736246;1155324329;7
605038001;;1778780146;-1515107331;-527958249;1
605038002;;644084382;813344756;-1087373066;12
605038003;;-708989655;1246498819;460006984;10
605038004;;875604233;940128343;-1638917568;2
605038005;;-2121464268;-2050572128;730243;1
605038006;;1245860034;1110443784;1638187324;12
605038007;;1208075202;-1529255584;268648460;2
605038008;;1749039377;634652896;112603429;12
605038009;;874316881;1361101859;1153699019;5
605038010;;132656673;604242697;-2136441839;6
605038011;;-2118811638;-1014851567;1849772214;0
605038012;;378930316;438605146;419471434;8
605038013;;270674086;-938798570;-1324509296;11
605038014;;-2125835444;2631300;-382565568;1
605038015;;-369045456;441671820;39322144;0
605039000;;1387943497;728130130;-1693692149;0
605039001;;-1588389451;-151959505;165667540;5
605039002;;-1074667415;-1942141868;1357814071;2
605039003;;-927617866;2093719443;-1287634824;9
605039004;;-447990990;37546105;-198140501;14
605039005;;1982484122;-779512415;770173510;7
605039006;;454017861;1066579884;1177629936;13
605039007;;214220238;-1052361778;-291817587;10
605039008;;137046812;-1342078160;411177880;2
605039009;;21136530;1135881270;356518016;1
605039010;;1586594498;1141858440;156508230;12
605039011;;597168228;222338499;1627565424;12
605039012;;1466173737;-1118699488;539856947;0
605039013;;-931107678;48253256;1109214345;2
605039014;;-1335077628;889873;-871692760;0
605039015;;-2080288175;1486905870;-2035234555;13
605039016;;538353673;-1575349563;-1293913530;3
605039017;;511379538;851462179;975456773;10
605039018;;-1602185436;1141813272;30548016;1
605039019;;1090805897;-1993275452;-1006004790;4
605040000;;1797594636;-1441757851;84720688;9
605040001;;211335701;340148914;619761105;4
605040002;;-2139945566;-879918561;-2099228472;4
605040003;;81946192;1974900416;1192298807;12
605040004;;1679319498;306215040;1520575240;8
605040005;;1027639525;1709834841;-1201643966;2
605040006;;-755580366;1169893386;-1878064082;3
605040007;;319474826;947218761;966595204;7
605040008;;-1568337591;-2013250250;1682891507;9
605040009;;-653446859;-2113284700;-887906035;2
605040010;;300429954;1077953217;-1473108462;4
605040011;;-838483703;574489636;1111527497;1
605040012;;538053748;-1652442854;361580964;10
605040013;;607523682;960172354;-1807691751;1
605040014;;-1845490302;-2036313524;171067040;8
605040015;;954978312;1916807602;16777252;8
605040016;;1225328156;205915165;1746829896;0
605040017;;-1038866411;25281665;-1748420205;6
605040018;;96526561;-1071863264;1621437766;7
605040019;;1975534344;706069179;404767882;2
605040020;;-1945309119;58808850;1347392569;8
605040021;;4463664;-1694422516;10244379;0
605040022;;809506838;593495348;1076437837;15
605040023;;691012902;349706259;448933408;2
605040024;;2167890;344023400;-1400896842;0
605040025;;35532812;1429774369;78934212;1
605040026;;609206352;1152008512;945817362;2
605040027;;249589636;-1447641052;-1988199900;12
605040028;;-1622652534;-2143802360;-1323290616;4
605040029;;-1878875548;-469039680;443646280;9
605040030;;1392591553;-800763626;542312807;8
605040031;;-935559131;1092116608;562831762;6
605040032;;-896531822;646192331;67217539;4
605040033;;681265580;-1036086784;-998123457;2
605040034;;272402738;-360607067;93438049;1
605040035;;1619297993;205690944;1913885184;0
605040036;;-2084036182;-1874850810;185356945;13
605040037;;-2052953071;136579096;1090914880;3
605040038;;637766228;543212354;102410696;0
605040039;;1101468162;1497576489;-979204860;8
605040040;;1946367265;789873040;-1304427520;0
605040041;;1481675849;13510605;-817099568;7
605040042;;-2093932407;268576503;-503299036;13
605053000;;1615697509;-390727153;-1073122935;10
605053001;;-1615697510;390727152;1073122934;5
605053002;;-2109503144;67901767;215306240;1
605053003;;411066886;-470793048;1610744522;0
605053004;;1698436257;402891280;-1826050763;14
605054000;;-1005497710;437248147;1209702513;0
605054001;;289571940;-527426492;-1266589182;8
605054002;;715925769;90178344;56886668;7
605055000;;272679684;1130935300;273037120;1
605055001;;-1475079519;545268296;478789697;2
605055002;;786456593;1187432736;553685256;12
605055003;;17707018;823853072;1255147660;11
605055004;;1074793868;-1741420633;-1591213565;0
605055005;;-964623248;-2080356222;1077168310;0
605055006;;288065602;134287449;-2046614480;4
605055007;;-2061889342;33753434;1630143564;9
605055008;;606142977;-225442298;-2062317565;1
605055009;;-1954281632;71827488;147326634;4
605055010;;1216686386;1296326737;-733626348;0
605055011;;1881720844;-1875802076;840192336;4
605055012;;306200713;135033216;41957920;2
605055013;;5420052;564303497;136323457;10
