Row ID;Row Name;Disable Param - Network Test;Male - Message ID;Male - Voice ID;SpEffect ID [0];Motion ID [0];SpEffect ID [1];Motion ID [1];Return Position;Reaction ID;Event ID;Female - Message ID;Female - Voice ID;Lip Sync Start;Lip Sync Time;Voice Playback Timeout;Talk Animation ID;Force Subtitle Display
34903206;Is to be forgotten.;False;349032060;349032060;-1;-1;-1;-1;0;-1;-1;349032060;349032060;0;-1;-1;-1;False
34903500;Ah, welcome, welcome. How may I help?;False;349035000;349035000;-1;-1;-1;-1;0;-1;-1;349035000;349035000;0;-1;-1;-1;False
34903600;Do you...need me for something else?;False;349036000;349036000;-1;-1;-1;-1;0;-1;-1;349036000;349036000;0;-1;-1;-1;False
34904000;So, you gave Millicent a golden arm replacement�;False;349040000;349040000;-1;-1;-1;-1;0;-1;-1;349040000;349040000;0;-1;-1;-1;False
34904001;This is a wonderful development.;False;349040010;349040010;-1;-1;-1;-1;0;-1;-1;349040010;349040010;0;-1;-1;-1;False
34904002;Thank you for your kindness.;False;349040020;349040020;-1;-1;-1;-1;0;-1;-1;349040020;349040020;0;-1;-1;-1;False
34904003;Now Millicent may fully realise her true warrior's potential.;False;349040030;349040030;-1;-1;-1;-1;0;-1;-1;349040030;349040030;0;-1;-1;-1;False
34904004;Like her beautiful mother.;False;349040040;349040040;-1;-1;-1;-1;0;-1;-1;349040040;349040040;0;-1;-1;-1;False
34904100;The girl, Millicent. She is a bud.;False;349041000;349041000;-1;-1;-1;-1;0;-1;-1;349041000;349041000;0;-1;-1;-1;False
34904101;Green and undeveloped, waiting to flower into magnificence.;False;349041010;349041010;-1;-1;-1;-1;0;-1;-1;349041010;349041010;0;-1;-1;-1;False
34904102;What a wondrous day that will be.;False;349041020;349041020;-1;-1;-1;-1;0;-1;-1;349041020;349041020;0;-1;-1;-1;False
34904103;In truth, before her, I'd never seen a bud of such superior quality.;False;349041030;349041030;-1;-1;-1;-1;0;-1;-1;349041030;349041030;0;-1;-1;-1;False
34904104;She might very well outshine her sisters.;False;349041040;349041040;-1;-1;-1;-1;0;-1;-1;349041040;349041040;0;-1;-1;-1;False
34905000;Do you have an interest in rot incantations?;False;349050000;349050000;-1;-1;-1;-1;0;-1;-1;349050000;349050000;0;-1;-1;-1;False
34905001;Then you might like to learn something of the history...;False;349050010;349050010;-1;-1;-1;-1;0;-1;-1;349050010;349050010;0;-1;-1;-1;False
34905002;of Malenia, goddess of scarlet rot.;False;349050020;349050020;-1;-1;-1;-1;0;-1;-1;349050020;349050020;0;-1;-1;-1;False
34905100;Queen Marika and her King Consort Radagon were blessed with twin demigods, and Malenia was one of them.;False;349051000;349051000;-1;-1;-1;-1;0;-1;-1;349051000;349051000;0;-1;-1;-1;False
34905101;She was born an Empyrean, carrying the scarlet rot.;False;349051010;349051010;-1;-1;-1;-1;0;-1;-1;349051010;349051010;0;-1;-1;-1;False
34905102;An Empyrean...is no mere demigod.;False;349051020;349051020;-1;-1;-1;-1;0;-1;-1;349051020;349051020;0;-1;-1;-1;False
34905103;In the age of the Elden Ring, and Queen Marika,;False;349051030;349051030;-1;-1;-1;-1;0;-1;-1;349051030;349051030;0;-1;-1;-1;False
34905104;the precious Empyrean was born. A new god to forge a new Order.;False;349051040;349051040;-1;-1;-1;-1;0;-1;-1;349051040;349051040;0;-1;-1;-1;False
34905105;Since Malenia fought Radahn, and the great scarlet flower blossomed in Aeonia, I have dedicated myself to her.;False;349051050;349051050;-1;-1;-1;-1;0;-1;-1;349051050;349051050;0;-1;-1;-1;False
34905106;And to the resplendence of the Order of Rot. The cycle of decay and rebirth.;False;349051060;349051060;-1;-1;-1;-1;0;-1;-1;349051060;349051060;0;-1;-1;-1;False
34906000;Oh, Millicent. Finding herself, is she?;False;349060000;349060000;-1;-1;-1;-1;0;-1;-1;349060000;349060000;0;-1;-1;-1;False
34906001;The words of a true innocent, the dear girl.;False;349060010;349060010;-1;-1;-1;-1;0;-1;-1;349060010;349060010;0;-1;-1;-1;False
34906002;Well, perhaps this is just as it should be.;False;349060020;349060020;-1;-1;-1;-1;0;-1;-1;349060020;349060020;0;-1;-1;-1;False
34906003;Little Millicent, following in the steps of her mother, no matter what.;False;349060030;349060030;-1;-1;-1;-1;0;-1;-1;349060030;349060030;0;-1;-1;-1;False
34906004;This is their fate, after all.;False;349060040;349060040;-1;-1;-1;-1;0;-1;-1;349060040;349060040;0;-1;-1;-1;False
34907000;<sobbing>;False;349070000;349070000;-1;-1;-1;-1;0;-1;-1;349070000;349070000;0;-1;-1;-1;False
34907100;Oh, mm, I didn't notice you there.;False;349071000;349071000;-1;-1;-1;-1;0;-1;-1;349071000;349071000;0;-1;-1;-1;False
34907101;Welcome. How may I help you?;False;349071010;349071010;-1;-1;-1;-1;0;-1;-1;349071010;349071010;0;-1;-1;-1;False
34907102;My apologies though, you hardly needed to see me like that.;False;349071020;349071020;-1;-1;-1;-1;0;-1;-1;349071020;349071020;0;-1;-1;-1;False
34907200;Oh, it's just�;False;349072000;349072000;-1;-1;-1;-1;0;-1;-1;349072000;349072000;0;-1;-1;-1;False
34907201;I realised that I'd soon be saying my goodbyes to Millicent, and�;False;349072010;349072010;-1;-1;-1;-1;0;-1;-1;349072010;349072010;0;-1;-1;-1;False
34907202;My eyes began to well...;False;349072020;349072020;-1;-1;-1;-1;0;-1;-1;349072020;349072020;0;-1;-1;-1;False
34907203;She is to meet them very soon. Her sisters.;False;349072030;349072030;-1;-1;-1;-1;0;-1;-1;349072030;349072030;0;-1;-1;-1;False
34907204;And when she does, she'll be defeated, surely, and begin to flower.;False;349072040;349072040;-1;-1;-1;-1;0;-1;-1;349072040;349072040;0;-1;-1;-1;False
34907210;Which is why...;False;349072050;349072050;-1;-1;-1;-1;0;-1;-1;349072050;349072050;0;-1;-1;-1;False
34907211;If you happen to be present for the girl's fight with her sisters,;False;349072060;349072060;-1;-1;-1;-1;0;-1;-1;349072060;349072060;0;-1;-1;-1;False
34907212;I ask that you side with the sisters and kill Millicent.;False;349072070;349072070;-1;-1;-1;-1;0;-1;-1;349072070;349072070;0;-1;-1;-1;False
34907213;It must be done by your hand, no other.;False;349072080;349072080;-1;-1;-1;-1;0;-1;-1;349072080;349072080;0;-1;-1;-1;False
34907214;Millicent trusts you, rather deeply in fact.;False;349072090;349072090;-1;-1;-1;-1;0;-1;-1;349072090;349072090;0;-1;-1;-1;False
34907215;Sever that trust. Nurtured by betrayal, her bud will flower most vividly.;False;349072100;349072100;-1;-1;-1;-1;0;-1;-1;349072100;349072100;0;-1;-1;-1;False
34907216;When Malenia ascends to godhood, Millicent too shall be reborn.;False;349072110;349072110;-1;-1;-1;-1;0;-1;-1;349072110;349072110;0;-1;-1;-1;False
34907217;As a scarlet valkyrie.;False;349072120;349072120;-1;-1;-1;-1;0;-1;-1;349072120;349072120;0;-1;-1;-1;False
34907300;Thus, I have a request of the utmost import.;False;349073000;349073000;-1;-1;-1;-1;0;-1;-1;349073000;349073000;0;-1;-1;-1;False
34907301;I beg you, kill Millicent.;False;349073010;349073010;-1;-1;-1;-1;0;-1;-1;349073010;349073010;0;-1;-1;-1;False
34907302;Before the girl can meet her sisters.;False;349073020;349073020;-1;-1;-1;-1;0;-1;-1;349073020;349073020;0;-1;-1;-1;False
34907303;There is no other way. It must be done by your hand alone.;False;349073030;349073030;-1;-1;-1;-1;0;-1;-1;349073030;349073030;0;-1;-1;-1;False
34907304;You seem to have sown a seed in Millicent's heart.;False;349073040;349073040;-1;-1;-1;-1;0;-1;-1;349073040;349073040;0;-1;-1;-1;False
34907305;Which will flower most vividly, should she be plucked by you.;False;349073050;349073050;-1;-1;-1;-1;0;-1;-1;349073050;349073050;0;-1;-1;-1;False
34907306;Malenia will be a goddess. And once she is, Millicent will flower anew, as a scarlet valkyrie.;False;349073060;349073060;-1;-1;-1;-1;0;-1;-1;349073060;349073060;0;-1;-1;-1;False
34907400;You can't tell me you don't wish to see it.;False;349074000;349074000;-1;-1;-1;-1;0;-1;-1;349074000;349074000;0;-1;-1;-1;False
34907401;The superior bud that is Millicent, becoming the finest of flowers?;False;349074010;349074010;-1;-1;-1;-1;0;-1;-1;349074010;349074010;0;-1;-1;-1;False
34907402;I beg of you, kill her. With your own two hands.;False;349074020;349074020;-1;-1;-1;-1;0;-1;-1;349074020;349074020;0;-1;-1;-1;False
34907500;Welcome, welcome. How may I help you?;False;349075000;349075000;-1;-1;-1;-1;0;-1;-1;349075000;349075000;0;-1;-1;-1;False
34907501;Oh how I have counted the days. Millicent shall soon meet her sisters.;False;349075010;349075010;-1;-1;-1;-1;0;-1;-1;349075010;349075010;0;-1;-1;-1;False
34907600;When the time is ripe...;False;349076000;349076000;-1;-1;-1;-1;0;-1;-1;349076000;349076000;0;-1;-1;-1;False
34907601;Do what you must to ensure Millicent dies.;False;349076010;349076010;-1;-1;-1;-1;0;-1;-1;349076010;349076010;0;-1;-1;-1;False
34907610;<sigh>;False;349076020;349076020;-1;-1;-1;-1;0;-1;-1;349076020;349076020;0;-1;-1;-1;False
34907611;Millicent, my daughter.;False;349076030;349076030;-1;-1;-1;-1;0;-1;-1;349076030;349076030;0;-1;-1;-1;False
34907612;Why would you take out the needle?;False;349076040;349076040;-1;-1;-1;-1;0;-1;-1;349076040;349076040;0;-1;-1;-1;False
34907613;You were so close. So very close. To becoming the fairest of all flowers.;False;349076050;349076050;-1;-1;-1;-1;0;-1;-1;349076050;349076050;0;-1;-1;-1;False
34907614;Would you disown us too? As your Mother did?;False;349076060;349076060;-1;-1;-1;-1;0;-1;-1;349076060;349076060;0;-1;-1;-1;False
34907615;We children of the scarlet rot?;False;349076070;349076070;-1;-1;-1;-1;0;-1;-1;349076070;349076070;0;-1;-1;-1;False
34907800;Millicent...;False;349078000;349078000;-1;-1;-1;-1;0;-1;-1;349078000;349078000;0;-1;-1;-1;False
34907801;Malenia...;False;349078010;349078010;-1;-1;-1;-1;0;-1;-1;349078010;349078010;0;-1;-1;-1;False
34907802;Do you detest us, so utterly?;False;349078020;349078020;-1;-1;-1;-1;0;-1;-1;349078020;349078020;0;-1;-1;-1;False
34908000;Have you taken the lesson, now?;False;349080000;349080000;-1;-1;-1;-1;0;-1;-1;349080000;349080000;0;-1;-1;-1;False
34908001;Killing me is but an exercise in futility.;False;349080010;349080010;-1;-1;-1;-1;0;-1;-1;349080010;349080010;0;-1;-1;-1;False
34908002;All is well, provided you understand.;False;349080020;349080020;-1;-1;-1;-1;0;-1;-1;349080020;349080020;0;-1;-1;-1;False
34908003;Let's just pretend it never happened, shall we?;False;349080030;349080030;-1;-1;-1;-1;0;-1;-1;349080030;349080030;0;-1;-1;-1;False
34908010;<sobbing>;False;349080040;349080040;-1;-1;-1;-1;0;-1;-1;349080040;349080040;0;-1;-1;-1;False
34908011;O Millicent, my daughter...;False;349080050;349080050;-1;-1;-1;-1;0;-1;-1;349080050;349080050;0;-1;-1;-1;False
34908012;Who would prune your sapling flesh?;False;349080060;349080060;-1;-1;-1;-1;0;-1;-1;349080060;349080060;0;-1;-1;-1;False
34908013;Such...such cruel and vulgar violence...;False;349080070;349080070;-1;-1;-1;-1;0;-1;-1;349080070;349080070;0;-1;-1;-1;False
34908014;<sobbing>;False;349080080;349080080;-1;-1;-1;-1;0;-1;-1;349080080;349080080;0;-1;-1;-1;False
34910100;Oh, Millicent...;False;349101000;349101000;-1;-1;-1;-1;0;-1;-1;349101000;349101000;0;-1;-1;-1;False
34910101;My most promising little bud...;False;349101010;349101010;-1;-1;-1;-1;0;-1;-1;349101010;349101010;0;-1;-1;-1;False
34910102;<sobbing>;False;349101020;349101020;-1;-1;-1;-1;0;-1;-1;349101020;349101020;0;-1;-1;-1;False
34980000;Owgh!;False;349800000;349800000;-1;-1;-1;-1;0;-1;-1;349800000;349800000;0;-1;-1;-1;False
34980100;Please, enough.;False;349801000;349801000;-1;-1;-1;-1;0;-1;-1;349801000;349801000;0;-1;-1;-1;False
34980101;There is nothing to be gained by persevering.;False;349801010;349801010;-1;-1;-1;-1;0;-1;-1;349801010;349801010;0;-1;-1;-1;False
34980200;So, the lesson remains unlearned.;False;349802000;349802000;-1;-1;-1;-1;0;-1;-1;349802000;349802000;0;-1;-1;-1;False
34980201;Perhaps you've taken one knock to the head too many.;False;349802010;349802010;-1;-1;-1;-1;0;-1;-1;349802010;349802010;0;-1;-1;-1;False
34980300;We shall meet again, you and I.;False;349803000;349803000;-1;-1;-1;-1;0;-1;-1;349803000;349803000;0;-1;-1;-1;False
34980301;There are countless pests to choose from.;False;349803010;349803010;-1;-1;-1;-1;0;-1;-1;349803010;349803010;0;-1;-1;-1;False
34980400;We shall meet again.;False;349804000;349804000;-1;-1;-1;-1;0;-1;-1;349804000;349804000;0;-1;-1;-1;False
34980401;As many times as it takes. For you to understand.;False;349804010;349804010;-1;-1;-1;-1;0;-1;-1;349804010;349804010;0;-1;-1;-1;False
35100100;Oh, I see you've just arrived.;False;351001000;351001000;-1;-1;-1;-1;0;-1;-1;351001000;351001000;0;-1;-1;-1;False
35100101;Welcome to the Roundtable Hold. I'm Corhyn, a man of the cloth.;False;351001010;351001010;-1;-1;-1;-1;0;-1;-1;351001010;351001010;0;-1;-1;-1;False
35100102;I teach incantations, the strength granted us by the Two Fingers,;False;351001020;351001020;-1;-1;-1;-1;0;-1;-1;351001020;351001020;0;-1;-1;-1;False
35100103;and explore the secrets of the Golden Order.;False;351001030;351001030;-1;-1;-1;-1;0;-1;-1;351001030;351001030;0;-1;-1;-1;False
35100104;So that one day, if a Tarnished of the Roundtable Hold should become Elden Lord, I might counsel them,;False;351001040;351001040;-1;-1;-1;-1;0;-1;-1;351001040;351001040;0;-1;-1;-1;False
35100105;ensuring order regains its proper form, righting rule over men.;False;351001050;351001050;-1;-1;-1;-1;0;-1;-1;351001050;351001050;0;-1;-1;-1;False
35100106;By the way, do you still see it? The guidance of grace.;False;351001060;351001060;-1;-1;-1;-1;0;-1;-1;351001060;351001060;0;-1;-1;-1;False
35100200;You do! Wonderful news.;False;351002000;351002000;-1;-1;-1;-1;0;-1;-1;351002000;351002000;0;-1;-1;-1;False
35100201;Most Tarnished are blind to it these days.;False;351002010;351002010;-1;-1;-1;-1;0;-1;-1;351002010;351002010;0;-1;-1;-1;False
35100202;You are something of a rare breed.;False;351002020;351002020;-1;-1;-1;-1;0;-1;-1;351002020;351002020;0;-1;-1;-1;False
35100203;Well, what do you say? Care to learn an incantation of the Two Fingers?;False;351002030;351002030;-1;-1;-1;-1;0;-1;-1;351002030;351002030;0;-1;-1;-1;False
35100300;Ah, well, that is unfortunate.;False;351003000;351003000;-1;-1;-1;-1;0;-1;-1;351003000;351003000;0;-1;-1;-1;False
35100301;But no cause for despair.;False;351003010;351003010;-1;-1;-1;-1;0;-1;-1;351003010;351003010;0;-1;-1;-1;False
35100302;It's likely a temporary condition, I'm told. For whatever reason, it happens from time to time.;False;351003020;351003020;-1;-1;-1;-1;0;-1;-1;351003020;351003020;0;-1;-1;-1;False
35100303;Just keep your chin up, and stay the path.;False;351003030;351003030;-1;-1;-1;-1;0;-1;-1;351003030;351003030;0;-1;-1;-1;False
35100304;I pray the great guidance of grace returns to you.;False;351003040;351003040;-1;-1;-1;-1;0;-1;-1;351003040;351003040;0;-1;-1;-1;False
35100400;What is it?;False;351004000;351004000;-1;-1;-1;-1;0;-1;-1;351004000;351004000;0;-1;-1;-1;False
35100401;Has the guidance of grace returned to your vision?;False;351004010;351004010;-1;-1;-1;-1;0;-1;-1;351004010;351004010;0;-1;-1;-1;False
35100500;Ah, I see.;False;351005000;351005000;-1;-1;-1;-1;0;-1;-1;351005000;351005000;0;-1;-1;-1;False
35100501;Just keep your chin up, and stay the path.;False;351005010;351005010;-1;-1;-1;-1;0;-1;-1;351005010;351005010;0;-1;-1;-1;False
35100502;I pray the great guidance of grace returns to you.;False;351005020;351005020;-1;-1;-1;-1;0;-1;-1;351005020;351005020;0;-1;-1;-1;False
35101000;Further study of incantations, is it?;False;351010000;351010000;-1;-1;-1;-1;0;-1;-1;351010000;351010000;0;-1;-1;-1;False
35101001;I can happily spare the time, and applaud your enthusiasm.;False;351010010;351010010;-1;-1;-1;-1;0;-1;-1;351010010;351010010;0;-1;-1;-1;False
35101100;Ah, you appear to be doing well. Very good.;False;351011000;351011000;-1;-1;-1;-1;0;-1;-1;351011000;351011000;0;-1;-1;-1;False
35101101;Well then. Would you like to learn an incantation?;False;351011010;351011010;-1;-1;-1;-1;0;-1;-1;351011010;351011010;0;-1;-1;-1;False
35101200;May the Golden Order shine through you.;False;351012000;351012000;-1;-1;-1;-1;0;-1;-1;351012000;351012000;0;-1;-1;-1;False
35101500;There's something I should mention to you, as well.;False;351015000;351015000;-1;-1;-1;-1;0;-1;-1;351015000;351015000;0;-1;-1;-1;False
35101501;I'm thinking of leaving the Roundtable Hold.;False;351015010;351015010;-1;-1;-1;-1;0;-1;-1;351015010;351015010;0;-1;-1;-1;False
35101502;Do you know of the noble Goldmask?;False;351015020;351015020;-1;-1;-1;-1;0;-1;-1;351015020;351015020;0;-1;-1;-1;False
35101503;Though he was but a Tarnished, living outside the Lands Between,;False;351015030;351015030;-1;-1;-1;-1;0;-1;-1;351015030;351015030;0;-1;-1;-1;False
35101504;he was a great scholar, who foresaw the coming guidance of grace.;False;351015040;351015040;-1;-1;-1;-1;0;-1;-1;351015040;351015040;0;-1;-1;-1;False
35101505;And now, I hear he has come to the Lands Between alone, to contemplate the Golden Order...;False;351015050;351015050;-1;-1;-1;-1;0;-1;-1;351015050;351015050;0;-1;-1;-1;False
35101506;I wish nothing more than to seek his instruction, and perhaps even help him in his research.;False;351015060;351015060;-1;-1;-1;-1;0;-1;-1;351015060;351015060;0;-1;-1;-1;False
35102000;Ah, I had been waiting for your return.;False;351020000;351020000;-1;-1;-1;-1;0;-1;-1;351020000;351020000;0;-1;-1;-1;False
35102001;I've decided to leave the Roundtable Hold after all.;False;351020010;351020010;-1;-1;-1;-1;0;-1;-1;351020010;351020010;0;-1;-1;-1;False
35102002;As I mentioned, I'm off in search of the noble Goldmask.;False;351020020;351020020;-1;-1;-1;-1;0;-1;-1;351020020;351020020;0;-1;-1;-1;False
35102003;We may not meet again for some time.;False;351020030;351020030;-1;-1;-1;-1;0;-1;-1;351020030;351020030;0;-1;-1;-1;False
35102004;If there's any incantations you wish to learn, now's the moment.;False;351020040;351020040;-1;-1;-1;-1;0;-1;-1;351020040;351020040;0;-1;-1;-1;False
35102100;Ah, I had been waiting for your return.;False;351021000;351021000;-1;-1;-1;-1;0;-1;-1;351021000;351021000;0;-1;-1;-1;False
35102101;I've decided to leave the Roundtable Hold.;False;351021010;351021010;-1;-1;-1;-1;0;-1;-1;351021010;351021010;0;-1;-1;-1;False
35102102;I'm off in search of a noble scholar known as the Goldmask, to beg his instruction.;False;351021020;351021020;-1;-1;-1;-1;0;-1;-1;351021020;351021020;0;-1;-1;-1;False
35102103;We may not meet again for some time.;False;351021030;351021030;-1;-1;-1;-1;0;-1;-1;351021030;351021030;0;-1;-1;-1;False
35102104;If there's any incantations you wish to learn, now's the moment.;False;351021040;351021040;-1;-1;-1;-1;0;-1;-1;351021040;351021040;0;-1;-1;-1;False
35103000;Ah, look who we have here.;False;351030000;351030000;-1;-1;-1;-1;0;-1;-1;351030000;351030000;0;-1;-1;-1;False
35103001;How delightful, to meet a familiar face, even after departing the Roundtable Hold.;False;351030010;351030010;-1;-1;-1;-1;0;-1;-1;351030010;351030010;0;-1;-1;-1;False
35103002;I've been doing some learning of my own since then, actually.;False;351030020;351030020;-1;-1;-1;-1;0;-1;-1;351030020;351030020;0;-1;-1;-1;False
35103003;And will happily pass it along to you.;False;351030030;351030030;-1;-1;-1;-1;0;-1;-1;351030030;351030030;0;-1;-1;-1;False
35103500;I'm yet to find the noble Goldmask.;False;351035000;351035000;-1;-1;-1;-1;0;-1;-1;351035000;351035000;0;-1;-1;-1;False
35103501;I suppose he'll be closer to the Erdtree.;False;351035010;351035010;-1;-1;-1;-1;0;-1;-1;351035010;351035010;0;-1;-1;-1;False
35103502;The path ahead might be perilous, but tread it I shall.;False;351035020;351035020;-1;-1;-1;-1;0;-1;-1;351035020;351035020;0;-1;-1;-1;False
35103503;Since departing the Roundtable Hold, I've come to understand, in my solitude,;False;351035030;351035030;-1;-1;-1;-1;0;-1;-1;351035030;351035030;0;-1;-1;-1;False
35103504;How little it is I truly know...;False;351035040;351035040;-1;-1;-1;-1;0;-1;-1;351035040;351035040;0;-1;-1;-1;False
35103600;Do...do you sport with me!?;False;351036000;351036000;-1;-1;-1;-1;0;-1;-1;351036000;351036000;0;-1;-1;-1;False
35103601;From your description, it can be no other than the Goldmask himself!;False;351036010;351036010;-1;-1;-1;-1;0;-1;-1;351036010;351036010;0;-1;-1;-1;False
35103602;Of course, of course, I knew he would be close by.;False;351036020;351036020;-1;-1;-1;-1;0;-1;-1;351036020;351036020;0;-1;-1;-1;False
35103603;Bless the Golden Order, and its benevolent rays.;False;351036030;351036030;-1;-1;-1;-1;0;-1;-1;351036030;351036030;0;-1;-1;-1;False
35103604;And to you too. My sincerest thanks.;False;351036040;351036040;-1;-1;-1;-1;0;-1;-1;351036040;351036040;0;-1;-1;-1;False
35103700;I will soon leave to join the noble Goldmask.;False;351037000;351037000;-1;-1;-1;-1;0;-1;-1;351037000;351037000;0;-1;-1;-1;False
35103701;It is entirely thanks to you. You have my sincerest gratitude.;False;351037010;351037010;-1;-1;-1;-1;0;-1;-1;351037010;351037010;0;-1;-1;-1;False
35104000;Ah, we meet yet again.;False;351040000;351040000;-1;-1;-1;-1;0;-1;-1;351040000;351040000;0;-1;-1;-1;False
35104001;Thanks to you, I have become acquainted with the noble Goldmask himself,;False;351040010;351040010;-1;-1;-1;-1;0;-1;-1;351040010;351040010;0;-1;-1;-1;False
35104002;and taken my place by his side, as you can see.;False;351040020;351040020;-1;-1;-1;-1;0;-1;-1;351040020;351040020;0;-1;-1;-1;False
35104003;Have no fear, I will still teach you incantations, as before.;False;351040030;351040030;-1;-1;-1;-1;0;-1;-1;351040030;351040030;0;-1;-1;-1;False
35104004;Though we must do so quietly, such that we not disturb the great master's cogitation.;False;351040040;351040040;-1;-1;-1;-1;0;-1;-1;351040040;351040040;0;-1;-1;-1;False
35104100;Further study of incantations, is it?;False;351041000;351041000;-1;-1;-1;-1;0;-1;-1;351041000;351041000;0;-1;-1;-1;False
35104101;Indeed, I applaud your enthusiasm.;False;351041010;351041010;-1;-1;-1;-1;0;-1;-1;351041010;351041010;0;-1;-1;-1;False
35104200;Ah, you appear to be doing well. Very good.;False;351042000;351042000;-1;-1;-1;-1;0;-1;-1;351042000;351042000;0;-1;-1;-1;False
35104201;Well then. Would you like to learn an incantation?;False;351042010;351042010;-1;-1;-1;-1;0;-1;-1;351042010;351042010;0;-1;-1;-1;False
35104300;May the Golden Order shine through you.;False;351043000;351043000;-1;-1;-1;-1;0;-1;-1;351043000;351043000;0;-1;-1;-1;False
35104500;The master is always deep in contemplation.;False;351045000;351045000;-1;-1;-1;-1;0;-1;-1;351045000;351045000;0;-1;-1;-1;False
35104501;While I frantically attempt to record his wisdom, the movement of his finger.;False;351045010;351045010;-1;-1;-1;-1;0;-1;-1;351045010;351045010;0;-1;-1;-1;False
35104502;And though I am yet to comprehend even the daintiest morsel of his wisdom...;False;351045020;351045020;-1;-1;-1;-1;0;-1;-1;351045020;351045020;0;-1;-1;-1;False
35104503;I know that this, this is my life's calling.;False;351045030;351045030;-1;-1;-1;-1;0;-1;-1;351045030;351045030;0;-1;-1;-1;False
35104504;The Golden Order has bestowed me, talentless as I am, the great duty of documentarian.;False;351045040;351045040;-1;-1;-1;-1;0;-1;-1;351045040;351045040;0;-1;-1;-1;False
35104600;Master! What ever is the matter?;False;351046000;351046000;-1;-1;-1;-1;0;-1;-1;351046000;351046000;0;-1;-1;-1;False
35104601;Please, I implore you continue! Continue your reflections, your rhythms!;False;351046010;351046010;-1;-1;-1;-1;0;-1;-1;351046010;351046010;0;-1;-1;-1;False
35104602;I must be the one to record them!;False;351046020;351046020;-1;-1;-1;-1;0;-1;-1;351046020;351046020;0;-1;-1;-1;False
35104603;What matters this issue of Radagon, really?;False;351046030;351046030;-1;-1;-1;-1;0;-1;-1;351046030;351046030;0;-1;-1;-1;False
35104604;The Erdtree, heart of the Golden Order, lies before our very eyes!;False;351046040;351046040;-1;-1;-1;-1;0;-1;-1;351046040;351046040;0;-1;-1;-1;False
35104605;Why must these qualms come to you now?;False;351046050;351046050;-1;-1;-1;-1;0;-1;-1;351046050;351046050;0;-1;-1;-1;False
35104606;We were on the very cusp!;False;351046060;351046060;-1;-1;-1;-1;0;-1;-1;351046060;351046060;0;-1;-1;-1;False
35104700;Oh, was that you? Sorry, I hardly noticed.;False;351047000;351047000;-1;-1;-1;-1;0;-1;-1;351047000;351047000;0;-1;-1;-1;False
35104701;I'm a little shaken since the master ceased his movements.;False;351047010;351047010;-1;-1;-1;-1;0;-1;-1;351047010;351047010;0;-1;-1;-1;False
35104800;Did you need something else?;False;351048000;351048000;-1;-1;-1;-1;0;-1;-1;351048000;351048000;0;-1;-1;-1;False
35104900;Oh, was that you?;False;351049000;351049000;-1;-1;-1;-1;0;-1;-1;351049000;351049000;0;-1;-1;-1;False
35104901;Yes, the master is still ceased.;False;351049010;351049010;-1;-1;-1;-1;0;-1;-1;351049010;351049010;0;-1;-1;-1;False
35104902;And after coming all this way... Why now, of all times?;False;351049020;351049020;-1;-1;-1;-1;0;-1;-1;351049020;351049020;0;-1;-1;-1;False
35105000;The master's reflections had heightened as we neared the Erdtree.;False;351050000;351050000;-1;-1;-1;-1;0;-1;-1;351050000;351050000;0;-1;-1;-1;False
35105001;While still a precise calculus, the rhythms grew increasingly wild.;False;351050010;351050010;-1;-1;-1;-1;0;-1;-1;351050010;351050010;0;-1;-1;-1;False
35105002;Until he simply ceased.;False;351050020;351050020;-1;-1;-1;-1;0;-1;-1;351050020;351050020;0;-1;-1;-1;False
35105003;Now the master is facing quite the puzzle.;False;351050030;351050030;-1;-1;-1;-1;0;-1;-1;351050030;351050030;0;-1;-1;-1;False
35105004;The Golden Order is founded on the principle that Marika is the one true god. However...;False;351050040;351050040;-1;-1;-1;-1;0;-1;-1;351050040;351050040;0;-1;-1;-1;False
35105005;The name of Marika's second husband, King Consort Radagon, also appeared...;False;351050050;351050050;-1;-1;-1;-1;0;-1;-1;351050050;351050050;0;-1;-1;-1;False
35105006;Who exactly was Radagon?;False;351050060;351050060;-1;-1;-1;-1;0;-1;-1;351050060;351050060;0;-1;-1;-1;False
35105007;The master is stumped.;False;351050070;351050070;-1;-1;-1;-1;0;-1;-1;351050070;351050070;0;-1;-1;-1;False
35105008;His finger has remained still, ever since Radagon's name was discovered.;False;351050080;351050080;-1;-1;-1;-1;0;-1;-1;351050080;351050080;0;-1;-1;-1;False
35105009;Curse my mediocre mind.;False;351050090;351050090;-1;-1;-1;-1;0;-1;-1;351050090;351050090;0;-1;-1;-1;False
35105010;The master only has me, and here I fail him...;False;351050100;351050100;-1;-1;-1;-1;0;-1;-1;351050100;351050100;0;-1;-1;-1;False
35105100;What on earth did you do to the master?;False;351051000;351051000;-1;-1;-1;-1;0;-1;-1;351051000;351051000;0;-1;-1;-1;False
35105101;Well, not that I'm complaining.;False;351051010;351051010;-1;-1;-1;-1;0;-1;-1;351051010;351051010;0;-1;-1;-1;False
35105102;Master's finger moves again, resuming his cogitation, more than good enough for me.;False;351051020;351051020;-1;-1;-1;-1;0;-1;-1;351051020;351051020;0;-1;-1;-1;False
35105103;I haven't the words to thank you.;False;351051030;351051030;-1;-1;-1;-1;0;-1;-1;351051030;351051030;0;-1;-1;-1;False
