Row ID;Row Name;Disable Param - Network Test;Logic ID;Battle Goal ID;Sight - Distance;Sight - Y Angle;Don't Avoid Giant Enemy;Enable Weapon Switch;Aim for AI Target Lock Dummy Poly ID;Ranged Attack - SpEffect ID;Search Target - Forget Time [1];Search Target - Forget Time [2];BackToHome Goal Duration after NPC Wall Collision;Search Target - Visual Forget Time;Blocked Movement - Anim ID;Listen - Distance;Call Help - Action Animation ID;Call Help - Call Action ID;Sight - Distance;Use Guard against Actions;Listen - Sound Cutoff Distance;Sense - Distance;Retreat Home - Max Distance;Retreat Home - Distance;Retreat Home - Battle Distance;Non-Battle Act Life;Retreat Home - Look for Target Time;Retreat Home - Look for Target Distance;Sound Target - Forget Time;Battle - Start Distance;Call Help - My Peer ID;Call Help - Call Peer ID;Target System - Damage Effect Rate;Team Attack Effectivity;Sight - Angle X;Sight - Angle Y;Disable Darkness Modifier to Distance;Caravan Role;Call Help - Valid Target Min Distance;Call Help - Valid Target Range;Call Help - Forget Time by Arrival;Call Help - Min Wait Time;Call Help - Max Wait Time;Goal Action - To Caution (Sound);Listen - Listen Level;Call Help - Reply Behavior Type;Disable Path Move;Skip Arrival Visibility Check;Think Attribute - Do Admirer;Navigation - Edge;Navigation - Large Space;Navigation - Ladder;Navigation - Hole;Navigation - Door;Navigation - Ignore Navmesh Wall;Navigation - Lava;Navigation - Cliff Edge;Search Threshold - Level 0 to Level 1;Search Threshold - Level 1 to Level 2;Platoon - Reply Time;Platoon - Reply Add Random Time;Search Sight - Angle X;Update Battle Sight;Battle Sight - Overwrite Distance;Battle Sight - Overwrite Angle Height;Battle Sight - Overwrite Angle Width;Sight - Start Position - Backward Offset;Sight - Start Distance;Act Type on Failed Path;Goal Action - Target Alerted by Important Sound;Shift Animation ID on Ranged Attack;Act Type on Non-BTL Failed Path;Is Spirit Summon AI;Goal Action - Target Search Level 1;Goal Action - Target Search Level 2;Jump Move Type;Disable Local Steering;Goal Action - Target Lost;Change State Action - To Normal;Time to Forget Target;Attack ID - On Ranged Attack;Use Fall Jump - Outside of Combat;Use Fall Jump - In Combat;Enable Jump - In Combat;Back to Home Stuck Act;Sound Behavior ID [1];Sound Behavior ID [2];Sound Behavior ID [3];Sound Behavior ID [4];Sound Behavior ID [5];Sound Behavior ID [6];Sound Behavior ID [7];Sound Behavior ID [8];Weapon Switch Out - SpEffect ID;Weapon Switch In - SpEffect ID;Weapon Switch Out - Animation ID;Weapon Switch In - Animation ID;Stealth Attack - Animation ID
46700100;Ancestor Spirit;False;10000;467000;0;0;True;False;False;-1;5;8;0;9999;3000;0.1;-1;-1;200;False;0;0;9999;9999;9999;1;7;12;9999;60;0;0;100;0;90;180;True;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46700200;Ancestor Spirit;False;10000;467000;0;0;True;False;False;-1;5;8;0;15;3000;0.1;-1;-1;40;False;0;0;85;90;20;1;7;12;5;60;0;0;100;0;90;120;True;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;0;2;0;False;2;0;5;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46700900;;False;10000;467000;0;0;True;False;False;-1;5;8;0;9999;3000;0.1;-1;-1;40;False;0;0;150;30;20;1;7;12;9999;60;0;0;100;0;90;120;True;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46800000;Fallingstar Beast;False;10000;468000;0;0;True;False;False;-1;5;8;0;9999;3001;0.1;-1;-1;40;False;0;0;150;30;20;1;7;12;9999;60;0;0;100;100;90;120;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;9999;3019;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46800001;;False;10000;468000;0;0;True;False;False;-1;5;8;0;9999;3001;0.1;-1;-1;40;False;0;0;150;30;20;1;7;12;9999;40;0;0;100;100;90;120;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;9999;3019;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46800900;;False;10000;468000;0;0;True;False;False;-1;5;8;0;9999;3001;0.1;-1;-1;40;False;0;0;150;30;20;1;7;12;9999;60;0;0;100;100;90;120;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;9999;3019;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46800930;;False;10000;468000;0;0;True;False;False;-1;5;8;0;15;3001;0.1;-1;-1;40;False;0;0;150;30;20;1;7;12;8;60;0;0;100;100;90;120;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;8;3019;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46900000;Grafted Scion;False;10000;469000;8;10;False;False;True;-1;5;8;5;20;3000;0.1;-1;-1;32;False;0;0;150;30;20;1;7;12;10;40;0;0;100;30;60;60;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;5;1;3;2;-1;1;False;1;2;0;False;2;0;10;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46900007;Grafted Scion;False;10000;469000;8;10;False;False;True;-1;5;8;5;20;3000;0.1;-1;-1;32;False;0;0;150;30;20;1;7;12;10;40;0;0;100;30;60;60;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;5;1;3;2;-1;1;False;1;2;0;False;2;0;10;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46900032;Grafted Scion;False;10000;469000;8;10;False;False;True;-1;5;8;5;20;3000;0.1;-1;-1;32;False;0;0;150;90;20;1;7;12;10;40;0;0;100;30;60;60;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;5;1;3;2;-1;1;False;1;2;0;False;2;0;10;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46900900;;False;10000;469000;8;10;False;False;True;-1;5;8;5;9999;3000;0.1;-1;-1;64;False;0;0;9999;9999;9999;1;7;12;9999;40;0;0;100;30;60;120;True;0;5;15;0;0;0;1;128;0;False;0;1;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;5;1;3;2;-1;1;False;1;2;0;False;2;0;9999;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47100000;God-Devouring Serpent / Rykard, Lord of Blasphemy;False;10000;471000;0;0;True;False;False;-1;5;8;0;9999;-1;0.1;0;0;200;False;0;200;9999;9999;9999;1;7;12;9999;200;0;0;100;80;90;180;True;0;0;0;0;0;0;0;128;0;True;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;0;0;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47110000;Writhing Mass;False;10000;11000;3;3;False;False;True;-1;5;8;0;500;-1;0.1;-1;99999999;20;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;40;70;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;0;0;-1;0;False;0;0;0;False;0;0;600;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47200000;Godfrey, First Elden Lord;False;10000;472000;0;0;True;False;True;-1;5;8;0;9999;3000;0.1;0;0;50;False;0;0;9999;9999;9999;1;7;12;9999;50;0;0;100;80;90;180;False;0;0;0;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;0;0;0;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47200900;;False;10000;472000;0;0;True;False;True;-1;5;8;0;9999;3000;0.1;0;0;100;False;0;0;9999;9999;9999;1;7;12;9999;50;0;0;100;80;90;180;False;0;0;0;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;0;0;0;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47210000;Hoarah Loux;False;10000;472100;0;0;True;False;True;-1;5;8;0;9999;3000;0.1;0;0;50;False;0;0;9999;9999;9999;1;7;12;9999;50;0;0;100;80;90;180;False;0;0;0;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;0;0;0;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47210900;;False;10000;472100;0;0;True;False;True;-1;5;8;0;9999;3000;0.1;0;0;100;False;0;0;9999;9999;9999;1;7;12;9999;50;0;0;100;80;90;180;False;0;0;0;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;0;0;0;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47300000;Starscourge Radahn;False;10000;473000;0;0;True;False;False;-1;5;8;0;9999;-1;0.1;0;0;200;False;0;200;9999;9999;9999;1;7;12;9999;200;0;0;100;80;90;180;True;0;0;0;0;0;0;3;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;0;0;3;-1;0;False;3;3;0;False;3;0;9999;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47300100;;False;10000;473000;0;0;True;False;False;-1;5;8;0;9999;-1;0.1;0;0;480;False;0;0;9999;9999;9999;1;7;12;9999;480;0;0;100;80;60;80;True;0;0;0;0;0;0;3;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;0;0;3;-1;0;False;1;3;0;False;3;0;9999;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47500000;Godrick the Grafted;False;10000;475000;0;0;True;False;True;-1;5;8;0;9999;3000;0.1;0;0;100;False;0;999;9999;9999;9999;1;7;12;9999;40;0;0;100;80;30;65;False;0;0;0;0;0;0;0;128;0;False;0;1;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;2;3;0;2;-1;0;False;0;2;0;False;2;0;9999;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47600000;Fire Giant;False;10000;476000;20;10;True;True;False;-1;5;8;5;30;-1;0.1;0;0;200;False;0;10;9999;9999;9999;1;7;50;10;200;0;0;100;100;120;120;False;0;0;0;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;0;0;0;2;-1;1;False;0;2;0;True;2;0;20;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;12775;12776;20021;20022;-1
47600900;Fire Giant;False;10000;476000;20;10;True;True;False;-1;5;8;5;9999;-1;0.1;0;0;200;False;0;999;9999;9999;9999;1;7;50;9999;200;0;0;100;100;120;120;True;0;0;0;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;0;0;0;2;-1;1;False;0;2;0;True;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;12775;12776;20021;20022;-1
47700000;Gargoyle;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;30;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20025;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47700010;;False;10000;477000;0;0;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;25;False;0;0;150;30;20;1;7;12;10;25;0;0;100;100;20;90;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;3;3;2;2;-1;1;False;1;2;0;True;2;0;10;20025;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47700011;;False;10000;477000;0;0;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;28;False;0;0;150;30;20;1;7;12;10;25;0;0;100;100;20;20;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;6;6;2;2;-1;1;False;1;2;0;True;2;0;10;20025;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47700050;;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;30;False;0;150;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20025;0;0;0;1;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47700200;Gargoyle;False;10000;477000;20;20;True;True;False;-1;5;8;0;9999;3015;0.1;-1;-1;9999;False;0;0;9999;9999;9999;1;7;12;9999;50;0;0;100;100;45;90;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;9999;20025;0;0;0;1;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47700900;;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;30;False;0;150;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20025;0;0;0;1;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47701000;Gargoyle;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3002;0.1;-1;-1;30;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20025;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20006;20008;-1
47701010;;False;10000;477000;15;20;True;True;False;-1;5;8;0;20;3002;0.1;-1;-1;50;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;40;65;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20025;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20006;20008;-1
47701200;Gargoyle;False;10000;477000;20;20;True;True;False;-1;5;8;0;9999;3002;0.1;-1;-1;9999;False;0;0;9999;9999;9999;1;7;12;9999;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;9999;20025;0;0;0;1;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20006;20008;-1
47702000;Gargoyle;False;10000;477000;10;20;True;False;False;-1;5;8;0;20;-1;0.1;-1;-1;30;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;90;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;0;1;-1;1;False;1;1;0;True;1;0;10;-1;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47702010;;False;10000;477000;10;20;True;False;False;-1;5;8;0;5;-1;0.1;-1;-1;40;False;0;0;150;30;20;1;7;12;0.1;30;0;0;100;100;90;140;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;0;1;-1;1;False;1;1;0;True;1;0;0.1;-1;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47702100;;False;10000;477000;10;20;True;False;False;-1;5;8;0;20;-1;0.1;-1;-1;55;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;90;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;0;1;-1;1;False;1;1;0;True;1;0;10;-1;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47705000;;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;30;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20026;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47705900;;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;30;False;0;150;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20026;0;0;0;1;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47705950;;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3015;0.1;-1;-1;30;False;0;150;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20026;0;0;0;1;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20005;20007;-1
47706000;;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3002;0.1;-1;-1;30;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20026;0;0;0;0;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20006;20008;-1
47706900;;False;10000;477000;20;20;True;True;False;-1;5;8;0;20;3002;0.1;-1;-1;30;False;0;0;150;30;20;1;7;12;10;30;0;0;100;100;40;35;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;10;35;0;2;0;False;0;0;0;0;1;2;2;-1;1;False;1;2;0;True;2;0;10;20026;0;0;0;1;477000;-1;-1;-1;-1;-1;-1;-1;17628;17629;20006;20008;-1
48000000;Mohg, The Omen;False;10000;480000;20;20;True;False;True;-1;5;8;5;9999;3006;0.1;0;0;200;False;0;999;9999;9999;9999;1;7;12;9999;50;0;0;100;80;45;90;False;0;0;0;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;4;0;2;2;-1;0;False;0;2;0;True;2;0;9999;3001;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48001000;Mohg, The Omen;False;10000;480000;5;10;True;False;True;-1;5;8;5;8;3006;0.1;0;0;25;False;0;999;30;30;20;1;7;12;3;25;0;0;100;80;30;40;False;0;0;0;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;4;0;2;2;-1;0;False;0;1;0;True;1;0;5;3001;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48100000;Erdtree Avatar;False;10000;481000;12;20;True;False;False;-1;5;8;5;10;3000;0.1;-1;-1;28;False;0;0;150;30;20;3;7;50;5;100;0;0;100;100;100;100;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;0;True;2;0;3;3006;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48100100;Erdtree Avatar;False;10000;481000;20;20;True;False;False;-1;5;8;5;10;3000;0.1;-1;-1;80;False;0;0;150;30;20;3;7;50;5;100;0;0;100;100;100;100;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;1;-1;0;False;1;1;0;True;1;0;3;3006;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48100900;;False;10000;481000;12;20;True;False;False;-1;5;8;5;10;3000;0.1;-1;-1;28;False;0;0;150;30;20;3;7;50;5;100;0;0;100;100;100;100;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;0;True;2;0;3;3006;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48110000;Erdtree Avatar;False;10000;481000;12;20;True;False;False;-1;5;8;5;10;3000;0.1;-1;-1;28;False;0;0;150;30;20;3;7;50;5;100;0;0;100;100;100;100;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;0;True;2;0;3;3006;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48110040;Erdtree Avatar;False;10000;481000;9;20;True;False;False;-1;5;8;5;10;3000;0.1;-1;-1;23;False;0;0;130;30;7;3;7;50;5;100;0;0;100;100;100;100;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;0;True;2;0;3;3006;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48110900;;False;10000;481000;12;20;True;False;False;-1;5;8;5;10;3000;0.1;-1;-1;28;False;0;0;150;30;20;3;7;50;5;100;0;0;100;100;100;100;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;0;True;2;0;3;3006;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48110952;;False;10000;481000;12;20;True;False;False;-1;5;8;5;10;3000;0.1;-1;-1;28;False;0;13;150;30;20;3;7;50;5;100;0;0;100;100;100;100;True;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;0;True;2;0;3;3006;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48200000;Omenkiller;False;10000;482000;8;20;False;False;True;-1;5;8;5;10;3000;0.1;-1;-1;24;False;0;0;85;30;20;1;7;12;5;25;0;0;100;100;120;120;False;0;5;15;0;0;0;1;0;0;False;0;0;True;True;True;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;1;False;2;0;3;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48200500;;False;10000;482000;0;20;False;False;True;-1;5;8;5;10;3000;0.1;-1;-1;40;False;0;0;85;30;20;1;7;12;5;25;0;0;100;100;120;50;False;0;5;15;0;0;0;1;0;0;False;0;0;True;True;True;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;1;False;2;0;3;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48200900;;False;10000;482000;8;20;False;False;True;-1;5;8;5;10;3000;0.1;-1;-1;24;False;0;0;85;30;20;1;7;12;5;25;0;0;100;100;120;120;True;0;5;15;0;0;0;1;0;0;False;0;0;True;True;True;False;False;False;False;False;5;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;1;False;2;0;3;-1;0;2;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
49100000;Magma Wyrm;False;10000;491000;0;10;True;False;False;-1;5;8;5;8;3000;0.1;0;0;52;False;0;0;150;30;20;3;7;50;3;0;0;0;100;0;90;146;True;0;0;0;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;True;False;5;35;0;2;0;False;0;0;0;5;2;0;2;-1;0;False;1;2;0;False;2;0;5;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
49100010;;False;10000;491000;0;10;True;False;False;-1;5;8;5;8;3000;0.1;0;0;90;False;0;0;150;30;20;3;7;50;3;0;0;0;100;0;90;146;True;0;0;0;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;True;False;5;35;0;2;0;False;0;0;0;5;2;0;2;-1;0;False;1;2;0;False;2;0;5;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
49100900;;False;10000;491000;0;10;True;False;False;-1;5;8;5;8;3000;0.1;0;0;52;False;0;0;150;30;20;3;7;50;3;0;0;0;100;0;90;146;True;0;0;0;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;True;False;5;35;0;2;0;False;0;0;0;5;2;0;2;-1;0;False;1;2;0;False;2;0;5;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
49100926;;False;10000;491000;0;10;True;False;False;-1;5;8;5;9999;3000;0.1;0;0;90;False;0;9999;999;999;999;999;999;9999;9999;0;0;0;100;0;90;146;True;0;0;0;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;True;False;5;35;0;2;0;False;0;0;0;5;2;0;2;-1;0;False;1;2;0;False;2;0;9999;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
49100932;;False;10000;491000;0;10;True;False;False;-1;5;8;5;8;3000;0.1;0;0;52;False;0;0;64;30;20;3;7;50;3;0;0;0;100;0;90;146;True;0;0;0;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;True;False;5;35;0;2;0;False;0;0;0;5;2;0;2;-1;0;False;1;2;0;False;2;0;5;-1;0;0;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
