Row ID,Row Name,Damage %: Physical,Damage %: Magic,Damage %: Fire,Damage %: Lightning,Damage %: Stamina,Damage %: Poise,Damage %: Poise Durability,Scaling %: STR,Scaling %: DEX,Scaling %: INT,Scaling %: FTH,Guard %: Physical,Guard %: Magic,Guard %: Fire,Guard %: Lightning,Guard %: Poison,Guard %: Blight,Guard %: Hemorrhage,Guard %: Curse,Guard %: Stability,Behavior Effect 1 Offset,Behavior Effect 2 Offset,Behavior Effect 3 Offset,Resident Effect 1 Offset,Resident Effect 2 Offset,Resident Effect 3 Offset,Material Set ID,Damage %: Dark,Guard %: Dark,Scaling %: LCK,Guard %: Stamina,Guard %: Frostbite,Infusion Cost %
1817,,1.51,1.51,1.51,1.51,1.68,1,1,1.44,1.44,1.44,1.44,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,1.51,1,1.44,1,4.2,1
1818,,1.54,1.54,1.54,1.54,1.72,1,1,1.46,1.46,1.46,1.46,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,1.54,1,1.46,1,4.4,1
1819,,1.57,1.57,1.57,1.57,1.76,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,1.57,1,1.48,1,4.6,1
1820,,1.6,1.6,1.6,1.6,1.8,1,1,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,1.6,1,1.5,1,4.8,1
1821,,1.63,1.63,1.63,1.63,1.84,1,1,1.52,1.52,1.52,1.52,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,1.63,1,1.52,1,5,1
1822,,1.66,1.66,1.66,1.66,1.88,1,1,1.54,1.54,1.54,1.54,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,1.66,1,1.54,1,5.2,1
1823,,1.69,1.69,1.69,1.69,1.92,1,1,1.56,1.56,1.56,1.56,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,1.69,1,1.56,1,5.4,1
1824,,1.72,1.72,1.72,1.72,1.96,1,1,1.58,1.58,1.58,1.58,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,1.72,1,1.58,1,5.6,1
1825,,1.75,1.75,1.75,1.75,2,1,1,1.6,1.6,1.6,1.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,1.75,1,1.6,1,5.8,1
1900,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1901,,1.03,1.03,1.03,1.03,1.04,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.03,1,1.08,1,1,1
1902,,1.06,1.06,1.06,1.06,1.08,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.06,1,1.16,1,1.2,1
1903,,1.09,1.09,1.09,1.09,1.12,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.09,1,1.24,1,1.4,1
1904,,1.12,1.12,1.12,1.12,1.16,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.12,1,1.32,1,1.6,1
1905,,1.15,1.15,1.15,1.15,1.2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.15,1,1.4,1,1.8,1
1906,,1.18,1.18,1.18,1.18,1.24,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.18,1,1.48,1,2,1
1907,,1.21,1.21,1.21,1.21,1.28,1,1,1.56,1.56,1.56,1.56,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.21,1,1.56,1,2.2,1
1908,,1.24,1.24,1.24,1.24,1.32,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.24,1,1.64,1,2.4,1
1909,,1.27,1.27,1.27,1.27,1.36,1,1,1.72,1.72,1.72,1.72,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.27,1,1.72,1,2.6,1
1910,,1.3,1.3,1.3,1.3,1.4,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.3,1,1.8,1,2.8,1
1911,,1.33,1.33,1.33,1.33,1.44,1,1,1.88,1.88,1.88,1.88,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,1.33,1,1.88,1,3,1
1912,,1.36,1.36,1.36,1.36,1.48,1,1,1.96,1.96,1.96,1.96,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,1.36,1,1.96,1,3.2,1
1913,,1.39,1.39,1.39,1.39,1.52,1,1,2.04,2.04,2.04,2.04,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,1.39,1,2.04,1,3.4,1
1914,,1.42,1.42,1.42,1.42,1.56,1,1,2.12,2.12,2.12,2.12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.42,1,2.12,1,3.6,1
1915,,1.45,1.45,1.45,1.45,1.6,1,1,2.2,2.2,2.2,2.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,1.45,1,2.2,1,3.8,1
1916,,1.48,1.48,1.48,1.48,1.64,1,1,2.28,2.28,2.28,2.28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,1.48,1,2.28,1,4,1
1917,,1.51,1.51,1.51,1.51,1.68,1,1,2.36,2.36,2.36,2.36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,1.51,1,2.36,1,4.2,1
1918,,1.54,1.54,1.54,1.54,1.72,1,1,2.44,2.44,2.44,2.44,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,1.54,1,2.44,1,4.4,1
1919,,1.57,1.57,1.57,1.57,1.76,1,1,2.52,2.52,2.52,2.52,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,1.57,1,2.52,1,4.6,1
1920,,1.6,1.6,1.6,1.6,1.8,1,1,2.6,2.6,2.6,2.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,1.6,1,2.6,1,4.8,1
1921,,1.63,1.63,1.63,1.63,1.84,1,1,2.68,2.68,2.68,2.68,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,1.63,1,2.68,1,5,1
1922,,1.66,1.66,1.66,1.66,1.88,1,1,2.76,2.76,2.76,2.76,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,1.66,1,2.76,1,5.2,1
1923,,1.69,1.69,1.69,1.69,1.92,1,1,2.84,2.84,2.84,2.84,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,1.69,1,2.84,1,5.4,1
1924,,1.72,1.72,1.72,1.72,1.96,1,1,2.92,2.92,2.92,2.92,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,1.72,1,2.92,1,5.6,1
1925,,1.75,1.75,1.75,1.75,2,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,1.75,1,3,1,5.8,1
2000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2001,,1.03,1.03,1.03,1.03,1.04,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.03,1,1.05,1,1,1
2002,,1.06,1.06,1.06,1.06,1.08,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.06,1,1.1,1,1.2,1
2003,,1.09,1.09,1.09,1.09,1.12,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.09,1,1.15,1,1.4,1
2004,,1.12,1.12,1.12,1.12,1.16,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.12,1,1.2,1,1.6,1
2005,,1.15,1.15,1.15,1.15,1.2,1,1,1.25,1.25,1.25,1.25,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.15,1,1.25,1,1.8,1
2006,,1.18,1.18,1.18,1.18,1.24,1,1,1.3,1.3,1.3,1.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.18,1,1.3,1,2,1
2007,,1.21,1.21,1.21,1.21,1.28,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.21,1,1.35,1,2.2,1
2008,,1.24,1.24,1.24,1.24,1.32,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.24,1,1.4,1,2.4,1
2009,,1.27,1.27,1.27,1.27,1.36,1,1,1.43,1.43,1.43,1.43,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.27,1,1.43,1,2.6,1
2010,,1.3,1.3,1.3,1.3,1.4,1,1,1.45,1.45,1.45,1.45,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.3,1,1.45,1,2.8,1
2011,,1.33,1.33,1.33,1.33,1.44,1,1,1.47,1.47,1.47,1.47,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,1.33,1,1.47,1,3,1
2012,,1.36,1.36,1.36,1.36,1.48,1,1,1.49,1.49,1.49,1.49,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,1.36,1,1.49,1,3.2,1
2013,,1.39,1.39,1.39,1.39,1.52,1,1,1.51,1.51,1.51,1.51,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,1.39,1,1.51,1,3.4,1
2014,,1.42,1.42,1.42,1.42,1.56,1,1,1.53,1.53,1.53,1.53,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.42,1,1.53,1,3.6,1
2015,,1.45,1.45,1.45,1.45,1.6,1,1,1.55,1.55,1.55,1.55,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,1.45,1,1.55,1,3.8,1
2016,,1.48,1.48,1.48,1.48,1.64,1,1,1.57,1.57,1.57,1.57,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,1.48,1,1.57,1,4,1
2017,,1.51,1.51,1.51,1.51,1.68,1,1,1.59,1.59,1.59,1.59,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,1.51,1,1.59,1,4.2,1
2018,,1.54,1.54,1.54,1.54,1.72,1,1,1.6,1.6,1.6,1.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,1.54,1,1.6,1,4.4,1
2019,,1.57,1.57,1.57,1.57,1.76,1,1,1.62,1.62,1.62,1.62,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,1.57,1,1.62,1,4.6,1
2020,,1.6,1.6,1.6,1.6,1.8,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,1.6,1,1.64,1,4.8,1
2021,,1.63,1.63,1.63,1.63,1.84,1,1,1.65,1.65,1.65,1.65,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,1.63,1,1.65,1,5,1
2022,,1.66,1.66,1.66,1.66,1.88,1,1,1.66,1.66,1.66,1.66,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,1.66,1,1.66,1,5.2,1
2023,,1.69,1.69,1.69,1.69,1.92,1,1,1.67,1.67,1.67,1.67,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,1.69,1,1.67,1,5.4,1
2024,,1.72,1.72,1.72,1.72,1.96,1,1,1.68,1.68,1.68,1.68,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,1.72,1,1.68,1,5.6,1
2025,,1.75,1.75,1.75,1.75,2,1,1,1.69,1.69,1.69,1.69,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,1.75,1,1.69,1,5.8,1
2100,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2101,,1.03,1.03,1.03,1.03,1.04,1,1,1.07,1.07,1.07,1.07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.03,1,1.07,1,1,1
2102,,1.06,1.06,1.06,1.06,1.08,1,1,1.14,1.14,1.14,1.14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.06,1,1.14,1,1.2,1
2103,,1.09,1.09,1.09,1.09,1.12,1,1,1.21,1.21,1.21,1.21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.09,1,1.21,1,1.4,1
2104,,1.12,1.12,1.12,1.12,1.16,1,1,1.28,1.28,1.28,1.28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.12,1,1.28,1,1.6,1
2105,,1.15,1.15,1.15,1.15,1.2,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.15,1,1.35,1,1.8,1
2106,,1.18,1.18,1.18,1.18,1.24,1,1,1.42,1.42,1.42,1.42,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.18,1,1.42,1,2,1
2107,,1.21,1.21,1.21,1.21,1.28,1,1,1.49,1.49,1.49,1.49,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.21,1,1.49,1,2.2,1
2108,,1.24,1.24,1.24,1.24,1.32,1,1,1.56,1.56,1.56,1.56,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.24,1,1.56,1,2.4,1
2109,,1.27,1.27,1.27,1.27,1.36,1,1,1.63,1.63,1.63,1.63,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.27,1,1.63,1,2.6,1
2110,,1.3,1.3,1.3,1.3,1.4,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.3,1,1.7,1,2.8,1
2111,,1.33,1.33,1.33,1.33,1.44,1,1,1.73,1.73,1.73,1.73,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,1.33,1,1.73,1,3,1
2112,,1.36,1.36,1.36,1.36,1.48,1,1,1.76,1.76,1.76,1.76,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,1.36,1,1.76,1,3.2,1
2113,,1.39,1.39,1.39,1.39,1.52,1,1,1.79,1.79,1.79,1.79,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,1.39,1,1.79,1,3.4,1
2114,,1.42,1.42,1.42,1.42,1.56,1,1,1.82,1.82,1.82,1.82,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.42,1,1.82,1,3.6,1
2115,,1.45,1.45,1.45,1.45,1.6,1,1,1.85,1.85,1.85,1.85,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,1.45,1,1.85,1,3.8,1
2116,,1.48,1.48,1.48,1.48,1.64,1,1,1.88,1.88,1.88,1.88,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,1.48,1,1.88,1,4,1
2117,,1.51,1.51,1.51,1.51,1.68,1,1,1.91,1.91,1.91,1.91,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,1.51,1,1.91,1,4.2,1
2118,,1.54,1.54,1.54,1.54,1.72,1,1,1.94,1.94,1.94,1.94,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,1.54,1,1.94,1,4.4,1
2119,,1.57,1.57,1.57,1.57,1.76,1,1,1.97,1.97,1.97,1.97,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,1.57,1,1.97,1,4.6,1
2120,,1.6,1.6,1.6,1.6,1.8,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,1.6,1,2,1,4.8,1
2121,,1.63,1.63,1.63,1.63,1.84,1,1,2.02,2.02,2.02,2.02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,1.63,1,2.02,1,5,1
2122,,1.66,1.66,1.66,1.66,1.88,1,1,2.04,2.04,2.04,2.04,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,1.66,1,2.04,1,5.2,1
2123,,1.69,1.69,1.69,1.69,1.92,1,1,2.06,2.06,2.06,2.06,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,1.69,1,2.06,1,5.4,1
2124,,1.72,1.72,1.72,1.72,1.96,1,1,2.08,2.08,2.08,2.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,1.72,1,2.08,1,5.6,1
2125,,1.75,1.75,1.75,1.75,2,1,1,2.1,2.1,2.1,2.1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,1.75,1,2.1,1,5.8,1
2200,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2201,,1.145,1.145,1.145,1.145,1.1,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1.145,1,1.08,1,1,1
2202,,1.29,1.29,1.29,1.29,1.2,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,1.29,1,1.16,1,1.5,1
2203,,1.435,1.435,1.435,1.435,1.3,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,1.435,1,1.24,1,2,1
2204,,1.58,1.58,1.58,1.58,1.4,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,1.58,1,1.32,1,2.5,1
2205,,1.725,1.725,1.725,1.725,1.5,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,1.725,1,1.4,1,3,1
2206,,1.87,1.87,1.87,1.87,1.6,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,1.87,1,1.48,1,3.5,1
2207,,2.015,2.015,2.015,2.015,1.7,1,1,1.56,1.56,1.56,1.56,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,2.015,1,1.56,1,4,1
2208,,2.16,2.16,2.16,2.16,1.8,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,2.16,1,1.64,1,4.5,1
2209,,2.305,2.305,2.305,2.305,1.9,1,1,1.72,1.72,1.72,1.72,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,2.305,1,1.72,1,5,1
2210,,2.45,2.45,2.45,2.45,2,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2.45,1,1.8,1,6,1
2400,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2401,,1.145,1.145,1.145,1.145,1.1,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.145,1,1.2,1,1,1
2402,,1.29,1.29,1.29,1.29,1.2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.29,1,1.4,1,1.5,1
2403,,1.435,1.435,1.435,1.435,1.3,1,1,1.6,1.6,1.6,1.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.435,1,1.6,1,2,1
2404,,1.58,1.58,1.58,1.58,1.4,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.58,1,1.8,1,2.5,1
2405,,1.725,1.725,1.725,1.725,1.5,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.725,1,2,1,3,1
2406,,1.87,1.87,1.87,1.87,1.6,1,1,2.2,2.2,2.2,2.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.87,1,2.2,1,3.5,1
2407,,2.015,2.015,2.015,2.015,1.7,1,1,2.4,2.4,2.4,2.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,2.015,1,2.4,1,4,1
2408,,2.16,2.16,2.16,2.16,1.8,1,1,2.6,2.6,2.6,2.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2.16,1,2.6,1,4.5,1
2409,,2.305,2.305,2.305,2.305,1.9,1,1,2.8,2.8,2.8,2.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,2.305,1,2.8,1,5,1
2410,,2.45,2.45,2.45,2.45,2,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2.45,1,3,1,6,1
2500,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2501,,1.0756,1.0756,1.0756,1.0756,1.088,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.0756,1,1.15,1,1,1
2502,,1.1512,1.1512,1.1512,1.1512,1.176,1,1,1.3,1.3,1.3,1.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.1512,1,1.3,1,1.5,1
2503,,1.2268,1.2268,1.2268,1.2268,1.264,1,1,1.45,1.45,1.45,1.45,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.2268,1,1.45,1,2,1
2504,,1.3024,1.3024,1.3024,1.3024,1.352,1,1,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.3024,1,1.5,1,2.5,1
2505,,1.378,1.378,1.378,1.378,1.44,1,1,1.55,1.55,1.55,1.55,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.378,1,1.55,1,3,1
2506,,1.4536,1.4536,1.4536,1.4536,1.528,1,1,1.6,1.6,1.6,1.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.4536,1,1.6,1,3.5,1
2507,,1.5292,1.5292,1.5292,1.5292,1.616,1,1,1.63,1.63,1.63,1.63,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.5292,1,1.63,1,4,1
2508,,1.6048,1.6048,1.6048,1.6048,1.704,1,1,1.66,1.66,1.66,1.66,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.6048,1,1.66,1,4.5,1
2509,,1.6804,1.6804,1.6804,1.6804,1.792,1,1,1.69,1.69,1.69,1.69,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.6804,1,1.69,1,5,1
2510,,1.75,1.75,1.75,1.75,2,1,1,1.73,1.73,1.73,1.73,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.75,1,1.73,1,6,1
2600,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2601,,1.075,1.075,1.075,1.075,1.1,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.075,1,1.15,1,1,1
2602,,1.15,1.15,1.15,1.15,1.2,1,1,1.3,1.3,1.3,1.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.15,1,1.3,1,1.5,1
2603,,1.225,1.225,1.225,1.225,1.3,1,1,1.45,1.45,1.45,1.45,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.225,1,1.45,1,2,1
2604,,1.3,1.3,1.3,1.3,1.4,1,1,1.6,1.6,1.6,1.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.3,1,1.6,1,2.5,1
2605,,1.375,1.375,1.375,1.375,1.5,1,1,1.75,1.75,1.75,1.75,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.375,1,1.75,1,3,1
2606,,1.45,1.45,1.45,1.45,1.6,1,1,1.9,1.9,1.9,1.9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.45,1,1.9,1,3.5,1
2607,,1.525,1.525,1.525,1.525,1.7,1,1,2.05,2.05,2.05,2.05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.525,1,2.05,1,4,1
2608,,1.6,1.6,1.6,1.6,1.8,1,1,2.2,2.2,2.2,2.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.6,1,2.2,1,4.5,1
2609,,1.675,1.675,1.675,1.675,1.9,1,1,2.35,2.35,2.35,2.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.675,1,2.35,1,5,1
2610,,1.75,1.75,1.75,1.75,2,1,1,2.5,2.5,2.5,2.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.75,1,2.5,1,6,1
2700,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2701,,1.075,1.075,1.075,1.075,1.1,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.075,1,1.05,1,1,1
2702,,1.15,1.15,1.15,1.15,1.2,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.15,1,1.1,1,1.5,1
2703,,1.225,1.225,1.225,1.225,1.3,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.225,1,1.15,1,2,1
2704,,1.3,1.3,1.3,1.3,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.3,1,1.2,1,2.5,1
2705,,1.375,1.375,1.375,1.375,1.5,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.375,1,1.24,1,3,1
2706,,1.45,1.45,1.45,1.45,1.6,1,1,1.28,1.28,1.28,1.28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.45,1,1.28,1,3.5,1
2707,,1.525,1.525,1.525,1.525,1.7,1,1,1.31,1.31,1.31,1.31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.525,1,1.31,1,4,1
2708,,1.6,1.6,1.6,1.6,1.8,1,1,1.34,1.34,1.34,1.34,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.6,1,1.34,1,4.5,1
2709,,1.675,1.675,1.675,1.675,1.9,1,1,1.37,1.37,1.37,1.37,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.675,1,1.37,1,5,1
2710,,1.75,1.75,1.75,1.75,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.75,1,1.4,1,6,1
2800,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
2801,,1.075,1.075,1.075,1.075,1.1,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.075,1,1.05,1,1,1
2802,,1.15,1.15,1.15,1.15,1.2,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.15,1,1.1,1,1.5,1
2803,,1.225,1.225,1.225,1.225,1.3,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.225,1,1.15,1,2,1
2804,,1.3,1.3,1.3,1.3,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.3,1,1.2,1,2.5,1
2805,,1.375,1.375,1.375,1.375,1.5,1,1,1.27,1.27,1.27,1.27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.375,1,1.27,1,3,1
