Row ID,Row Name,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
604538027,,32,32,-128,-125,16,2,64,16,0,-119,1,36
604538028,,64,48,16,0,0,72,52,0,0,88,32,0
604538029,,-64,0,0,32,0,-47,0,4,32,32,16,16
604538030,,16,1,0,-120,68,0,34,96,16,0,-124,-127
604538031,,-127,0,1,8,32,1,8,80,1,0,0,2
604538032,,1,2,96,2,0,-78,-128,32,1,0,66,4
604538033,,4,4,26,17,-128,0,66,4,66,4,48,0
604538034,,32,66,4,64,16,4,0,-120,66,0,0,17
604538035,,8,-116,0,16,66,0,1,1,0,4,8,64
604538036,,4,17,9,32,0,0,0,0,20,-126,76,96
604538037,,2,0,-126,0,13,0,29,10,0,16,1,8
604538038,,2,-128,64,0,-128,8,0,-127,-124,96,0,-118
604538039,,38,-88,-37,35,27,-74,2,73,47,52,67,84
604538040,,89,85,-92,29,-26,17,85,50,48,-128,0,39
604538041,,73,-118,24,-46,80,72,61,-124,-126,95,-8,73
604538042,,-92,53,39,-84,-127,72,-118,6,-55,-23,-66,-128
604538043,,-110,66,64,64,44,-89,-32,-7,84,2,5,-70
604538044,,26,-126,89,45,2,2,-118,2,122,-104,-33,46
604538045,,-27,49,20,-31,0,115,-63,11,-115,-67,-84,114
604538046,,36,44,36,54,-96,-60,81,-7,51,8,1,-120
604538047,,81,12,71,16,105,-106,-108,28,5,85,17,-9
604538048,,25,83,-32,6,62,-104,-46,-92,96,80,81,2
604538049,,-118,-22,11,30,-100,74,41,-32,-106,106,124,-120
604538050,,-90,-76,44,8,113,-87,39,70,14,33,-26,101
604538051,,105,81,-22,-61,-105,37,86,68,65,-58,-118,17
604538052,,-60,9,-110,-7,-63,24,44,27,-16,2,34,-44
604538053,,18,-58,-111,-64,78,101,40,-79,-120,-89,0,9
604538054,,1,8,17,0,0,-128,0,-120,-127,4,0,0
604538061,,-63,-77,-15,5,-111,-124,100,-104,-40,100,11,8
604538062,,24,12,8,112,36,-33,21,32,6,-80,64,-47
604538063,,12,97,22,50,75,106,0,124,9,80,-16,2
604538064,,49,0,-122,75,16,0,82,-124,97,-117,62,48
604538065,,6,82,73,-124,38,48,-88,67,-80,6,0,78
604538066,,-30,-116,32,-120,-56,1,-117,3,6,9,-123,-91
604539000,,12,84,56,102,-127,3,32,-88,-32,9,-124,33
604539001,,81,8,68,1,58,92,-53,84,4,-106,56,-48
604539002,,-94,-93,-125,-104,68,-96,20,3,27,96,67,14
604539003,,94,-92,-44,-91,14,-115,20,-71,-2,84,127,-51
604539004,,17,-117,-52,91,22,-19,-21,14,-14,45,49,114
604539005,,-5,-42,83,-120,-39,50,-62,95,41,66,-40,31
604539006,,-14,127,43,-3,-9,122,55,-113,60,-75,-20,89
604539007,,14,-69,-13,103,46,-1,41,-13,87,-5,23,-20
604539008,,-83,116,45,-78,-23,-63,-36,112,-57,-101,-113,-74
604539009,,-27,73,-66,94,-15,22,-1,-28,-119,-18,-30,-93
604539010,,46,-37,-44,104,108,-39,-128,41,-40,92,0,125
604539011,,101,-35,41,20,-83,-12,-54,13,105,-99,-128,10
604539012,,82,65,-42,-55,33,59,14,-84,-81,19,80,45
604539013,,121,36,9,-86,-102,104,-107,-13,82,-94,62,-73
604539014,,6,44,118,-94,-60,-122,68,3,-74,-91,89,-48
604539015,,-103,-102,-127,85,22,-61,117,-76,0,45,-72,-60
604539016,,-87,82,8,-89,83,39,-69,88,22,64,-81,-126
604539017,,-60,-92,58,23,-102,12,107,82,5,-14,-25,1
604539018,,-110,35,-25,88,97,16,48,-58,-23,74,71,122
604539019,,-59,0,-63,-11,106,-14,1,66,1,32,-119,-88
604539020,,70,36,32,28,75,89,-28,-60,-92,-122,40,7
604539021,,69,8,-112,-16,51,34,-97,2,80,-123,36,-120
604539022,,-92,81,72,-53,-111,24,0,21,18,85,-72,16
604539023,,-80,-94,-60,88,20,-89,98,-84,57,-76,118,71
604539024,,49,-113,10,33,-120,-128,50,11,108,72,71,86
604539025,,-119,81,39,4,46,-20,64,34,-78,-101,-126,0
604539026,,74,-107,23,2,-124,5,-71,-16,79,106,64,48
604539027,,24,-52,-70,-120,84,10,-124,-104,64,58,10,-72
604539028,,42,122,9,7,33,80,12,1,-126,1,81,75
604539029,,18,34,116,34,-64,5,91,125,-115,64,-107,-27
604539030,,64,4,32,16,36,0,36,0,0,0,0,8
604539032,,-63,16,-83,-53,100,-128,-23,78,41,82,8,0
604539033,,-122,-46,96,-72,16,-22,0,85,-13,24,13,-11
604539034,,-80,17,-116,-128,-22,9,-85,-117,-120,49,-30,108
604539035,,89,-87,18,64,19,121,116,-76,22,-61,32,-112
604539036,,38,78,94,68,-121,17,4,-21,96,12,-46,-57
604539037,,34,-52,33,18,-120,-106,-41,0,-99,-64,49,8
604539038,,88,34,-47,45,49,4,16,48,2,46,-57,3
604539039,,13,37,2,55,76,102,10,0,68,-91,28,58
604636000,,-89,-1,127,-79,126,-1,30,111,61,-33,99,107
604636001,,-2,107,-18,126,-37,-3,-29,-78,-25,-21,-3,-33
604636002,,-5,-41,-9,-49,-3,107,-3,-3,-33,53,-66,-73
604636003,,-58,61,86,49,21,119,53,71,6,-31,-103,-85
604636004,,57,-62,-87,-50,-22,-120,-54,-72,-7,30,102,84
604638000,,-87,-43,124,37,-60,26,-28,19,-56,-23,-80,90
604638001,,-59,26,-49,6,83,-13,89,103,7,98,47,16
604638002,,-98,34,-125,-114,-91,113,-85,114,89,71,-43,-21
604638003,,98,110,34,-6,58,16,-98,-19,102,-35,-102,-44
604638004,,-26,17,23,-119,-101,38,114,-120,123,25,66,-115
604638005,,57,-51,-56,-41,8,-81,39,92,-76,-84,37,-9
604638006,,22,-82,-72,120,-17,-52,65,-82,-95,-74,-49,47
604638007,,89,-15,117,113,116,-51,-100,-111,-98,18,120,32
604638008,,-127,72,-120,-56,16,9,8,-64,41,80,16,31
604638009,,24,40,1,2,-121,32,-124,64,-127,32,2,9
604638010,,2,82,80,4,32,48,4,-77,2,11,-120,16
604638011,,4,-110,68,32,32,-98,2,12,2,-92,32,64
604638012,,9,5,40,21,20,1,-109,16,68,-122,6,-64
604638013,,68,1,-110,17,64,-64,104,6,-4,88,44,32
604638014,,98,-128,34,-96,-118,2,17,33,0,0,-63,4
604638015,,-80,36,5,74,73,68,96,8,16,1,81,-94
604638016,,-87,8,-119,26,-75,122,-71,-78,-122,11,13,2
604638017,,-76,-55,75,91,-102,-121,111,76,92,-90,-107,-58
604638018,,118,-15,-26,-88,97,-46,104,5,89,49,119,79
604638019,,74,47,22,-82,5,72,87,78,-92,56,-38,-67
604638020,,38,87,60,-27,118,93,39,-46,51,-42,34,-100
604638021,,-53,-12,-77,37,-104,-90,-98,121,127,79,-10,115
604638022,,-35,-110,120,-42,74,61,-112,-73,-54,-12,41,-24
604638023,,17,46,-59,81,-17,-95,-64,-87,-95,-55,-56,49
604638024,,4,1,64,2,17,4,8,0,0,0,64,-64
604638025,,-1,-51,-45,-17,-73,-1,127,-1,-2,127,-1,-5
604638026,,-68,-5,127,123,127,-17,-2,-9,-33,-83,-63,55
604638027,,-25,-1,-65,-9,-3,-35,-19,-4,101,-33,63,-18
604638028,,127,-65,-18,-36,-37,127,-77,75,-5,-2,-2,-1
604638029,,-37,118,-3,-65,-18,-78,-33,-65,-65,-13,-1,-35
604638030,,32,16,0,8,32,32,9,-128,5,-108,-94,0
604638031,,4,64,72,64,0,16,-96,21,0,1,24,40
604638032,,-112,0,0,23,-53,0,0,34,18,0,64,2
604638033,,72,-96,-96,32,16,9,0,0,-128,32,0,68
604638034,,1,10,21,0,0,6,18,8,64,64,0,-112
604638035,,2,5,2,-128,4,-64,68,64,40,10,5,1
604639000,,38,22,-64,-81,72,12,16,105,96,-126,-112,2
604639001,,9,41,21,64,-80,-13,42,20,-110,64,68,85
604639002,,-48,-64,42,16,7,0,-59,-126,13,61,43,-88
604639003,,-52,2,-98,5,9,-80,-31,72,88,0,24,35
604639004,,17,109,1,56,-58,73,24,-124,-126,-59,67,-116
604639005,,34,-112,96,-62,48,6,6,51,37,58,-92,80
604639006,,-120,0,0,8,16,4,8,20,3,0,0,10
604640000,,-99,15,-51,108,-55,110,105,-126,-43,-48,95,115
604640001,,-80,-76,-121,98,-122,-79,54,-1,17,104,-1,-41
604640002,,-15,-70,24,-108,113,109,-61,8,-58,-124,-8,-116
604640003,,42,-13,-16,20,31,-55,-90,5,-85,30,-122,115
604640004,,101,76,32,-119,51,-13,88,24,47,-65,4,28
604640005,,83,-119,-69,-113,-60,18,-105,101,112,53,115,-86
604640006,,78,113,118,123,-68,28,25,-1,-82,99,41,104
604640007,,-114,70,79,-13,106,-122,-20,-14,88,-53,-128,-123
604640008,,118,-80,-5,67,-22,-68,-70,99,-31,-15,80,65
604640009,,-119,79,4,-68,21,67,69,-100,30,14,-81,-66
604640010,,-34,126,-5,99,-20,28,-4,-73,-29,-9,17,-90
604640011,,101,-1,6,-97,-105,-5,63,90,93,14,-1,-7
604640012,,-69,-127,-3,-4,123,-25,-61,-19,-66,-7,-18,95
604640013,,98,33,48,74,16,12,72,-88,42,62,-111,76
604640014,,-127,53,8,-128,64,90,42,44,38,64,0,-88
604640015,,66,6,116,-107,-57,-59,-74,1,1,80,-108,10
604640016,,-116,96,-110,-119,8,21,-55,0,-120,9,-121,3
604640017,,10,18,9,48,35,0,12,64,117,3,-128,-123
604640018,,65,-59,74,3,0,-48,34,1,8,-90,-84,8
604640019,,65,0,22,56,12,2,-74,-12,8,0,91,-64
604640020,,-126,-88,1,36,-78,98,8,90,123,36,34,-93
604640021,,48,13,-118,66,16,16,5,87,64,100,-120,112
604640022,,-52,10,81,-128,-32,-79,-63,-64,80,-120,1,104
604640023,,1,2,7,16,52,-86,65,21,4,12,74,68
604640024,,17,-127,105,-81,8,21,-111,43,-108,-104,-63,-128
604640025,,-60,4,8,64,2,-94,82,42,44,93,1,-121
604640026,,49,122,68,1,1,9,2,64,-128,3,116,19
604640027,,10,90,54,28,121,102,-80,-112,65,114,103,24
604640028,,54,-56,1,35,-77,45,-101,10,-57,5,84,52
604640029,,-116,-124,-128,69,12,8,64,-32,-48,-112,16,80
604640030,,49,17,-59,54,-61,0,36,16,13,106,6,72
604640031,,52,-27,-80,72,-84,96,20,31,-94,-111,2,37
604640032,,74,-104,32,98,-60,3,96,1,2,-128,40,18
604640033,,36,80,-118,-48,64,-36,9,-124,-79,0,120,-107
604640034,,-104,34,-28,-116,31,-128,4,-90,18,-29,40,34
604657000,,102,-38,96,51,-100,-28,-35,-11,54,-84,52,68
604657001,,-103,37,-97,-52,99,27,34,10,-55,83,-53,-69
604737000,,65,0,34,64,68,1,0,10,17,1,3,8
604737001,,16,68,4,1,2,80,1,0,74,40,72,9
604737002,,-124,-128,66,2,2,1,-92,-127,68,9,36,-120
604737003,,72,0,40,16,-127,-118,81,1,16,70,8,0
604737004,,8,18,0,-112,16,20,12,20,4,-120,8,0
604737005,,1,0,-127,16,48,113,6,-128,0,-124,0,0
604737006,,64,10,8,68,8,6,4,25,1,0,4,12
604737007,,34,80,17,6,16,8,0,64,64,18,5,-128
604737008,,2,4,72,0,4,-112,0,2,-87,52,0,66
604737009,,64,9,-124,40,-128,4,-120,64,-128,2,4,32
604737010,,1,44,48,40,0,0,16,102,0,32,0,68
604737011,,8,4,86,-128,64,1,64,32,0,32,0,99
604737012,,-124,80,0,32,33,10,2,16,0,0,-111,0
604737013,,18,-128,0,70,1,-32,0,4,6,0,0,33
604737014,,32,0,0,9,-120,40,35,8,3,1,48,-128
604737015,,-92,64,0,8,64,0,32,32,-128,4,-94,-96
604737016,,-124,0,0,18,0,0,24,0,34,0,-48,20
604737017,,8,33,-128,1,10,0,-64,2,8,72,64,64
604737018,,16,9,16,-128,100,64,80,16,4,1,48,2
604737019,,18,-127,1,0,34,0,32,-128,40,-64,1,0
604737020,,32,48,6,0,0,-128,-120,64,-48,-112,-128,0
604737021,,0,34,0,96,-124,34,3,4,32,2,2,20
604737022,,1,2,-31,-128,1,4,0,-119,16,64,74,19
604737023,,0,-128,8,5,24,0,0,32,0,16,0,16
604738000,,75,-25,97,12,-21,47,69,-73,-63,34,-18,67
604738001,,86,-85,78,-34,24,-74,-128,67,56,-39,91,98
604738002,,-106,53,-14,-95,50,116,-7,-25,-62,85,23,-32
604738003,,40,94,-125,-75,-21,6,6,-44,62,37,20,-2
604738004,,-19,-110,60,-38,-10,-21,10,62,-66,-114,-28,-97
604738005,,-47,-27,-99,47,5,89,-75,57,75,-113,-64,28
604738006,,-78,8,-7,64,28,-48,-5,72,-107,-6,-87,-107
604738007,,45,88,6,115,-59,-119,126,-120,101,112,59,41
604738008,,-126,80,0,6,8,-124,0,0,-117,104,16,1
604738009,,-127,96,32,-120,-32,64,4,-124,0,66,-95,16
604738010,,32,0,8,96,4,20,24,0,33,17,0,-64
604738011,,20,8,-123,16,32,1,-126,2,32,0,0,80
604738012,,4,5,-128,9,64,64,1,-95,8,0,6,6
604738013,,1,10,50,0,18,2,-120,32,82,8,64,8
604738014,,66,16,72,1,8,-128,2,0,-124,52,0,-128
604738015,,8,2,2,32,-109,1,97,10,64,4,-128,13
604738016,,32,1,21,70,1,24,4,80,16,-128,45,34
604738017,,16,-96,64,-128,4,32,16,9,4,1,24,0
604738018,,72,-124,0,16,0,42,96,84,0,-126,66,32
604738019,,9,-112,65,-88,32,18,41,-57,35,9,1,71
604738020,,-128,-108,12,125,5,96,-114,-128,40,1,85,-128
604738021,,34,72,112,34,0,-23,-128,62,80,-46,-103,-16
604738022,,-47,40,24,16,61,-56,-95,80,1,64,37,14
604738023,,1,45,-112,70,14,20,1,89,16,1,-124,0
604738024,,98,28,-117,-51,23,52,80,-126,-123,52,-64,121
604738025,,-44,64,26,64,-32,101,-112,42,86,72,0,9
604738026,,34,39,12,71,123,102,-106,37,14,117,64,16
604738027,,74,-104,-31,5,25,-128,42,92,65,38,-48,-55
604738028,,-31,36,-51,20,67,66,-1,12,-31,28,49,44
604738029,,10,33,13,24,5,-72,104,-59,-128,-122,40,4
604738030,,73,-78,-128,-80,-55,16,-123,84,-93,10,-28,69
604738031,,38,98,34,0,-118,-76,68,34,1,-116,70,2
604738032,,-119,67,-77,-104,-112,64,64,34,-70,18,14,-124
604738033,,20,-107,0,8,-106,9,18,72,6,108,10,-62
604738034,,42,7,32,-38,20,3,0,0,-32,40,-62,26
604738035,,-127,-127,-54,1,-60,-117,72,-127,-36,-95,32,50
604738036,,44,9,4,65,-120,23,15,-96,4,-43,31,-32
604738037,,-100,80,54,36,96,16,1,33,70,-88,34,1
604738038,,32,-46,-122,-110,96,-120,96,79,-100,-125,-110,19
604738039,,-46,74,32,102,-126,100,-80,-110,120,16,59,-31
604738040,,84,40,85,35,10,3,46,-103,9,98,104,32
604738041,,21,64,64,-85,48,10,82,16,24,-46,-99,-68
604738042,,20,-122,115,-128,96,-115,21,32,34,1,0,30
604739000,,-32,-118,-127,41,0,-122,64,-112,56,32,-126,-96
604739001,,-60,72,96,41,-116,0,82,17,20,19,-121,10
604739002,,36,96,0,0,-95,42,22,64,-94,14,8,16
604739003,,68,16,80,-56,16,88,1,0,-61,28,32,-56
604739004,,1,-116,-124,2,22,16,-115,-124,-124,-126,8,80
604739005,,1,3,78,37,0,96,32,104,64,64,17,36
604739006,,74,38,120,-102,48,-95,16,26,0,-117,-80,46
604739007,,16,56,8,0,-24,7,-118,10,0,84,32,0
604739008,,17,-95,-115,4,-116,-124,32,71,-79,0,65,9
604739009,,18,64,32,80,10,32,68,24,72,73,-48,21
604739010,,17,2,-78,0,81,4,40,-123,11,-95,68,-32
604739011,,-126,68,16,6,69,80,2,32,86,32,10,2
604739012,,-88,17,2,-80,2,27,37,3,36,-124,100,-109
604739013,,10,21,3,-58,65,-120,-111,-32,1,96,13,69
604739014,,44,-128,5,81,34,65,-56,36,8,16,18,0
604739015,,88,8,-95,-104,32,57,0,-113,-127,50,-127,19
604739016,,36,56,116,-127,82,98,-111,16,117,6,-127,96
604739017,,-112,48,50,-97,-120,48,-114,35,-63,-31,8,65
604739018,,22,3,66,96,16,-96,4,11,64,84,-103,108
604739019,,33,35,-60,106,27,8,66,64,-52,75,66,32
604739020,,-46,69,-78,0,68,-64,-111,19,18,64,70,44
604739021,,50,0,15,77,16,104,-124,4,36,68,24,-86
604739022,,16,123,8,-32,120,34,54,88,104,-112,67,-128
604739023,,41,0,23,-118,72,80,-112,5,18,-124,-104,-87
604739024,,2,-128,-127,68,75,-60,72,102,74,-109,36,-46
604739025,,105,-38,80,36,10,-109,-54,-96,-126,20,46,26
604739026,,9,-60,9,-93,55,48,36,-75,54,0,7,20
604739027,,74,-126,12,17,108,0,96,-16,17,8,-120,-107
604739028,,69,78,2,-86,0,5,-92,20,97,-118,23,4
604739029,,-123,-102,22,19,-128,14,34,88,8,12,18,35
604739030,,38,73,89,102,0,85,-69,-124,-124,98,-32,67
604739031,,-116,48,-96,64,-96,5,75,33,-19,24,-64,73
604739032,,-124,50,-56,38,-107,-32,113,12,-111,44,12,16
604739033,,104,-60,-128,-48,-121,-106,8,2,36,-23,61,8
604739034,,-110,-99,96,0,38,10,61,40,-110,49,112,64
604739035,,1,-91,40,29,-20,11,0,-38,40,-120,112,70
604739036,,-52,33,-93,4,-111,-119,69,-96,14,19,99,-96
604739037,,-63,68,13,24,37,22,64,-53,17,-31,-124,-100
604739038,,50,4,84,17,-61,-51,27,64,10,39,32,-105
604740000,,56,21,80,-108,-92,29,27,-15,-110,-111,-101,-22
604740001,,13,-28,45,99,79,32,-66,6,38,38,-113,119
604740002,,-22,-112,75,5,10,-61,-80,93,29,-16,82,-128
604740003,,-91,42,-126,8,53,12,77,-61,65,105,108,56
604740004,,-127,-102,115,-2,-62,40,67,60,-95,10,0,-119
604740005,,82,109,-108,50,17,-45,4,-88,-8,7,-76,23
604740006,,86,67,-84,-55,-8,-10,-32,2,78,-36,97,68
604740007,,81,-96,-118,18,-64,-100,-123,5,-111,-126,6,23
604740008,,42,19,100,-51,1,65,34,104,106,105,81,8
604740009,,-124,76,17,32,62,34,88,-110,4,20,-88,-32
604740010,,74,-63,-108,0,-56,-110,71,69,64,9,-45,-41
604740011,,4,44,3,84,48,97,8,-128,-106,-14,12,8
604740012,,-79,18,104,-85,7,12,-80,58,41,4,32,32
604740013,,37,20,96,-124,54,80,46,20,64,64,-86,-118
604740014,,81,17,-46,74,4,6,-94,32,17,16,82,10
604740015,,-103,-38,-122,-7,2,56,74,32,-22,115,110,98
604740016,,-60,12,24,72,71,-84,1,22,-42,-12,0,-128
604740017,,28,5,34,-22,0,80,-128,-112,86,-64,66,-55
604740018,,-94,66,72,37,-102,11,-128,32,9,8,33,121
604740019,,49,-128,58,26,32,-87,1,-103,32,-64,-92,4
604740020,,-126,64,9,45,-128,-118,2,71,12,-33,6,32
604740021,,-59,8,121,2,57,66,120,82,-128,43,89,8
604740022,,10,18,7,60,-128,91,-116,40,68,8,13,113
604740023,,74,101,-64,3,109,84,0,1,-96,7,59,1
604740024,,40,8,-95,18,22,37,102,122,-124,74,65,36
604740025,,36,-94,28,-64,-47,70,99,-59,1,32,0,-76
604740026,,68,38,-64,-110,-111,-93,81,-60,80,7,-64,88
604740027,,52,112,-47,68,18,34,17,0,42,66,-60,88
604740028,,66,-8,-96,9,-60,-127,-87,-53,27,37,16,1
604740029,,26,-119,20,65,107,-128,64,69,42,8,-111,-93
604740030,,-87,-54,16,-59,13,84,61,101,81,26,-5,16
604740031,,2,45,-123,-92,48,24,4,52,-116,-76,-127,22
604740032,,32,87,2,2,12,49,-98,10,1,-120,-104,35
604740033,,-111,-122,7,-80,106,-95,-34,-125,49,-107,40,-122
604740034,,20,49,99,16,64,8,-16,40,10,-91,20,-52
604740035,,74,-95,12,16,-95,4,0,-104,-9,16,6,5
604740036,,-63,0,44,37,-56,-60,21,-118,-92,32,36,-42
604741000,,18,28,24,64,114,18,80,100,-118,76,34,18
604741001,,33,-61,64,-106,5,41,-91,-111,21,51,-104,8
604741002,,-52,32,-89,41,-120,-60,10,10,96,-128,69,-27
604755000,,66,-116,66,-126,65,32,-84,30,0,14,-13,32
604755001,,-79,64,52,70,-112,0,1,104,-18,0,64,-24
604755002,,4,43,64,48,44,26,48,4,13,34,40,-40
604755003,,-118,-126,42,-120,5,49,-118,0,0,53,-128,5
604755004,,88,97,5,109,2,64,18,-61,-79,-48,6,23
604755005,,4,20,-104,16,120,-60,68,16,18,-128,1,0
604755006,,33,16,-127,1,-126,-113,65,-95,64,73,28,2
604755007,,-95,-96,-91,56,70,26,6,64,-92,-60,-99,1
604755008,,16,18,-123,95,88,1,-76,-88,98,-120,34,-111
604755009,,37,52,96,-128,16,70,1,88,-123,34,80,52
604755010,,88,1,82,1,-95,-120,-112,-109,25,81,5,-22
604755011,,70,-51,24,64,47,32,105,38,90,58,-96,8
604755012,,-118,74,10,-90,-128,-11,74,5,0,5,74,70
604755013,,17,101,-82,-90,-116,-124,27,81,69,-60,32,-104
604755014,,102,2,64,25,113,67,36,-92,58,11,-118,33
604755015,,-120,-104,17,64,2,56,-64,10,-128,48,85,70
604756000,,4,0,4,0,19,0,0,0,72,32,4,64
604756001,,28,97,37,1,-124,-102,36,-128,9,21,-128,-88
604756002,,34,14,74,-90,105,1,73,22,-14,0,71,20
604756003,,-63,-112,-112,88,18,100,-110,105,4,-22,56,67
604757000,,96,0,0,52,64,0,64,2,0,3,-120,0
604757001,,34,65,0,3,64,0,32,0,48,20,35,11
604757002,,4,82,0,0,18,16,12,-112,0,0,4,1
604757003,,8,4,56,-63,0,32,2,4,9,-94,1,32
604757004,,-126,16,65,0,1,10,0,64,88,1,4,-112
604757005,,16,8,-128,64,-88,68,0,0,-124,16,0,68
604757006,,8,32,-128,-112,4,32,18,1,7,8,0,6
604757007,,0,-119,2,0,9,9,96,-96,0,64,-80,-128
604757008,,4,32,34,8,0,22,-127,16,2,0,0,32
604757009,,65,0,20,32,-124,-128,1,76,64,-64,72,16
604757010,,-127,0,69,12,0,1,-100,9,32,44,18,0
604757011,,16,-122,8,2,50,-64,0,34,-128,0,64,72
604757012,,0,0,8,9,0,32,68,0,10,0,1,8
604758000,,4,17,-58,16,12,57,-108,11,-20,-123,0,63
604758001,,-58,-48,-64,67,48,-64,0,21,51,16,9,0
604758002,,49,4,22,-60,13,30,8,-28,-61,1,105,-127
604758003,,25,-54,24,46,-62,-124,107,-62,0,110,118,74
604758004,,66,40,41,-112,-127,99,37,32,12,98,-108,84
604758005,,-88,39,33,41,114,0,-46,24,16,-104,-126,-96
604758006,,80,2,62,100,-93,96,-112,96,61,73,-24,14
604758007,,42,97,-64,26,88,20,66,-128,-62,22,22,-95
604758008,,-123,-100,1,-127,4,-117,45,31,0,-96,1,80
604836000,,28,-120,35,-64,-112,30,9,81,10,11,-30,50
604836001,,34,19,80,58,36,-64,118,36,116,-108,25,64
604836002,,-63,100,-116,5,75,33,-128,-118,-127,96,4,-115
604836003,,33,14,23,100,-118,1,-124,20,13,16,82,-87
604836004,,-122,-127,40,18,117,52,65,40,64,37,-115,80
604836005,,88,112,-64,-119,0,-54,58,-61,-78,-54,32,6
604837000,,-106,-125,39,-122,-84,33,-73,12,99,78,35,118
604837001,,38,-54,4,-20,114,93,-52,-72,7,-48,5,-96
604837002,,85,33,-42,-95,7,-82,-126,92,71,20,-15,-38
604837003,,82,60,73,91,-61,22,25,101,-48,45,90,28
604837004,,-87,84,57,5,124,114,98,67,-88,-117,-24,-63
604837005,,104,-15,-46,50,-120,-56,33,-109,-104,-31,-114,15
604837006,,-119,14,-88,88,17,-127,92,-94,60,50,20,33
604837007,,40,-87,36,-28,0,-76,-31,59,-126,119,3,49
604837008,,65,18,15,0,-27,32,-94,0,64,11,-12,38
604837009,,52,10,0,-120,-68,85,65,-94,36,0,8,0
604837010,,70,-60,18,37,66,3,4,-44,25,44,76,66
604837011,,-118,20,-55,26,19,8,30,1,-11,-48,51,-40
604837012,,-111,97,-16,83,8,-54,24,76,10,-128,-128,-115
604837013,,42,34,0,-102,81,66,52,70,33,33,4,-127
604837014,,-47,-128,-12,5,107,32,-88,96,-126,96,-36,70
604837015,,17,48,5,-96,24,-65,80,-111,33,64,-88,81
604837016,,4,89,-72,20,103,77,-119,66,14,-124,49,4
604837017,,34,8,50,3,21,-120,36,-34,16,45,2,32
604837018,,98,4,8,72,-122,80,-118,56,81,24,72,8
604837019,,73,8,105,-16,-54,-127,83,32,85,74,17,44
604837020,,18,-76,20,52,36,84,2,8,26,0,72,90
604837021,,-84,80,66,66,0,37,64,0,-28,29,-26,-104
604837022,,1,67,-117,8,0,0,-108,-122,12,-109,32,1
604837023,,-124,41,5,72,8,10,65,-75,0,-110,2,-74
604837024,,-120,-121,64,-93,-80,18,13,1,-126,-26,-111,-94
604837025,,84,-58,-126,5,-128,-96,34,9,-24,0,7,65
604837026,,-46,37,-123,33,32,-62,69,19,73,117,19,112
604837027,,9,88,114,22,-120,57,40,108,-96,2,68,12
604837028,,36,-126,8,-56,87,4,-110,-128,22,-120,-88,-125
604837029,,-118,2,34,87,37,72,-63,8,4,-95,4,-34
604837030,,65,-60,12,-88,-118,1,2,117,81,8,98,1
604837031,,52,57,-47,0,80,-74,60,-126,-86,86,-103,32
604837032,,-47,-58,103,48,-83,100,-67,75,-77,-18,-127,113
604837033,,46,57,-104,-49,82,-101,66,-76,76,17,126,-114
604837034,,102,-96,-8,25,-57,-28,55,78,-23,33,78,-77
604837035,,110,-16,69,-42,-38,94,-64,43,50,-17,-103,122
604837036,,-111,79,-102,-91,57,11,-85,-15,92,-48,-94,5
604837037,,-103,31,39,106,36,-79,92,-108,-121,30,117,-52
604837038,,9,0,56,27,-96,16,28,-126,96,9,74,-128
604837039,,34,115,-6,112,4,1,113,24,66,115,116,15
604837040,,-88,-104,0,-124,56,88,49,76,-116,-92,-128,38
604837041,,38,1,-74,-80,35,64,-6,48,68,1,116,-127
604837042,,85,6,68,-122,-91,32,110,55,0,10,-108,105
604837043,,52,84,8,67,-126,65,8,-91,-87,1,33,33
604837044,,10,-119,25,106,120,-95,-95,4,-63,6,19,-128
604837045,,92,12,73,-63,21,42,92,-127,54,-102,6,-112
604837046,,-78,114,48,24,4,0,8,33,27,-126,-16,40
604837047,,28,65,-101,71,74,-54,4,-10,20,9,-95,38
604837048,,5,57,100,34,2,-89,26,82,32,52,-104,-124
604837049,,-62,-96,67,-116,6,117,-92,-40,100,88,9,83
604837050,,-111,5,-124,5,10,36,1,32,-95,-128,-57,-86
604837051,,66,14,99,66,-47,0,-64,-118,-109,-92,46,64
604837052,,9,48,96,-100,-117,-126,21,65,34,-118,0,30
604837053,,80,-48,6,-127,-43,-37,-63,67,16,-96,93,86
604837054,,64,-116,-124,36,32,-99,-94,-124,73,110,-126,-127
604837055,,74,-86,24,16,105,28,-126,-128,-120,8,9,-111
604837056,,44,64,3,101,64,14,122,9,28,119,4,48
604837057,,-63,22,-119,8,17,80,-128,18,-121,113,-8,72
604837058,,-127,77,2,-96,-52,22,1,121,97,68,2,80
604837059,,-95,33,-107,24,-104,72,4,14,28,0,35,108
604837060,,-108,-62,-60,120,102,-96,2,40,-46,81,72,71
604837061,,34,-94,32,3,16,-89,71,68,10,-44,0,24
604838000,,25,67,72,-104,13,64,12,81,-90,-31,-64,26
604838001,,-62,102,1,1,-76,60,73,34,-69,-126,-82,48
604838002,,18,9,14,7,-29,113,-92,-88,72,22,2,-46
604838003,,-111,-95,-12,-102,3,10,-88,-44,0,13,81,-55
604838004,,100,44,71,69,-118,4,17,-96,75,-84,-87,70
604838005,,-59,20,45,-127,36,1,-126,28,117,90,24,-47
604838006,,10,73,-80,-20,18,-127,66,-126,-52,-31,28,44
