Row ID,Row Name,Unk0,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,Unk26,Unk27,Unk28,Unk29,Unk30,Unk31,Unk32,Unk33,Unk34,Unk35,Unk36,Unk37,Unk38,Unk39,Unk40,Unk41,Unk42,Unk43,Unk44,Unk45,Unk46,Unk47,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,Unk61,Unk62,Unk63,Unk64,Unk65,Unk66,Unk67,Unk68
208,,6.065554E-36,0,0.7,4522049,3145799,3211312,3342431,3538995,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407925,0,0,0,4522049,3145799,3211312,3473503,3538995,0,0,0
209,,6.065554E-36,0,0.1,4522049,3145799,3211312,3342431,3604531,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3604531,0,0,0,4522049,3145799,3211312,3473503,3604531,0,0,0
210,,6.065554E-36,0,0.05,4522049,3145799,3211312,3342431,3670067,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677721600,-10197916,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3670067,0,0,0,4522049,3145799,3211312,3473503,3670067,0,0,0
211,,6.065554E-36,0,0.1,4522049,3145799,3211312,3342431,3735603,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10200476,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3735603,0,0,0,4522049,3145799,3211312,3473503,3735603,0,0,0
212,,2.369359E-38,0,0.05,4522049,3145799,3211312,3342431,3145780,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-8894876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3145780,0,0,0,4522049,3145799,3211312,3342431,3145780,0,0,0
213,,6.065554E-36,0,0.1,4522049,3145799,3211312,3342431,3211316,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10208156,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3211316,0,0,0,4522049,3145799,3211312,3473503,3211316,0,0,0
214,,2.369359E-38,0,0.7,4522049,3145799,3211312,3342431,3604528,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3604528,0,0,0,4522049,3145799,3211312,3342431,3604528,0,0,0
215,,2.369359E-38,0,0.5,4522049,3145799,3211312,3342431,3670068,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677733220,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,,2.369359E-38,0,0.5,4522049,3145799,3211312,3342431,3473460,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677733220,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,,2.369359E-38,0,0.7,4522049,3145799,3211312,3342431,3342388,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677733220,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,,9.18411E-41,0,0.7,4522049,3145799,3670073,3211359,3145779,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1342188900,-10197886,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,2.369359E-38,0,0.7,4522049,3145799,3670073,3211359,3604530,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1258293850,-10204316,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3604530,0,0,0,4522049,3145799,3670073,3211359,3604530,0,0,0
220,,2.369359E-38,0,0.1,4522049,3145799,3211312,3342431,3276852,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509961060,-9872791,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,,2.369359E-38,0,0.1,4522049,3145799,3211312,3342431,3407924,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509961060,-9872791,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,,2.369359E-38,0,0.7,4522049,3145799,3211312,3276895,3276857,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677733220,-9547676,-1,131327,0,671109120,1106247680,1106247680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,,9.18411E-41,0,0.1,4522049,3145799,3670073,3211359,3473459,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1258297700,-8244586,-1,131327,0,671109120,-1082130432,-1082130432,1065353216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,,2.369359E-38,0,0.1,4522049,3145799,3670073,3211359,3670066,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509961060,-9872791,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,,6.065558E-36,0,1,4522049,3145799,3145780,3145823,3211312,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3473458,0,0,0,4522049,3145799,3145780,3145823,3276848,0,0,0
228,,9.18383E-41,0,0.2,4522049,3145799,3211312,3342431,3407922,0,0,0,4522049,3145812,3473456,3145823,3604534,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3604534,6357087,0,0,0,0,0,0,0,0,0,0,1593843300,-10199196,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,,9.18383E-41,0,0.5,4522049,3145799,3670073,3145823,3211320,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090854500,-10206876,-1,65791,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,,6.065558E-36,0,1,4522049,3145799,3670073,3145823,3538999,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-1265218706,-65356,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3145823,3538999,0,0,0,4522049,3145799,3670073,3145823,3538999,0,0,0
232,,9.477423E-38,0,3,4522049,3145799,3670073,3145823,3604535,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-8234366,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,,9.477425E-38,0,3,4522049,3145799,3670073,3145823,3211321,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593850970,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,,9.477425E-38,0,1,4522049,3145799,3670073,3211359,3211315,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1342179940,-10203036,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,,9.477425E-38,0,1,4522049,3145799,3670073,3211359,3670068,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,838863460,-8234346,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,,9.477425E-38,0,1,4522049,3145799,3670073,3211359,3735604,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258293860,-8234371,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,,9.18383E-41,0,1,4522049,3145799,3670073,3211359,3407923,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258293860,-8234371,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,,9.477425E-38,0,1,4522049,3145799,3670073,3211359,3670067,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1342179940,-8892296,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,,2.369356E-38,1,0.2,4522049,3145799,3670073,3145823,3670071,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1593843300,-10199196,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,,9.18355E-41,0,1.5,4522049,3145799,3670073,3211359,3145780,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1342185060,-9545066,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,,9.18369E-41,0,0.5,4522049,3145799,3211312,3342431,3407927,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1006640730,-11521406,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,,2.369357E-38,0,0.2,4522049,3145799,3211312,3342431,3211319,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1342185050,-12176766,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,,2.369357E-38,0,0.2,4522049,3145799,3211312,3342431,3276855,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1258298970,-10204311,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,,9.18355E-41,0,0.6,4522049,3145799,3670073,3211359,3211316,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258298980,-8233066,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,,9.18355E-41,0,0.2,4522049,3145799,3670073,3211359,3276852,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258298980,-9871466,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3342392,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1342179940,-10203036,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,,9.477425E-38,0,5,4522049,3145799,3670073,3211359,3276851,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,838863460,-8234346,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,,9.477425E-38,0,4,4522049,3145799,3670073,3211359,3342387,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258293860,-8234371,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,,2.369356E-38,0,3,4522049,3145799,3670073,3211359,3145781,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-9545106,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,,6.065552E-36,0,0.7,4522049,3145799,3670073,3211359,3211317,0,0,0,4522049,3276884,3145782,3735647,3145782,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3276884,3145782,3735647,3145782,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-9545106,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3276895,3604529,0,0,0
252,,6.065552E-36,0,0.9,4522049,3145799,3670073,3211359,3276853,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-9545106,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3276895,3670065,0,0,0
253,,6.065552E-36,0,0.7,4522049,3145799,3670073,3211359,3342389,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-9545106,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3276895,3211314,0,0,0
254,,6.065552E-36,0,0.9,4522049,3145799,3670073,3211359,3407925,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-9545106,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3276895,3276850,0,0,0
255,,9.18355E-41,0,5,4522049,3145799,3670073,3211359,3473461,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258295140,-9548956,-1,65791,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,,9.477423E-38,0,5,4522049,3145799,3670073,3211359,3538997,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,503324260,-8234336,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,,6.065552E-36,0,1,4522049,3145799,3670073,3211359,3604533,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-10204306,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3276895,3342386,0,0,0
258,,6.065552E-36,0,1,4522049,3145799,3670073,3211359,3670069,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-10204306,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3276895,3735601,0,0,0
259,,9.18383E-41,0,1,4522049,3145799,3670073,3211359,3735605,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-10204306,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,,9.18383E-41,0,1,4522049,3145799,3670073,3211359,3145782,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509952100,-10204306,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,,2.369356E-38,0,0.2,4522049,3145799,3670073,3211359,3211318,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509952100,-10197906,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,,6.065559E-36,0,5,4522049,3145799,3670073,3211359,3276854,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-9545106,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3145783,0,0,0
263,,6.065558E-36,0,0.7,4522049,3145799,3670073,3211359,3342390,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3342390,0,0,0,4522049,3145799,3670073,3211359,3342390,0,0,0
264,,6.065558E-36,0,0.2,4522049,3145799,3670073,3211359,3407926,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3407926,0,0,0,4522049,3145799,3670073,3211359,3407926,0,0,0
265,,6.065558E-36,0,1,4522049,3145799,3670073,3211359,3473462,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3473462,0,0,0,4522049,3145799,3670073,3211359,3473462,0,0,0
266,,6.065558E-36,0,1,4522049,3145799,3670073,3211359,3538998,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3538998,0,0,0,4522049,3145799,3670073,3211359,3538998,0,0,0
267,,9.18369E-41,0,1,4522049,3145799,3670073,3211359,3604531,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090521700,-10199196,-1,65791,0,671109121,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,,9.477423E-38,0,1,4522049,3145799,3670073,3211359,3211319,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,,9.477423E-38,0,1,4522049,3145799,3670073,3211359,3276855,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,,6.065558E-36,0,1,4522049,3145799,3670073,3211359,3342391,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3342391,0,0,0,4522049,3145799,3670073,3211359,3342391,0,0,0
271,,6.065558E-36,0,1,4522049,3145799,3670073,3211359,3407927,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3407927,0,0,0,4522049,3145799,3670073,3211359,3407927,0,0,0
272,,6.065551E-36,5,0.7,4522049,3145799,3670073,3211359,3145785,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509961060,-9217426,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3211321,0,0,0
273,,6.065551E-36,5,0.4,4522049,3145799,3670073,3211359,3276857,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509961060,-9217426,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3342393,0,0,0
274,,6.065551E-36,5,0.5,4522049,3145799,3670073,3211359,3407929,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509961060,-9217426,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3473465,0,0,0
275,,9.185091E-41,0,5,4522049,3145799,3670073,3211359,3539001,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509964900,-9545106,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,,9.477423E-38,0,0.5,4522049,3145799,3670073,3211359,3276856,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090530660,-11509916,-1,65791,0,671109120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,,9.477423E-38,2,0.5,4522049,3145799,3670073,3211359,3342392,0,0,0,4522049,3276884,3145780,3211359,3407922,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3276884,3145780,3211359,3407922,6357087,0,0,0,0,0,0,0,0,0,0,1594174810,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
