Row ID,Row Name,Material ID 1,Material ID 2,Material ID 3,Material ID 4,Material ID 5,Item Amount 1,Item Amount 2,Item Amount 3,Item Amount 4,Item Amount 5,Is Disable Display Number 1,Is Disable Display Number 2,Is Disable Display Number 3,Is Disable Display Number 4,Is Disable Display Number 5,Material Amount 1,Material Amount 2,Material Amount 3,Material Amount 4,Material Amount 5,Unk1,Unk1,Unk1,Unk2,Unk2,Unk2,Unk2,Unk3,Unk3,Unk3,Unk3,Unk4
306020,,-1,20780,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,-1,3,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
307000,,1760,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
307010,,1760,20710,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
307020,,20680,15100,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
307030,,20720,20802,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
307040,,20761,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
308000,,20750,20780,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
308010,,20680,20802,20795,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
308020,,20845,-1,20795,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
308030,,1760,15100,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
308040,,-1,-1,-1,20753,20653,-1,-1,-1,-1,0,False,False,False,False,False,-1,-1,-1,1,1,-1,0,0,4,4,4,4,4,4,0,0,0
309000,,20681,20841,20825,-1,20691,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
309010,,20681,15150,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
309020,,20681,20841,15410,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,3,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
309030,,20681,20841,15140,-1,20691,-1,-1,-1,-1,0,False,False,False,False,False,2,1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
309040,,20681,15150,20650,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
309050,,20681,15150,-1,-1,20852,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,4,-1,0,0,4,4,4,4,4,4,0,0,0
320000,,15340,-1,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,-1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320010,,15340,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320020,,15340,20802,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320030,,15340,20802,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320040,,15340,20650,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320050,,15340,20650,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320060,,15340,-1,15060,-1,20651,-1,-1,-1,-1,0,False,False,False,False,False,3,-1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
320070,,15340,-1,-1,-1,20651,-1,-1,-1,-1,0,False,False,False,False,False,3,-1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
320080,,15340,15430,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320090,,15340,20652,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320100,,15340,20652,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320110,,15340,1760,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,3,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320120,,15340,20780,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,2,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320130,,15340,20812,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,2,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320140,,15340,20812,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,2,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320150,,15340,20683,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,2,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320160,,15340,20683,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,2,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320170,,15340,20723,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320180,,15340,20723,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320190,,15340,20751,15060,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,3,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320200,,15340,20751,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,3,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
320210,,15340,-1,15060,-1,20801,-1,-1,-1,-1,0,False,False,False,False,False,3,-1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
320220,,15340,-1,-1,-1,20801,-1,-1,-1,-1,0,False,False,False,False,False,3,-1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
321000,,15341,15060,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
321010,,15341,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322000,,15340,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322010,,15340,20802,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322020,,15340,20652,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322030,,15340,20812,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,2,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322040,,15340,20683,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,2,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322050,,15340,20650,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322060,,15340,20723,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322070,,15340,20751,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,3,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
322080,,15340,-1,-1,-1,20801,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
322090,,15340,-1,-1,-1,20651,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
323000,,15341,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900000,,2950,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900001,,2950,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900002,,2951,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900003,,2951,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900004,,2952,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900005,,2952,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900006,,2953,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900007,,2953,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900008,,2954,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900009,,2954,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900010,,2955,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900011,,2955,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900012,,2956,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900013,,2956,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900014,,2957,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900015,,2957,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900016,,2958,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900017,,2958,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900018,,2959,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900019,,2959,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900020,,2960,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900021,,2960,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900022,,2961,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900023,,2961,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900024,,2962,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900025,,2962,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900026,,2963,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900027,,2963,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900028,,2964,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900029,,2964,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
900100,,60000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900101,,60100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900102,,80100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900103,,90100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900104,,100100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900105,,130100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900106,,150100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900107,,170100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900108,,180100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900109,,210100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900110,,220100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900111,,230000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900112,,230100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900113,,240100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900114,,250100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900115,,270100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900116,,280100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900117,,290000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900118,,290100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900119,,292000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900120,,292100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900121,,310100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900122,,340000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900123,,340100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900124,,540100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900125,,590100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900126,,600100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900129,,622100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900130,,630100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900131,,640100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900132,,650100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900133,,660100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900134,,680100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900136,,780100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900137,,790100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900138,,800000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900139,,810100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900140,,812000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900141,,860100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900142,,870100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900143,,880000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900144,,880100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900145,,902100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900147,,910100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900149,,940000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900150,,950100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900151,,980100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900152,,990100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900153,,1760100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900154,,1770100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900155,,1780100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900156,,1790100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900157,,1800100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900158,,1810100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900159,,1820100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900160,,1990100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900161,,2000100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900162,,720100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900163,,1010100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900164,,570100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900165,,571100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900166,,1940100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900167,,120000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900168,,120100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900169,,900100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900200,,460100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900201,,470100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900202,,480100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900203,,760100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900204,,770100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900300,,61000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900301,,61100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900302,,81100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900303,,91100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900304,,101100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900305,,131100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900306,,151100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900307,,171100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900308,,181100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900309,,211100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900310,,221100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900311,,231000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900312,,231100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900313,,241100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900314,,251100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
