Row ID;Row Name;correctStrength
15010300;Warped Axe [Quality];62
15010400;Warped Axe [Fire];41
15010500;Warped Axe [Flame Art];37
15010600;Warped Axe [Lightning];24
15010700;Warped Axe [Sacred];33
15010800;Warped Axe [Magic];37
15010900;Warped Axe [Cold];74
15011000;Warped Axe [Poison];74
15011100;Warped Axe [Blood];74
15011200;Warped Axe [Occult];66
15020000;Great Omenkiller Cleaver;50
15020100;Great Omenkiller Cleaver [Heavy];49
15020200;Great Omenkiller Cleaver [Keen];12
15020300;Great Omenkiller Cleaver [Quality];56
15020400;Great Omenkiller Cleaver [Fire];35
15020500;Great Omenkiller Cleaver [Flame Art];15
15020600;Great Omenkiller Cleaver [Lightning];8
15020700;Great Omenkiller Cleaver [Sacred];15
15020800;Great Omenkiller Cleaver [Magic];15
15020900;Great Omenkiller Cleaver [Cold];45
15021000;Great Omenkiller Cleaver [Poison];45
15021100;Great Omenkiller Cleaver [Blood];45
15021200;Great Omenkiller Cleaver [Occult];20
15030000;Crescent Moon Axe;38
15030100;Crescent Moon Axe [Heavy];48
15030200;Crescent Moon Axe [Keen];12
15030300;Crescent Moon Axe [Quality];55
15030400;Crescent Moon Axe [Fire];35
15030500;Crescent Moon Axe [Flame Art];11
15030600;Crescent Moon Axe [Lightning];8
15030700;Crescent Moon Axe [Sacred];11
15030800;Crescent Moon Axe [Magic];11
15030900;Crescent Moon Axe [Cold];34
15031000;Crescent Moon Axe [Poison];34
15031100;Crescent Moon Axe [Blood];34
15031200;Crescent Moon Axe [Occult];15
15040000;Axe of Godrick;58
15040100;Axe of Godrick [Heavy];69
15040200;Axe of Godrick [Keen];29
15040300;Axe of Godrick [Quality];75
15040400;Axe of Godrick [Fire];43
15040500;Axe of Godrick [Flame Art];14
15040600;Axe of Godrick [Lightning];14
15040700;Axe of Godrick [Sacred];14
15040800;Axe of Godrick [Magic];14
15040900;Axe of Godrick [Cold];55
15041000;Axe of Godrick [Poison];55
15041100;Axe of Godrick [Blood];55
15041200;Axe of Godrick [Occult];23
15050000;Longhaft Axe;47
15050100;Longhaft Axe [Heavy];49
15050200;Longhaft Axe [Keen];12
15050300;Longhaft Axe [Quality];55
15050400;Longhaft Axe [Fire];35
15050500;Longhaft Axe [Flame Art];14
15050600;Longhaft Axe [Lightning];8
15050700;Longhaft Axe [Sacred];14
15050800;Longhaft Axe [Magic];14
15050900;Longhaft Axe [Cold];42
15051000;Longhaft Axe [Poison];42
15051100;Longhaft Axe [Blood];42
15051200;Longhaft Axe [Occult];18
15060000;Rusted Anchor;65
15060100;Rusted Anchor [Heavy];59
15060200;Rusted Anchor [Keen];15
15060300;Rusted Anchor [Quality];51
15060400;Rusted Anchor [Fire];34
15060500;Rusted Anchor [Flame Art];19
15060600;Rusted Anchor [Lightning];7
15060700;Rusted Anchor [Sacred];19
15060800;Rusted Anchor [Magic];19
15060900;Rusted Anchor [Cold];58
15061000;Rusted Anchor [Poison];58
15061100;Rusted Anchor [Blood];58
15061200;Rusted Anchor [Occult];26
15080000;Executioner's Greataxe;60
15080100;Executioner's Greataxe [Heavy];57
15080200;Executioner's Greataxe [Keen];14
15080300;Executioner's Greataxe [Quality];49
15080400;Executioner's Greataxe [Fire];31
15080500;Executioner's Greataxe [Flame Art];18
15080600;Executioner's Greataxe [Lightning];7
15080700;Executioner's Greataxe [Sacred];18
15080800;Executioner's Greataxe [Magic];18
15080900;Executioner's Greataxe [Cold];54
15081000;Executioner's Greataxe [Poison];57
15081100;Executioner's Greataxe [Blood];57
15081200;Executioner's Greataxe [Occult];24
15110000;Winged Greathorn;62
15110100;Winged Greathorn [Heavy];74
15110200;Winged Greathorn [Keen];31
15110300;Winged Greathorn [Quality];80
15110400;Winged Greathorn [Fire];46
15110500;Winged Greathorn [Flame Art];15
15110600;Winged Greathorn [Lightning];15
15110700;Winged Greathorn [Sacred];15
15110800;Winged Greathorn [Magic];15
15110900;Winged Greathorn [Cold];58
15111000;Winged Greathorn [Poison];58
15111100;Winged Greathorn [Blood];58
15111200;Winged Greathorn [Occult];24
15120000;Butchering Knife;15
15120100;Butchering Knife [Heavy];48
15120200;Butchering Knife [Keen];16
15120300;Butchering Knife [Quality];55
15120400;Butchering Knife [Fire];37
15120500;Butchering Knife [Flame Art];4
15120600;Butchering Knife [Lightning];8
15120700;Butchering Knife [Sacred];4
15120800;Butchering Knife [Magic];4
15120900;Butchering Knife [Cold];13
15121000;Butchering Knife [Poison];14
15121100;Butchering Knife [Blood];14
15121200;Butchering Knife [Occult];6
15130000;Gargoyle's Great Axe;80
15130100;Gargoyle's Great Axe [Heavy];71
15130200;Gargoyle's Great Axe [Keen];34
15130300;Gargoyle's Great Axe [Quality];62
15130400;Gargoyle's Great Axe [Fire];43
15130500;Gargoyle's Great Axe [Flame Art];24
15130600;Gargoyle's Great Axe [Lightning];8
15130700;Gargoyle's Great Axe [Sacred];24
15130800;Gargoyle's Great Axe [Magic];32
15130900;Gargoyle's Great Axe [Cold];72
15131000;Gargoyle's Great Axe [Poison];76
15131100;Gargoyle's Great Axe [Blood];76
15131200;Gargoyle's Great Axe [Occult];32
15140000;Gargoyle's Black Axe;52
15140100;Gargoyle's Black Axe [Heavy];62
15140200;Gargoyle's Black Axe [Keen];26
15140300;Gargoyle's Black Axe [Quality];67
15140400;Gargoyle's Black Axe [Fire];39
15140500;Gargoyle's Black Axe [Flame Art];13
15140600;Gargoyle's Black Axe [Lightning];13
15140700;Gargoyle's Black Axe [Sacred];13
15140800;Gargoyle's Black Axe [Magic];13
15140900;Gargoyle's Black Axe [Cold];49
15141000;Gargoyle's Black Axe [Poison];49
15141100;Gargoyle's Black Axe [Blood];49
15141200;Gargoyle's Black Axe [Occult];20
15900000;;25
16000000;Short Spear;33
16000100;Short Spear [Heavy];44
16000200;Short Spear [Keen];15
16000300;Short Spear [Quality];53
16000400;Short Spear [Fire];32
16000500;Short Spear [Flame Art];6
16000600;Short Spear [Lightning];15
16000700;Short Spear [Sacred];6
16000800;Short Spear [Magic];6
16000900;Short Spear [Cold];29
16001000;Short Spear [Poison];31
16001100;Short Spear [Blood];31
16001200;Short Spear [Occult];13
16010000;Spear;20
16010100;Spear [Heavy];43
16010200;Spear [Keen];15
16010300;Spear [Quality];49
16010400;Spear [Fire];31
16010500;Spear [Flame Art];4
16010600;Spear [Lightning];15
16010700;Spear [Sacred];4
16010800;Spear [Magic];4
16010900;Spear [Cold];18
16011000;Spear [Poison];19
16011100;Spear [Blood];19
16011200;Spear [Occult];8
16020000;Crystal Spear;28
16020100;Crystal Spear [Heavy];80
16020200;Crystal Spear [Keen];33
16020300;Crystal Spear [Quality];87
16020400;Crystal Spear [Fire];50
16020500;Crystal Spear [Flame Art];16
16020600;Crystal Spear [Lightning];16
16020700;Crystal Spear [Sacred];16
16020800;Crystal Spear [Magic];16
16020900;Crystal Spear [Cold];63
16021000;Crystal Spear [Poison];63
16021100;Crystal Spear [Blood];63
16021200;Crystal Spear [Occult];26
16030000;Clayman's Harpoon;50
16030100;Clayman's Harpoon [Heavy];63
16030200;Clayman's Harpoon [Keen];19
16030300;Clayman's Harpoon [Quality];57
16030400;Clayman's Harpoon [Fire];42
16030500;Clayman's Harpoon [Flame Art];10
16030600;Clayman's Harpoon [Lightning];9
16030700;Clayman's Harpoon [Sacred];10
16030800;Clayman's Harpoon [Magic];10
16030900;Clayman's Harpoon [Cold];45
16031000;Clayman's Harpoon [Poison];47
16031100;Clayman's Harpoon [Blood];47
16031200;Clayman's Harpoon [Occult];10
16040000;Cleanrot Spear;46
16040100;Cleanrot Spear [Heavy];55
16040200;Cleanrot Spear [Keen];23
16040300;Cleanrot Spear [Quality];59
16040400;Cleanrot Spear [Fire];34
16040500;Cleanrot Spear [Flame Art];11
16040600;Cleanrot Spear [Lightning];11
16040700;Cleanrot Spear [Sacred];11
16040800;Cleanrot Spear [Magic];11
16040900;Cleanrot Spear [Cold];43
16041000;Cleanrot Spear [Poison];43
16041100;Cleanrot Spear [Blood];43
16041200;Cleanrot Spear [Occult];18
16050000;Partisan;41
16050100;Partisan [Heavy];42
16050200;Partisan [Keen];14
16050300;Partisan [Quality];49
16050400;Partisan [Fire];28
16050500;Partisan [Flame Art];8
16050600;Partisan [Lightning];7
16050700;Partisan [Sacred];8
16050800;Partisan [Magic];8
16050900;Partisan [Cold];36
16051000;Partisan [Poison];36
16051100;Partisan [Blood];36
16051200;Partisan [Occult];16
16060000;Celebrant's Rib-Rake;20
16060100;Celebrant's Rib-Rake [Heavy];42
16060200;Celebrant's Rib-Rake [Keen];15
16060300;Celebrant's Rib-Rake [Quality];50
16060400;Celebrant's Rib-Rake [Fire];32
16060500;Celebrant's Rib-Rake [Flame Art];4
16060600;Celebrant's Rib-Rake [Lightning];7
16060700;Celebrant's Rib-Rake [Sacred];4
16060800;Celebrant's Rib-Rake [Magic];4
16060900;Celebrant's Rib-Rake [Cold];18
16061000;Celebrant's Rib-Rake [Poison];18
16061100;Celebrant's Rib-Rake [Blood];18
16061200;Celebrant's Rib-Rake [Occult];8
16070000;Pike;49
16070100;Pike [Heavy];49
16070200;Pike [Keen];15
16070300;Pike [Quality];51
16070400;Pike [Fire];33
16070500;Pike [Flame Art];9
16070600;Pike [Lightning];7
16070700;Pike [Sacred];9
16070800;Pike [Magic];9
16070900;Pike [Cold];44
16071000;Pike [Poison];44
16071100;Pike [Blood];44
16071200;Pike [Occult];19
16080000;Torchpole;41
16080100;Torchpole [Heavy];49
16080200;Torchpole [Keen];20
16080300;Torchpole [Quality];53
16080400;Torchpole [Fire];30
16080500;Torchpole [Flame Art];10
16080600;Torchpole [Lightning];10
16080700;Torchpole [Sacred];10
16080800;Torchpole [Magic];10
16080900;Torchpole [Cold];38
16081000;Torchpole [Poison];38
16081100;Torchpole [Blood];38
16081200;Torchpole [Occult];16
16090000;Bolt of Gransax;39
16090100;Bolt of Gransax [Heavy];62
16090200;Bolt of Gransax [Keen];26
16090300;Bolt of Gransax [Quality];67
16090400;Bolt of Gransax [Fire];39
16090500;Bolt of Gransax [Flame Art];13
16090600;Bolt of Gransax [Lightning];13
16090700;Bolt of Gransax [Sacred];13
16090800;Bolt of Gransax [Magic];13
16090900;Bolt of Gransax [Cold];49
16091000;Bolt of Gransax [Poison];49
16091100;Bolt of Gransax [Blood];49
16091200;Bolt of Gransax [Occult];20
16110000;Cross-Naginata;25
16110100;Cross-Naginata [Heavy];47
16110200;Cross-Naginata [Keen];17
16110300;Cross-Naginata [Quality];54
16110400;Cross-Naginata [Fire];36
16110500;Cross-Naginata [Flame Art];5
16110600;Cross-Naginata [Lightning];8
16110700;Cross-Naginata [Sacred];5
16110800;Cross-Naginata [Magic];5
16110900;Cross-Naginata [Cold];22
16111000;Cross-Naginata [Poison];22
16111100;Cross-Naginata [Blood];22
16111200;Cross-Naginata [Occult];10
16120000;Death Ritual Spear;30
16120100;Death Ritual Spear [Heavy];82
16120200;Death Ritual Spear [Keen];34
16120300;Death Ritual Spear [Quality];89
16120400;Death Ritual Spear [Fire];51
16120500;Death Ritual Spear [Flame Art];17
16120600;Death Ritual Spear [Lightning];17
16120700;Death Ritual Spear [Sacred];17
16120800;Death Ritual Spear [Magic];17
16120900;Death Ritual Spear [Cold];65
16121000;Death Ritual Spear [Poison];65
16121100;Death Ritual Spear [Blood];65
16121200;Death Ritual Spear [Occult];27
16130000;Inquisitor's Girandole;46
16130100;Inquisitor's Girandole [Heavy];78
16130200;Inquisitor's Girandole [Keen];32
16130300;Inquisitor's Girandole [Quality];84
16130400;Inquisitor's Girandole [Fire];48
16130500;Inquisitor's Girandole [Flame Art];16
16130600;Inquisitor's Girandole [Lightning];16
16130700;Inquisitor's Girandole [Sacred];16
16130800;Inquisitor's Girandole [Magic];16
16130900;Inquisitor's Girandole [Cold];61
16131000;Inquisitor's Girandole [Poison];61
16131100;Inquisitor's Girandole [Blood];61
16131200;Inquisitor's Girandole [Occult];26
16140000;Spiked Spear;37
16140100;Spiked Spear [Heavy];42
16140200;Spiked Spear [Keen];14
16140300;Spiked Spear [Quality];51
16140400;Spiked Spear [Fire];30
16140500;Spiked Spear [Flame Art];7
16140600;Spiked Spear [Lightning];7
16140700;Spiked Spear [Sacred];7
16140800;Spiked Spear [Magic];7
16140900;Spiked Spear [Cold];33
16141000;Spiked Spear [Poison];33
16141100;Spiked Spear [Blood];33
16141200;Spiked Spear [Occult];14
16150000;Iron Spear;44
16150100;Iron Spear [Heavy];45
16150200;Iron Spear [Keen];15
16150300;Iron Spear [Quality];53
16150400;Iron Spear [Fire];32
16150500;Iron Spear [Flame Art];8
16150600;Iron Spear [Lightning];7
16150700;Iron Spear [Sacred];8
16150800;Iron Spear [Magic];8
16150900;Iron Spear [Cold];39
16151000;Iron Spear [Poison];39
16151100;Iron Spear [Blood];39
16151200;Iron Spear [Occult];17
16160000;Rotten Crystal Spear;28
16160100;Rotten Crystal Spear [Heavy];80
16160200;Rotten Crystal Spear [Keen];33
16160300;Rotten Crystal Spear [Quality];87
16160400;Rotten Crystal Spear [Fire];50
16160500;Rotten Crystal Spear [Flame Art];16
16160600;Rotten Crystal Spear [Lightning];16
16160700;Rotten Crystal Spear [Sacred];16
16160800;Rotten Crystal Spear [Magic];16
16160900;Rotten Crystal Spear [Cold];63
16161000;Rotten Crystal Spear [Poison];63
16161100;Rotten Crystal Spear [Blood];63
16161200;Rotten Crystal Spear [Occult];26
17010000;Sacred Mohgwyn's Spear;52
17010100;Sacred Mohgwyn's Spear [Heavy];62
17010200;Sacred Mohgwyn's Spear [Keen];26
17010300;Sacred Mohgwyn's Spear [Quality];67
17010400;Sacred Mohgwyn's Spear [Fire];39
17010500;Sacred Mohgwyn's Spear [Flame Art];13
17010600;Sacred Mohgwyn's Spear [Lightning];13
17010700;Sacred Mohgwyn's Spear [Sacred];13
17010800;Sacred Mohgwyn's Spear [Magic];13
17010900;Sacred Mohgwyn's Spear [Cold];49
17011000;Sacred Mohgwyn's Spear [Poison];49
17011100;Sacred Mohgwyn's Spear [Blood];49
17011200;Sacred Mohgwyn's Spear [Occult];20
17020000;Siluria's Tree;76
17020100;Siluria's Tree [Heavy];91
17020200;Siluria's Tree [Keen];38
17020300;Siluria's Tree [Quality];98
17020400;Siluria's Tree [Fire];57
17020500;Siluria's Tree [Flame Art];19
17020600;Siluria's Tree [Lightning];19
17020700;Siluria's Tree [Sacred];19
17020800;Siluria's Tree [Magic];19
17020900;Siluria's Tree [Cold];72
17021000;Siluria's Tree [Poison];72
17021100;Siluria's Tree [Blood];72
17021200;Siluria's Tree [Occult];30
17030000;Serpent-Hunter;124
17030100;Serpent-Hunter [Heavy];148
17030200;Serpent-Hunter [Keen];62
17030300;Serpent-Hunter [Quality];161
17030400;Serpent-Hunter [Fire];93
17030500;Serpent-Hunter [Flame Art];31
17030600;Serpent-Hunter [Lightning];31
17030700;Serpent-Hunter [Sacred];31
17030800;Serpent-Hunter [Magic];31
17030900;Serpent-Hunter [Cold];117
17031000;Serpent-Hunter [Poison];117
17031100;Serpent-Hunter [Blood];117
17031200;Serpent-Hunter [Occult];49
17050000;Vyke's War Spear;26
17050100;Vyke's War Spear [Heavy];93
17050200;Vyke's War Spear [Keen];39
17050300;Vyke's War Spear [Quality];101
17050400;Vyke's War Spear [Fire];58
17050500;Vyke's War Spear [Flame Art];19
17050600;Vyke's War Spear [Lightning];19
17050700;Vyke's War Spear [Sacred];19
17050800;Vyke's War Spear [Magic];19
17050900;Vyke's War Spear [Cold];74
17051000;Vyke's War Spear [Poison];74
17051100;Vyke's War Spear [Blood];74
17051200;Vyke's War Spear [Occult];31
17060000;Lance;50
17060100;Lance [Heavy];52
17060200;Lance [Keen];18
17060300;Lance [Quality];61
17060400;Lance [Fire];39
17060500;Lance [Flame Art];10
17060600;Lance [Lightning];9
17060700;Lance [Sacred];10
17060800;Lance [Magic];10
17060900;Lance [Cold];45
17061000;Lance [Poison];45
17061100;Lance [Blood];45
17061200;Lance [Occult];20
17070000;Treespear;25
17070100;Treespear [Heavy];52
17070200;Treespear [Keen];22
17070300;Treespear [Quality];57
17070400;Treespear [Fire];33
17070500;Treespear [Flame Art];11
17070600;Treespear [Lightning];11
17070700;Treespear [Sacred];11
17070800;Treespear [Magic];11
17070900;Treespear [Cold];41
17071000;Treespear [Poison];41
17071100;Treespear [Blood];41
17071200;Treespear [Occult];17
17900000;;35
17910000;;35
18000000;Halberd;54
18000100;Halberd [Heavy];54
18000200;Halberd [Keen];18
18000300;Halberd [Quality];59
18000400;Halberd [Fire];38
18000500;Halberd [Flame Art];10
18000600;Halberd [Lightning];9
18000700;Halberd [Sacred];10
18000800;Halberd [Magic];10
18000900;Halberd [Cold];48
18001000;Halberd [Poison];51
18001100;Halberd [Blood];51
18001200;Halberd [Occult];21
18010000;Pest's Glaive;36
18010100;Pest's Glaive [Heavy];52
18010200;Pest's Glaive [Keen];19
18010300;Pest's Glaive [Quality];61
18010400;Pest's Glaive [Fire];40
18010500;Pest's Glaive [Flame Art];7
18010600;Pest's Glaive [Lightning];9
18010700;Pest's Glaive [Sacred];7
18010800;Pest's Glaive [Magic];7
18010900;Pest's Glaive [Cold];32
18011000;Pest's Glaive [Poison];34
18011100;Pest's Glaive [Blood];34
18011200;Pest's Glaive [Occult];14
18020000;Lucerne;30
18020100;Lucerne [Heavy];52
18020200;Lucerne [Keen];18
18020300;Lucerne [Quality];59
18020400;Lucerne [Fire];37
18020500;Lucerne [Flame Art];6
18020600;Lucerne [Lightning];9
18020700;Lucerne [Sacred];6
18020800;Lucerne [Magic];6
18020900;Lucerne [Cold];27
18021000;Lucerne [Poison];28
18021100;Lucerne [Blood];28
18021200;Lucerne [Occult];12
18030000;Banished Knight's Halberd;40
18030100;Banished Knight's Halberd [Heavy];53
18030200;Banished Knight's Halberd [Keen];18
18030300;Banished Knight's Halberd [Quality];60
18030400;Banished Knight's Halberd [Fire];40
18030500;Banished Knight's Halberd [Flame Art];8
18030600;Banished Knight's Halberd [Lightning];9
18030700;Banished Knight's Halberd [Sacred];8
18030800;Banished Knight's Halberd [Magic];8
18030900;Banished Knight's Halberd [Cold];36
18031000;Banished Knight's Halberd [Poison];38
18031100;Banished Knight's Halberd [Blood];38
18031200;Banished Knight's Halberd [Occult];16
18040000;Commander's Standard;72
18040100;Commander's Standard [Heavy];86
18040200;Commander's Standard [Keen];36
18040300;Commander's Standard [Quality];93
18040400;Commander's Standard [Fire];54
18040500;Commander's Standard [Flame Art];18
18040600;Commander's Standard [Lightning];18
18040700;Commander's Standard [Sacred];18
18040800;Commander's Standard [Magic];18
18040900;Commander's Standard [Cold];68
18041000;Commander's Standard [Poison];68
18041100;Commander's Standard [Blood];68
18041200;Commander's Standard [Occult];28
18050000;Nightrider Glaive;79
18050100;Nightrider Glaive [Heavy];71
18050200;Nightrider Glaive [Keen];16
18050300;Nightrider Glaive [Quality];62
18050400;Nightrider Glaive [Fire];43
18050500;Nightrider Glaive [Flame Art];15
18050600;Nightrider Glaive [Lightning];8
18050700;Nightrider Glaive [Sacred];15
18050800;Nightrider Glaive [Magic];15
18050900;Nightrider Glaive [Cold];71
18051000;Nightrider Glaive [Poison];71
18051100;Nightrider Glaive [Blood];71
18051200;Nightrider Glaive [Occult];31
18060000;Ripple Crescent Halberd;0
18060100;Ripple Crescent Halberd [Heavy];0
18060200;Ripple Crescent Halberd [Keen];0
18060300;Ripple Crescent Halberd [Quality];0
18060400;Ripple Crescent Halberd [Fire];0
18060500;Ripple Crescent Halberd [Flame Art];0
18060600;Ripple Crescent Halberd [Lightning];0
18060700;Ripple Crescent Halberd [Sacred];0
18060800;Ripple Crescent Halberd [Magic];0
18060900;Ripple Crescent Halberd [Cold];0
18061000;Ripple Crescent Halberd [Poison];0
18061100;Ripple Crescent Halberd [Blood];0
18061200;Ripple Crescent Halberd [Occult];0
18070000;Vulgar Militia Saw;35
18070100;Vulgar Militia Saw [Heavy];53
18070200;Vulgar Militia Saw [Keen];18
18070300;Vulgar Militia Saw [Quality];60
18070400;Vulgar Militia Saw [Fire];40
18070500;Vulgar Militia Saw [Flame Art];7
18070600;Vulgar Militia Saw [Lightning];9
18070700;Vulgar Militia Saw [Sacred];7
18070800;Vulgar Militia Saw [Magic];7
18070900;Vulgar Militia Saw [Cold];31
18071000;Vulgar Militia Saw [Poison];33
18071100;Vulgar Militia Saw [Blood];33
18071200;Vulgar Militia Saw [Occult];14
18080000;Golden Halberd;65
18080100;Golden Halberd [Heavy];78
18080200;Golden Halberd [Keen];32
18080300;Golden Halberd [Quality];84
18080400;Golden Halberd [Fire];48
18080500;Golden Halberd [Flame Art];16
18080600;Golden Halberd [Lightning];16
18080700;Golden Halberd [Sacred];16
18080800;Golden Halberd [Magic];16
18080900;Golden Halberd [Cold];61
18081000;Golden Halberd [Poison];61
18081100;Golden Halberd [Blood];61
18081200;Golden Halberd [Occult];26
18090000;Glaive;45
18090100;Glaive [Heavy];51
18090200;Glaive [Keen];17
18090300;Glaive [Quality];59
18090400;Glaive [Fire];39
18090500;Glaive [Flame Art];9
18090600;Glaive [Lightning];8
18090700;Glaive [Sacred];9
18090800;Glaive [Magic];9
18090900;Glaive [Cold];40
18091000;Glaive [Poison];42
18091100;Glaive [Blood];42
18091200;Glaive [Occult];18
18100000;Loretta's War Sickle;47
18100100;Loretta's War Sickle [Heavy];70
18100200;Loretta's War Sickle [Keen];29
18100300;Loretta's War Sickle [Quality];76
18100400;Loretta's War Sickle [Fire];44
18100500;Loretta's War Sickle [Flame Art];14
18100600;Loretta's War Sickle [Lightning];14
18100700;Loretta's War Sickle [Sacred];14
18100800;Loretta's War Sickle [Magic];14
18100900;Loretta's War Sickle [Cold];56
18101000;Loretta's War Sickle [Poison];56
18101100;Loretta's War Sickle [Blood];56
18101200;Loretta's War Sickle [Occult];23
18110000;Guardian's Swordspear;5
18110100;Guardian's Swordspear [Heavy];44
18110200;Guardian's Swordspear [Keen];0
18110300;Guardian's Swordspear [Quality];51
18110400;Guardian's Swordspear [Fire];34
18110500;Guardian's Swordspear [Flame Art];4
18110600;Guardian's Swordspear [Lightning];6
18110700;Guardian's Swordspear [Sacred];4
18110800;Guardian's Swordspear [Magic];4
18110900;Guardian's Swordspear [Cold];4
18111000;Guardian's Swordspear [Poison];4
18111100;Guardian's Swordspear [Blood];4
18111200;Guardian's Swordspear [Occult];4
18130000;Vulgar Militia Shotel;10
18130100;Vulgar Militia Shotel [Heavy];55
18130200;Vulgar Militia Shotel [Keen];18
18130300;Vulgar Militia Shotel [Quality];62
18130400;Vulgar Militia Shotel [Fire];45
18130500;Vulgar Militia Shotel [Flame Art];5
18130600;Vulgar Militia Shotel [Lightning];9
18130700;Vulgar Militia Shotel [Sacred];5
18130800;Vulgar Militia Shotel [Magic];5
18130900;Vulgar Militia Shotel [Cold];9
18131000;Vulgar Militia Shotel [Poison];9
18131100;Vulgar Militia Shotel [Blood];9
18131200;Vulgar Militia Shotel [Occult];4
18140000;Dragon Halberd;67
18140100;Dragon Halberd [Heavy];80
18140200;Dragon Halberd [Keen];33
18140300;Dragon Halberd [Quality];87
18140400;Dragon Halberd [Fire];50
18140500;Dragon Halberd [Flame Art];16
18140600;Dragon Halberd [Lightning];16
18140700;Dragon Halberd [Sacred];16
18140800;Dragon Halberd [Magic];16
18140900;Dragon Halberd [Cold];63
18141000;Dragon Halberd [Poison];63
18141100;Dragon Halberd [Blood];63
18141200;Dragon Halberd [Occult];26
18150000;Gargoyle's Halberd;74
18150100;Gargoyle's Halberd [Heavy];70
18150200;Gargoyle's Halberd [Keen];16
18150300;Gargoyle's Halberd [Quality];61
18150400;Gargoyle's Halberd [Fire];41
18150500;Gargoyle's Halberd [Flame Art];14
18150600;Gargoyle's Halberd [Lightning];8
18150700;Gargoyle's Halberd [Sacred];14
18150800;Gargoyle's Halberd [Magic];14
18150900;Gargoyle's Halberd [Cold];66
18151000;Gargoyle's Halberd [Poison];70
18151100;Gargoyle's Halberd [Blood];70
18151200;Gargoyle's Halberd [Occult];29
18160000;Gargoyle's Black Halberd;62
18160100;Gargoyle's Black Halberd [Heavy];74
18160200;Gargoyle's Black Halberd [Keen];31
18160300;Gargoyle's Black Halberd [Quality];80
18160400;Gargoyle's Black Halberd [Fire];46
18160500;Gargoyle's Black Halberd [Flame Art];15
18160600;Gargoyle's Black Halberd [Lightning];15
18160700;Gargoyle's Black Halberd [Sacred];15
18160800;Gargoyle's Black Halberd [Magic];15
18160900;Gargoyle's Black Halberd [Cold];58
18161000;Gargoyle's Black Halberd [Poison];58
18161100;Gargoyle's Black Halberd [Blood];58
18161200;Gargoyle's Black Halberd [Occult];24
19000000;Scythe;23
19000100;Scythe [Heavy];49
19000200;Scythe [Keen];17
19000300;Scythe [Quality];56
19000400;Scythe [Fire];37
19000500;Scythe [Flame Art];6
19000600;Scythe [Lightning];17
19000700;Scythe [Sacred];6
19000800;Scythe [Magic];6
19000900;Scythe [Cold];20
19001000;Scythe [Poison];21
19001100;Scythe [Blood];21
19001200;Scythe [Occult];9
19010000;Grave Scythe;42
19010100;Grave Scythe [Heavy];44
19010200;Grave Scythe [Keen];14
19010300;Grave Scythe [Quality];50
19010400;Grave Scythe [Fire];28
19010500;Grave Scythe [Flame Art];12
19010600;Grave Scythe [Lightning];14
19010700;Grave Scythe [Sacred];12
19010800;Grave Scythe [Magic];12
19010900;Grave Scythe [Cold];37
19011000;Grave Scythe [Poison];39
19011100;Grave Scythe [Blood];39
19011200;Grave Scythe [Occult];16
19020000;Halo Scythe;37
19020100;Halo Scythe [Heavy];66
19020200;Halo Scythe [Keen];27
19020300;Halo Scythe [Quality];71
19020400;Halo Scythe [Fire];41
19020500;Halo Scythe [Flame Art];13
19020600;Halo Scythe [Lightning];13
19020700;Halo Scythe [Sacred];13
19020800;Halo Scythe [Magic];13
19020900;Halo Scythe [Cold];52
19021000;Halo Scythe [Poison];52
19021100;Halo Scythe [Blood];52
19021200;Halo Scythe [Occult];22
19060000;Winged Scythe;26
19060100;Winged Scythe [Heavy];70
19060200;Winged Scythe [Keen];29
19060300;Winged Scythe [Quality];76
19060400;Winged Scythe [Fire];44
19060500;Winged Scythe [Flame Art];14
19060600;Winged Scythe [Lightning];14
19060700;Winged Scythe [Sacred];14
19060800;Winged Scythe [Magic];14
19060900;Winged Scythe [Cold];56
19061000;Winged Scythe [Poison];56
19061100;Winged Scythe [Blood];56
19061200;Winged Scythe [Occult];23
20000000;Whip;34
20000100;Whip [Heavy];45
20000200;Whip [Keen];15
20000300;Whip [Quality];55
20000400;Whip [Fire];31
20000500;Whip [Flame Art];13
20000600;Whip [Lightning];15
20000700;Whip [Sacred];13
20000800;Whip [Magic];13
20000900;Whip [Cold];30
20001000;Whip [Poison];32
20001100;Whip [Blood];32
20001200;Whip [Occult];13
20020000;Thorned Whip;20
20020100;Thorned Whip [Heavy];46
20020200;Thorned Whip [Keen];16
20020300;Thorned Whip [Quality];53
20020400;Thorned Whip [Fire];32
20020500;Thorned Whip [Flame Art];8
20020600;Thorned Whip [Lightning];16
20020700;Thorned Whip [Sacred];8
20020800;Thorned Whip [Magic];8
20020900;Thorned Whip [Cold];18
20021000;Thorned Whip [Poison];19
20021100;Thorned Whip [Blood];19
20021200;Thorned Whip [Occult];8
20030000;Magma Whip Candlestick;26
20030100;Magma Whip Candlestick [Heavy];78
20030200;Magma Whip Candlestick [Keen];32
20030300;Magma Whip Candlestick [Quality];84
20030400;Magma Whip Candlestick [Fire];48
20030500;Magma Whip Candlestick [Flame Art];16
20030600;Magma Whip Candlestick [Lightning];16
20030700;Magma Whip Candlestick [Sacred];16
20030800;Magma Whip Candlestick [Magic];16
20030900;Magma Whip Candlestick [Cold];61
20031000;Magma Whip Candlestick [Poison];61
20031100;Magma Whip Candlestick [Blood];61
